epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668442740615,2022-11-14T18.19.00.615,1.480,0.823,0.213,0.823
1668442740655,2022-11-14T18.19.00.655,1.520,0.610,-0.152,0.183
1668442740695,2022-11-14T18.19.00.695,1.560,0.305,-0.457,0.122
1668442740735,2022-11-14T18.19.00.735,1.600,0.152,-0.366,0.549
1668442740775,2022-11-14T18.19.00.775,1.640,0.732,0.305,0.152
1668442740815,2022-11-14T18.19.00.815,1.680,1.372,0.732,-0.396
1668442740855,2022-11-14T18.19.00.855,1.720,1.463,0.549,-0.305
1668442740895,2022-11-14T18.19.00.895,1.760,0.732,0.335,0.274
1668442740935,2022-11-14T18.19.00.935,1.800,0.091,0.091,0.793
1668442740975,2022-11-14T18.19.00.975,1.840,-0.579,-0.213,1.006
1668442741015,2022-11-14T18.19.01.015,1.880,-0.274,-0.366,0.793
1668442741055,2022-11-14T18.19.01.055,1.920,-0.213,-0.305,0.732
1668442741095,2022-11-14T18.19.01.095,1.960,0.091,0.152,0.518
1668442741135,2022-11-14T18.19.01.135,2.000,0.030,0.152,0.640
1668442741175,2022-11-14T18.19.01.175,2.040,-0.732,-0.396,0.884
1668442741215,2022-11-14T18.19.01.215,2.080,0.183,0.000,0.518
1668442741255,2022-11-14T18.19.01.255,2.120,0.976,0.640,0.579
1668442741295,2022-11-14T18.19.01.295,2.160,0.610,0.213,1.037
1668442741335,2022-11-14T18.19.01.335,2.200,1.128,0.030,0.488
1668442741375,2022-11-14T18.19.01.375,2.240,0.915,0.213,0.274
1668442741415,2022-11-14T18.19.01.415,2.280,0.610,0.061,0.183
1668442741455,2022-11-14T18.19.01.455,2.320,0.762,-0.183,0.061
1668442741495,2022-11-14T18.19.01.495,2.360,0.762,-0.030,0.244
1668442741535,2022-11-14T18.19.01.535,2.400,0.396,-0.244,0.457
1668442741575,2022-11-14T18.19.01.575,2.440,0.183,-0.579,0.518
1668442741615,2022-11-14T18.19.01.615,2.480,0.671,-0.213,0.518
1668442741655,2022-11-14T18.19.01.655,2.520,0.183,-0.427,1.067
1668442741695,2022-11-14T18.19.01.695,2.560,0.549,-0.549,0.854
1668442741735,2022-11-14T18.19.01.735,2.600,0.732,-0.335,0.793
1668442741775,2022-11-14T18.19.01.775,2.640,0.854,-0.213,0.823
1668442741815,2022-11-14T18.19.01.815,2.680,0.945,-0.122,0.671
1668442741855,2022-11-14T18.19.01.855,2.720,1.098,-0.030,0.610
1668442741895,2022-11-14T18.19.01.895,2.760,1.037,0.091,0.610
1668442741935,2022-11-14T18.19.01.935,2.800,1.006,0.030,0.518
1668442741975,2022-11-14T18.19.01.975,2.840,0.732,-0.274,0.579
1668442742015,2022-11-14T18.19.02.015,2.880,0.854,-0.152,0.518
1668442742055,2022-11-14T18.19.02.055,2.920,0.579,-0.091,0.610
1668442742095,2022-11-14T18.19.02.095,2.960,0.610,-0.305,0.518
1668442742135,2022-11-14T18.19.02.135,3.000,0.671,-0.183,0.549
1668442742175,2022-11-14T18.19.02.175,3.040,0.518,-0.183,0.579
1668442742215,2022-11-14T18.19.02.215,3.080,0.640,-0.335,0.549
1668442742255,2022-11-14T18.19.02.255,3.120,0.488,-0.457,0.640
1668442742295,2022-11-14T18.19.02.295,3.160,0.793,-0.244,0.579
1668442742335,2022-11-14T18.19.02.335,3.200,0.701,-0.305,0.579
1668442742375,2022-11-14T18.19.02.375,3.240,0.671,-0.244,0.335
1668442742415,2022-11-14T18.19.02.415,3.280,0.671,-0.213,0.305
1668442742455,2022-11-14T18.19.02.455,3.320,0.396,-0.427,0.335
1668442742495,2022-11-14T18.19.02.495,3.360,0.762,-0.427,0.457
1668442742535,2022-11-14T18.19.02.535,3.400,0.854,-0.274,0.823
1668442742575,2022-11-14T18.19.02.575,3.440,0.732,-0.305,0.854
1668442742615,2022-11-14T18.19.02.615,3.480,0.457,-0.488,0.701
1668442742655,2022-11-14T18.19.02.655,3.520,0.366,-0.305,0.366
1668442742695,2022-11-14T18.19.02.695,3.560,0.244,-0.274,0.396
1668442742735,2022-11-14T18.19.02.735,3.600,0.335,-0.183,0.305
1668442742775,2022-11-14T18.19.02.775,3.640,0.671,0.030,0.183
1668442742815,2022-11-14T18.19.02.815,3.680,0.488,-0.305,0.427
1668442742855,2022-11-14T18.19.02.855,3.720,0.518,-0.274,0.549
1668442742895,2022-11-14T18.19.02.895,3.760,0.762,-0.030,0.366
1668442742935,2022-11-14T18.19.02.935,3.800,0.823,0.030,0.335
1668442742975,2022-11-14T18.19.02.975,3.840,0.701,-0.152,0.427
1668442743015,2022-11-14T18.19.03.015,3.880,0.549,-0.213,0.427
1668442743055,2022-11-14T18.19.03.055,3.920,0.610,-0.030,0.396
1668442743095,2022-11-14T18.19.03.095,3.960,0.671,0.000,0.488
1668442743135,2022-11-14T18.19.03.135,4.000,0.579,-0.183,0.671
1668442743175,2022-11-14T18.19.03.175,4.040,0.640,-0.152,0.610
1668442743215,2022-11-14T18.19.03.215,4.080,0.701,-0.030,0.640
1668442743255,2022-11-14T18.19.03.255,4.120,0.671,0.091,0.457
1668442743295,2022-11-14T18.19.03.295,4.160,0.427,0.000,0.305
1668442743335,2022-11-14T18.19.03.335,4.200,0.244,0.000,0.213
1668442743375,2022-11-14T18.19.03.375,4.240,0.366,0.030,0.122
1668442743415,2022-11-14T18.19.03.415,4.280,0.518,0.061,0.244
1668442743455,2022-11-14T18.19.03.455,4.320,0.762,-0.091,0.244
1668442743495,2022-11-14T18.19.03.495,4.360,0.671,-0.335,0.396
1668442743535,2022-11-14T18.19.03.535,4.400,1.006,-0.274,0.671
1668442743575,2022-11-14T18.19.03.575,4.440,1.189,-0.274,1.159
1668442743615,2022-11-14T18.19.03.615,4.480,1.128,-0.579,1.280
1668442743655,2022-11-14T18.19.03.655,4.520,1.585,-0.518,1.159
1668442743695,2022-11-14T18.19.03.695,4.560,1.524,-0.549,1.189
1668442743735,2022-11-14T18.19.03.735,4.600,1.707,-0.488,0.884
1668442743775,2022-11-14T18.19.03.775,4.640,1.982,0.061,0.213
1668442743815,2022-11-14T18.19.03.815,4.680,0.976,0.152,0.183
1668442743855,2022-11-14T18.19.03.855,4.720,0.366,0.305,-0.305
1668442743895,2022-11-14T18.19.03.895,4.760,-0.122,0.213,-0.518
1668442743935,2022-11-14T18.19.03.935,4.800,-0.457,0.061,-0.244
1668442743975,2022-11-14T18.19.03.975,4.840,-0.091,0.152,-0.183
1668442744015,2022-11-14T18.19.04.015,4.880,-0.274,-0.183,0.213
1668442744055,2022-11-14T18.19.04.055,4.920,-0.274,-0.244,0.427
1668442744095,2022-11-14T18.19.04.095,4.960,-0.122,-0.061,0.518
1668442744135,2022-11-14T18.19.04.135,5.000,-0.091,-0.366,0.610
1668442744175,2022-11-14T18.19.04.175,5.040,0.427,-0.488,0.549
1668442744215,2022-11-14T18.19.04.215,5.080,1.006,-0.183,0.610
1668442744255,2022-11-14T18.19.04.255,5.120,0.762,0.000,0.732
1668442744295,2022-11-14T18.19.04.295,5.160,0.732,-0.061,0.396
1668442744335,2022-11-14T18.19.04.335,5.200,0.488,-0.305,0.183
1668442744375,2022-11-14T18.19.04.375,5.240,0.884,0.000,-0.305
1668442744415,2022-11-14T18.19.04.415,5.280,0.610,0.366,0.091
1668442744455,2022-11-14T18.19.04.455,5.320,0.701,0.427,0.518
1668442744495,2022-11-14T18.19.04.495,5.360,1.006,0.427,0.549
1668442744535,2022-11-14T18.19.04.535,5.400,0.549,0.213,1.372
1668442744575,2022-11-14T18.19.04.575,5.440,1.524,0.335,1.433
1668442744615,2022-11-14T18.19.04.615,5.480,1.220,-0.030,1.799
1668442744655,2022-11-14T18.19.04.655,5.520,0.091,-0.122,1.402
1668442744695,2022-11-14T18.19.04.695,5.560,0.915,-0.579,0.823
1668442744735,2022-11-14T18.19.04.735,5.600,1.494,-0.671,0.701
1668442744775,2022-11-14T18.19.04.775,5.640,1.006,-0.488,1.098
1668442744815,2022-11-14T18.19.04.815,5.680,0.427,-0.549,1.006
1668442744855,2022-11-14T18.19.04.855,5.720,-0.213,-0.823,0.793
1668442744895,2022-11-14T18.19.04.895,5.760,0.091,-0.366,0.152
1668442744935,2022-11-14T18.19.04.935,5.800,0.030,0.030,-0.030
1668442744975,2022-11-14T18.19.04.975,5.840,-0.335,-0.061,-0.122
1668442745015,2022-11-14T18.19.05.015,5.880,-0.152,0.274,-0.274
1668442745055,2022-11-14T18.19.05.055,5.920,-0.335,0.884,-0.061
1668442745095,2022-11-14T18.19.05.095,5.960,-0.122,0.976,-0.244
1668442745135,2022-11-14T18.19.05.135,6.000,0.183,0.823,-0.335
1668442745175,2022-11-14T18.19.05.175,6.040,0.488,0.640,-0.030
1668442745215,2022-11-14T18.19.05.215,6.080,0.305,0.488,0.274
1668442745255,2022-11-14T18.19.05.255,6.120,0.701,-0.030,0.457
1668442745295,2022-11-14T18.19.05.295,6.160,1.646,-0.549,0.793
1668442745335,2022-11-14T18.19.05.335,6.200,2.043,-0.610,1.220
1668442745375,2022-11-14T18.19.05.375,6.240,1.799,-0.640,1.341
1668442745415,2022-11-14T18.19.05.415,6.280,1.159,-0.915,1.341
1668442745455,2022-11-14T18.19.05.455,6.320,0.884,-0.579,0.945
1668442745495,2022-11-14T18.19.05.495,6.360,1.037,0.152,0.274
1668442745535,2022-11-14T18.19.05.535,6.400,0.457,-0.244,0.427
1668442745575,2022-11-14T18.19.05.575,6.440,0.335,-0.488,0.427
1668442745615,2022-11-14T18.19.05.615,6.480,0.610,-0.061,0.305
1668442745655,2022-11-14T18.19.05.655,6.520,0.274,0.030,0.518
1668442745695,2022-11-14T18.19.05.695,6.560,0.457,0.000,0.335
1668442745735,2022-11-14T18.19.05.735,6.600,0.457,-0.122,0.488
1668442745775,2022-11-14T18.19.05.775,6.640,0.701,-0.305,0.610
1668442745815,2022-11-14T18.19.05.815,6.680,0.976,-0.305,0.701
1668442745855,2022-11-14T18.19.05.855,6.720,1.159,-0.274,0.701
1668442745895,2022-11-14T18.19.05.895,6.760,1.128,-0.335,0.732
1668442745935,2022-11-14T18.19.05.935,6.800,1.037,-0.335,0.732
1668442745975,2022-11-14T18.19.05.975,6.840,1.433,0.183,0.274
1668442746015,2022-11-14T18.19.06.015,6.880,1.646,0.457,0.213
1668442746055,2022-11-14T18.19.06.055,6.920,1.341,-0.091,0.762
1668442746095,2022-11-14T18.19.06.095,6.960,1.250,-0.244,0.945
1668442746135,2022-11-14T18.19.06.135,7.000,2.134,0.274,0.396
1668442746175,2022-11-14T18.19.06.175,7.040,1.280,-0.030,0.335
1668442746215,2022-11-14T18.19.06.215,7.080,0.945,-0.427,0.457
1668442746255,2022-11-14T18.19.06.255,7.120,-0.762,-0.823,0.671
1668442746295,2022-11-14T18.19.06.295,7.160,-1.189,-0.549,0.274
1668442746335,2022-11-14T18.19.06.335,7.200,-1.341,-0.244,0.213
1668442746375,2022-11-14T18.19.06.375,7.240,-1.098,0.244,0.000
1668442746415,2022-11-14T18.19.06.415,7.280,0.213,0.518,-0.488
1668442746455,2022-11-14T18.19.06.455,7.320,-0.122,-0.091,0.305
1668442746495,2022-11-14T18.19.06.495,7.360,0.701,0.732,0.152
1668442746535,2022-11-14T18.19.06.535,7.400,0.579,1.067,0.122
1668442746575,2022-11-14T18.19.06.575,7.440,0.152,1.098,-0.030
1668442746615,2022-11-14T18.19.06.615,7.480,0.793,0.366,-0.183
1668442746655,2022-11-14T18.19.06.655,7.520,-0.335,-0.610,0.945
1668442746695,2022-11-14T18.19.06.695,7.560,-0.244,-0.732,1.006
1668442746735,2022-11-14T18.19.06.735,7.600,0.091,-0.183,0.335
1668442746775,2022-11-14T18.19.06.775,7.640,1.067,0.335,-0.427
1668442746815,2022-11-14T18.19.06.815,7.680,0.732,0.122,-0.061
1668442746855,2022-11-14T18.19.06.855,7.720,0.305,0.305,0.152
1668442746895,2022-11-14T18.19.06.895,7.760,-0.945,0.793,0.427
1668442746935,2022-11-14T18.19.06.935,7.800,-0.427,1.037,0.274
1668442746975,2022-11-14T18.19.06.975,7.840,-0.884,0.701,0.457
1668442747015,2022-11-14T18.19.07.015,7.880,-2.165,1.341,-0.061
1668442747055,2022-11-14T18.19.07.055,7.920,0.000,0.610,-0.366
1668442747095,2022-11-14T18.19.07.095,7.960,0.518,0.213,0.244
1668442747135,2022-11-14T18.19.07.135,8.000,0.701,0.671,0.671
1668442747175,2022-11-14T18.19.07.175,8.040,0.945,0.457,0.396
1668442747215,2022-11-14T18.19.07.215,8.080,0.091,-0.152,0.854
1668442747255,2022-11-14T18.19.07.255,8.120,-0.549,-0.427,1.311
1668442747295,2022-11-14T18.19.07.295,8.160,-0.244,-0.030,1.738
1668442747335,2022-11-14T18.19.07.335,8.200,0.549,-0.061,1.463
1668442747375,2022-11-14T18.19.07.375,8.240,0.945,-0.701,1.402
1668442747415,2022-11-14T18.19.07.415,8.280,1.646,-0.701,1.402
1668442747455,2022-11-14T18.19.07.455,8.320,1.463,-0.213,1.524
1668442747495,2022-11-14T18.19.07.495,8.360,0.701,-0.183,1.159
1668442747535,2022-11-14T18.19.07.535,8.400,0.335,-0.396,0.884
1668442747575,2022-11-14T18.19.07.575,8.440,-1.555,-1.311,1.250
1668442747615,2022-11-14T18.19.07.615,8.480,-1.646,-1.098,1.463
1668442747655,2022-11-14T18.19.07.655,8.520,0.366,-0.183,1.128
1668442747695,2022-11-14T18.19.07.695,8.560,0.610,-0.152,0.762
1668442747735,2022-11-14T18.19.07.735,8.600,0.579,-0.335,0.061
1668442747775,2022-11-14T18.19.07.775,8.640,0.823,-0.122,0.091
1668442747815,2022-11-14T18.19.07.815,8.680,1.250,-0.152,0.366
1668442747855,2022-11-14T18.19.07.855,8.720,1.433,-0.030,0.701
1668442747895,2022-11-14T18.19.07.895,8.760,1.494,-0.244,0.793
1668442747935,2022-11-14T18.19.07.935,8.800,1.189,-0.305,0.762
1668442747975,2022-11-14T18.19.07.975,8.840,1.280,0.091,0.457
1668442748015,2022-11-14T18.19.08.015,8.880,1.098,0.091,0.213
1668442748055,2022-11-14T18.19.08.055,8.920,1.067,-0.305,0.366
1668442748095,2022-11-14T18.19.08.095,8.960,0.823,-0.427,0.671
1668442748135,2022-11-14T18.19.08.135,9.000,1.128,-0.701,0.762
1668442748175,2022-11-14T18.19.08.175,9.040,1.159,-0.945,1.037
1668442748215,2022-11-14T18.19.08.215,9.080,1.220,-0.610,0.915
1668442748255,2022-11-14T18.19.08.255,9.120,1.372,-0.335,0.701
1668442748295,2022-11-14T18.19.08.295,9.160,1.250,-0.244,0.427
1668442748335,2022-11-14T18.19.08.335,9.200,0.915,-0.030,0.396
1668442748375,2022-11-14T18.19.08.375,9.240,0.305,-0.457,0.518
1668442748415,2022-11-14T18.19.08.415,9.280,0.335,-0.671,0.732
1668442748455,2022-11-14T18.19.08.455,9.320,1.067,-0.427,0.884
1668442748495,2022-11-14T18.19.08.495,9.360,1.220,0.000,0.915
1668442748535,2022-11-14T18.19.08.535,9.400,0.762,-0.244,0.671
1668442748575,2022-11-14T18.19.08.575,9.440,0.488,-0.518,0.427
1668442748615,2022-11-14T18.19.08.615,9.480,0.427,-0.244,0.396
1668442748655,2022-11-14T18.19.08.655,9.520,0.244,-0.122,0.427
1668442748695,2022-11-14T18.19.08.695,9.560,0.762,-0.213,0.305
1668442748735,2022-11-14T18.19.08.735,9.600,0.701,-0.305,0.366
1668442748775,2022-11-14T18.19.08.775,9.640,0.091,-0.183,0.457
1668442748815,2022-11-14T18.19.08.815,9.680,0.000,-0.183,0.183
1668442748855,2022-11-14T18.19.08.855,9.720,0.518,-0.061,-0.152
1668442748895,2022-11-14T18.19.08.895,9.760,0.732,-0.274,-0.213
1668442748935,2022-11-14T18.19.08.935,9.800,0.945,-0.457,0.091
1668442748975,2022-11-14T18.19.08.975,9.840,2.165,0.427,-0.122
1668442749015,2022-11-14T18.19.09.015,9.880,1.616,0.732,0.457
1668442749055,2022-11-14T18.19.09.055,9.920,0.854,0.274,0.457
1668442749095,2022-11-14T18.19.09.095,9.960,0.488,-0.305,0.274
1668442749135,2022-11-14T18.19.09.135,10.000,-0.061,-0.213,0.732
1668442749175,2022-11-14T18.19.09.175,10.040,-0.183,-0.335,0.945
1668442749215,2022-11-14T18.19.09.215,10.080,-0.183,-0.854,0.976
1668442749255,2022-11-14T18.19.09.255,10.120,0.488,-0.671,0.701
1668442749295,2022-11-14T18.19.09.295,10.160,0.823,0.122,0.518
1668442749335,2022-11-14T18.19.09.335,10.200,0.244,0.671,0.122
1668442749375,2022-11-14T18.19.09.375,10.240,0.274,0.701,-0.335
1668442749415,2022-11-14T18.19.09.415,10.280,1.067,0.335,-0.122
1668442749455,2022-11-14T18.19.09.455,10.320,0.976,-0.823,0.610
1668442749495,2022-11-14T18.19.09.495,10.360,1.524,-0.854,0.884
1668442749535,2022-11-14T18.19.09.535,10.400,1.372,-0.274,0.671
1668442749575,2022-11-14T18.19.09.575,10.440,0.701,-0.122,0.549
1668442749615,2022-11-14T18.19.09.615,10.480,0.976,0.030,-0.030
1668442749655,2022-11-14T18.19.09.655,10.520,1.006,-0.213,0.244
1668442749695,2022-11-14T18.19.09.695,10.560,1.829,-0.152,1.128
1668442749735,2022-11-14T18.19.09.735,10.600,1.951,0.457,2.012
1668442749775,2022-11-14T18.19.09.775,10.640,0.701,-0.152,2.409
1668442749815,2022-11-14T18.19.09.815,10.680,-0.152,-0.579,1.341
1668442749855,2022-11-14T18.19.09.855,10.720,0.945,-0.488,0.213
1668442749895,2022-11-14T18.19.09.895,10.760,1.037,-1.433,1.067
1668442749935,2022-11-14T18.19.09.935,10.800,1.890,-1.707,1.006
1668442749975,2022-11-14T18.19.09.975,10.840,2.713,-0.274,0.579
1668442750015,2022-11-14T18.19.10.015,10.880,-0.396,0.305,1.250
1668442750055,2022-11-14T18.19.10.055,10.920,0.061,0.549,-0.366
1668442750095,2022-11-14T18.19.10.095,10.960,0.305,0.183,-0.427
1668442750135,2022-11-14T18.19.10.135,11.000,0.122,0.762,0.366
1668442750175,2022-11-14T18.19.10.175,11.040,-0.305,0.823,0.091
1668442750215,2022-11-14T18.19.10.215,11.080,0.213,0.000,-0.488
1668442750255,2022-11-14T18.19.10.255,11.120,0.244,0.244,-0.518
1668442750295,2022-11-14T18.19.10.295,11.160,-0.701,0.244,0.305
1668442750335,2022-11-14T18.19.10.335,11.200,-0.793,0.030,0.549
1668442750375,2022-11-14T18.19.10.375,11.240,0.366,-0.213,0.335
1668442750415,2022-11-14T18.19.10.415,11.280,0.671,-0.701,0.915
1668442750455,2022-11-14T18.19.10.455,11.320,0.457,-0.549,1.311
1668442750495,2022-11-14T18.19.10.495,11.360,0.335,-0.244,1.159
1668442750535,2022-11-14T18.19.10.535,11.400,0.579,-0.030,0.640
1668442750575,2022-11-14T18.19.10.575,11.440,1.372,-0.152,0.396
1668442750615,2022-11-14T18.19.10.615,11.480,0.274,-0.396,0.884
1668442750655,2022-11-14T18.19.10.655,11.520,1.006,-0.427,0.305
1668442750695,2022-11-14T18.19.10.695,11.560,0.213,-0.518,0.488
1668442750735,2022-11-14T18.19.10.735,11.600,0.884,0.183,0.244
1668442750775,2022-11-14T18.19.10.775,11.640,0.610,-0.305,0.945
1668442750815,2022-11-14T18.19.10.815,11.680,1.921,-0.030,0.671
1668442750855,2022-11-14T18.19.10.855,11.720,1.402,-0.152,0.854
1668442750895,2022-11-14T18.19.10.895,11.760,0.396,-0.823,1.159
1668442750935,2022-11-14T18.19.10.935,11.800,0.579,-0.274,0.549
1668442750975,2022-11-14T18.19.10.975,11.840,-0.244,-0.213,0.610
1668442751015,2022-11-14T18.19.11.015,11.880,-0.640,-0.610,0.518
1668442751055,2022-11-14T18.19.11.055,11.920,-0.427,-0.305,0.183
1668442751095,2022-11-14T18.19.11.095,11.960,-1.006,-0.274,0.091
1668442751135,2022-11-14T18.19.11.135,12.000,-1.250,-0.274,-0.183
1668442751175,2022-11-14T18.19.11.175,12.040,-0.762,-0.183,-0.122
1668442751215,2022-11-14T18.19.11.215,12.080,0.335,0.366,0.274
1668442751255,2022-11-14T18.19.11.255,12.120,0.122,0.366,0.274
1668442751295,2022-11-14T18.19.11.295,12.160,0.610,0.244,-0.183
1668442751335,2022-11-14T18.19.11.335,12.200,0.640,0.610,-0.274
1668442751375,2022-11-14T18.19.11.375,12.240,-0.061,0.122,0.396
1668442751415,2022-11-14T18.19.11.415,12.280,-0.091,-0.122,1.098
1668442751455,2022-11-14T18.19.11.455,12.320,0.915,0.030,0.884
1668442751495,2022-11-14T18.19.11.495,12.360,0.518,-0.152,0.762
1668442751535,2022-11-14T18.19.11.535,12.400,1.768,0.122,0.122
1668442751575,2022-11-14T18.19.11.575,12.440,0.762,-0.213,0.579
1668442751615,2022-11-14T18.19.11.615,12.480,1.006,-0.427,0.671
1668442751655,2022-11-14T18.19.11.655,12.520,0.762,-1.037,1.585
1668442751695,2022-11-14T18.19.11.695,12.560,0.427,-0.366,1.311
1668442751735,2022-11-14T18.19.11.735,12.600,1.250,0.396,0.549
1668442751775,2022-11-14T18.19.11.775,12.640,1.860,0.213,0.213
1668442751815,2022-11-14T18.19.11.815,12.680,1.463,-0.305,0.335
1668442751855,2022-11-14T18.19.11.855,12.720,1.372,-0.366,0.488
1668442751895,2022-11-14T18.19.11.895,12.760,1.341,-0.427,1.037
1668442751935,2022-11-14T18.19.11.935,12.800,1.372,-0.701,1.463
1668442751975,2022-11-14T18.19.11.975,12.840,1.555,-1.037,1.555
1668442752015,2022-11-14T18.19.12.015,12.880,1.951,-1.128,1.463
1668442752055,2022-11-14T18.19.12.055,12.920,-0.488,-1.341,1.677
1668442752095,2022-11-14T18.19.12.095,12.960,0.061,-0.518,1.220
1668442752135,2022-11-14T18.19.12.135,13.000,1.524,0.274,0.305
1668442752175,2022-11-14T18.19.12.175,13.040,0.640,-0.152,0.762
1668442752215,2022-11-14T18.19.12.215,13.080,1.037,-0.030,0.427
1668442752255,2022-11-14T18.19.12.255,13.120,2.134,0.000,-0.152
1668442752295,2022-11-14T18.19.12.295,13.160,1.585,-0.366,0.549
1668442752335,2022-11-14T18.19.12.335,13.200,0.976,0.061,0.549
1668442752375,2022-11-14T18.19.12.375,13.240,1.738,0.640,-0.579
1668442752415,2022-11-14T18.19.12.415,13.280,1.006,0.457,-0.518
1668442752455,2022-11-14T18.19.12.455,13.320,0.610,0.640,0.122
1668442752495,2022-11-14T18.19.12.495,13.360,0.091,0.122,0.640
1668442752535,2022-11-14T18.19.12.535,13.400,-0.305,-0.701,0.671
1668442752575,2022-11-14T18.19.12.575,13.440,0.518,-0.640,0.671
1668442752615,2022-11-14T18.19.12.615,13.480,1.189,-0.396,0.610
1668442752655,2022-11-14T18.19.12.655,13.520,1.707,-0.305,0.823
1668442752695,2022-11-14T18.19.12.695,13.560,1.585,-0.183,1.220
1668442752735,2022-11-14T18.19.12.735,13.600,1.707,0.305,0.793
1668442752775,2022-11-14T18.19.12.775,13.640,1.890,0.274,0.366
1668442752815,2022-11-14T18.19.12.815,13.680,1.189,-0.366,0.884
1668442752855,2022-11-14T18.19.12.855,13.720,1.098,-0.335,1.189
1668442752895,2022-11-14T18.19.12.895,13.760,0.823,-0.213,1.585
1668442752935,2022-11-14T18.19.12.935,13.800,0.427,-0.793,1.707
1668442752975,2022-11-14T18.19.12.975,13.840,0.976,-1.006,1.098
1668442753015,2022-11-14T18.19.13.015,13.880,2.317,-0.488,0.884
1668442753055,2022-11-14T18.19.13.055,13.920,2.927,0.122,0.976
1668442753095,2022-11-14T18.19.13.095,13.960,1.098,-0.823,1.433
1668442753135,2022-11-14T18.19.13.135,14.000,1.037,-1.189,1.006
1668442753175,2022-11-14T18.19.13.175,14.040,2.195,-0.183,0.335
1668442753215,2022-11-14T18.19.13.215,14.080,1.250,-0.732,1.433
1668442753255,2022-11-14T18.19.13.255,14.120,-0.701,-1.098,2.104
1668442753295,2022-11-14T18.19.13.295,14.160,0.213,0.396,-0.213
1668442753335,2022-11-14T18.19.13.335,14.200,1.768,-0.030,-0.762
1668442753375,2022-11-14T18.19.13.375,14.240,-0.335,-0.854,0.976
1668442753415,2022-11-14T18.19.13.415,14.280,-0.305,0.030,1.159
1668442753455,2022-11-14T18.19.13.455,14.320,-0.945,0.640,0.000
1668442753495,2022-11-14T18.19.13.495,14.360,-0.335,1.037,-1.372
1668442753535,2022-11-14T18.19.13.535,14.400,0.183,0.945,-1.463
1668442753575,2022-11-14T18.19.13.575,14.440,0.854,0.701,-1.037
1668442753615,2022-11-14T18.19.13.615,14.480,0.457,0.335,0.061
1668442753655,2022-11-14T18.19.13.655,14.520,0.000,0.152,0.854
1668442753695,2022-11-14T18.19.13.695,14.560,0.762,0.152,0.854
1668442753735,2022-11-14T18.19.13.735,14.600,1.067,0.152,0.671
