epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667943948006,2022-11-08T23:45:48.006,0.000,-0.183,0.000,-0.183
1667943948046,2022-11-08T23:45:48.046,0.040,-0.091,0.091,-0.488
1667943948086,2022-11-08T23:45:48.086,0.080,-0.152,0.122,-0.366
1667943948126,2022-11-08T23:45:48.126,0.120,-0.183,0.183,-0.335
1667943948166,2022-11-08T23:45:48.166,0.160,-0.244,0.122,-0.305
1667943948206,2022-11-08T23:45:48.206,0.200,-0.305,0.213,-0.335
1667943948246,2022-11-08T23:45:48.246,0.240,-0.244,0.152,-0.366
1667943948286,2022-11-08T23:45:48.286,0.280,-0.244,0.183,-0.305
1667943948326,2022-11-08T23:45:48.326,0.320,-0.305,0.213,-0.305
1667943948366,2022-11-08T23:45:48.366,0.360,-0.213,0.183,-0.335
1667943948406,2022-11-08T23:45:48.406,0.400,-0.244,0.213,-0.305
1667943948446,2022-11-08T23:45:48.446,0.440,-0.305,0.274,-0.335
1667943948486,2022-11-08T23:45:48.486,0.480,-0.213,0.213,-0.305
1667943948526,2022-11-08T23:45:48.526,0.520,-0.274,0.213,-0.305
1667943948566,2022-11-08T23:45:48.566,0.560,-0.305,0.244,-0.335
1667943948606,2022-11-08T23:45:48.606,0.600,-0.244,0.183,-0.335
1667943948646,2022-11-08T23:45:48.646,0.640,-0.244,0.213,-0.335
1667943948686,2022-11-08T23:45:48.686,0.680,-0.335,0.244,-0.335
1667943948726,2022-11-08T23:45:48.726,0.720,-0.274,0.213,-0.305
1667943948766,2022-11-08T23:45:48.766,0.760,-0.335,0.244,-0.335
1667943948806,2022-11-08T23:45:48.806,0.800,-0.244,0.274,-0.366
1667943948846,2022-11-08T23:45:48.846,0.840,-0.305,0.274,-0.366
1667943948886,2022-11-08T23:45:48.886,0.880,-0.244,0.244,-0.366
1667943948926,2022-11-08T23:45:48.926,0.920,-0.244,0.213,-0.335
1667943948966,2022-11-08T23:45:48.966,0.960,-0.274,0.274,-0.305
1667943949006,2022-11-08T23:45:49.006,1.000,-0.213,0.274,-0.335
1667943949046,2022-11-08T23:45:49.046,1.040,0.061,0.091,-0.274
1667943949086,2022-11-08T23:45:49.086,1.080,-0.457,0.305,-0.366
1667943949126,2022-11-08T23:45:49.126,1.120,-0.244,0.244,-0.396
1667943949166,2022-11-08T23:45:49.166,1.160,-0.213,0.183,-0.305
1667943949206,2022-11-08T23:45:49.206,1.200,-0.152,0.213,-0.305
1667943949246,2022-11-08T23:45:49.246,1.240,-0.213,0.183,-0.305
1667943949286,2022-11-08T23:45:49.286,1.280,-0.091,0.183,-0.305
1667943949326,2022-11-08T23:45:49.326,1.320,-0.122,0.213,-0.335
1667943949366,2022-11-08T23:45:49.366,1.360,-0.213,0.213,-0.244
1667943949406,2022-11-08T23:45:49.406,1.400,-0.213,0.183,-0.335
1667943949446,2022-11-08T23:45:49.446,1.440,-0.061,0.152,-0.366
1667943949486,2022-11-08T23:45:49.486,1.480,-0.213,0.183,-0.274
1667943949526,2022-11-08T23:45:49.526,1.520,-0.091,0.183,-0.305
1667943949566,2022-11-08T23:45:49.566,1.560,-0.213,0.213,-0.305
1667943949606,2022-11-08T23:45:49.606,1.600,-0.152,0.183,-0.305
1667943949646,2022-11-08T23:45:49.646,1.640,-0.152,0.152,-0.366
1667943949686,2022-11-08T23:45:49.686,1.680,-0.183,0.122,-0.305
1667943949726,2022-11-08T23:45:49.726,1.720,-0.183,0.091,-0.305
1667943949766,2022-11-08T23:45:49.766,1.760,-0.244,0.152,-0.366
1667943949806,2022-11-08T23:45:49.806,1.800,-0.274,0.152,-0.335
1667943949846,2022-11-08T23:45:49.846,1.840,-0.152,0.091,-0.335
1667943949886,2022-11-08T23:45:49.886,1.880,-0.183,0.213,-0.366
1667943949926,2022-11-08T23:45:49.926,1.920,0.000,0.061,-0.244
1667943949966,2022-11-08T23:45:49.966,1.960,-0.366,0.152,-0.305
1667943950006,2022-11-08T23:45:50.006,2.000,-0.335,0.213,-0.366
1667943950046,2022-11-08T23:45:50.046,2.040,-0.183,0.152,-0.366
1667943950086,2022-11-08T23:45:50.086,2.080,-0.244,0.152,-0.366
1667943950126,2022-11-08T23:45:50.126,2.120,-0.183,0.183,-0.305
1667943950166,2022-11-08T23:45:50.166,2.160,-0.213,0.244,-0.366
1667943950206,2022-11-08T23:45:50.206,2.200,-0.274,0.183,-0.335
1667943950246,2022-11-08T23:45:50.246,2.240,-0.274,0.152,-0.305
1667943950286,2022-11-08T23:45:50.286,2.280,-0.366,0.213,-0.335
1667943950326,2022-11-08T23:45:50.326,2.320,-0.061,0.122,-0.335
1667943950366,2022-11-08T23:45:50.366,2.360,-0.335,0.244,-0.366
1667943950406,2022-11-08T23:45:50.406,2.400,-0.183,0.213,-0.305
1667943950446,2022-11-08T23:45:50.446,2.440,-0.152,0.122,-0.335
1667943950486,2022-11-08T23:45:50.486,2.480,-0.305,0.213,-0.305
1667943950526,2022-11-08T23:45:50.526,2.520,-0.274,0.244,-0.335
1667943950566,2022-11-08T23:45:50.566,2.560,-0.274,0.274,-0.366
1667943950606,2022-11-08T23:45:50.606,2.600,-0.335,0.274,-0.335
1667943950646,2022-11-08T23:45:50.646,2.640,-0.305,0.183,-0.366
1667943950686,2022-11-08T23:45:50.686,2.680,0.000,0.152,-0.305
1667943950726,2022-11-08T23:45:50.726,2.720,-0.061,0.213,-0.305
1667943950766,2022-11-08T23:45:50.766,2.760,-0.152,0.183,-0.335
1667943950806,2022-11-08T23:45:50.806,2.800,-0.427,0.244,-0.396
1667943950846,2022-11-08T23:45:50.846,2.840,-0.213,0.122,-0.274
1667943950886,2022-11-08T23:45:50.886,2.880,-0.274,0.213,-0.366
1667943950926,2022-11-08T23:45:50.926,2.920,-0.488,0.244,-0.396
1667943950966,2022-11-08T23:45:50.966,2.960,-0.579,0.274,-0.335
1667943951006,2022-11-08T23:45:51.006,3.000,-0.671,0.305,-0.335
1667943951046,2022-11-08T23:45:51.046,3.040,0.030,0.122,-0.305
1667943951086,2022-11-08T23:45:51.086,3.080,-0.274,0.183,-0.366
1667943951126,2022-11-08T23:45:51.126,3.120,-0.152,0.091,-0.366
1667943951166,2022-11-08T23:45:51.166,3.160,-0.183,0.091,-0.335
1667943951206,2022-11-08T23:45:51.206,3.200,-0.335,0.152,-0.335
1667943951246,2022-11-08T23:45:51.246,3.240,-0.213,0.152,-0.305
1667943951286,2022-11-08T23:45:51.286,3.280,-0.274,0.213,-0.274
1667943951326,2022-11-08T23:45:51.326,3.320,-0.183,0.152,-0.335
1667943951366,2022-11-08T23:45:51.366,3.360,-0.274,0.183,-0.305
1667943951406,2022-11-08T23:45:51.406,3.400,-0.183,0.152,-0.305
1667943951446,2022-11-08T23:45:51.446,3.440,-0.122,0.183,-0.335
1667943951486,2022-11-08T23:45:51.486,3.480,-0.213,0.183,-0.335
1667943951526,2022-11-08T23:45:51.526,3.520,-0.335,0.244,-0.244
1667943951566,2022-11-08T23:45:51.566,3.560,-0.183,0.244,-0.274
1667943951606,2022-11-08T23:45:51.606,3.600,-0.091,0.274,-0.305
1667943951646,2022-11-08T23:45:51.646,3.640,-0.030,0.152,-0.244
1667943951686,2022-11-08T23:45:51.686,3.680,-0.518,0.335,-0.335
1667943951726,2022-11-08T23:45:51.726,3.720,-0.183,0.274,-0.305
1667943951766,2022-11-08T23:45:51.766,3.760,-0.244,0.305,-0.305
1667943951806,2022-11-08T23:45:51.806,3.800,-0.152,0.274,-0.335
1667943951846,2022-11-08T23:45:51.846,3.840,-0.183,0.244,-0.366
1667943951886,2022-11-08T23:45:51.886,3.880,-0.335,0.274,-0.335
1667943951926,2022-11-08T23:45:51.926,3.920,-0.122,0.213,-0.305
1667943951966,2022-11-08T23:45:51.966,3.960,-0.213,0.213,-0.213
1667943952006,2022-11-08T23:45:52.006,4.000,-0.213,0.244,-0.244
1667943952046,2022-11-08T23:45:52.046,4.040,-0.061,0.183,-0.274
1667943952086,2022-11-08T23:45:52.086,4.080,-0.244,0.244,-0.244
1667943952126,2022-11-08T23:45:52.126,4.120,-0.213,0.213,-0.305
1667943952166,2022-11-08T23:45:52.166,4.160,-0.122,0.244,-0.335
1667943952206,2022-11-08T23:45:52.206,4.200,-0.274,0.274,-0.274
1667943952246,2022-11-08T23:45:52.246,4.240,-0.244,0.213,-0.244
1667943952286,2022-11-08T23:45:52.286,4.280,-0.152,0.183,-0.274
1667943952326,2022-11-08T23:45:52.326,4.320,-0.061,0.152,-0.305
1667943952366,2022-11-08T23:45:52.366,4.360,-0.030,0.183,-0.305
1667943952406,2022-11-08T23:45:52.406,4.400,-0.183,0.213,-0.274
1667943952446,2022-11-08T23:45:52.446,4.440,-0.274,0.213,-0.305
1667943952486,2022-11-08T23:45:52.486,4.480,-0.122,0.152,-0.274
1667943952526,2022-11-08T23:45:52.526,4.520,-0.122,0.213,-0.335
1667943952566,2022-11-08T23:45:52.566,4.560,0.000,0.091,-0.213
1667943952606,2022-11-08T23:45:52.606,4.600,-0.366,0.183,-0.335
1667943952646,2022-11-08T23:45:52.646,4.640,-0.183,0.152,-0.335
1667943952686,2022-11-08T23:45:52.686,4.680,-0.213,0.091,-0.305
1667943952726,2022-11-08T23:45:52.726,4.720,-0.213,0.122,-0.335
1667943952766,2022-11-08T23:45:52.766,4.760,-0.274,0.152,-0.335
1667943952806,2022-11-08T23:45:52.806,4.800,-0.305,0.183,-0.305
1667943952846,2022-11-08T23:45:52.846,4.840,-0.122,0.091,-0.305
1667943952886,2022-11-08T23:45:52.886,4.880,-0.335,0.152,-0.335
1667943952926,2022-11-08T23:45:52.926,4.920,-0.396,0.183,-0.335
1667943952966,2022-11-08T23:45:52.966,4.960,-0.183,0.091,-0.305
1667943953006,2022-11-08T23:45:53.006,5.000,-0.366,0.152,-0.366
1667943953046,2022-11-08T23:45:53.046,5.040,-0.183,0.152,-0.335
1667943953086,2022-11-08T23:45:53.086,5.080,-0.366,0.244,-0.305
1667943953126,2022-11-08T23:45:53.126,5.120,-0.305,0.183,-0.366
1667943953166,2022-11-08T23:45:53.166,5.160,-0.183,0.213,-0.305
1667943953206,2022-11-08T23:45:53.206,5.200,-0.244,0.183,-0.335
1667943953246,2022-11-08T23:45:53.246,5.240,-0.213,0.213,-0.305
1667943953286,2022-11-08T23:45:53.286,5.280,-0.305,0.244,-0.335
1667943953326,2022-11-08T23:45:53.326,5.320,-0.335,0.213,-0.366
1667943953366,2022-11-08T23:45:53.366,5.360,-0.274,0.274,-0.335
1667943953406,2022-11-08T23:45:53.406,5.400,-0.061,0.122,-0.274
1667943953446,2022-11-08T23:45:53.446,5.440,-0.122,0.122,-0.335
1667943953486,2022-11-08T23:45:53.486,5.480,-0.335,0.213,-0.335
1667943953526,2022-11-08T23:45:53.526,5.520,-0.274,0.183,-0.305
1667943953566,2022-11-08T23:45:53.566,5.560,-0.183,0.183,-0.274
1667943953606,2022-11-08T23:45:53.606,5.600,-0.213,0.244,-0.335
1667943953646,2022-11-08T23:45:53.646,5.640,-0.305,0.274,-0.335
