epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667725059386,2022-11-06T10:57:39.386,0.000,0.488,0.884,0.274
1667725059426,2022-11-06T10:57:39.426,0.040,0.366,0.366,0.091
1667725059466,2022-11-06T10:57:39.466,0.080,0.335,0.335,-0.244
1667725059506,2022-11-06T10:57:39.506,0.120,0.061,0.305,-0.366
1667725059546,2022-11-06T10:57:39.546,0.160,0.274,0.244,-0.213
1667725059586,2022-11-06T10:57:39.586,0.200,0.335,0.152,0.091
1667725059626,2022-11-06T10:57:39.626,0.240,0.518,0.091,0.122
1667725059666,2022-11-06T10:57:39.666,0.280,0.640,0.152,0.091
1667725059706,2022-11-06T10:57:39.706,0.320,0.488,0.213,-0.030
1667725059746,2022-11-06T10:57:39.746,0.360,-0.244,0.091,-0.244
1667725059786,2022-11-06T10:57:39.786,0.400,-0.152,0.244,-0.244
1667725059826,2022-11-06T10:57:39.826,0.440,-0.152,0.274,-0.091
1667725059866,2022-11-06T10:57:39.866,0.480,0.122,0.335,0.000
1667725059906,2022-11-06T10:57:39.906,0.520,0.305,0.335,0.000
1667725059946,2022-11-06T10:57:39.946,0.560,0.000,0.030,-0.061
1667725059986,2022-11-06T10:57:39.986,0.600,-0.122,-0.213,0.061
1667725060026,2022-11-06T10:57:40.026,0.640,-0.274,-0.396,0.579
1667725060066,2022-11-06T10:57:40.066,0.680,0.945,-0.122,0.854
1667725060106,2022-11-06T10:57:40.106,0.720,0.610,-0.274,1.037
1667725060146,2022-11-06T10:57:40.146,0.760,0.000,-0.488,0.945
1667725060186,2022-11-06T10:57:40.186,0.800,0.549,-0.213,0.884
1667725060226,2022-11-06T10:57:40.226,0.840,0.183,-0.061,0.335
1667725060266,2022-11-06T10:57:40.266,0.880,0.671,0.396,-0.366
1667725060306,2022-11-06T10:57:40.306,0.920,2.165,1.159,-0.640
1667725060346,2022-11-06T10:57:40.346,0.960,1.738,1.159,-0.549
1667725060386,2022-11-06T10:57:40.386,1.000,1.128,1.006,-0.915
