epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667755281673,2022-11-06T19.21.21.673,0.000,0.457,-0.030,0.427
1667755281713,2022-11-06T19.21.21.713,0.040,0.793,-0.152,0.335
1667755281753,2022-11-06T19.21.21.753,0.080,0.671,-0.061,0.518
1667755281793,2022-11-06T19.21.21.793,0.120,0.640,-0.091,0.610
1667755281833,2022-11-06T19.21.21.833,0.160,0.854,-0.030,0.579
1667755281873,2022-11-06T19.21.21.873,0.200,0.823,-0.122,0.488
1667755281913,2022-11-06T19.21.21.913,0.240,0.457,-0.091,0.579
1667755281953,2022-11-06T19.21.21.953,0.280,0.671,-0.122,0.549
1667755281993,2022-11-06T19.21.21.993,0.320,0.549,-0.183,0.457
1667755282033,2022-11-06T19.21.22.033,0.360,0.396,0.030,0.579
1667755282073,2022-11-06T19.21.22.073,0.400,0.671,-0.030,0.457
1667755282113,2022-11-06T19.21.22.113,0.440,0.549,-0.366,0.457
1667755282153,2022-11-06T19.21.22.153,0.480,0.762,-0.335,0.305
1667755282193,2022-11-06T19.21.22.193,0.520,0.671,-0.183,0.488
1667755282233,2022-11-06T19.21.22.233,0.560,0.488,-0.335,0.793
1667755282273,2022-11-06T19.21.22.273,0.600,0.427,-0.457,0.976
1667755282313,2022-11-06T19.21.22.313,0.640,0.762,-0.244,0.671
1667755282353,2022-11-06T19.21.22.353,0.680,0.427,0.030,0.610
1667755282393,2022-11-06T19.21.22.393,0.720,0.762,0.244,0.549
1667755282433,2022-11-06T19.21.22.433,0.760,1.220,-0.122,0.305
1667755282473,2022-11-06T19.21.22.473,0.800,0.762,0.030,0.366
1667755282513,2022-11-06T19.21.22.513,0.840,0.610,0.030,0.274
1667755282553,2022-11-06T19.21.22.553,0.880,0.732,0.061,0.213
1667755282593,2022-11-06T19.21.22.593,0.920,1.067,-0.061,0.152
1667755282633,2022-11-06T19.21.22.633,0.960,0.610,-0.061,0.427
1667755282673,2022-11-06T19.21.22.673,1.000,0.457,-0.122,0.305
1667755282713,2022-11-06T19.21.22.713,1.040,0.427,0.183,0.335
1667755282753,2022-11-06T19.21.22.753,1.080,0.762,0.183,0.061
1667755282793,2022-11-06T19.21.22.793,1.120,0.457,0.030,0.030
1667755282833,2022-11-06T19.21.22.833,1.160,0.183,0.091,0.274
1667755282873,2022-11-06T19.21.22.873,1.200,0.305,0.030,0.274
1667755282913,2022-11-06T19.21.22.913,1.240,0.854,-0.122,0.122
1667755282953,2022-11-06T19.21.22.953,1.280,0.732,-0.213,0.213
1667755282993,2022-11-06T19.21.22.993,1.320,0.488,-0.335,0.427
1667755283033,2022-11-06T19.21.23.033,1.360,0.732,-0.183,0.549
1667755283073,2022-11-06T19.21.23.073,1.400,0.793,-0.244,0.732
1667755283113,2022-11-06T19.21.23.113,1.440,0.762,-0.366,0.884
1667755283153,2022-11-06T19.21.23.153,1.480,0.976,-0.396,0.884
1667755283193,2022-11-06T19.21.23.193,1.520,0.549,-0.396,1.037
1667755283233,2022-11-06T19.21.23.233,1.560,1.006,-0.579,0.701
1667755283273,2022-11-06T19.21.23.273,1.600,1.677,-1.067,0.152
1667755283313,2022-11-06T19.21.23.313,1.640,1.768,-0.762,0.030
1667755283353,2022-11-06T19.21.23.353,1.680,0.823,-0.488,0.640
1667755283393,2022-11-06T19.21.23.393,1.720,0.945,-0.396,0.732
1667755283433,2022-11-06T19.21.23.433,1.760,1.189,-0.549,0.640
1667755283473,2022-11-06T19.21.23.473,1.800,1.738,-0.427,0.732
1667755283513,2022-11-06T19.21.23.513,1.840,1.738,-0.213,0.427
1667755283553,2022-11-06T19.21.23.553,1.880,1.006,0.030,0.213
1667755283593,2022-11-06T19.21.23.593,1.920,-0.305,0.549,0.671
1667755283633,2022-11-06T19.21.23.633,1.960,0.122,0.335,0.610
1667755283673,2022-11-06T19.21.23.673,2.000,0.610,-0.396,0.640
1667755283713,2022-11-06T19.21.23.713,2.040,1.494,-0.152,0.701
1667755283753,2022-11-06T19.21.23.753,2.080,1.341,-0.305,0.427
1667755283793,2022-11-06T19.21.23.793,2.120,0.762,-0.274,0.457
1667755283833,2022-11-06T19.21.23.833,2.160,0.793,-0.640,0.244
1667755283873,2022-11-06T19.21.23.873,2.200,0.335,-0.701,0.457
1667755283913,2022-11-06T19.21.23.913,2.240,0.762,-0.213,0.305
1667755283953,2022-11-06T19.21.23.953,2.280,1.646,-0.244,0.000
1667755283993,2022-11-06T19.21.23.993,2.320,1.463,-0.274,0.274
1667755284033,2022-11-06T19.21.24.033,2.360,1.311,-0.427,0.488
1667755284073,2022-11-06T19.21.24.073,2.400,1.067,-0.244,0.610
1667755284113,2022-11-06T19.21.24.113,2.440,1.189,0.030,0.427
1667755284153,2022-11-06T19.21.24.153,2.480,0.274,-0.061,0.884
1667755284193,2022-11-06T19.21.24.193,2.520,0.457,-0.244,1.128
1667755284233,2022-11-06T19.21.24.233,2.560,0.183,-0.427,1.067
1667755284273,2022-11-06T19.21.24.273,2.600,0.183,-0.213,0.976
1667755284313,2022-11-06T19.21.24.313,2.640,0.823,-0.396,0.488
1667755284353,2022-11-06T19.21.24.353,2.680,0.854,-0.213,0.579
1667755284393,2022-11-06T19.21.24.393,2.720,0.488,0.183,0.701
1667755284433,2022-11-06T19.21.24.433,2.760,0.701,0.213,0.579
1667755284473,2022-11-06T19.21.24.473,2.800,0.945,-0.061,0.579
1667755284513,2022-11-06T19.21.24.513,2.840,0.518,-0.061,0.884
1667755284553,2022-11-06T19.21.24.553,2.880,0.427,0.000,1.006
1667755284593,2022-11-06T19.21.24.593,2.920,0.488,-0.183,0.762
1667755284633,2022-11-06T19.21.24.633,2.960,0.549,-0.427,0.701
1667755284673,2022-11-06T19.21.24.673,3.000,0.732,-0.274,0.366
1667755284713,2022-11-06T19.21.24.713,3.040,0.549,-0.091,0.457
1667755284753,2022-11-06T19.21.24.753,3.080,0.183,-0.244,0.640
1667755284793,2022-11-06T19.21.24.793,3.120,0.518,-0.213,0.610
1667755284833,2022-11-06T19.21.24.833,3.160,0.671,-0.244,0.518
1667755284873,2022-11-06T19.21.24.873,3.200,0.457,0.030,0.610
1667755284913,2022-11-06T19.21.24.913,3.240,0.579,0.122,0.640
1667755284953,2022-11-06T19.21.24.953,3.280,0.610,-0.061,0.549
1667755284993,2022-11-06T19.21.24.993,3.320,0.884,0.091,0.518
1667755285033,2022-11-06T19.21.25.033,3.360,0.762,-0.122,0.518
1667755285073,2022-11-06T19.21.25.073,3.400,0.396,0.000,0.640
1667755285113,2022-11-06T19.21.25.113,3.440,0.244,0.061,0.732
1667755285153,2022-11-06T19.21.25.153,3.480,0.823,-0.183,0.610
1667755285193,2022-11-06T19.21.25.193,3.520,0.610,-0.305,0.701
1667755285233,2022-11-06T19.21.25.233,3.560,0.762,-0.091,0.305
1667755285273,2022-11-06T19.21.25.273,3.600,0.213,0.091,0.213
1667755285313,2022-11-06T19.21.25.313,3.640,0.274,0.152,0.122
1667755285353,2022-11-06T19.21.25.353,3.680,0.671,0.061,0.091
1667755285393,2022-11-06T19.21.25.393,3.720,0.640,-0.183,0.366
1667755285433,2022-11-06T19.21.25.433,3.760,0.671,-0.274,0.457
1667755285473,2022-11-06T19.21.25.473,3.800,-0.091,-0.152,0.671
1667755285513,2022-11-06T19.21.25.513,3.840,0.091,-0.183,0.579
1667755285553,2022-11-06T19.21.25.553,3.880,0.244,-0.274,0.762
1667755285593,2022-11-06T19.21.25.593,3.920,0.945,-0.244,0.335
1667755285633,2022-11-06T19.21.25.633,3.960,0.457,-0.030,0.244
1667755285673,2022-11-06T19.21.25.673,4.000,0.244,0.152,0.518
1667755285713,2022-11-06T19.21.25.713,4.040,1.037,-0.396,0.366
1667755285753,2022-11-06T19.21.25.753,4.080,0.915,0.030,0.396
1667755285793,2022-11-06T19.21.25.793,4.120,0.549,0.274,0.396
1667755285833,2022-11-06T19.21.25.833,4.160,0.091,0.030,0.579
1667755285873,2022-11-06T19.21.25.873,4.200,-0.305,0.061,0.793
1667755285913,2022-11-06T19.21.25.913,4.240,-0.671,-0.244,0.976
1667755285953,2022-11-06T19.21.25.953,4.280,-0.274,0.183,0.823
1667755285993,2022-11-06T19.21.25.993,4.320,0.091,-0.030,0.793
1667755286033,2022-11-06T19.21.26.033,4.360,1.098,-0.305,0.457
1667755286073,2022-11-06T19.21.26.073,4.400,1.311,-0.335,-0.030
1667755286113,2022-11-06T19.21.26.113,4.440,1.311,-0.610,0.061
1667755286153,2022-11-06T19.21.26.153,4.480,2.622,-2.500,0.549
1667755286193,2022-11-06T19.21.26.193,4.520,2.256,-2.226,0.366
1667755286233,2022-11-06T19.21.26.233,4.560,1.006,-0.457,-0.183
1667755286273,2022-11-06T19.21.26.273,4.600,1.372,-0.305,-0.274
1667755286313,2022-11-06T19.21.26.313,4.640,2.012,-0.762,-0.335
1667755286353,2022-11-06T19.21.26.353,4.680,0.945,-0.244,-0.213
1667755286393,2022-11-06T19.21.26.393,4.720,1.494,-0.488,-0.122
1667755286433,2022-11-06T19.21.26.433,4.760,0.305,0.061,0.305
1667755286473,2022-11-06T19.21.26.473,4.800,1.372,-0.457,0.122
1667755286513,2022-11-06T19.21.26.513,4.840,1.524,-0.518,0.610
1667755286553,2022-11-06T19.21.26.553,4.880,1.067,0.213,0.518
1667755286593,2022-11-06T19.21.26.593,4.920,0.579,-0.213,0.640
1667755286633,2022-11-06T19.21.26.633,4.960,0.732,0.000,0.823
1667755286673,2022-11-06T19.21.26.673,5.000,0.701,-0.152,0.762
1667755286713,2022-11-06T19.21.26.713,5.040,0.762,-0.335,0.427
1667755286753,2022-11-06T19.21.26.753,5.080,0.823,-0.122,0.427
1667755286793,2022-11-06T19.21.26.793,5.120,0.823,-0.305,0.061
1667755286833,2022-11-06T19.21.26.833,5.160,1.250,0.000,-0.183
1667755286873,2022-11-06T19.21.26.873,5.200,0.213,0.427,0.488
1667755286913,2022-11-06T19.21.26.913,5.240,-0.457,0.518,0.915
1667755286953,2022-11-06T19.21.26.953,5.280,0.640,-0.305,0.549
1667755286993,2022-11-06T19.21.26.993,5.320,0.579,-0.366,0.976
1667755287033,2022-11-06T19.21.27.033,5.360,0.610,-0.396,0.854
1667755287073,2022-11-06T19.21.27.073,5.400,0.518,-0.244,0.701
1667755287113,2022-11-06T19.21.27.113,5.440,0.579,0.000,0.701
1667755287153,2022-11-06T19.21.27.153,5.480,0.762,-0.152,0.396
1667755287193,2022-11-06T19.21.27.193,5.520,1.006,-0.152,0.457
1667755287233,2022-11-06T19.21.27.233,5.560,0.762,-0.122,0.244
1667755287273,2022-11-06T19.21.27.273,5.600,0.793,-0.305,0.274
1667755287313,2022-11-06T19.21.27.313,5.640,0.884,-0.244,0.640
1667755287353,2022-11-06T19.21.27.353,5.680,0.793,0.030,0.610
1667755287393,2022-11-06T19.21.27.393,5.720,0.762,-0.183,0.610
1667755287433,2022-11-06T19.21.27.433,5.760,0.640,0.030,0.518
1667755287473,2022-11-06T19.21.27.473,5.800,0.823,-0.213,0.488
1667755287513,2022-11-06T19.21.27.513,5.840,0.762,-0.091,0.549
1667755287553,2022-11-06T19.21.27.553,5.880,0.793,-0.213,0.427
1667755287593,2022-11-06T19.21.27.593,5.920,0.396,-0.152,0.488
1667755287633,2022-11-06T19.21.27.633,5.960,0.610,-0.030,0.579
1667755287673,2022-11-06T19.21.27.673,6.000,0.945,-0.305,0.305
1667755287713,2022-11-06T19.21.27.713,6.040,0.488,0.091,0.610
1667755287753,2022-11-06T19.21.27.753,6.080,0.732,-0.030,0.457
1667755287793,2022-11-06T19.21.27.793,6.120,0.396,-0.183,0.488
1667755287833,2022-11-06T19.21.27.833,6.160,0.610,-0.427,0.457
1667755287873,2022-11-06T19.21.27.873,6.200,0.549,-0.213,0.457
1667755287913,2022-11-06T19.21.27.913,6.240,0.640,-0.183,0.549
1667755287953,2022-11-06T19.21.27.953,6.280,0.610,-0.213,0.457
1667755287993,2022-11-06T19.21.27.993,6.320,0.457,-0.122,0.488
1667755288033,2022-11-06T19.21.28.033,6.360,0.823,-0.213,0.366
1667755288073,2022-11-06T19.21.28.073,6.400,0.640,-0.335,0.488
1667755288113,2022-11-06T19.21.28.113,6.440,0.732,0.030,0.671
1667755288153,2022-11-06T19.21.28.153,6.480,0.579,0.000,0.579
1667755288193,2022-11-06T19.21.28.193,6.520,0.793,-0.061,0.427
1667755288233,2022-11-06T19.21.28.233,6.560,0.732,-0.244,0.518
1667755288273,2022-11-06T19.21.28.273,6.600,0.823,-0.152,0.305
1667755288313,2022-11-06T19.21.28.313,6.640,0.945,-0.274,0.427
1667755288353,2022-11-06T19.21.28.353,6.680,0.366,-0.091,0.671
1667755288393,2022-11-06T19.21.28.393,6.720,0.457,-0.335,0.396
1667755288433,2022-11-06T19.21.28.433,6.760,0.823,-0.427,0.274
1667755288473,2022-11-06T19.21.28.473,6.800,0.762,-0.305,0.457
1667755288513,2022-11-06T19.21.28.513,6.840,0.732,-0.152,0.549
1667755288553,2022-11-06T19.21.28.553,6.880,0.976,-0.457,0.335
1667755288593,2022-11-06T19.21.28.593,6.920,0.579,-0.305,0.427
1667755288633,2022-11-06T19.21.28.633,6.960,0.823,-0.152,0.305
1667755288673,2022-11-06T19.21.28.673,7.000,0.793,-0.152,0.305
1667755288713,2022-11-06T19.21.28.713,7.040,0.701,-0.213,0.335
1667755288753,2022-11-06T19.21.28.753,7.080,0.640,-0.335,0.366
1667755288793,2022-11-06T19.21.28.793,7.120,0.671,-0.213,0.396
1667755288833,2022-11-06T19.21.28.833,7.160,0.915,-0.122,0.427
1667755288873,2022-11-06T19.21.28.873,7.200,1.006,0.000,0.274
1667755288913,2022-11-06T19.21.28.913,7.240,1.402,-0.061,0.396
1667755288953,2022-11-06T19.21.28.953,7.280,1.829,-0.030,0.701
1667755288993,2022-11-06T19.21.28.993,7.320,1.402,-0.244,0.396
1667755289033,2022-11-06T19.21.29.033,7.360,0.671,-0.213,0.396
1667755289073,2022-11-06T19.21.29.073,7.400,0.335,-0.183,0.671
1667755289113,2022-11-06T19.21.29.113,7.440,0.884,-0.366,0.549
1667755289153,2022-11-06T19.21.29.153,7.480,0.945,-0.396,0.518
1667755289193,2022-11-06T19.21.29.193,7.520,0.976,-0.366,0.579
1667755289233,2022-11-06T19.21.29.233,7.560,0.945,-0.427,0.549
1667755289273,2022-11-06T19.21.29.273,7.600,1.433,-0.366,0.366
1667755289313,2022-11-06T19.21.29.313,7.640,1.311,-0.274,0.457
1667755289353,2022-11-06T19.21.29.353,7.680,1.159,0.000,0.488
1667755289393,2022-11-06T19.21.29.393,7.720,0.884,-0.030,0.457
1667755289433,2022-11-06T19.21.29.433,7.760,0.640,0.030,0.335
1667755289473,2022-11-06T19.21.29.473,7.800,0.976,-0.274,0.457
1667755289513,2022-11-06T19.21.29.513,7.840,0.457,-0.335,0.701
1667755289553,2022-11-06T19.21.29.553,7.880,0.823,-0.457,0.701
1667755289593,2022-11-06T19.21.29.593,7.920,0.915,-0.091,0.579
1667755289633,2022-11-06T19.21.29.633,7.960,0.610,-0.030,0.549
1667755289673,2022-11-06T19.21.29.673,8.000,0.518,-0.152,0.640
1667755289713,2022-11-06T19.21.29.713,8.040,0.671,-0.274,0.732
1667755289753,2022-11-06T19.21.29.753,8.080,0.823,-0.152,0.701
1667755289793,2022-11-06T19.21.29.793,8.120,0.762,0.000,0.762
1667755289833,2022-11-06T19.21.29.833,8.160,-0.122,-0.122,0.976
1667755289873,2022-11-06T19.21.29.873,8.200,0.366,-0.061,0.701
1667755289913,2022-11-06T19.21.29.913,8.240,1.128,-0.213,0.335
1667755289953,2022-11-06T19.21.29.953,8.280,0.762,-0.183,0.640
1667755289993,2022-11-06T19.21.29.993,8.320,0.884,-0.335,0.549
1667755290033,2022-11-06T19.21.30.033,8.360,0.884,-0.396,0.427
1667755290073,2022-11-06T19.21.30.073,8.400,0.884,-0.030,0.549
1667755290113,2022-11-06T19.21.30.113,8.440,0.762,-0.244,0.610
1667755290153,2022-11-06T19.21.30.153,8.480,0.732,-0.183,0.366
1667755290193,2022-11-06T19.21.30.193,8.520,0.640,-0.061,0.579
1667755290233,2022-11-06T19.21.30.233,8.560,0.549,-0.183,0.762
1667755290273,2022-11-06T19.21.30.273,8.600,0.976,-0.183,0.488
1667755290313,2022-11-06T19.21.30.313,8.640,0.610,0.000,0.610
1667755290353,2022-11-06T19.21.30.353,8.680,-2.713,0.305,1.159
1667755290393,2022-11-06T19.21.30.393,8.720,-6.799,0.244,0.610
1667755290433,2022-11-06T19.21.30.433,8.760,-0.305,0.030,0.000
1667755290473,2022-11-06T19.21.30.473,8.800,4.055,-0.213,0.122
1667755290513,2022-11-06T19.21.30.513,8.840,3.506,-0.427,0.213
1667755290553,2022-11-06T19.21.30.553,8.880,1.707,-0.366,0.396
1667755290593,2022-11-06T19.21.30.593,8.920,1.372,-0.122,0.427
1667755290633,2022-11-06T19.21.30.633,8.960,0.976,-0.213,0.366
1667755290673,2022-11-06T19.21.30.673,9.000,0.793,-0.213,0.274
1667755290713,2022-11-06T19.21.30.713,9.040,0.793,0.000,0.396
1667755290753,2022-11-06T19.21.30.753,9.080,0.396,-0.091,0.671
1667755290793,2022-11-06T19.21.30.793,9.120,0.122,-0.091,0.671
1667755290833,2022-11-06T19.21.30.833,9.160,0.549,-0.305,0.335
1667755290873,2022-11-06T19.21.30.873,9.200,0.762,-0.091,0.366
1667755290913,2022-11-06T19.21.30.913,9.240,0.488,0.000,0.518
1667755290953,2022-11-06T19.21.30.953,9.280,0.671,-0.152,0.488
1667755290993,2022-11-06T19.21.30.993,9.320,0.671,-0.061,0.579
1667755291033,2022-11-06T19.21.31.033,9.360,0.396,-0.030,0.427
1667755291073,2022-11-06T19.21.31.073,9.400,0.030,-0.122,0.549
1667755291113,2022-11-06T19.21.31.113,9.440,-0.152,-0.061,0.701
1667755291153,2022-11-06T19.21.31.153,9.480,0.640,-0.030,0.427
1667755291193,2022-11-06T19.21.31.193,9.520,1.098,-0.244,0.152
1667755291233,2022-11-06T19.21.31.233,9.560,0.488,0.030,0.518
1667755291273,2022-11-06T19.21.31.273,9.600,0.701,-0.213,0.610
1667755291313,2022-11-06T19.21.31.313,9.640,1.067,-0.305,0.274
1667755291353,2022-11-06T19.21.31.353,9.680,0.701,-0.152,0.518
1667755291393,2022-11-06T19.21.31.393,9.720,0.793,-0.305,0.457
1667755291433,2022-11-06T19.21.31.433,9.760,0.915,-0.152,0.457
1667755291473,2022-11-06T19.21.31.473,9.800,1.037,-0.396,0.335
1667755291513,2022-11-06T19.21.31.513,9.840,0.671,-0.305,0.427
1667755291553,2022-11-06T19.21.31.553,9.880,0.762,-0.366,0.335
1667755291593,2022-11-06T19.21.31.593,9.920,1.037,-0.183,0.335
1667755291633,2022-11-06T19.21.31.633,9.960,0.793,-0.122,0.335
1667755291673,2022-11-06T19.21.31.673,10.000,0.701,-0.183,0.305
1667755291713,2022-11-06T19.21.31.713,10.040,0.640,-0.152,0.396
1667755291753,2022-11-06T19.21.31.753,10.080,0.915,-0.122,0.518
1667755291793,2022-11-06T19.21.31.793,10.120,0.976,-0.030,0.457
1667755291833,2022-11-06T19.21.31.833,10.160,0.884,-0.122,0.366
1667755291873,2022-11-06T19.21.31.873,10.200,0.732,-0.152,0.488
1667755291913,2022-11-06T19.21.31.913,10.240,0.701,-0.122,0.488
1667755291953,2022-11-06T19.21.31.953,10.280,0.762,-0.244,0.457
1667755291993,2022-11-06T19.21.31.993,10.320,0.701,-0.213,0.488
1667755292033,2022-11-06T19.21.32.033,10.360,0.732,-0.183,0.427
1667755292073,2022-11-06T19.21.32.073,10.400,0.945,-0.213,0.335
1667755292113,2022-11-06T19.21.32.113,10.440,0.915,-0.183,0.427
1667755292153,2022-11-06T19.21.32.153,10.480,0.701,-0.244,0.518
1667755292193,2022-11-06T19.21.32.193,10.520,0.884,-0.274,0.579
1667755292233,2022-11-06T19.21.32.233,10.560,0.640,-0.244,0.518
1667755292273,2022-11-06T19.21.32.273,10.600,0.701,-0.122,0.396
1667755292313,2022-11-06T19.21.32.313,10.640,0.610,-0.152,0.427
1667755292353,2022-11-06T19.21.32.353,10.680,0.579,-0.183,0.457
1667755292393,2022-11-06T19.21.32.393,10.720,0.396,-0.335,0.427
1667755292433,2022-11-06T19.21.32.433,10.760,0.732,-0.213,0.457
1667755292473,2022-11-06T19.21.32.473,10.800,0.701,-0.183,0.488
1667755292513,2022-11-06T19.21.32.513,10.840,0.854,-0.244,0.396
1667755292553,2022-11-06T19.21.32.553,10.880,0.671,-0.183,0.457
1667755292593,2022-11-06T19.21.32.593,10.920,0.518,-0.183,0.610
1667755292633,2022-11-06T19.21.32.633,10.960,0.793,-0.122,0.640
1667755292673,2022-11-06T19.21.32.673,11.000,1.006,0.030,0.427
1667755292713,2022-11-06T19.21.32.713,11.040,0.762,-0.091,0.335
1667755292753,2022-11-06T19.21.32.753,11.080,0.579,-0.091,0.457
1667755292793,2022-11-06T19.21.32.793,11.120,0.701,-0.152,0.488
1667755292833,2022-11-06T19.21.32.833,11.160,0.671,-0.335,0.305
1667755292873,2022-11-06T19.21.32.873,11.200,0.732,-0.030,0.396
1667755292913,2022-11-06T19.21.32.913,11.240,0.549,-0.183,0.457
1667755292953,2022-11-06T19.21.32.953,11.280,0.701,-0.152,0.518
1667755292993,2022-11-06T19.21.32.993,11.320,0.640,-0.244,0.488
1667755293033,2022-11-06T19.21.33.033,11.360,0.610,-0.183,0.518
1667755293073,2022-11-06T19.21.33.073,11.400,0.640,-0.305,0.488
1667755293113,2022-11-06T19.21.33.113,11.440,0.732,-0.213,0.457
1667755293153,2022-11-06T19.21.33.153,11.480,0.579,-0.213,0.457
1667755293193,2022-11-06T19.21.33.193,11.520,0.610,-0.213,0.427
1667755293233,2022-11-06T19.21.33.233,11.560,0.610,-0.152,0.518
1667755293273,2022-11-06T19.21.33.273,11.600,0.671,-0.152,0.549
1667755293313,2022-11-06T19.21.33.313,11.640,0.732,-0.244,0.549
1667755293353,2022-11-06T19.21.33.353,11.680,0.549,-0.244,0.518
1667755293393,2022-11-06T19.21.33.393,11.720,0.671,-0.244,0.396
1667755293433,2022-11-06T19.21.33.433,11.760,0.610,-0.213,0.457
1667755293473,2022-11-06T19.21.33.473,11.800,0.732,-0.122,0.549
1667755293513,2022-11-06T19.21.33.513,11.840,0.823,-0.030,0.518
1667755293553,2022-11-06T19.21.33.553,11.880,0.762,0.122,0.366
1667755293593,2022-11-06T19.21.33.593,11.920,0.518,-0.030,0.396
1667755293633,2022-11-06T19.21.33.633,11.960,0.762,-0.030,0.518
1667755293673,2022-11-06T19.21.33.673,12.000,0.884,0.030,0.518
1667755293713,2022-11-06T19.21.33.713,12.040,0.610,-0.122,0.396
1667755293753,2022-11-06T19.21.33.753,12.080,0.579,0.000,0.488
1667755293793,2022-11-06T19.21.33.793,12.120,0.579,-0.152,0.518
1667755293833,2022-11-06T19.21.33.833,12.160,0.732,-0.152,0.427
1667755293873,2022-11-06T19.21.33.873,12.200,0.701,-0.030,0.488
1667755293913,2022-11-06T19.21.33.913,12.240,0.579,-0.213,0.610
1667755293953,2022-11-06T19.21.33.953,12.280,0.671,-0.183,0.488
1667755293993,2022-11-06T19.21.33.993,12.320,0.549,-0.091,0.427
1667755294033,2022-11-06T19.21.34.033,12.360,0.549,-0.122,0.518
1667755294073,2022-11-06T19.21.34.073,12.400,0.671,-0.152,0.457
1667755294113,2022-11-06T19.21.34.113,12.440,0.579,-0.213,0.488
1667755294153,2022-11-06T19.21.34.153,12.480,0.701,-0.183,0.457
1667755294193,2022-11-06T19.21.34.193,12.520,0.610,-0.183,0.457
1667755294233,2022-11-06T19.21.34.233,12.560,0.701,-0.274,0.366
1667755294273,2022-11-06T19.21.34.273,12.600,0.579,-0.244,0.427
1667755294313,2022-11-06T19.21.34.313,12.640,0.305,-0.122,0.549
1667755294353,2022-11-06T19.21.34.353,12.680,0.518,-0.183,0.457
1667755294393,2022-11-06T19.21.34.393,12.720,0.823,0.091,0.579
1667755294433,2022-11-06T19.21.34.433,12.760,0.915,-0.030,0.396
1667755294473,2022-11-06T19.21.34.473,12.800,0.610,-0.274,0.427
1667755294513,2022-11-06T19.21.34.513,12.840,0.762,-0.091,0.610
1667755294553,2022-11-06T19.21.34.553,12.880,0.854,-0.183,0.427
1667755294593,2022-11-06T19.21.34.593,12.920,0.823,0.091,0.396
1667755294633,2022-11-06T19.21.34.633,12.960,0.823,0.030,0.549
1667755294673,2022-11-06T19.21.34.673,13.000,0.732,-0.030,0.579
1667755294713,2022-11-06T19.21.34.713,13.040,0.640,-0.244,0.518
1667755294753,2022-11-06T19.21.34.753,13.080,0.671,-0.213,0.579
1667755294793,2022-11-06T19.21.34.793,13.120,0.640,-0.244,0.488
1667755294833,2022-11-06T19.21.34.833,13.160,0.610,-0.213,0.427
1667755294873,2022-11-06T19.21.34.873,13.200,0.549,-0.030,0.457
1667755294913,2022-11-06T19.21.34.913,13.240,0.793,-0.213,0.396
1667755294953,2022-11-06T19.21.34.953,13.280,0.762,-0.091,0.518
1667755294993,2022-11-06T19.21.34.993,13.320,0.579,-0.152,0.488
1667755295033,2022-11-06T19.21.35.033,13.360,0.671,-0.213,0.457
1667755295073,2022-11-06T19.21.35.073,13.400,0.701,-0.122,0.579
1667755295113,2022-11-06T19.21.35.113,13.440,0.579,-0.274,0.488
1667755295153,2022-11-06T19.21.35.153,13.480,0.610,-0.122,0.488
1667755295193,2022-11-06T19.21.35.193,13.520,0.518,-0.122,0.549
1667755295233,2022-11-06T19.21.35.233,13.560,0.701,-0.091,0.610
1667755295273,2022-11-06T19.21.35.273,13.600,0.854,0.122,0.549
1667755295313,2022-11-06T19.21.35.313,13.640,0.701,0.000,0.427
1667755295353,2022-11-06T19.21.35.353,13.680,0.579,-0.030,0.640
1667755295393,2022-11-06T19.21.35.393,13.720,0.732,-0.213,0.579
1667755295433,2022-11-06T19.21.35.433,13.760,0.640,-0.091,0.488
1667755295473,2022-11-06T19.21.35.473,13.800,0.518,-0.091,0.518
1667755295513,2022-11-06T19.21.35.513,13.840,0.427,-0.122,0.640
1667755295553,2022-11-06T19.21.35.553,13.880,0.732,-0.274,0.518
1667755295593,2022-11-06T19.21.35.593,13.920,0.732,-0.183,0.396
1667755295633,2022-11-06T19.21.35.633,13.960,0.640,-0.213,0.488
1667755295673,2022-11-06T19.21.35.673,14.000,0.701,-0.213,0.518
1667755295713,2022-11-06T19.21.35.713,14.040,0.671,-0.122,0.579
1667755295753,2022-11-06T19.21.35.753,14.080,0.518,-0.122,0.549
1667755295793,2022-11-06T19.21.35.793,14.120,0.610,-0.122,0.457
1667755295833,2022-11-06T19.21.35.833,14.160,0.732,-0.183,0.457
1667755295873,2022-11-06T19.21.35.873,14.200,0.823,-0.244,0.366
1667755295913,2022-11-06T19.21.35.913,14.240,0.732,-0.183,0.488
1667755295953,2022-11-06T19.21.35.953,14.280,0.762,-0.183,0.427
1667755295993,2022-11-06T19.21.35.993,14.320,0.854,-0.183,0.427
1667755296033,2022-11-06T19.21.36.033,14.360,0.823,-0.213,0.396
1667755296073,2022-11-06T19.21.36.073,14.400,0.549,-0.183,0.549
1667755296113,2022-11-06T19.21.36.113,14.440,0.640,-0.183,0.640
1667755296153,2022-11-06T19.21.36.153,14.480,0.854,-0.122,0.518
1667755296193,2022-11-06T19.21.36.193,14.520,0.915,0.030,0.427
1667755296233,2022-11-06T19.21.36.233,14.560,0.762,-0.152,0.457
1667755296273,2022-11-06T19.21.36.273,14.600,0.640,-0.152,0.488
1667755296313,2022-11-06T19.21.36.313,14.640,0.671,-0.183,0.396
1667755296353,2022-11-06T19.21.36.353,14.680,0.640,-0.183,0.244
