epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667311449673,2022-11-01T16:04:09.673,0.000,3.384,3.262,-0.823
1667311449713,2022-11-01T16:04:09.713,0.040,2.805,3.171,-1.311
1667311449752,2022-11-01T16:04:09.752,0.079,2.134,3.110,-0.884
1667311449792,2022-11-01T16:04:09.792,0.119,2.591,5.305,-3.262
1667311449831,2022-11-01T16:04:09.831,0.158,5.488,4.329,-3.598
1667311449871,2022-11-01T16:04:09.871,0.198,14.451,4.390,-3.689
1667311449911,2022-11-01T16:04:09.911,0.238,11.555,9.055,-1.585
1667311449950,2022-11-01T16:04:09.950,0.277,-5.823,0.213,1.006
1667311449990,2022-11-01T16:04:09.990,0.317,-2.591,0.793,-2.500
1667311450029,2022-11-01T16:04:10.029,0.356,-2.195,-5.152,0.732
1667311450069,2022-11-01T16:04:10.069,0.396,-0.640,-11.707,13.537
1667311450108,2022-11-01T16:04:10.108,0.435,4.177,-14.695,14.085
1667311450148,2022-11-01T16:04:10.148,0.475,8.963,-11.768,7.043
1667311450187,2022-11-01T16:04:10.187,0.514,3.049,-4.116,0.640
1667311450227,2022-11-01T16:04:10.227,0.554,1.098,-7.348,-0.061
1667311450266,2022-11-01T16:04:10.266,0.593,-0.671,-7.530,0.793
1667311450306,2022-11-01T16:04:10.306,0.633,-4.146,-7.500,3.445
1667311450346,2022-11-01T16:04:10.346,0.673,-4.055,-3.506,3.841
1667311450385,2022-11-01T16:04:10.385,0.712,-3.354,-1.951,5.793
1667311450423,2022-11-01T16:04:10.423,0.750,-3.933,-3.841,4.543
1667311450463,2022-11-01T16:04:10.463,0.790,-2.348,-1.616,0.762
1667311450502,2022-11-01T16:04:10.502,0.829,-4.116,0.396,1.890
1667311450542,2022-11-01T16:04:10.542,0.869,-3.079,2.012,1.982
1667311450581,2022-11-01T16:04:10.581,0.908,-1.616,1.433,1.677
1667311450621,2022-11-01T16:04:10.621,0.948,-1.220,0.305,0.122
1667311450661,2022-11-01T16:04:10.661,0.988,-0.274,1.006,-0.122
1667311450700,2022-11-01T16:04:10.700,1.027,0.244,1.189,-0.122
1667311450740,2022-11-01T16:04:10.740,1.067,-1.159,0.915,-0.579
1667311450779,2022-11-01T16:04:10.779,1.106,-1.555,0.518,-0.671
