epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667824500461,2022-11-07T14:35:00.461,0.000,0.141,-0.097,-0.973
1667824500501,2022-11-07T14:35:00.501,0.040,0.099,0.111,-1.059
1667824500541,2022-11-07T14:35:00.541,0.080,0.193,0.113,-1.094
1667824500581,2022-11-07T14:35:00.581,0.120,0.298,0.004,-1.249
1667824500621,2022-11-07T14:35:00.621,0.160,-0.004,-0.198,-0.948
1667824500661,2022-11-07T14:35:00.661,0.200,-0.218,-0.306,-0.818
1667824500701,2022-11-07T14:35:00.701,0.240,-0.153,-0.124,-1.130
1667824500741,2022-11-07T14:35:00.741,0.280,-0.074,-0.050,-1.033
1667824500781,2022-11-07T14:35:00.781,0.320,-0.131,-0.250,-0.955
1667824500821,2022-11-07T14:35:00.821,0.360,-0.077,-0.095,-1.021
1667824500861,2022-11-07T14:35:00.861,0.400,-0.079,-0.137,-1.013
1667824500901,2022-11-07T14:35:00.901,0.440,-0.070,-0.141,-1.003
1667824500941,2022-11-07T14:35:00.941,0.480,-0.064,-0.145,-0.991
1667824500981,2022-11-07T14:35:00.981,0.520,-0.069,-0.169,-0.981
1667824501021,2022-11-07T14:35:01.021,0.560,-0.071,-0.134,-1.001
1667824501061,2022-11-07T14:35:01.061,0.600,-0.097,-0.174,-1.001
1667824501101,2022-11-07T14:35:01.101,0.640,-0.092,-0.148,-1.004
1667824501141,2022-11-07T14:35:01.141,0.680,-0.103,-0.176,-1.002
1667824501181,2022-11-07T14:35:01.181,0.720,-0.082,-0.163,-1.003
1667824501221,2022-11-07T14:35:01.221,0.760,-0.061,-0.157,-1.000
1667824501261,2022-11-07T14:35:01.261,0.800,-0.059,-0.176,-0.992
1667824501301,2022-11-07T14:35:01.301,0.840,-0.061,-0.189,-0.987
1667824501341,2022-11-07T14:35:01.341,0.880,-0.056,-0.188,-0.988
1667824501381,2022-11-07T14:35:01.381,0.920,-0.061,-0.207,-0.985
1667824501421,2022-11-07T14:35:01.421,0.960,-0.057,-0.202,-0.987
1667824501461,2022-11-07T14:35:01.461,1.000,-0.058,-0.202,-0.988
1667824501501,2022-11-07T14:35:01.501,1.040,-0.060,-0.202,-0.989
1667824501541,2022-11-07T14:35:01.541,1.080,-0.059,-0.198,-0.990
1667824501581,2022-11-07T14:35:01.581,1.120,-0.061,-0.204,-0.990
1667824501621,2022-11-07T14:35:01.621,1.160,-0.062,-0.200,-0.991
1667824501661,2022-11-07T14:35:01.661,1.200,-0.060,-0.201,-0.991
1667824501701,2022-11-07T14:35:01.701,1.240,-0.064,-0.205,-0.989
1667824501741,2022-11-07T14:35:01.741,1.280,-0.068,-0.204,-0.990
1667824501781,2022-11-07T14:35:01.781,1.320,-0.074,-0.203,-0.987
1667824501821,2022-11-07T14:35:01.821,1.360,-0.091,-0.190,-0.988
1667824501861,2022-11-07T14:35:01.861,1.400,-0.098,-0.191,-0.985
1667824501901,2022-11-07T14:35:01.901,1.440,-0.076,-0.141,-0.986
1667824501941,2022-11-07T14:35:01.941,1.480,-0.089,-0.085,-0.998
1667824501981,2022-11-07T14:35:01.981,1.520,-0.087,-0.023,-1.001
1667824502021,2022-11-07T14:35:02.021,1.560,-0.168,-0.145,-1.013
1667824502061,2022-11-07T14:35:02.061,1.600,-0.128,-0.109,-0.990
1667824502101,2022-11-07T14:35:02.101,1.640,-0.123,-0.084,-0.997
1667824502141,2022-11-07T14:35:02.141,1.680,-0.156,-0.093,-1.004
1667824502181,2022-11-07T14:35:02.181,1.720,-0.135,-0.082,-0.996
1667824502221,2022-11-07T14:35:02.221,1.760,-0.121,-0.076,-0.994
1667824502261,2022-11-07T14:35:02.261,1.800,-0.125,-0.094,-0.997
1667824502301,2022-11-07T14:35:02.301,1.840,-0.121,-0.113,-0.998
1667824502341,2022-11-07T14:35:02.341,1.880,-0.111,-0.120,-0.997
1667824502381,2022-11-07T14:35:02.381,1.920,-0.110,-0.129,-0.995
1667824502421,2022-11-07T14:35:02.421,1.960,-0.106,-0.127,-0.997
1667824502461,2022-11-07T14:35:02.461,2.000,-0.102,-0.132,-0.996
1667824502501,2022-11-07T14:35:02.501,2.040,-0.102,-0.143,-0.995
1667824502541,2022-11-07T14:35:02.541,2.080,-0.103,-0.146,-0.995
1667824502581,2022-11-07T14:35:02.581,2.120,-0.099,-0.140,-0.995
1667824502621,2022-11-07T14:35:02.621,2.160,-0.099,-0.143,-0.995
1667824502661,2022-11-07T14:35:02.661,2.200,-0.098,-0.145,-0.994
1667824502701,2022-11-07T14:35:02.701,2.240,-0.098,-0.145,-0.995
1667824502741,2022-11-07T14:35:02.741,2.280,-0.098,-0.145,-0.995
1667824502781,2022-11-07T14:35:02.781,2.320,-0.098,-0.149,-0.994
1667824502821,2022-11-07T14:35:02.821,2.360,-0.096,-0.150,-0.994
1667824502861,2022-11-07T14:35:02.861,2.400,-0.097,-0.149,-0.995
1667824502901,2022-11-07T14:35:02.901,2.440,-0.095,-0.152,-0.995
1667824502941,2022-11-07T14:35:02.941,2.480,-0.097,-0.150,-0.995
1667824502981,2022-11-07T14:35:02.981,2.520,-0.096,-0.149,-0.994
1667824503021,2022-11-07T14:35:03.021,2.560,-0.095,-0.150,-0.995
1667824503061,2022-11-07T14:35:03.061,2.600,-0.096,-0.155,-0.994
1667824503101,2022-11-07T14:35:03.101,2.640,-0.095,-0.149,-0.994
1667824503141,2022-11-07T14:35:03.141,2.680,-0.096,-0.154,-0.994
1667824503181,2022-11-07T14:35:03.181,2.720,-0.094,-0.150,-0.995
1667824503221,2022-11-07T14:35:03.221,2.760,-0.094,-0.148,-0.996
1667824503261,2022-11-07T14:35:03.261,2.800,-0.096,-0.155,-0.995
1667824503301,2022-11-07T14:35:03.301,2.840,-0.092,-0.146,-0.995
1667824503341,2022-11-07T14:35:03.341,2.880,-0.092,-0.151,-0.994
1667824503381,2022-11-07T14:35:03.381,2.920,-0.092,-0.152,-0.995
1667824503421,2022-11-07T14:35:03.421,2.960,-0.092,-0.153,-0.994
1667824503461,2022-11-07T14:35:03.461,3.000,-0.090,-0.153,-0.994
1667824503501,2022-11-07T14:35:03.501,3.040,-0.092,-0.154,-0.994
