epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667912347197,2022-11-08T14:59:07.197,0.000,-0.079,0.054,-0.986
1667912347238,2022-11-08T14:59:07.238,0.041,-0.079,0.054,-0.995
1667912347278,2022-11-08T14:59:07.278,0.081,-0.079,0.053,-0.993
1667912347319,2022-11-08T14:59:07.319,0.122,-0.078,0.052,-0.994
1667912347360,2022-11-08T14:59:07.360,0.163,-0.078,0.055,-0.994
1667912347399,2022-11-08T14:59:07.399,0.202,-0.079,0.051,-0.992
1667912347440,2022-11-08T14:59:07.440,0.243,-0.076,0.050,-0.991
1667912347481,2022-11-08T14:59:07.481,0.284,-0.078,0.052,-0.993
1667912347521,2022-11-08T14:59:07.521,0.324,-0.083,0.051,-0.993
1667912347562,2022-11-08T14:59:07.562,0.365,-0.082,0.051,-0.993
1667912347603,2022-11-08T14:59:07.603,0.406,-0.079,0.054,-0.993
1667912347643,2022-11-08T14:59:07.643,0.446,-0.080,0.049,-0.993
1667912347684,2022-11-08T14:59:07.684,0.487,-0.080,0.053,-0.993
1667912347723,2022-11-08T14:59:07.723,0.526,-0.076,0.050,-0.990
1667912347764,2022-11-08T14:59:07.764,0.567,-0.074,0.046,-0.991
1667912347805,2022-11-08T14:59:07.805,0.608,-0.085,0.047,-0.994
1667912347845,2022-11-08T14:59:07.845,0.648,-0.090,0.055,-0.991
1667912347886,2022-11-08T14:59:07.886,0.689,-0.079,0.047,-0.991
1667912347927,2022-11-08T14:59:07.927,0.730,-0.065,0.059,-0.994
1667912347966,2022-11-08T14:59:07.966,0.769,-0.073,0.055,-0.993
1667912348007,2022-11-08T14:59:08.007,0.810,-0.083,0.052,-0.995
1667912348048,2022-11-08T14:59:08.048,0.851,-0.080,0.051,-0.993
1667912348088,2022-11-08T14:59:08.088,0.891,-0.068,0.054,-0.993
1667912348129,2022-11-08T14:59:08.129,0.932,-0.070,0.046,-0.992
1667912348170,2022-11-08T14:59:08.170,0.973,-0.081,0.042,-0.991
1667912348210,2022-11-08T14:59:08.210,1.013,-0.077,0.057,-0.995
1667912348251,2022-11-08T14:59:08.251,1.054,-0.082,0.049,-0.987
1667912348292,2022-11-08T14:59:08.292,1.095,-0.075,0.044,-0.993
1667912348331,2022-11-08T14:59:08.331,1.134,-0.075,0.050,-0.994
1667912348372,2022-11-08T14:59:08.372,1.175,-0.077,0.056,-0.992
1667912348412,2022-11-08T14:59:08.412,1.215,-0.076,0.052,-0.992
1667912348453,2022-11-08T14:59:08.453,1.256,-0.077,0.053,-0.990
1667912348494,2022-11-08T14:59:08.494,1.297,-0.078,0.055,-0.993
1667912348533,2022-11-08T14:59:08.533,1.336,-0.075,0.055,-0.992
1667912348574,2022-11-08T14:59:08.574,1.377,-0.073,0.054,-0.992
1667912348615,2022-11-08T14:59:08.615,1.418,-0.076,0.058,-0.992
1667912348655,2022-11-08T14:59:08.655,1.458,-0.080,0.054,-0.991
1667912348696,2022-11-08T14:59:08.696,1.499,-0.076,0.054,-0.992
1667912348737,2022-11-08T14:59:08.737,1.540,-0.073,0.059,-0.991
1667912348776,2022-11-08T14:59:08.776,1.579,-0.077,0.053,-0.991
1667912348817,2022-11-08T14:59:08.817,1.620,-0.076,0.055,-0.993
1667912348858,2022-11-08T14:59:08.858,1.661,-0.075,0.055,-0.992
1667912348898,2022-11-08T14:59:08.898,1.701,-0.075,0.055,-0.990
1667912348939,2022-11-08T14:59:08.939,1.742,-0.077,0.056,-0.992
1667912348979,2022-11-08T14:59:08.979,1.782,-0.076,0.054,-0.991
1667912349020,2022-11-08T14:59:09.020,1.823,-0.076,0.054,-0.992
1667912349061,2022-11-08T14:59:09.061,1.864,-0.074,0.058,-0.992
1667912349100,2022-11-08T14:59:09.100,1.903,-0.076,0.055,-0.991
1667912349141,2022-11-08T14:59:09.141,1.944,-0.075,0.057,-0.992
1667912349182,2022-11-08T14:59:09.182,1.985,-0.077,0.053,-0.993
1667912349222,2022-11-08T14:59:09.222,2.025,-0.075,0.055,-0.993
1667912349263,2022-11-08T14:59:09.263,2.066,-0.075,0.058,-0.992
1667912349304,2022-11-08T14:59:09.304,2.107,-0.076,0.056,-0.991
1667912349343,2022-11-08T14:59:09.343,2.146,-0.076,0.056,-0.991
1667912349384,2022-11-08T14:59:09.384,2.187,-0.077,0.051,-0.992
1667912349425,2022-11-08T14:59:09.425,2.228,-0.075,0.053,-0.992
1667912349465,2022-11-08T14:59:09.465,2.268,-0.075,0.054,-0.993
1667912349506,2022-11-08T14:59:09.506,2.309,-0.076,0.050,-0.991
1667912349547,2022-11-08T14:59:09.547,2.350,-0.078,0.054,-0.992
1667912349586,2022-11-08T14:59:09.586,2.389,-0.078,0.051,-0.991
1667912349627,2022-11-08T14:59:09.627,2.430,-0.074,0.052,-0.993
1667912349667,2022-11-08T14:59:09.667,2.470,-0.075,0.055,-0.993
1667912349708,2022-11-08T14:59:09.708,2.511,-0.079,0.053,-0.990
1667912349749,2022-11-08T14:59:09.749,2.552,-0.077,0.049,-0.990
1667912349789,2022-11-08T14:59:09.789,2.592,-0.074,0.050,-0.992
1667912349830,2022-11-08T14:59:09.830,2.633,-0.076,0.047,-0.992
1667912349871,2022-11-08T14:59:09.871,2.674,-0.080,0.048,-0.991
1667912349910,2022-11-08T14:59:09.910,2.713,-0.080,0.046,-0.992
1667912349951,2022-11-08T14:59:09.951,2.754,-0.074,0.050,-0.992
1667912349992,2022-11-08T14:59:09.992,2.795,-0.074,0.046,-0.993
1667912350032,2022-11-08T14:59:10.032,2.835,-0.078,0.048,-0.993
1667912350073,2022-11-08T14:59:10.073,2.876,-0.084,0.048,-0.991
1667912350114,2022-11-08T14:59:10.114,2.917,-0.078,0.045,-0.991
1667912350153,2022-11-08T14:59:10.153,2.956,-0.073,0.049,-0.993
1667912350194,2022-11-08T14:59:10.194,2.997,-0.077,0.048,-0.991
1667912350235,2022-11-08T14:59:10.235,3.038,-0.083,0.045,-0.992
1667912350275,2022-11-08T14:59:10.275,3.078,-0.080,0.046,-0.992
1667912350316,2022-11-08T14:59:10.316,3.119,-0.074,0.048,-0.991
1667912350356,2022-11-08T14:59:10.356,3.159,-0.077,0.045,-0.992
1667912350397,2022-11-08T14:59:10.397,3.200,-0.079,0.049,-0.992
