epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667730531347,2022-11-06T12:28:51.347,0.000,2.012,-0.823,-0.274
1667730531387,2022-11-06T12:28:51.387,0.040,1.738,-0.976,-0.427
1667730531428,2022-11-06T12:28:51.428,0.081,2.012,-1.159,-0.671
1667730531469,2022-11-06T12:28:51.469,0.122,2.134,-1.220,-0.610
1667730531509,2022-11-06T12:28:51.509,0.162,2.165,-1.341,-0.457
1667730531550,2022-11-06T12:28:51.550,0.203,2.561,-1.372,-0.427
1667730531591,2022-11-06T12:28:51.591,0.244,2.561,-1.311,-0.366
1667730531630,2022-11-06T12:28:51.630,0.283,1.098,-1.341,-0.305
1667730531671,2022-11-06T12:28:51.671,0.324,0.335,-1.220,-0.030
1667730531712,2022-11-06T12:28:51.712,0.365,-0.091,-1.128,-0.152
1667730531752,2022-11-06T12:28:51.752,0.405,-0.213,-1.006,-0.488
1667730531793,2022-11-06T12:28:51.793,0.446,-0.091,-0.823,-0.091
1667730531832,2022-11-06T12:28:51.832,0.485,-0.274,-0.640,0.427
1667730531873,2022-11-06T12:28:51.873,0.526,0.061,-0.701,0.366
1667730531914,2022-11-06T12:28:51.914,0.567,-0.701,-0.549,-0.701
1667730531954,2022-11-06T12:28:51.954,0.607,-1.159,-0.488,-1.067
1667730531995,2022-11-06T12:28:51.995,0.648,-0.732,-0.518,-0.366
1667730532036,2022-11-06T12:28:52.036,0.689,-0.640,-0.671,-0.122
1667730532076,2022-11-06T12:28:52.076,0.729,-0.610,-0.610,-0.091
1667730532117,2022-11-06T12:28:52.117,0.770,-1.067,-0.457,-0.030
1667730532158,2022-11-06T12:28:52.158,0.811,-0.793,-0.579,0.030
1667730532197,2022-11-06T12:28:52.197,0.850,-0.518,-0.701,-0.030
1667730532238,2022-11-06T12:28:52.238,0.891,-0.030,-0.671,-0.335
1667730532279,2022-11-06T12:28:52.279,0.932,0.335,-0.732,-0.244
1667730532319,2022-11-06T12:28:52.319,0.972,0.213,-0.732,-0.183
