epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667726346914,2022-11-06T11:19:06.914,0.000,-0.003,0.423,-0.864
1667726346954,2022-11-06T11:19:06.954,0.040,-0.002,0.433,-0.871
1667726346994,2022-11-06T11:19:06.994,0.080,0.000,0.424,-0.869
1667726347034,2022-11-06T11:19:07.034,0.120,-0.003,0.425,-0.871
1667726347074,2022-11-06T11:19:07.074,0.160,-0.009,0.421,-0.871
1667726347114,2022-11-06T11:19:07.114,0.200,-0.003,0.435,-0.869
1667726347154,2022-11-06T11:19:07.154,0.240,0.001,0.416,-0.875
1667726347194,2022-11-06T11:19:07.194,0.280,0.002,0.438,-0.863
1667726347234,2022-11-06T11:19:07.234,0.320,0.005,0.443,-0.863
1667726347274,2022-11-06T11:19:07.274,0.360,0.013,0.396,-0.883
1667726347314,2022-11-06T11:19:07.314,0.400,-0.035,0.443,-0.862
1667726347354,2022-11-06T11:19:07.354,0.440,0.003,0.424,-0.868
1667726347394,2022-11-06T11:19:07.394,0.480,0.016,0.430,-0.871
1667726347434,2022-11-06T11:19:07.434,0.520,-0.010,0.427,-0.869
1667726347474,2022-11-06T11:19:07.474,0.560,-0.005,0.429,-0.867
1667726347514,2022-11-06T11:19:07.514,0.600,0.005,0.431,-0.868
1667726347554,2022-11-06T11:19:07.554,0.640,-0.003,0.420,-0.872
1667726347594,2022-11-06T11:19:07.594,0.680,-0.010,0.438,-0.863
1667726347634,2022-11-06T11:19:07.634,0.720,0.009,0.423,-0.871
1667726347674,2022-11-06T11:19:07.674,0.760,0.001,0.423,-0.871
1667726347714,2022-11-06T11:19:07.714,0.800,-0.009,0.423,-0.868
1667726347754,2022-11-06T11:19:07.754,0.840,-0.007,0.433,-0.863
1667726347794,2022-11-06T11:19:07.794,0.880,0.001,0.427,-0.869
1667726347834,2022-11-06T11:19:07.834,0.920,-0.009,0.431,-0.868
1667726347874,2022-11-06T11:19:07.874,0.960,-0.008,0.433,-0.866
1667726347914,2022-11-06T11:19:07.914,1.000,-0.001,0.436,-0.864
1667726347954,2022-11-06T11:19:07.954,1.040,0.011,0.432,-0.866
1667726347994,2022-11-06T11:19:07.994,1.080,0.001,0.426,-0.869
1667726348034,2022-11-06T11:19:08.034,1.120,-0.025,0.428,-0.868
1667726348074,2022-11-06T11:19:08.074,1.160,-0.008,0.431,-0.865
1667726348114,2022-11-06T11:19:08.114,1.200,-0.003,0.441,-0.861
1667726348154,2022-11-06T11:19:08.154,1.240,0.005,0.439,-0.863
1667726348194,2022-11-06T11:19:08.194,1.280,0.010,0.443,-0.863
1667726348234,2022-11-06T11:19:08.234,1.320,0.001,0.432,-0.866
1667726348274,2022-11-06T11:19:08.274,1.360,-0.016,0.435,-0.863
1667726348314,2022-11-06T11:19:08.314,1.400,-0.010,0.437,-0.863
1667726348354,2022-11-06T11:19:08.354,1.440,-0.001,0.439,-0.863
1667726348394,2022-11-06T11:19:08.394,1.480,0.007,0.440,-0.862
1667726348434,2022-11-06T11:19:08.434,1.520,0.004,0.431,-0.867
1667726348474,2022-11-06T11:19:08.474,1.560,-0.009,0.423,-0.868
1667726348514,2022-11-06T11:19:08.514,1.600,-0.011,0.440,-0.863
1667726348554,2022-11-06T11:19:08.554,1.640,0.007,0.431,-0.868
1667726348594,2022-11-06T11:19:08.594,1.680,0.002,0.422,-0.870
1667726348634,2022-11-06T11:19:08.634,1.720,-0.008,0.431,-0.865
1667726348674,2022-11-06T11:19:08.674,1.760,-0.009,0.437,-0.863
1667726348714,2022-11-06T11:19:08.714,1.800,0.005,0.424,-0.868
1667726348754,2022-11-06T11:19:08.754,1.840,0.002,0.437,-0.866
1667726348794,2022-11-06T11:19:08.794,1.880,0.017,0.429,-0.868
1667726348834,2022-11-06T11:19:08.834,1.920,0.002,0.433,-0.867
1667726348874,2022-11-06T11:19:08.874,1.960,-0.008,0.425,-0.869
1667726348914,2022-11-06T11:19:08.914,2.000,0.002,0.430,-0.864
1667726348954,2022-11-06T11:19:08.954,2.040,0.014,0.441,-0.864
1667726348994,2022-11-06T11:19:08.994,2.080,0.026,0.406,-0.876
1667726349034,2022-11-06T11:19:09.034,2.120,0.008,0.419,-0.868
1667726349074,2022-11-06T11:19:09.074,2.160,0.002,0.441,-0.861
1667726349114,2022-11-06T11:19:09.114,2.200,0.006,0.433,-0.865
1667726349154,2022-11-06T11:19:09.154,2.240,0.012,0.431,-0.867
1667726349194,2022-11-06T11:19:09.194,2.280,0.022,0.431,-0.865
1667726349234,2022-11-06T11:19:09.234,2.320,0.028,0.419,-0.871
1667726349274,2022-11-06T11:19:09.274,2.360,0.025,0.419,-0.868
1667726349314,2022-11-06T11:19:09.314,2.400,0.026,0.428,-0.865
1667726349354,2022-11-06T11:19:09.354,2.440,0.040,0.430,-0.869
1667726349394,2022-11-06T11:19:09.394,2.480,0.039,0.418,-0.870
1667726349434,2022-11-06T11:19:09.434,2.520,0.016,0.422,-0.863
1667726349474,2022-11-06T11:19:09.474,2.560,0.001,0.438,-0.861
1667726349514,2022-11-06T11:19:09.514,2.600,0.016,0.436,-0.863
1667726349554,2022-11-06T11:19:09.554,2.640,0.029,0.436,-0.862
1667726349594,2022-11-06T11:19:09.594,2.680,0.028,0.445,-0.858
1667726349634,2022-11-06T11:19:09.634,2.720,0.029,0.442,-0.858
1667726349674,2022-11-06T11:19:09.674,2.760,0.030,0.438,-0.860
1667726349714,2022-11-06T11:19:09.714,2.800,0.028,0.441,-0.860
1667726349754,2022-11-06T11:19:09.754,2.840,0.038,0.431,-0.864
1667726349794,2022-11-06T11:19:09.794,2.880,0.038,0.438,-0.861
1667726349834,2022-11-06T11:19:09.834,2.920,0.037,0.436,-0.861
1667726349874,2022-11-06T11:19:09.874,2.960,0.035,0.435,-0.861
1667726349914,2022-11-06T11:19:09.914,3.000,0.042,0.436,-0.860
1667726349954,2022-11-06T11:19:09.954,3.040,0.045,0.435,-0.861
1667726349994,2022-11-06T11:19:09.994,3.080,0.042,0.440,-0.858
1667726350034,2022-11-06T11:19:10.034,3.120,0.035,0.448,-0.855
1667726350074,2022-11-06T11:19:10.074,3.160,0.046,0.446,-0.855
1667726350114,2022-11-06T11:19:10.114,3.200,0.048,0.448,-0.856
1667726350154,2022-11-06T11:19:10.154,3.240,0.042,0.444,-0.857
1667726350194,2022-11-06T11:19:10.194,3.280,0.032,0.449,-0.854
1667726350234,2022-11-06T11:19:10.234,3.320,0.034,0.445,-0.857
1667726350274,2022-11-06T11:19:10.274,3.360,0.044,0.447,-0.857
1667726350314,2022-11-06T11:19:10.314,3.400,0.042,0.448,-0.855
1667726350354,2022-11-06T11:19:10.354,3.440,0.032,0.442,-0.855
1667726350394,2022-11-06T11:19:10.394,3.480,0.030,0.449,-0.855
1667726350434,2022-11-06T11:19:10.434,3.520,0.040,0.447,-0.856
1667726350474,2022-11-06T11:19:10.474,3.560,0.037,0.456,-0.854
1667726350514,2022-11-06T11:19:10.514,3.600,0.045,0.447,-0.856
1667726350554,2022-11-06T11:19:10.554,3.640,0.045,0.448,-0.857
1667726350594,2022-11-06T11:19:10.594,3.680,0.032,0.446,-0.854
1667726350634,2022-11-06T11:19:10.634,3.720,0.026,0.442,-0.857
1667726350674,2022-11-06T11:19:10.674,3.760,0.048,0.443,-0.858
1667726350714,2022-11-06T11:19:10.714,3.800,0.056,0.446,-0.858
1667726350754,2022-11-06T11:19:10.754,3.840,0.047,0.437,-0.861
1667726350794,2022-11-06T11:19:10.794,3.880,0.031,0.446,-0.855
1667726350834,2022-11-06T11:19:10.834,3.920,0.034,0.454,-0.853
1667726350874,2022-11-06T11:19:10.874,3.960,0.046,0.442,-0.858
1667726350914,2022-11-06T11:19:10.914,4.000,0.042,0.445,-0.858
1667726350954,2022-11-06T11:19:10.954,4.040,0.038,0.447,-0.857
1667726350994,2022-11-06T11:19:10.994,4.080,0.034,0.444,-0.857
1667726351034,2022-11-06T11:19:11.034,4.120,0.037,0.448,-0.856
1667726351074,2022-11-06T11:19:11.074,4.160,0.045,0.448,-0.855
1667726351114,2022-11-06T11:19:11.114,4.200,0.040,0.450,-0.855
1667726351154,2022-11-06T11:19:11.154,4.240,0.037,0.446,-0.857
1667726351194,2022-11-06T11:19:11.194,4.280,0.036,0.446,-0.854
1667726351234,2022-11-06T11:19:11.234,4.320,0.039,0.449,-0.856
1667726351274,2022-11-06T11:19:11.274,4.360,0.042,0.446,-0.856
1667726351314,2022-11-06T11:19:11.314,4.400,0.036,0.448,-0.856
1667726351354,2022-11-06T11:19:11.354,4.440,0.037,0.447,-0.855
1667726351394,2022-11-06T11:19:11.394,4.480,0.037,0.447,-0.856
1667726351434,2022-11-06T11:19:11.434,4.520,0.041,0.446,-0.857
1667726351474,2022-11-06T11:19:11.474,4.560,0.037,0.444,-0.857
1667726351514,2022-11-06T11:19:11.514,4.600,0.035,0.448,-0.856
1667726351554,2022-11-06T11:19:11.554,4.640,0.044,0.446,-0.856
1667726351594,2022-11-06T11:19:11.594,4.680,0.037,0.447,-0.854
1667726351634,2022-11-06T11:19:11.634,4.720,0.038,0.448,-0.856
1667726351674,2022-11-06T11:19:11.674,4.760,0.042,0.446,-0.856
1667726351714,2022-11-06T11:19:11.714,4.800,0.038,0.444,-0.857
1667726351754,2022-11-06T11:19:11.754,4.840,0.033,0.449,-0.855
1667726351794,2022-11-06T11:19:11.794,4.880,0.040,0.446,-0.856
1667726351834,2022-11-06T11:19:11.834,4.920,0.044,0.448,-0.856
1667726351874,2022-11-06T11:19:11.874,4.960,0.034,0.446,-0.857
1667726351914,2022-11-06T11:19:11.914,5.000,0.031,0.445,-0.856
1667726351954,2022-11-06T11:19:11.954,5.040,0.043,0.448,-0.855
1667726351994,2022-11-06T11:19:11.994,5.080,0.047,0.444,-0.858
1667726352034,2022-11-06T11:19:12.034,5.120,0.036,0.446,-0.855
1667726352074,2022-11-06T11:19:12.074,5.160,0.036,0.449,-0.854
1667726352114,2022-11-06T11:19:12.114,5.200,0.038,0.449,-0.855
1667726352154,2022-11-06T11:19:12.154,5.240,0.037,0.446,-0.858
1667726352194,2022-11-06T11:19:12.194,5.280,0.037,0.447,-0.855
1667726352234,2022-11-06T11:19:12.234,5.320,0.041,0.447,-0.854
1667726352274,2022-11-06T11:19:12.274,5.360,0.043,0.447,-0.856
1667726352314,2022-11-06T11:19:12.314,5.400,0.042,0.444,-0.858
1667726352354,2022-11-06T11:19:12.354,5.440,0.037,0.449,-0.854
1667726352394,2022-11-06T11:19:12.394,5.480,0.040,0.451,-0.855
1667726352434,2022-11-06T11:19:12.434,5.520,0.039,0.444,-0.858
1667726352474,2022-11-06T11:19:12.474,5.560,0.036,0.450,-0.854
1667726352514,2022-11-06T11:19:12.514,5.600,0.038,0.447,-0.855
1667726352554,2022-11-06T11:19:12.554,5.640,0.038,0.445,-0.856
1667726352594,2022-11-06T11:19:12.594,5.680,0.039,0.447,-0.856
1667726352634,2022-11-06T11:19:12.634,5.720,0.040,0.449,-0.854
1667726352674,2022-11-06T11:19:12.674,5.760,0.040,0.447,-0.855
1667726352714,2022-11-06T11:19:12.714,5.800,0.037,0.446,-0.855
1667726352754,2022-11-06T11:19:12.754,5.840,0.036,0.449,-0.855
1667726352794,2022-11-06T11:19:12.794,5.880,0.039,0.448,-0.855
1667726352834,2022-11-06T11:19:12.834,5.920,0.040,0.447,-0.855
1667726352874,2022-11-06T11:19:12.874,5.960,0.039,0.448,-0.855
1667726352914,2022-11-06T11:19:12.914,6.000,0.037,0.445,-0.856
1667726352954,2022-11-06T11:19:12.954,6.040,0.037,0.449,-0.856
1667726352994,2022-11-06T11:19:12.994,6.080,0.041,0.446,-0.857
1667726353034,2022-11-06T11:19:13.034,6.120,0.040,0.449,-0.854
1667726353074,2022-11-06T11:19:13.074,6.160,0.040,0.446,-0.856
1667726353114,2022-11-06T11:19:13.114,6.200,0.036,0.446,-0.855
1667726353154,2022-11-06T11:19:13.154,6.240,0.037,0.447,-0.855
1667726353194,2022-11-06T11:19:13.194,6.280,0.040,0.449,-0.856
1667726353234,2022-11-06T11:19:13.234,6.320,0.041,0.447,-0.856
1667726353274,2022-11-06T11:19:13.274,6.360,0.037,0.446,-0.856
1667726353314,2022-11-06T11:19:13.314,6.400,0.035,0.451,-0.853
1667726353354,2022-11-06T11:19:13.354,6.440,0.041,0.445,-0.857
1667726353394,2022-11-06T11:19:13.394,6.480,0.038,0.448,-0.856
1667726353434,2022-11-06T11:19:13.434,6.520,0.038,0.447,-0.855
1667726353474,2022-11-06T11:19:13.474,6.560,0.040,0.446,-0.856
1667726353514,2022-11-06T11:19:13.514,6.600,0.039,0.445,-0.856
1667726353554,2022-11-06T11:19:13.554,6.640,0.040,0.449,-0.854
1667726353594,2022-11-06T11:19:13.594,6.680,0.042,0.446,-0.856
1667726353634,2022-11-06T11:19:13.634,6.720,0.035,0.445,-0.856
1667726353674,2022-11-06T11:19:13.674,6.760,0.036,0.448,-0.854
1667726353714,2022-11-06T11:19:13.714,6.800,0.039,0.446,-0.855
1667726353754,2022-11-06T11:19:13.754,6.840,0.041,0.448,-0.854
1667726353794,2022-11-06T11:19:13.794,6.880,0.041,0.447,-0.855
1667726353834,2022-11-06T11:19:13.834,6.920,0.037,0.448,-0.855
1667726353874,2022-11-06T11:19:13.874,6.960,0.039,0.446,-0.857
1667726353914,2022-11-06T11:19:13.914,7.000,0.040,0.446,-0.856
1667726353954,2022-11-06T11:19:13.954,7.040,0.040,0.447,-0.856
1667726353994,2022-11-06T11:19:13.994,7.080,0.037,0.446,-0.855
1667726354034,2022-11-06T11:19:14.034,7.120,0.039,0.444,-0.856
1667726354074,2022-11-06T11:19:14.074,7.160,0.042,0.450,-0.855
