epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667940428768,2022-11-08T22:47:08.768,0.000,0.340,-0.163,-0.919
1667940428808,2022-11-08T22:47:08.808,0.040,0.343,-0.164,-0.923
1667940428848,2022-11-08T22:47:08.848,0.080,0.344,-0.168,-0.919
1667940428888,2022-11-08T22:47:08.888,0.120,0.341,-0.167,-0.922
1667940428928,2022-11-08T22:47:08.928,0.160,0.340,-0.164,-0.922
1667940428968,2022-11-08T22:47:08.968,0.200,0.343,-0.170,-0.918
1667940429008,2022-11-08T22:47:09.008,0.240,0.345,-0.171,-0.916
1667940429048,2022-11-08T22:47:09.048,0.280,0.341,-0.164,-0.921
1667940429088,2022-11-08T22:47:09.088,0.320,0.339,-0.163,-0.922
1667940429128,2022-11-08T22:47:09.128,0.360,0.344,-0.168,-0.917
1667940429168,2022-11-08T22:47:09.168,0.400,0.344,-0.167,-0.921
1667940429208,2022-11-08T22:47:09.208,0.440,0.341,-0.158,-0.923
1667940429248,2022-11-08T22:47:09.248,0.480,0.342,-0.160,-0.921
1667940429288,2022-11-08T22:47:09.288,0.520,0.342,-0.161,-0.923
1667940429328,2022-11-08T22:47:09.328,0.560,0.341,-0.156,-0.921
1667940429368,2022-11-08T22:47:09.368,0.600,0.343,-0.163,-0.919
1667940429408,2022-11-08T22:47:09.408,0.640,0.342,-0.166,-0.917
1667940429448,2022-11-08T22:47:09.448,0.680,0.347,-0.162,-0.920
1667940429488,2022-11-08T22:47:09.488,0.720,0.342,-0.157,-0.924
1667940429528,2022-11-08T22:47:09.528,0.760,0.341,-0.156,-0.924
1667940429568,2022-11-08T22:47:09.568,0.800,0.342,-0.163,-0.920
1667940429608,2022-11-08T22:47:09.608,0.840,0.341,-0.163,-0.918
1667940429648,2022-11-08T22:47:09.648,0.880,0.342,-0.164,-0.920
1667940429688,2022-11-08T22:47:09.688,0.920,0.340,-0.163,-0.920
1667940429728,2022-11-08T22:47:09.728,0.960,0.346,-0.156,-0.918
1667940429768,2022-11-08T22:47:09.768,1.000,0.342,-0.157,-0.924
1667940429808,2022-11-08T22:47:09.808,1.040,0.345,-0.158,-0.923
1667940429848,2022-11-08T22:47:09.848,1.080,0.344,-0.156,-0.919
1667940429888,2022-11-08T22:47:09.888,1.120,0.339,-0.148,-0.921
1667940429928,2022-11-08T22:47:09.928,1.160,0.341,-0.152,-0.924
1667940429968,2022-11-08T22:47:09.968,1.200,0.341,-0.159,-0.921
1667940430008,2022-11-08T22:47:10.008,1.240,0.343,-0.154,-0.917
1667940430048,2022-11-08T22:47:10.048,1.280,0.349,-0.157,-0.915
1667940430088,2022-11-08T22:47:10.088,1.320,0.347,-0.150,-0.920
1667940430128,2022-11-08T22:47:10.128,1.360,0.342,-0.138,-0.925
