epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667286473276,2022-11-01T09:07:53.276,0.000,-0.317,0.098,-0.938
1667286473315,2022-11-01T09:07:53.315,0.039,-0.323,0.115,-0.942
1667286473355,2022-11-01T09:07:53.355,0.079,-0.324,0.108,-0.941
1667286473394,2022-11-01T09:07:53.394,0.118,-0.317,0.110,-0.944
1667286473434,2022-11-01T09:07:53.434,0.158,-0.321,0.088,-0.944
1667286473473,2022-11-01T09:07:53.473,0.197,-0.319,0.105,-0.942
1667286473513,2022-11-01T09:07:53.513,0.237,-0.326,0.128,-0.940
1667286473552,2022-11-01T09:07:53.552,0.276,-0.319,0.084,-0.948
1667286473592,2022-11-01T09:07:53.592,0.316,-0.328,0.109,-0.942
1667286473632,2022-11-01T09:07:53.632,0.356,-0.323,0.110,-0.940
1667286473671,2022-11-01T09:07:53.671,0.395,-0.326,0.100,-0.939
1667286473711,2022-11-01T09:07:53.711,0.435,-0.331,0.115,-0.940
1667286473750,2022-11-01T09:07:53.750,0.474,-0.336,0.091,-0.938
1667286473790,2022-11-01T09:07:53.790,0.514,-0.319,0.109,-0.944
1667286473829,2022-11-01T09:07:53.829,0.553,-0.343,0.116,-0.935
1667286473869,2022-11-01T09:07:53.869,0.593,-0.329,0.097,-0.938
1667286473908,2022-11-01T09:07:53.908,0.632,-0.340,0.098,-0.934
1667286473948,2022-11-01T09:07:53.948,0.672,-0.346,0.114,-0.935
1667286473988,2022-11-01T09:07:53.988,0.712,-0.335,0.092,-0.939
1667286474027,2022-11-01T09:07:54.027,0.751,-0.346,0.103,-0.937
1667286474067,2022-11-01T09:07:54.067,0.791,-0.336,0.095,-0.940
1667286474106,2022-11-01T09:07:54.106,0.830,-0.339,0.108,-0.937
1667286474146,2022-11-01T09:07:54.146,0.870,-0.341,0.104,-0.936
1667286474185,2022-11-01T09:07:54.185,0.909,-0.331,0.115,-0.941
1667286474225,2022-11-01T09:07:54.225,0.949,-0.343,0.095,-0.938
1667286474264,2022-11-01T09:07:54.264,0.988,-0.332,0.094,-0.939
1667286474304,2022-11-01T09:07:54.304,1.028,-0.332,0.131,-0.935
1667286474343,2022-11-01T09:07:54.343,1.067,-0.358,0.090,-0.934
1667286474383,2022-11-01T09:07:54.383,1.107,-0.333,0.098,-0.937
1667286474423,2022-11-01T09:07:54.423,1.147,-0.345,0.107,-0.932
1667286474462,2022-11-01T09:07:54.462,1.186,-0.343,0.098,-0.934
1667286474502,2022-11-01T09:07:54.502,1.226,-0.336,0.106,-0.937
1667286474541,2022-11-01T09:07:54.541,1.265,-0.343,0.097,-0.937
1667286474581,2022-11-01T09:07:54.581,1.305,-0.352,0.081,-0.935
1667286474620,2022-11-01T09:07:54.620,1.344,-0.325,0.113,-0.940
1667286474660,2022-11-01T09:07:54.660,1.384,-0.336,0.113,-0.939
1667286474699,2022-11-01T09:07:54.699,1.423,-0.343,0.084,-0.935
1667286474739,2022-11-01T09:07:54.739,1.463,-0.333,0.121,-0.939
1667286474779,2022-11-01T09:07:54.779,1.503,-0.343,0.089,-0.938
1667286474818,2022-11-01T09:07:54.818,1.542,-0.343,0.087,-0.936
