epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668254547555,2022-11-12T14:02:27.555,0.000,1.372,0.122,-1.037
1668254547595,2022-11-12T14:02:27.595,0.040,1.006,0.030,1.098
1668254547635,2022-11-12T14:02:27.635,0.080,1.006,0.061,-0.091
1668254547675,2022-11-12T14:02:27.675,0.120,1.037,0.030,-0.366
1668254547715,2022-11-12T14:02:27.715,0.160,0.854,-0.244,-0.091
1668254547755,2022-11-12T14:02:27.755,0.200,0.701,-0.549,0.122
1668254547795,2022-11-12T14:02:27.795,0.240,0.640,-0.274,0.000
1668254547835,2022-11-12T14:02:27.835,0.280,0.640,-0.488,-0.030
1668254547875,2022-11-12T14:02:27.875,0.320,0.213,-0.366,0.091
1668254547915,2022-11-12T14:02:27.915,0.360,0.457,-0.457,0.091
1668254547955,2022-11-12T14:02:27.955,0.400,0.213,-0.701,0.213
1668254547995,2022-11-12T14:02:27.995,0.440,0.030,-0.732,0.244
1668254548035,2022-11-12T14:02:28.035,0.480,0.488,-0.457,-0.152
1668254548075,2022-11-12T14:02:28.075,0.520,-0.366,-0.061,-0.183
1668254548115,2022-11-12T14:02:28.115,0.560,1.159,-0.762,-0.854
1668254548155,2022-11-12T14:02:28.155,0.600,0.732,-0.152,-0.213
1668254548195,2022-11-12T14:02:28.195,0.640,-0.427,0.427,0.579
1668254548235,2022-11-12T14:02:28.235,0.680,0.579,-0.427,0.274
1668254548275,2022-11-12T14:02:28.275,0.720,0.213,-0.427,0.213
1668254548315,2022-11-12T14:02:28.315,0.760,0.030,-0.488,0.396
1668254548355,2022-11-12T14:02:28.355,0.800,-0.244,-0.122,0.823
1668254548395,2022-11-12T14:02:28.395,0.840,0.061,0.183,0.061
1668254548435,2022-11-12T14:02:28.435,0.880,-0.091,-0.396,-0.610
1668254548475,2022-11-12T14:02:28.475,0.920,1.250,-0.701,-1.037
1668254548515,2022-11-12T14:02:28.515,0.960,0.122,0.396,0.244
1668254548555,2022-11-12T14:02:28.555,1.000,-0.274,1.006,1.463
1668254548595,2022-11-12T14:02:28.595,1.040,1.433,0.396,0.396
1668254548635,2022-11-12T14:02:28.635,1.080,-0.274,-0.091,0.457
1668254548675,2022-11-12T14:02:28.675,1.120,0.518,-0.183,-0.305
1668254548715,2022-11-12T14:02:28.715,1.160,-1.159,-0.244,0.640
1668254548755,2022-11-12T14:02:28.755,1.200,-0.976,0.305,1.250
1668254548795,2022-11-12T14:02:28.795,1.240,0.793,0.823,0.183
1668254548835,2022-11-12T14:02:28.835,1.280,-0.305,-0.335,-0.030
1668254548875,2022-11-12T14:02:28.875,1.320,-0.213,0.061,0.427
1668254548915,2022-11-12T14:02:28.915,1.360,-0.457,-0.091,0.671
1668254548955,2022-11-12T14:02:28.955,1.400,-1.189,-0.793,0.976
1668254548995,2022-11-12T14:02:28.995,1.440,0.335,0.183,0.000
1668254549035,2022-11-12T14:02:29.035,1.480,0.427,-0.152,0.000
