epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667288758092,2022-11-01T09:45:58.092,0.000,-2.500,0.793,0.579
1667288758132,2022-11-01T09:45:58.132,0.040,-1.677,0.671,0.274
1667288758171,2022-11-01T09:45:58.171,0.079,1.982,-0.335,-0.427
1667288758211,2022-11-01T09:45:58.211,0.119,-0.366,0.396,-0.091
1667288758250,2022-11-01T09:45:58.250,0.158,-1.159,0.762,0.000
1667288758290,2022-11-01T09:45:58.290,0.198,1.372,-0.305,-0.366
1667288758329,2022-11-01T09:45:58.329,0.237,-1.067,0.640,-0.244
1667288758369,2022-11-01T09:45:58.369,0.277,0.274,1.037,-0.732
1667288758409,2022-11-01T09:45:58.409,0.317,3.049,0.305,-1.280
1667288758448,2022-11-01T09:45:58.448,0.356,-1.860,1.159,-0.183
1667288758488,2022-11-01T09:45:58.488,0.396,0.244,0.579,-0.579
1667288758527,2022-11-01T09:45:58.527,0.435,2.378,0.030,-1.067
1667288758567,2022-11-01T09:45:58.567,0.475,-1.921,1.006,-0.091
1667288758606,2022-11-01T09:45:58.606,0.514,1.494,2.104,-1.220
1667288758646,2022-11-01T09:45:58.646,0.554,1.616,3.872,-1.128
1667288758685,2022-11-01T09:45:58.685,0.593,0.152,3.140,-0.610
1667288758725,2022-11-01T09:45:58.725,0.633,4.024,0.671,-1.280
1667288758765,2022-11-01T09:45:58.765,0.673,0.091,-0.122,0.030
1667288758804,2022-11-01T09:45:58.804,0.712,1.677,-0.945,-0.274
1667288758844,2022-11-01T09:45:58.844,0.752,4.573,-0.305,-0.976
1667288758883,2022-11-01T09:45:58.883,0.791,-1.616,-1.128,1.159
1667288758923,2022-11-01T09:45:58.923,0.831,0.854,0.854,0.244
1667288758962,2022-11-01T09:45:58.962,0.870,2.530,3.384,0.000
1667288759002,2022-11-01T09:45:59.002,0.910,-0.488,-0.061,0.427
1667288759041,2022-11-01T09:45:59.041,0.949,2.713,1.646,-1.128
1667288759081,2022-11-01T09:45:59.081,0.989,5.945,4.756,-0.976
1667288759121,2022-11-01T09:45:59.121,1.029,0.091,0.335,0.976
1667288759160,2022-11-01T09:45:59.160,1.068,-2.348,-2.104,0.945
1667288759200,2022-11-01T09:45:59.200,1.108,3.140,-0.274,-0.488
1667288759239,2022-11-01T09:45:59.239,1.147,2.226,-1.159,0.000
1667288759279,2022-11-01T09:45:59.279,1.187,0.091,0.000,0.122
1667288759318,2022-11-01T09:45:59.318,1.226,2.439,0.701,-0.244
1667288759358,2022-11-01T09:45:59.358,1.266,-0.152,0.793,0.488
1667288759397,2022-11-01T09:45:59.397,1.305,0.244,1.159,0.000
1667288759437,2022-11-01T09:45:59.437,1.345,3.293,-0.640,-0.701
1667288759476,2022-11-01T09:45:59.476,1.384,1.098,0.030,-0.152
1667288759516,2022-11-01T09:45:59.516,1.424,0.152,0.549,-0.366
1667288759556,2022-11-01T09:45:59.556,1.464,2.256,0.122,-1.463
1667288759595,2022-11-01T09:45:59.595,1.503,6.311,-0.122,-2.104
1667288759635,2022-11-01T09:45:59.635,1.543,0.366,-0.732,-0.610
