epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667421878864,2022-11-02T22.44.38.864,1.788,-0.443,0.184,-0.882
1667421878905,2022-11-02T22.44.38.905,1.829,-0.448,0.183,-0.879
1667421878945,2022-11-02T22.44.38.945,1.869,-0.449,0.179,-0.880
1667421878986,2022-11-02T22.44.38.986,1.910,-0.447,0.177,-0.882
1667421879027,2022-11-02T22.44.39.027,1.951,-0.445,0.179,-0.883
1667421879066,2022-11-02T22.44.39.066,1.990,-0.447,0.179,-0.881
1667421879107,2022-11-02T22.44.39.107,2.031,-0.449,0.180,-0.879
1667421879148,2022-11-02T22.44.39.148,2.072,-0.450,0.178,-0.881
1667421879189,2022-11-02T22.44.39.189,2.113,-0.446,0.177,-0.881
1667421879229,2022-11-02T22.44.39.229,2.153,-0.445,0.177,-0.882
1667421879270,2022-11-02T22.44.39.270,2.194,-0.450,0.177,-0.879
1667421879311,2022-11-02T22.44.39.311,2.235,-0.452,0.180,-0.885
1667421879352,2022-11-02T22.44.39.352,2.276,-0.448,0.180,-0.879
1667421879391,2022-11-02T22.44.39.391,2.315,-0.445,0.182,-0.877
1667421879432,2022-11-02T22.44.39.432,2.356,-0.450,0.185,-0.880
1667421879474,2022-11-02T22.44.39.474,2.398,-0.453,0.181,-0.878
1667421879515,2022-11-02T22.44.39.515,2.439,-0.447,0.177,-0.881
1667421879554,2022-11-02T22.44.39.554,2.478,-0.447,0.176,-0.882
1667421879595,2022-11-02T22.44.39.595,2.519,-0.449,0.179,-0.881
1667421879636,2022-11-02T22.44.39.636,2.560,-0.451,0.182,-0.880
1667421879677,2022-11-02T22.44.39.677,2.601,-0.450,0.177,-0.880
1667421879717,2022-11-02T22.44.39.717,2.641,-0.450,0.179,-0.880
1667421879758,2022-11-02T22.44.39.758,2.682,-0.452,0.176,-0.880
1667421879799,2022-11-02T22.44.39.799,2.723,-0.450,0.175,-0.880
1667421879838,2022-11-02T22.44.39.838,2.762,-0.451,0.178,-0.881
1667421879879,2022-11-02T22.44.39.879,2.803,-0.451,0.180,-0.882
1667421879920,2022-11-02T22.44.39.920,2.844,-0.444,0.181,-0.881
1667421879961,2022-11-02T22.44.39.961,2.885,-0.445,0.184,-0.881
1667421880001,2022-11-02T22.44.40.001,2.925,-0.453,0.179,-0.877
1667421880042,2022-11-02T22.44.40.042,2.966,-0.451,0.178,-0.880
1667421880083,2022-11-02T22.44.40.083,3.007,-0.446,0.176,-0.881
1667421880124,2022-11-02T22.44.40.124,3.048,-0.448,0.180,-0.881
1667421880163,2022-11-02T22.44.40.163,3.087,-0.449,0.185,-0.880
1667421880204,2022-11-02T22.44.40.204,3.128,-0.449,0.183,-0.878
1667421880245,2022-11-02T22.44.40.245,3.169,-0.446,0.181,-0.881
1667421880287,2022-11-02T22.44.40.287,3.211,-0.448,0.179,-0.879
1667421880326,2022-11-02T22.44.40.326,3.250,-0.450,0.182,-0.880
1667421880367,2022-11-02T22.44.40.367,3.291,-0.448,0.179,-0.880
1667421880408,2022-11-02T22.44.40.408,3.332,-0.449,0.180,-0.882
1667421880449,2022-11-02T22.44.40.449,3.373,-0.448,0.182,-0.881
1667421880489,2022-11-02T22.44.40.489,3.413,-0.447,0.183,-0.879
1667421880530,2022-11-02T22.44.40.530,3.454,-0.447,0.183,-0.880
1667421880571,2022-11-02T22.44.40.571,3.495,-0.451,0.181,-0.877
1667421880610,2022-11-02T22.44.40.610,3.534,-0.451,0.181,-0.878
1667421880651,2022-11-02T22.44.40.651,3.575,-0.448,0.179,-0.881
1667421880692,2022-11-02T22.44.40.692,3.616,-0.446,0.181,-0.882
1667421880733,2022-11-02T22.44.40.733,3.657,-0.448,0.186,-0.878
1667421880773,2022-11-02T22.44.40.773,3.697,-0.448,0.184,-0.880
1667421880814,2022-11-02T22.44.40.814,3.738,-0.445,0.179,-0.881
1667421880855,2022-11-02T22.44.40.855,3.779,-0.450,0.181,-0.878
1667421880896,2022-11-02T22.44.40.896,3.820,-0.450,0.181,-0.880
1667421880935,2022-11-02T22.44.40.935,3.859,-0.449,0.180,-0.877
1667421880976,2022-11-02T22.44.40.976,3.900,-0.447,0.181,-0.882
1667421881017,2022-11-02T22.44.41.017,3.941,-0.447,0.183,-0.881
1667421881058,2022-11-02T22.44.41.058,3.982,-0.445,0.187,-0.882
1667421881098,2022-11-02T22.44.41.098,4.022,-0.450,0.185,-0.881
1667421881139,2022-11-02T22.44.41.139,4.063,-0.451,0.177,-0.879
1667421881180,2022-11-02T22.44.41.180,4.104,-0.450,0.182,-0.879
1667421881220,2022-11-02T22.44.41.220,4.144,-0.449,0.191,-0.874
1667421881261,2022-11-02T22.44.41.261,4.185,-0.442,0.191,-0.876
1667421881302,2022-11-02T22.44.41.302,4.226,-0.445,0.195,-0.881
1667421881343,2022-11-02T22.44.41.343,4.267,-0.453,0.186,-0.876
1667421881382,2022-11-02T22.44.41.382,4.306,-0.453,0.180,-0.877
1667421881423,2022-11-02T22.44.41.423,4.347,-0.454,0.185,-0.876
1667421881464,2022-11-02T22.44.41.464,4.388,-0.447,0.188,-0.881
1667421881505,2022-11-02T22.44.41.505,4.429,-0.443,0.189,-0.882
1667421881545,2022-11-02T22.44.41.545,4.469,-0.448,0.180,-0.876
1667421881586,2022-11-02T22.44.41.586,4.510,-0.448,0.186,-0.882
1667421881627,2022-11-02T22.44.41.627,4.551,-0.445,0.185,-0.885
1667421881668,2022-11-02T22.44.41.668,4.592,-0.451,0.177,-0.878
1667421881707,2022-11-02T22.44.41.707,4.631,-0.455,0.178,-0.877
1667421881748,2022-11-02T22.44.41.748,4.672,-0.451,0.183,-0.880
1667421881789,2022-11-02T22.44.41.789,4.713,-0.444,0.190,-0.879
1667421881830,2022-11-02T22.44.41.830,4.754,-0.444,0.186,-0.881
1667421881870,2022-11-02T22.44.41.870,4.794,-0.445,0.180,-0.881
1667421881911,2022-11-02T22.44.41.911,4.835,-0.446,0.188,-0.881
1667421881952,2022-11-02T22.44.41.952,4.876,-0.446,0.200,-0.873
1667421881992,2022-11-02T22.44.41.992,4.916,-0.451,0.203,-0.870
1667421882033,2022-11-02T22.44.42.033,4.957,-0.456,0.195,-0.872
1667421882074,2022-11-02T22.44.42.074,4.998,-0.455,0.194,-0.874
1667421882115,2022-11-02T22.44.42.115,5.039,-0.448,0.194,-0.880
1667421882154,2022-11-02T22.44.42.154,5.078,-0.444,0.200,-0.872
1667421882195,2022-11-02T22.44.42.195,5.119,-0.447,0.215,-0.871
1667421882236,2022-11-02T22.44.42.236,5.160,-0.454,0.208,-0.875
1667421882277,2022-11-02T22.44.42.277,5.201,-0.457,0.193,-0.871
1667421882317,2022-11-02T22.44.42.317,5.241,-0.451,0.190,-0.878
1667421882358,2022-11-02T22.44.42.358,5.282,-0.448,0.193,-0.879
1667421882399,2022-11-02T22.44.42.399,5.323,-0.453,0.187,-0.873
1667421882440,2022-11-02T22.44.42.440,5.364,-0.455,0.190,-0.875
1667421882479,2022-11-02T22.44.42.479,5.403,-0.451,0.192,-0.876
1667421882520,2022-11-02T22.44.42.520,5.444,-0.450,0.193,-0.874
1667421882561,2022-11-02T22.44.42.561,5.485,-0.449,0.193,-0.877
1667421882602,2022-11-02T22.44.42.602,5.526,-0.454,0.198,-0.871
1667421882642,2022-11-02T22.44.42.642,5.566,-0.455,0.203,-0.874
1667421882683,2022-11-02T22.44.42.683,5.607,-0.448,0.197,-0.877
1667421882724,2022-11-02T22.44.42.724,5.648,-0.445,0.192,-0.875
1667421882764,2022-11-02T22.44.42.764,5.688,-0.454,0.194,-0.875
1667421882805,2022-11-02T22.44.42.805,5.729,-0.459,0.197,-0.873
1667421882846,2022-11-02T22.44.42.846,5.770,-0.451,0.194,-0.872
1667421882887,2022-11-02T22.44.42.887,5.811,-0.446,0.197,-0.878
1667421882926,2022-11-02T22.44.42.926,5.850,-0.450,0.201,-0.877
1667421882967,2022-11-02T22.44.42.967,5.891,-0.452,0.198,-0.874
1667421883008,2022-11-02T22.44.43.008,5.932,-0.451,0.195,-0.873
1667421883049,2022-11-02T22.44.43.049,5.973,-0.452,0.201,-0.872
1667421883089,2022-11-02T22.44.43.089,6.013,-0.452,0.203,-0.873
1667421883130,2022-11-02T22.44.43.130,6.054,-0.450,0.197,-0.875
1667421883171,2022-11-02T22.44.43.171,6.095,-0.449,0.194,-0.877
1667421883212,2022-11-02T22.44.43.212,6.136,-0.452,0.199,-0.875
1667421883251,2022-11-02T22.44.43.251,6.175,-0.448,0.200,-0.873
1667421883292,2022-11-02T22.44.43.292,6.216,-0.448,0.200,-0.874
1667421883333,2022-11-02T22.44.43.333,6.257,-0.452,0.202,-0.874
1667421883373,2022-11-02T22.44.43.373,6.297,-0.450,0.196,-0.875
1667421883414,2022-11-02T22.44.43.414,6.338,-0.447,0.197,-0.875
1667421883455,2022-11-02T22.44.43.455,6.379,-0.444,0.199,-0.876
1667421883496,2022-11-02T22.44.43.496,6.420,-0.449,0.203,-0.874
1667421883536,2022-11-02T22.44.43.536,6.460,-0.451,0.203,-0.873
1667421883577,2022-11-02T22.44.43.577,6.501,-0.446,0.200,-0.875
1667421883618,2022-11-02T22.44.43.618,6.542,-0.451,0.199,-0.874
1667421883659,2022-11-02T22.44.43.659,6.583,-0.451,0.199,-0.874
1667421883698,2022-11-02T22.44.43.698,6.622,-0.451,0.199,-0.873
1667421883739,2022-11-02T22.44.43.739,6.663,-0.449,0.201,-0.875
1667421883780,2022-11-02T22.44.43.780,6.704,-0.445,0.202,-0.878
1667421883821,2022-11-02T22.44.43.821,6.745,-0.444,0.203,-0.874
1667421883861,2022-11-02T22.44.43.861,6.785,-0.450,0.204,-0.874
1667421883902,2022-11-02T22.44.43.902,6.826,-0.453,0.200,-0.873
1667421883943,2022-11-02T22.44.43.943,6.867,-0.451,0.200,-0.875
1667421883982,2022-11-02T22.44.43.982,6.906,-0.447,0.200,-0.875
1667421884023,2022-11-02T22.44.44.023,6.947,-0.449,0.202,-0.872
1667421884064,2022-11-02T22.44.44.064,6.988,-0.449,0.205,-0.874
1667421884105,2022-11-02T22.44.44.105,7.029,-0.447,0.203,-0.875
1667421884145,2022-11-02T22.44.44.145,7.069,-0.447,0.201,-0.874
1667421884186,2022-11-02T22.44.44.186,7.110,-0.447,0.204,-0.876
1667421884227,2022-11-02T22.44.44.227,7.151,-0.450,0.201,-0.873
1667421884268,2022-11-02T22.44.44.268,7.192,-0.450,0.203,-0.874
1667421884307,2022-11-02T22.44.44.307,7.231,-0.448,0.205,-0.875
1667421884349,2022-11-02T22.44.44.349,7.273,-0.443,0.206,-0.876
1667421884390,2022-11-02T22.44.44.390,7.314,-0.447,0.205,-0.875
1667421884431,2022-11-02T22.44.44.431,7.355,-0.453,0.205,-0.871
1667421884470,2022-11-02T22.44.44.470,7.394,-0.450,0.201,-0.873
1667421884511,2022-11-02T22.44.44.511,7.435,-0.446,0.203,-0.874
1667421884552,2022-11-02T22.44.44.552,7.476,-0.447,0.202,-0.876
1667421884592,2022-11-02T22.44.44.592,7.516,-0.446,0.208,-0.874
1667421884633,2022-11-02T22.44.44.633,7.557,-0.446,0.209,-0.874
1667421884674,2022-11-02T22.44.44.674,7.598,-0.446,0.203,-0.875
1667421884715,2022-11-02T22.44.44.715,7.639,-0.448,0.206,-0.872
1667421884754,2022-11-02T22.44.44.754,7.678,-0.448,0.203,-0.876
1667421884795,2022-11-02T22.44.44.795,7.719,-0.450,0.192,-0.873
1667421884836,2022-11-02T22.44.44.836,7.760,-0.449,0.204,-0.875
1667421884877,2022-11-02T22.44.44.877,7.801,-0.444,0.211,-0.878
1667421884917,2022-11-02T22.44.44.917,7.841,-0.444,0.208,-0.875
1667421884958,2022-11-02T22.44.44.958,7.882,-0.447,0.202,-0.873
1667421884999,2022-11-02T22.44.44.999,7.923,-0.450,0.201,-0.875
1667421885040,2022-11-02T22.44.45.040,7.964,-0.447,0.208,-0.874
1667421885079,2022-11-02T22.44.45.079,8.003,-0.443,0.209,-0.875
1667421885120,2022-11-02T22.44.45.120,8.044,-0.444,0.201,-0.876
1667421885162,2022-11-02T22.44.45.162,8.086,-0.446,0.202,-0.875
1667421885201,2022-11-02T22.44.45.201,8.125,-0.445,0.205,-0.876
1667421885242,2022-11-02T22.44.45.242,8.166,-0.446,0.202,-0.873
1667421885283,2022-11-02T22.44.45.283,8.207,-0.448,0.199,-0.876
1667421885324,2022-11-02T22.44.45.324,8.248,-0.448,0.201,-0.876
1667421885364,2022-11-02T22.44.45.364,8.288,-0.448,0.197,-0.877
1667421885405,2022-11-02T22.44.45.405,8.329,-0.448,0.194,-0.875
1667421885446,2022-11-02T22.44.45.446,8.370,-0.451,0.198,-0.877
1667421885487,2022-11-02T22.44.45.487,8.411,-0.450,0.205,-0.876
1667421885526,2022-11-02T22.44.45.526,8.450,-0.445,0.200,-0.879
1667421885567,2022-11-02T22.44.45.567,8.491,-0.441,0.197,-0.884
1667421885608,2022-11-02T22.44.45.608,8.532,-0.448,0.196,-0.871
1667421885649,2022-11-02T22.44.45.649,8.573,-0.449,0.190,-0.871
1667421885689,2022-11-02T22.44.45.689,8.613,-0.450,0.181,-0.874
1667421885730,2022-11-02T22.44.45.730,8.654,-0.455,0.185,-0.877
1667421885771,2022-11-02T22.44.45.771,8.695,-0.455,0.189,-0.875
1667421885810,2022-11-02T22.44.45.810,8.734,-0.444,0.200,-0.873
1667421885851,2022-11-02T22.44.45.851,8.775,-0.435,0.207,-0.878
1667421885892,2022-11-02T22.44.45.892,8.816,-0.440,0.208,-0.883
1667421885933,2022-11-02T22.44.45.933,8.857,-0.438,0.200,-0.884
1667421885973,2022-11-02T22.44.45.973,8.897,-0.444,0.184,-0.878
1667421886014,2022-11-02T22.44.46.014,8.938,-0.449,0.180,-0.881
1667421886055,2022-11-02T22.44.46.055,8.979,-0.457,0.184,-0.876
1667421886096,2022-11-02T22.44.46.096,9.020,-0.452,0.188,-0.874
1667421886136,2022-11-02T22.44.46.136,9.060,-0.442,0.196,-0.878
1667421886177,2022-11-02T22.44.46.177,9.101,-0.442,0.198,-0.876
1667421886218,2022-11-02T22.44.46.218,9.142,-0.446,0.194,-0.878
1667421886257,2022-11-02T22.44.46.257,9.181,-0.437,0.198,-0.883
1667421886298,2022-11-02T22.44.46.298,9.222,-0.426,0.202,-0.883
1667421886339,2022-11-02T22.44.46.339,9.263,-0.427,0.208,-0.882
1667421886380,2022-11-02T22.44.46.380,9.304,-0.442,0.209,-0.875
1667421886420,2022-11-02T22.44.46.420,9.344,-0.459,0.205,-0.870
1667421886461,2022-11-02T22.44.46.461,9.385,-0.466,0.188,-0.879
1667421886502,2022-11-02T22.44.46.502,9.426,-0.461,0.169,-0.880
1667421886543,2022-11-02T22.44.46.543,9.467,-0.456,0.160,-0.890
1667421886582,2022-11-02T22.44.46.582,9.506,-0.459,0.143,-0.890
1667421886623,2022-11-02T22.44.46.623,9.547,-0.443,0.130,-0.892
1667421886664,2022-11-02T22.44.46.664,9.588,-0.428,0.136,-0.901
1667421886705,2022-11-02T22.44.46.705,9.629,-0.435,0.150,-0.896
1667421886745,2022-11-02T22.44.46.745,9.669,-0.437,0.168,-0.888
1667421886786,2022-11-02T22.44.46.786,9.710,-0.427,0.170,-0.891
1667421886827,2022-11-02T22.44.46.827,9.751,-0.428,0.158,-0.888
1667421886867,2022-11-02T22.44.46.867,9.791,-0.441,0.175,-0.892
1667421886908,2022-11-02T22.44.46.908,9.832,-0.451,0.172,-0.880
1667421886949,2022-11-02T22.44.46.949,9.873,-0.453,0.151,-0.879
1667421886990,2022-11-02T22.44.46.990,9.914,-0.451,0.137,-0.891
1667421887029,2022-11-02T22.44.47.029,9.953,-0.456,0.127,-0.892
1667421887070,2022-11-02T22.44.47.070,9.994,-0.451,0.125,-0.891
1667421887111,2022-11-02T22.44.47.111,10.035,-0.439,0.121,-0.898
1667421887152,2022-11-02T22.44.47.152,10.076,-0.437,0.123,-0.900
1667421887192,2022-11-02T22.44.47.192,10.116,-0.441,0.122,-0.898
1667421887233,2022-11-02T22.44.47.233,10.157,-0.443,0.118,-0.898
1667421887274,2022-11-02T22.44.47.274,10.198,-0.442,0.116,-0.898
1667421887315,2022-11-02T22.44.47.315,10.239,-0.443,0.117,-0.895
1667421887354,2022-11-02T22.44.47.354,10.278,-0.447,0.119,-0.897
1667421887395,2022-11-02T22.44.47.395,10.319,-0.442,0.119,-0.900
1667421887436,2022-11-02T22.44.47.436,10.360,-0.442,0.121,-0.895
1667421887476,2022-11-02T22.44.47.476,10.400,-0.445,0.123,-0.897
1667421887517,2022-11-02T22.44.47.517,10.441,-0.447,0.123,-0.895
1667421887558,2022-11-02T22.44.47.558,10.482,-0.449,0.124,-0.894
1667421887599,2022-11-02T22.44.47.599,10.523,-0.450,0.121,-0.894
1667421887639,2022-11-02T22.44.47.639,10.563,-0.445,0.119,-0.898
1667421887680,2022-11-02T22.44.47.680,10.604,-0.444,0.120,-0.897
1667421887721,2022-11-02T22.44.47.721,10.645,-0.448,0.124,-0.892
1667421887762,2022-11-02T22.44.47.762,10.686,-0.452,0.123,-0.893
1667421887801,2022-11-02T22.44.47.801,10.725,-0.451,0.117,-0.893
1667421887842,2022-11-02T22.44.47.842,10.766,-0.448,0.117,-0.895
1667421887883,2022-11-02T22.44.47.883,10.807,-0.447,0.119,-0.896
1667421887924,2022-11-02T22.44.47.924,10.848,-0.445,0.119,-0.896
1667421887964,2022-11-02T22.44.47.964,10.888,-0.447,0.121,-0.896
1667421888005,2022-11-02T22.44.48.005,10.929,-0.448,0.120,-0.892
1667421888046,2022-11-02T22.44.48.046,10.970,-0.449,0.121,-0.893
1667421888085,2022-11-02T22.44.48.085,11.009,-0.452,0.119,-0.892
1667421888126,2022-11-02T22.44.48.126,11.050,-0.452,0.119,-0.897
1667421888167,2022-11-02T22.44.48.167,11.091,-0.448,0.112,-0.896
1667421888208,2022-11-02T22.44.48.208,11.132,-0.449,0.115,-0.893
1667421888248,2022-11-02T22.44.48.248,11.172,-0.454,0.120,-0.892
1667421888289,2022-11-02T22.44.48.289,11.213,-0.451,0.117,-0.892
1667421888330,2022-11-02T22.44.48.330,11.254,-0.448,0.114,-0.894
1667421888371,2022-11-02T22.44.48.371,11.295,-0.449,0.116,-0.894
1667421888411,2022-11-02T22.44.48.411,11.335,-0.450,0.120,-0.894
1667421888452,2022-11-02T22.44.48.452,11.376,-0.448,0.119,-0.895
1667421888493,2022-11-02T22.44.48.493,11.417,-0.450,0.117,-0.895
1667421888534,2022-11-02T22.44.48.534,11.458,-0.451,0.120,-0.892
1667421888573,2022-11-02T22.44.48.573,11.497,-0.449,0.118,-0.894
1667421888614,2022-11-02T22.44.48.614,11.538,-0.451,0.118,-0.895
1667421888655,2022-11-02T22.44.48.655,11.579,-0.451,0.116,-0.896
1667421888695,2022-11-02T22.44.48.695,11.619,-0.447,0.115,-0.895
1667421888736,2022-11-02T22.44.48.736,11.660,-0.449,0.118,-0.893
1667421888777,2022-11-02T22.44.48.777,11.701,-0.452,0.120,-0.892
1667421888818,2022-11-02T22.44.48.818,11.742,-0.448,0.116,-0.894
1667421888857,2022-11-02T22.44.48.857,11.781,-0.446,0.115,-0.897
1667421888898,2022-11-02T22.44.48.898,11.822,-0.450,0.117,-0.895
1667421888939,2022-11-02T22.44.48.939,11.863,-0.449,0.119,-0.896
1667421888980,2022-11-02T22.44.48.980,11.904,-0.446,0.120,-0.895
1667421889020,2022-11-02T22.44.49.020,11.944,-0.448,0.118,-0.893
1667421889061,2022-11-02T22.44.49.061,11.985,-0.449,0.117,-0.896
1667421889102,2022-11-02T22.44.49.102,12.026,-0.451,0.116,-0.894
1667421889143,2022-11-02T22.44.49.143,12.067,-0.450,0.116,-0.896
1667421889182,2022-11-02T22.44.49.182,12.106,-0.446,0.116,-0.896
1667421889224,2022-11-02T22.44.49.224,12.148,-0.448,0.117,-0.894
1667421889265,2022-11-02T22.44.49.265,12.189,-0.450,0.120,-0.894
1667421889304,2022-11-02T22.44.49.304,12.228,-0.449,0.118,-0.894
1667421889345,2022-11-02T22.44.49.345,12.269,-0.448,0.115,-0.897
1667421889386,2022-11-02T22.44.49.386,12.310,-0.447,0.114,-0.896
1667421889427,2022-11-02T22.44.49.427,12.351,-0.449,0.116,-0.894
1667421889467,2022-11-02T22.44.49.467,12.391,-0.448,0.117,-0.896
1667421889508,2022-11-02T22.44.49.508,12.432,-0.450,0.114,-0.895
1667421889549,2022-11-02T22.44.49.549,12.473,-0.448,0.115,-0.893
1667421889590,2022-11-02T22.44.49.590,12.514,-0.449,0.113,-0.896
1667421889629,2022-11-02T22.44.49.629,12.553,-0.453,0.112,-0.893
1667421889670,2022-11-02T22.44.49.670,12.594,-0.448,0.110,-0.898
1667421889711,2022-11-02T22.44.49.711,12.635,-0.446,0.111,-0.898
1667421889752,2022-11-02T22.44.49.752,12.676,-0.449,0.118,-0.895
1667421889792,2022-11-02T22.44.49.792,12.716,-0.452,0.118,-0.893
1667421889833,2022-11-02T22.44.49.833,12.757,-0.450,0.110,-0.894
1667421889874,2022-11-02T22.44.49.874,12.798,-0.449,0.111,-0.895
1667421889913,2022-11-02T22.44.49.913,12.837,-0.448,0.115,-0.896
1667421889954,2022-11-02T22.44.49.954,12.878,-0.448,0.116,-0.895
1667421889995,2022-11-02T22.44.49.995,12.919,-0.448,0.115,-0.897
1667421890037,2022-11-02T22.44.50.037,12.961,-0.450,0.114,-0.894
1667421890076,2022-11-02T22.44.50.076,13.000,-0.452,0.114,-0.894
1667421890117,2022-11-02T22.44.50.117,13.041,-0.451,0.113,-0.894
1667421890158,2022-11-02T22.44.50.158,13.082,-0.450,0.113,-0.896
1667421890199,2022-11-02T22.44.50.199,13.123,-0.449,0.108,-0.898
1667421890239,2022-11-02T22.44.50.239,13.163,-0.450,0.113,-0.895
1667421890280,2022-11-02T22.44.50.280,13.204,-0.450,0.117,-0.895
1667421890321,2022-11-02T22.44.50.321,13.245,-0.449,0.114,-0.894
1667421890362,2022-11-02T22.44.50.362,13.286,-0.449,0.112,-0.892
1667421890401,2022-11-02T22.44.50.401,13.325,-0.447,0.113,-0.896
1667421890442,2022-11-02T22.44.50.442,13.366,-0.447,0.113,-0.897
1667421890483,2022-11-02T22.44.50.483,13.407,-0.447,0.112,-0.896
1667421890523,2022-11-02T22.44.50.523,13.447,-0.451,0.113,-0.894
1667421890564,2022-11-02T22.44.50.564,13.488,-0.452,0.113,-0.892
1667421890605,2022-11-02T22.44.50.605,13.529,-0.450,0.111,-0.896
1667421890646,2022-11-02T22.44.50.646,13.570,-0.456,0.115,-0.892
1667421890685,2022-11-02T22.44.50.685,13.609,-0.459,0.108,-0.894
1667421890726,2022-11-02T22.44.50.726,13.650,-0.444,0.104,-0.900
1667421890767,2022-11-02T22.44.50.767,13.691,-0.425,0.108,-0.896
1667421890808,2022-11-02T22.44.50.808,13.732,-0.403,0.072,-0.895
1667421890848,2022-11-02T22.44.50.848,13.772,-0.401,0.058,-0.918
1667421890889,2022-11-02T22.44.50.889,13.813,-0.440,0.073,-0.921
1667421890930,2022-11-02T22.44.50.930,13.854,-0.471,0.080,-0.889
1667421890971,2022-11-02T22.44.50.971,13.895,-0.479,0.089,-0.885
1667421891011,2022-11-02T22.44.51.011,13.935,-0.477,0.089,-0.886
1667421891052,2022-11-02T22.44.51.052,13.976,-0.480,0.110,-0.881
1667421891093,2022-11-02T22.44.51.093,14.017,-0.486,0.112,-0.881
1667421891132,2022-11-02T22.44.51.132,14.056,-0.472,0.086,-0.889
1667421891173,2022-11-02T22.44.51.173,14.097,-0.489,0.093,-0.883
1667421891214,2022-11-02T22.44.51.214,14.138,-0.496,0.098,-0.876
1667421891255,2022-11-02T22.44.51.255,14.179,-0.470,0.091,-0.894
1667421891295,2022-11-02T22.44.51.295,14.219,-0.464,0.114,-0.901
1667421891336,2022-11-02T22.44.51.336,14.260,-0.445,0.132,-0.894
1667421891377,2022-11-02T22.44.51.377,14.301,-0.431,0.159,-0.897
1667421891418,2022-11-02T22.44.51.418,14.342,-0.432,0.181,-0.886
1667421891457,2022-11-02T22.44.51.457,14.381,-0.438,0.185,-0.878
1667421891498,2022-11-02T22.44.51.498,14.422,-0.454,0.169,-0.882
