epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667824500383,2022-11-07T14:35:00.383,0.000,35.671,-68.537,-174.238
1667824500423,2022-11-07T14:35:00.423,0.040,33.018,-70.915,-168.445
1667824500463,2022-11-07T14:35:00.463,0.080,0.427,-77.226,-140.610
1667824500503,2022-11-07T14:35:00.503,0.120,-31.463,-68.811,-127.530
1667824500543,2022-11-07T14:35:00.543,0.160,-18.140,-48.841,-95.701
1667824500583,2022-11-07T14:35:00.583,0.200,14.299,-48.293,-11.098
1667824500623,2022-11-07T14:35:00.623,0.240,44.817,-29.177,14.939
1667824500663,2022-11-07T14:35:00.663,0.280,23.140,-52.622,-24.756
1667824500703,2022-11-07T14:35:00.703,0.320,-20.762,-50.884,-45.091
1667824500743,2022-11-07T14:35:00.743,0.360,-0.457,-3.963,1.402
1667824500783,2022-11-07T14:35:00.783,0.400,6.768,4.451,9.421
1667824500823,2022-11-07T14:35:00.823,0.440,-8.171,13.171,7.378
1667824500863,2022-11-07T14:35:00.863,0.480,4.970,14.207,8.384
1667824500903,2022-11-07T14:35:00.903,0.520,6.402,9.268,4.146
1667824500943,2022-11-07T14:35:00.943,0.560,6.067,3.293,2.683
1667824500983,2022-11-07T14:35:00.983,0.600,2.012,-4.421,-0.610
1667824501023,2022-11-07T14:35:01.023,0.640,2.165,-15.701,-5.335
1667824501063,2022-11-07T14:35:01.063,0.680,4.970,-14.116,-3.628
1667824501103,2022-11-07T14:35:01.103,0.720,-0.549,-0.152,0.091
1667824501143,2022-11-07T14:35:01.143,0.760,2.744,9.299,4.177
1667824501183,2022-11-07T14:35:01.183,0.800,6.037,12.470,4.024
1667824501223,2022-11-07T14:35:01.223,0.840,7.988,12.866,4.573
1667824501263,2022-11-07T14:35:01.263,0.880,11.280,10.610,5.945
1667824501303,2022-11-07T14:35:01.303,0.920,10.671,7.835,5.640
1667824501343,2022-11-07T14:35:01.343,0.960,8.628,3.720,3.994
1667824501383,2022-11-07T14:35:01.383,1.000,6.768,1.433,3.476
1667824501423,2022-11-07T14:35:01.423,1.040,2.988,0.640,2.409
1667824501463,2022-11-07T14:35:01.463,1.080,0.945,-0.427,1.707
1667824501503,2022-11-07T14:35:01.503,1.120,0.305,-1.037,1.250
1667824501543,2022-11-07T14:35:01.543,1.160,0.183,-1.037,1.341
1667824501583,2022-11-07T14:35:01.583,1.200,-0.152,-1.128,1.159
1667824501623,2022-11-07T14:35:01.623,1.240,-0.366,-1.128,0.579
1667824501663,2022-11-07T14:35:01.663,1.280,0.549,-1.006,0.640
1667824501703,2022-11-07T14:35:01.703,1.320,0.244,-1.128,0.945
1667824501743,2022-11-07T14:35:01.743,1.360,-3.293,-2.744,1.524
1667824501783,2022-11-07T14:35:01.783,1.400,-10.732,-9.146,-0.122
1667824501823,2022-11-07T14:35:01.823,1.440,-18.293,-12.500,-3.232
1667824501863,2022-11-07T14:35:01.863,1.480,-27.378,-9.085,-7.530
1667824501903,2022-11-07T14:35:01.903,1.520,-36.433,-15.915,-10.945
1667824501943,2022-11-07T14:35:01.943,1.560,-27.683,-19.116,-5.854
1667824501983,2022-11-07T14:35:01.983,1.600,-19.116,-14.085,11.524
1667824502023,2022-11-07T14:35:02.023,1.640,-12.805,-9.085,29.451
1667824502063,2022-11-07T14:35:02.063,1.680,0.396,-6.006,-3.841
1667824502103,2022-11-07T14:35:02.103,1.720,2.104,-6.463,-4.024
1667824502143,2022-11-07T14:35:02.143,1.760,-9.848,2.348,11.738
1667824502183,2022-11-07T14:35:02.183,1.800,-6.128,3.841,7.195
1667824502223,2022-11-07T14:35:02.223,1.840,5.122,9.573,2.957
1667824502263,2022-11-07T14:35:02.263,1.880,14.207,10.488,2.104
1667824502303,2022-11-07T14:35:02.303,1.920,17.866,6.463,0.976
1667824502343,2022-11-07T14:35:02.343,1.960,15.396,5.549,-0.366
1667824502383,2022-11-07T14:35:02.383,2.000,10.000,4.787,-0.030
1667824502423,2022-11-07T14:35:02.423,2.040,7.134,4.299,0.030
1667824502463,2022-11-07T14:35:02.463,2.080,5.732,3.415,-0.183
1667824502503,2022-11-07T14:35:02.503,2.120,4.268,2.805,0.274
1667824502543,2022-11-07T14:35:02.543,2.160,2.683,1.829,0.549
1667824502583,2022-11-07T14:35:02.583,2.200,1.128,1.402,0.549
1667824502623,2022-11-07T14:35:02.623,2.240,0.854,1.402,0.518
1667824502663,2022-11-07T14:35:02.663,2.280,1.098,1.098,0.091
1667824502703,2022-11-07T14:35:02.703,2.320,0.945,0.762,0.030
