epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668268376652,2022-11-12T17.52.56.652,375.000,1.372,0.610,0.030
1668268376692,2022-11-12T17.52.56.692,375.040,1.463,0.610,-0.427
1668268376732,2022-11-12T17.52.56.732,375.080,1.982,1.280,-0.488
1668268376772,2022-11-12T17.52.56.772,375.120,4.146,2.683,-0.732
1668268376812,2022-11-12T17.52.56.812,375.160,3.018,0.945,-0.030
1668268376852,2022-11-12T17.52.56.852,375.200,-1.738,-0.793,0.427
1668268376892,2022-11-12T17.52.56.892,375.240,2.012,1.860,-1.951
1668268376932,2022-11-12T17.52.56.932,375.280,-1.799,-0.030,0.549
1668268376972,2022-11-12T17.52.56.972,375.320,-1.799,-0.061,1.159
1668268377012,2022-11-12T17.52.57.012,375.360,0.915,0.823,0.152
1668268377052,2022-11-12T17.52.57.052,375.400,0.610,0.579,1.402
1668268377092,2022-11-12T17.52.57.092,375.440,0.945,0.732,0.854
1668268377132,2022-11-12T17.52.57.132,375.480,1.159,0.213,0.732
1668268377172,2022-11-12T17.52.57.172,375.520,1.098,-0.884,2.195
1668268377212,2022-11-12T17.52.57.212,375.560,0.945,-1.280,2.073
1668268377252,2022-11-12T17.52.57.252,375.600,1.707,-0.427,0.091
1668268377292,2022-11-12T17.52.57.292,375.640,0.152,-0.884,-0.183
1668268377332,2022-11-12T17.52.57.332,375.680,0.854,0.061,0.061
1668268377372,2022-11-12T17.52.57.372,375.720,1.128,-0.183,0.457
1668268377412,2022-11-12T17.52.57.412,375.760,0.579,-0.945,0.091
1668268377452,2022-11-12T17.52.57.452,375.800,-0.183,-0.945,-0.427
1668268377492,2022-11-12T17.52.57.492,375.840,-1.311,-0.488,-0.030
1668268377532,2022-11-12T17.52.57.532,375.880,0.610,1.037,-0.122
1668268377572,2022-11-12T17.52.57.572,375.920,0.427,-0.823,0.701
1668268377612,2022-11-12T17.52.57.612,375.960,0.244,-0.884,0.762
1668268377652,2022-11-12T17.52.57.652,376.000,0.488,-0.061,0.244
1668268377692,2022-11-12T17.52.57.692,376.040,0.396,0.152,1.006
1668268377732,2022-11-12T17.52.57.732,376.080,0.457,0.122,1.189
1668268377772,2022-11-12T17.52.57.772,376.120,0.640,-0.244,0.945
1668268377812,2022-11-12T17.52.57.812,376.160,0.793,-0.488,1.280
1668268377852,2022-11-12T17.52.57.852,376.200,0.396,-0.244,0.732
1668268377892,2022-11-12T17.52.57.892,376.240,1.067,0.274,0.152
1668268377932,2022-11-12T17.52.57.932,376.280,0.793,-0.366,1.646
1668268377972,2022-11-12T17.52.57.972,376.320,0.640,-0.640,1.341
1668268378012,2022-11-12T17.52.58.012,376.360,0.945,-0.274,1.128
1668268378052,2022-11-12T17.52.58.052,376.400,0.335,-0.518,1.280
1668268378092,2022-11-12T17.52.58.092,376.440,0.732,0.244,0.793
1668268378132,2022-11-12T17.52.58.132,376.480,-0.152,0.122,0.823
1668268378172,2022-11-12T17.52.58.172,376.520,0.640,0.427,0.579
1668268378212,2022-11-12T17.52.58.212,376.560,0.335,-0.305,0.854
1668268378252,2022-11-12T17.52.58.252,376.600,0.030,-0.610,0.457
1668268378292,2022-11-12T17.52.58.292,376.640,-0.030,-0.640,0.396
1668268378332,2022-11-12T17.52.58.332,376.680,-0.884,-0.915,0.732
1668268378372,2022-11-12T17.52.58.372,376.720,-0.793,-0.701,0.213
1668268378412,2022-11-12T17.52.58.412,376.760,-1.341,-0.915,0.366
1668268378452,2022-11-12T17.52.58.452,376.800,-1.037,-1.189,0.823
1668268378492,2022-11-12T17.52.58.492,376.840,-0.549,-0.823,1.250
1668268378532,2022-11-12T17.52.58.532,376.880,-0.335,-0.366,1.646
1668268378572,2022-11-12T17.52.58.572,376.920,0.396,-0.183,1.585
1668268378612,2022-11-12T17.52.58.612,376.960,-0.152,-0.396,1.707
1668268378652,2022-11-12T17.52.58.652,377.000,-0.061,-0.427,1.280
1668268378692,2022-11-12T17.52.58.692,377.040,-0.122,-0.488,0.976
1668268378732,2022-11-12T17.52.58.732,377.080,0.305,-0.396,0.793
1668268378772,2022-11-12T17.52.58.772,377.120,0.244,-0.701,1.006
1668268378812,2022-11-12T17.52.58.812,377.160,-0.183,-0.854,1.250
1668268378852,2022-11-12T17.52.58.852,377.200,0.244,-0.457,1.037
1668268378892,2022-11-12T17.52.58.892,377.240,0.640,-0.152,0.854
1668268378932,2022-11-12T17.52.58.932,377.280,0.640,-0.305,0.671
1668268378972,2022-11-12T17.52.58.972,377.320,0.671,-0.244,0.610
1668268379012,2022-11-12T17.52.59.012,377.360,0.305,-0.213,0.488
1668268379052,2022-11-12T17.52.59.052,377.400,0.000,-0.427,0.305
1668268379092,2022-11-12T17.52.59.092,377.440,0.366,-0.366,0.274
1668268379132,2022-11-12T17.52.59.132,377.480,0.335,-0.457,0.366
1668268379172,2022-11-12T17.52.59.172,377.520,0.274,-0.366,0.335
1668268379212,2022-11-12T17.52.59.212,377.560,0.610,0.000,0.305
1668268379252,2022-11-12T17.52.59.252,377.600,0.610,0.091,0.579
1668268379292,2022-11-12T17.52.59.292,377.640,0.854,0.244,0.640
1668268379332,2022-11-12T17.52.59.332,377.680,0.976,0.335,0.610
1668268379372,2022-11-12T17.52.59.372,377.720,0.915,0.183,0.732
1668268379412,2022-11-12T17.52.59.412,377.760,0.640,-0.030,0.701
1668268379452,2022-11-12T17.52.59.452,377.800,0.671,0.000,0.610
1668268379492,2022-11-12T17.52.59.492,377.840,0.335,-0.335,0.671
1668268379532,2022-11-12T17.52.59.532,377.880,0.274,-0.427,0.549
1668268379572,2022-11-12T17.52.59.572,377.920,0.183,-0.427,0.610
1668268379612,2022-11-12T17.52.59.612,377.960,0.152,-0.518,0.488
1668268379652,2022-11-12T17.52.59.652,378.000,0.549,0.091,0.518
1668268379692,2022-11-12T17.52.59.692,378.040,0.457,-0.030,0.610
1668268379732,2022-11-12T17.52.59.732,378.080,0.488,-0.152,0.549
1668268379772,2022-11-12T17.52.59.772,378.120,0.427,-0.305,0.549
1668268379812,2022-11-12T17.52.59.812,378.160,0.396,-0.366,0.549
1668268379852,2022-11-12T17.52.59.852,378.200,0.305,-0.518,0.640
1668268379892,2022-11-12T17.52.59.892,378.240,0.335,-0.244,0.671
1668268379932,2022-11-12T17.52.59.932,378.280,0.793,-0.030,0.579
1668268379972,2022-11-12T17.52.59.972,378.320,0.823,0.091,0.671
1668268380012,2022-11-12T17.53.00.012,378.360,1.006,0.396,0.457
1668268380052,2022-11-12T17.53.00.052,378.400,0.976,0.488,0.518
1668268380092,2022-11-12T17.53.00.092,378.440,0.732,0.122,0.579
1668268380132,2022-11-12T17.53.00.132,378.480,0.640,-0.183,0.457
1668268380172,2022-11-12T17.53.00.172,378.520,0.274,-0.152,0.457
1668268380212,2022-11-12T17.53.00.212,378.560,-0.457,-0.305,0.549
1668268380252,2022-11-12T17.53.00.252,378.600,0.518,-0.122,0.427
1668268380292,2022-11-12T17.53.00.292,378.640,0.793,1.738,-0.549
1668268380332,2022-11-12T17.53.00.332,378.680,2.500,2.409,-0.427
1668268380372,2022-11-12T17.53.00.372,378.720,1.159,0.152,0.762
1668268380412,2022-11-12T17.53.00.412,378.760,0.091,-0.915,0.701
1668268380452,2022-11-12T17.53.00.452,378.800,-0.091,-0.884,0.854
1668268380492,2022-11-12T17.53.00.492,378.840,0.122,-0.945,0.823
1668268380532,2022-11-12T17.53.00.532,378.880,0.030,-0.854,0.793
1668268380572,2022-11-12T17.53.00.572,378.920,0.366,-0.457,0.640
1668268380612,2022-11-12T17.53.00.612,378.960,0.518,-0.366,0.732
1668268380652,2022-11-12T17.53.00.652,379.000,0.671,-0.213,0.701
1668268380692,2022-11-12T17.53.00.692,379.040,0.579,0.000,0.701
1668268380732,2022-11-12T17.53.00.732,379.080,0.610,0.152,0.640
1668268380772,2022-11-12T17.53.00.772,379.120,0.488,0.610,0.732
1668268380812,2022-11-12T17.53.00.812,379.160,0.061,-0.427,0.732
1668268380852,2022-11-12T17.53.00.852,379.200,0.244,-0.945,0.915
1668268380892,2022-11-12T17.53.00.892,379.240,0.244,-0.915,0.945
1668268380932,2022-11-12T17.53.00.932,379.280,0.427,-0.701,0.518
1668268380972,2022-11-12T17.53.00.972,379.320,0.366,-0.518,0.457
1668268381012,2022-11-12T17.53.01.012,379.360,0.366,-0.366,0.488
1668268381052,2022-11-12T17.53.01.052,379.400,0.488,-0.396,0.610
1668268381092,2022-11-12T17.53.01.092,379.440,0.488,-0.305,0.579
1668268381132,2022-11-12T17.53.01.132,379.480,0.244,0.091,0.793
1668268381172,2022-11-12T17.53.01.172,379.520,0.000,1.128,1.280
1668268381212,2022-11-12T17.53.01.212,379.560,-0.061,-0.732,0.701
1668268381252,2022-11-12T17.53.01.252,379.600,0.152,-1.616,0.244
1668268381292,2022-11-12T17.53.01.292,379.640,0.305,-1.098,0.335
1668268381332,2022-11-12T17.53.01.332,379.680,0.549,-0.457,0.762
1668268381372,2022-11-12T17.53.01.372,379.720,0.610,-0.396,0.671
1668268381412,2022-11-12T17.53.01.412,379.760,0.488,-0.274,0.518
1668268381452,2022-11-12T17.53.01.452,379.800,0.671,-0.152,0.457
1668268381492,2022-11-12T17.53.01.492,379.840,0.640,-0.183,0.427
1668268381532,2022-11-12T17.53.01.532,379.880,0.579,-0.183,0.396
1668268381572,2022-11-12T17.53.01.572,379.920,0.640,-0.274,0.427
1668268381612,2022-11-12T17.53.01.612,379.960,0.579,-0.244,0.427
1668268381652,2022-11-12T17.53.01.652,380.000,0.549,-0.122,0.488
1668268381692,2022-11-12T17.53.01.692,380.040,0.366,-0.244,0.701
1668268381732,2022-11-12T17.53.01.732,380.080,0.488,-0.305,0.701
1668268381772,2022-11-12T17.53.01.772,380.120,0.488,-0.274,0.701
1668268381812,2022-11-12T17.53.01.812,380.160,0.457,-0.335,0.549
1668268381852,2022-11-12T17.53.01.852,380.200,0.671,-0.122,0.579
1668268381892,2022-11-12T17.53.01.892,380.240,0.732,-0.183,0.671
1668268381932,2022-11-12T17.53.01.932,380.280,0.549,-0.244,0.640
1668268381972,2022-11-12T17.53.01.972,380.320,0.518,-0.122,0.457
1668268382012,2022-11-12T17.53.02.012,380.360,0.549,-0.122,0.457
1668268382052,2022-11-12T17.53.02.052,380.400,0.610,-0.091,0.335
1668268382092,2022-11-12T17.53.02.092,380.440,0.549,-0.122,0.305
1668268382132,2022-11-12T17.53.02.132,380.480,0.640,-0.122,0.335
1668268382172,2022-11-12T17.53.02.172,380.520,0.762,-0.030,0.335
1668268382212,2022-11-12T17.53.02.212,380.560,0.579,-0.183,0.549
1668268382252,2022-11-12T17.53.02.252,380.600,0.579,-0.152,0.579
1668268382292,2022-11-12T17.53.02.292,380.640,0.732,-0.122,0.488
1668268382332,2022-11-12T17.53.02.332,380.680,0.701,-0.152,0.457
1668268382372,2022-11-12T17.53.02.372,380.720,0.732,-0.152,0.427
1668268382412,2022-11-12T17.53.02.412,380.760,0.610,-0.091,0.549
1668268382452,2022-11-12T17.53.02.452,380.800,0.701,-0.122,0.488
1668268382492,2022-11-12T17.53.02.492,380.840,0.640,-0.213,0.518
1668268382532,2022-11-12T17.53.02.532,380.880,0.610,-0.183,0.396
1668268382572,2022-11-12T17.53.02.572,380.920,0.732,0.030,0.396
1668268382612,2022-11-12T17.53.02.612,380.960,0.823,0.152,0.427
1668268382652,2022-11-12T17.53.02.652,381.000,0.732,0.030,0.488
1668268382692,2022-11-12T17.53.02.692,381.040,0.579,-0.061,0.457
1668268382732,2022-11-12T17.53.02.732,381.080,0.457,-0.091,0.427
1668268382772,2022-11-12T17.53.02.772,381.120,0.518,-0.152,0.488
1668268382812,2022-11-12T17.53.02.812,381.160,0.640,-0.183,0.488
1668268382852,2022-11-12T17.53.02.852,381.200,0.518,-0.305,0.579
1668268382892,2022-11-12T17.53.02.892,381.240,0.610,-0.122,0.640
1668268382932,2022-11-12T17.53.02.932,381.280,0.640,-0.183,0.701
1668268382972,2022-11-12T17.53.02.972,381.320,0.579,-0.122,0.640
1668268383012,2022-11-12T17.53.03.012,381.360,0.640,-0.183,0.610
1668268383052,2022-11-12T17.53.03.052,381.400,0.640,-0.152,0.579
1668268383092,2022-11-12T17.53.03.092,381.440,0.701,-0.152,0.396
1668268383132,2022-11-12T17.53.03.132,381.480,0.732,-0.030,0.488
1668268383172,2022-11-12T17.53.03.172,381.520,0.762,-0.152,0.549
1668268383212,2022-11-12T17.53.03.212,381.560,0.640,-0.213,0.671
1668268383252,2022-11-12T17.53.03.252,381.600,0.701,-0.427,0.640
1668268383292,2022-11-12T17.53.03.292,381.640,0.640,-0.305,0.518
1668268383332,2022-11-12T17.53.03.332,381.680,0.640,0.000,0.396
1668268383372,2022-11-12T17.53.03.372,381.720,0.701,0.030,0.457
1668268383412,2022-11-12T17.53.03.412,381.760,0.671,-0.122,0.427
1668268383452,2022-11-12T17.53.03.452,381.800,0.610,-0.091,0.335
1668268383492,2022-11-12T17.53.03.492,381.840,0.640,-0.122,0.366
1668268383532,2022-11-12T17.53.03.532,381.880,0.549,-0.274,0.518
1668268383572,2022-11-12T17.53.03.572,381.920,0.518,-0.305,0.579
1668268383612,2022-11-12T17.53.03.612,381.960,0.488,-0.396,0.671
1668268383652,2022-11-12T17.53.03.652,382.000,0.518,-0.396,0.732
1668268383692,2022-11-12T17.53.03.692,382.040,0.518,-0.305,0.671
1668268383732,2022-11-12T17.53.03.732,382.080,0.579,-0.183,0.640
1668268383772,2022-11-12T17.53.03.772,382.120,0.579,-0.213,0.640
1668268383812,2022-11-12T17.53.03.812,382.160,0.640,-0.244,0.488
1668268383852,2022-11-12T17.53.03.852,382.200,0.549,-0.183,0.549
1668268383892,2022-11-12T17.53.03.892,382.240,0.549,-0.244,0.396
1668268383932,2022-11-12T17.53.03.932,382.280,0.427,-0.152,0.427
1668268383972,2022-11-12T17.53.03.972,382.320,0.244,0.183,0.610
1668268384012,2022-11-12T17.53.04.012,382.360,0.579,-0.122,0.518
1668268384052,2022-11-12T17.53.04.052,382.400,0.488,-0.793,0.640
1668268384092,2022-11-12T17.53.04.092,382.440,0.335,-0.976,0.671
1668268384132,2022-11-12T17.53.04.132,382.480,0.640,-0.457,0.701
1668268384172,2022-11-12T17.53.04.172,382.520,0.823,-0.122,0.640
1668268384212,2022-11-12T17.53.04.212,382.560,0.762,0.000,0.549
1668268384252,2022-11-12T17.53.04.252,382.600,0.549,-0.091,0.518
1668268384292,2022-11-12T17.53.04.292,382.640,0.549,-0.030,0.549
1668268384332,2022-11-12T17.53.04.332,382.680,0.396,-0.183,0.732
1668268384372,2022-11-12T17.53.04.372,382.720,0.549,-0.213,0.671
1668268384412,2022-11-12T17.53.04.412,382.760,0.579,-0.213,0.518
1668268384452,2022-11-12T17.53.04.452,382.800,0.640,-0.091,0.640
1668268384492,2022-11-12T17.53.04.492,382.840,0.732,-0.122,0.488
1668268384532,2022-11-12T17.53.04.532,382.880,0.610,-0.274,0.427
1668268384572,2022-11-12T17.53.04.572,382.920,0.518,-0.427,0.427
1668268384612,2022-11-12T17.53.04.612,382.960,0.518,-0.274,0.366
1668268384652,2022-11-12T17.53.04.652,383.000,0.488,-0.152,0.366
1668268384692,2022-11-12T17.53.04.692,383.040,0.579,-0.183,0.457
1668268384732,2022-11-12T17.53.04.732,383.080,0.610,-0.274,0.457
1668268384772,2022-11-12T17.53.04.772,383.120,0.701,-0.274,0.549
1668268384812,2022-11-12T17.53.04.812,383.160,0.793,-0.274,0.610
1668268384852,2022-11-12T17.53.04.852,383.200,0.610,0.152,0.488
1668268384892,2022-11-12T17.53.04.892,383.240,0.549,0.030,0.579
1668268384932,2022-11-12T17.53.04.932,383.280,0.823,0.000,0.579
1668268384972,2022-11-12T17.53.04.972,383.320,0.884,-0.091,0.488
1668268385012,2022-11-12T17.53.05.012,383.360,1.159,-0.091,0.305
1668268385052,2022-11-12T17.53.05.052,383.400,0.854,-0.030,0.427
1668268385092,2022-11-12T17.53.05.092,383.440,0.793,0.183,0.488
1668268385132,2022-11-12T17.53.05.132,383.480,0.610,-0.061,0.579
1668268385172,2022-11-12T17.53.05.172,383.520,0.579,-0.061,0.549
1668268385212,2022-11-12T17.53.05.212,383.560,0.640,-0.152,0.488
1668268385252,2022-11-12T17.53.05.252,383.600,0.610,-0.061,0.549
1668268385292,2022-11-12T17.53.05.292,383.640,0.579,-0.030,0.457
1668268385332,2022-11-12T17.53.05.332,383.680,0.671,-0.122,0.396
1668268385372,2022-11-12T17.53.05.372,383.720,0.732,-0.274,0.366
1668268385412,2022-11-12T17.53.05.412,383.760,0.579,-0.244,0.366
1668268385452,2022-11-12T17.53.05.452,383.800,0.671,0.000,0.366
1668268385492,2022-11-12T17.53.05.492,383.840,0.549,-0.274,0.549
1668268385532,2022-11-12T17.53.05.532,383.880,0.549,-0.396,0.610
1668268385572,2022-11-12T17.53.05.572,383.920,0.488,-0.274,0.640
1668268385612,2022-11-12T17.53.05.612,383.960,0.518,-0.396,0.488
1668268385652,2022-11-12T17.53.05.652,384.000,0.579,-0.335,0.549
1668268385692,2022-11-12T17.53.05.692,384.040,0.671,-0.366,0.579
1668268385732,2022-11-12T17.53.05.732,384.080,0.579,-0.366,0.579
1668268385772,2022-11-12T17.53.05.772,384.120,0.671,-0.213,0.457
1668268385812,2022-11-12T17.53.05.812,384.160,0.671,-0.122,0.457
1668268385852,2022-11-12T17.53.05.852,384.200,0.640,0.061,0.518
1668268385892,2022-11-12T17.53.05.892,384.240,0.640,0.000,0.427
1668268385932,2022-11-12T17.53.05.932,384.280,0.610,-0.274,0.488
1668268385972,2022-11-12T17.53.05.972,384.320,0.518,-0.335,0.579
1668268386012,2022-11-12T17.53.06.012,384.360,0.549,-0.244,0.518
1668268386052,2022-11-12T17.53.06.052,384.400,0.671,-0.061,0.488
1668268386092,2022-11-12T17.53.06.092,384.440,0.640,-0.152,0.549
1668268386132,2022-11-12T17.53.06.132,384.480,0.610,-0.213,0.488
1668268386172,2022-11-12T17.53.06.172,384.520,0.701,-0.152,0.427
1668268386212,2022-11-12T17.53.06.212,384.560,0.671,-0.030,0.427
1668268386252,2022-11-12T17.53.06.252,384.600,0.610,-0.091,0.549
1668268386292,2022-11-12T17.53.06.292,384.640,0.640,-0.274,0.579
1668268386332,2022-11-12T17.53.06.332,384.680,0.549,-0.366,0.396
1668268386372,2022-11-12T17.53.06.372,384.720,0.640,-0.274,0.366
1668268386412,2022-11-12T17.53.06.412,384.760,0.640,-0.061,0.488
1668268386452,2022-11-12T17.53.06.452,384.800,0.701,0.000,0.488
1668268386492,2022-11-12T17.53.06.492,384.840,0.640,-0.183,0.427
1668268386532,2022-11-12T17.53.06.532,384.880,0.671,-0.152,0.457
1668268386572,2022-11-12T17.53.06.572,384.920,0.640,-0.030,0.610
1668268386612,2022-11-12T17.53.06.612,384.960,0.610,-0.122,0.549
1668268386652,2022-11-12T17.53.06.652,385.000,0.671,-0.183,0.457
1668268386692,2022-11-12T17.53.06.692,385.040,0.549,-0.213,0.549
1668268386732,2022-11-12T17.53.06.732,385.080,0.610,-0.091,0.579
1668268386772,2022-11-12T17.53.06.772,385.120,0.640,-0.213,0.518
1668268386812,2022-11-12T17.53.06.812,385.160,0.610,-0.305,0.518
1668268386852,2022-11-12T17.53.06.852,385.200,0.640,-0.244,0.518
1668268386892,2022-11-12T17.53.06.892,385.240,0.701,-0.152,0.457
1668268386932,2022-11-12T17.53.06.932,385.280,0.701,0.000,0.427
1668268386972,2022-11-12T17.53.06.972,385.320,0.671,-0.061,0.457
1668268387012,2022-11-12T17.53.07.012,385.360,0.701,-0.244,0.549
1668268387052,2022-11-12T17.53.07.052,385.400,0.671,-0.244,0.579
1668268387092,2022-11-12T17.53.07.092,385.440,0.549,-0.305,0.427
1668268387132,2022-11-12T17.53.07.132,385.480,0.671,-0.213,0.457
1668268387172,2022-11-12T17.53.07.172,385.520,0.671,-0.152,0.549
1668268387212,2022-11-12T17.53.07.212,385.560,0.701,-0.091,0.518
1668268387252,2022-11-12T17.53.07.252,385.600,0.701,-0.152,0.396
1668268387292,2022-11-12T17.53.07.292,385.640,0.732,-0.061,0.427
1668268387332,2022-11-12T17.53.07.332,385.680,0.610,-0.152,0.610
1668268387372,2022-11-12T17.53.07.372,385.720,0.549,-0.244,0.488
1668268387412,2022-11-12T17.53.07.412,385.760,0.518,-0.274,0.518
1668268387452,2022-11-12T17.53.07.452,385.800,0.549,-0.244,0.610
1668268387492,2022-11-12T17.53.07.492,385.840,0.549,-0.305,0.579
1668268387532,2022-11-12T17.53.07.532,385.880,0.488,-0.274,0.640
1668268387572,2022-11-12T17.53.07.572,385.920,0.579,-0.183,0.610
1668268387612,2022-11-12T17.53.07.612,385.960,0.488,-0.274,0.610
1668268387652,2022-11-12T17.53.07.652,386.000,0.488,-0.274,0.549
1668268387692,2022-11-12T17.53.07.692,386.040,0.640,-0.152,0.396
1668268387732,2022-11-12T17.53.07.732,386.080,0.488,-0.274,0.610
1668268387772,2022-11-12T17.53.07.772,386.120,0.427,-0.335,0.701
1668268387812,2022-11-12T17.53.07.812,386.160,0.488,-0.366,0.671
1668268387852,2022-11-12T17.53.07.852,386.200,0.457,-0.335,0.457
1668268387892,2022-11-12T17.53.07.892,386.240,0.549,-0.183,0.488
1668268387932,2022-11-12T17.53.07.932,386.280,0.823,0.000,0.579
1668268387972,2022-11-12T17.53.07.972,386.320,0.793,-0.030,0.396
1668268388012,2022-11-12T17.53.08.012,386.360,0.732,-0.030,0.427
1668268388052,2022-11-12T17.53.08.052,386.400,0.762,-0.061,0.549
1668268388092,2022-11-12T17.53.08.092,386.440,0.701,-0.061,0.488
1668268388132,2022-11-12T17.53.08.132,386.480,0.640,-0.122,0.396
1668268388172,2022-11-12T17.53.08.172,386.520,0.640,-0.183,0.488
1668268388212,2022-11-12T17.53.08.212,386.560,0.640,-0.183,0.579
1668268388252,2022-11-12T17.53.08.252,386.600,0.640,-0.183,0.579
1668268388292,2022-11-12T17.53.08.292,386.640,0.640,-0.152,0.579
1668268388332,2022-11-12T17.53.08.332,386.680,0.732,-0.091,0.427
1668268388372,2022-11-12T17.53.08.372,386.720,0.762,0.000,0.274
1668268388412,2022-11-12T17.53.08.412,386.760,0.762,-0.030,0.274
1668268388452,2022-11-12T17.53.08.452,386.800,0.793,-0.030,0.366
1668268388492,2022-11-12T17.53.08.492,386.840,0.732,-0.122,0.549
1668268388532,2022-11-12T17.53.08.532,386.880,0.671,-0.274,0.488
1668268388572,2022-11-12T17.53.08.572,386.920,0.549,-0.366,0.488
1668268388612,2022-11-12T17.53.08.612,386.960,0.732,-0.152,0.488
1668268388652,2022-11-12T17.53.08.652,387.000,0.701,-0.122,0.549
1668268388692,2022-11-12T17.53.08.692,387.040,0.701,-0.122,0.457
1668268388732,2022-11-12T17.53.08.732,387.080,0.732,-0.122,0.335
1668268388772,2022-11-12T17.53.08.772,387.120,0.823,0.000,0.396
1668268388812,2022-11-12T17.53.08.812,387.160,0.671,-0.152,0.518
1668268388852,2022-11-12T17.53.08.852,387.200,0.640,-0.183,0.427
1668268388892,2022-11-12T17.53.08.892,387.240,0.610,-0.183,0.427
1668268388932,2022-11-12T17.53.08.932,387.280,0.549,-0.183,0.488
1668268388972,2022-11-12T17.53.08.972,387.320,0.549,-0.213,0.549
1668268389012,2022-11-12T17.53.09.012,387.360,0.579,-0.213,0.549
1668268389052,2022-11-12T17.53.09.052,387.400,0.640,-0.152,0.518
1668268389092,2022-11-12T17.53.09.092,387.440,0.701,-0.122,0.488
1668268389132,2022-11-12T17.53.09.132,387.480,0.732,-0.091,0.396
1668268389172,2022-11-12T17.53.09.172,387.520,0.701,-0.061,0.457
1668268389212,2022-11-12T17.53.09.212,387.560,0.640,-0.183,0.427
1668268389252,2022-11-12T17.53.09.252,387.600,0.640,-0.152,0.579
1668268389292,2022-11-12T17.53.09.292,387.640,0.579,-0.183,0.610
1668268389332,2022-11-12T17.53.09.332,387.680,0.518,-0.305,0.427
1668268389372,2022-11-12T17.53.09.372,387.720,0.640,-0.183,0.457
1668268389412,2022-11-12T17.53.09.412,387.760,0.671,-0.030,0.549
1668268389452,2022-11-12T17.53.09.452,387.800,0.671,-0.091,0.488
1668268389492,2022-11-12T17.53.09.492,387.840,0.732,-0.122,0.396
1668268389532,2022-11-12T17.53.09.532,387.880,0.762,-0.061,0.488
1668268389572,2022-11-12T17.53.09.572,387.920,0.640,-0.122,0.640
1668268389612,2022-11-12T17.53.09.612,387.960,0.579,-0.244,0.518
1668268389652,2022-11-12T17.53.09.652,388.000,0.610,-0.213,0.488
1668268389692,2022-11-12T17.53.09.692,388.040,0.549,-0.244,0.610
1668268389732,2022-11-12T17.53.09.732,388.080,0.640,-0.244,0.579
1668268389772,2022-11-12T17.53.09.772,388.120,0.640,-0.213,0.549
1668268389812,2022-11-12T17.53.09.812,388.160,0.732,-0.122,0.518
1668268389852,2022-11-12T17.53.09.852,388.200,0.701,-0.091,0.488
1668268389892,2022-11-12T17.53.09.892,388.240,0.701,-0.122,0.488
1668268389932,2022-11-12T17.53.09.932,388.280,0.701,-0.152,0.457
1668268389972,2022-11-12T17.53.09.972,388.320,0.640,-0.183,0.457
1668268390012,2022-11-12T17.53.10.012,388.360,0.579,-0.152,0.457
1668268390052,2022-11-12T17.53.10.052,388.400,0.610,-0.183,0.549
1668268390092,2022-11-12T17.53.10.092,388.440,0.640,-0.213,0.579
1668268390132,2022-11-12T17.53.10.132,388.480,0.640,-0.244,0.366
1668268390172,2022-11-12T17.53.10.172,388.520,0.671,-0.061,0.427
1668268390212,2022-11-12T17.53.10.212,388.560,0.732,-0.030,0.488
1668268390252,2022-11-12T17.53.10.252,388.600,0.701,-0.030,0.457
1668268390292,2022-11-12T17.53.10.292,388.640,0.671,-0.122,0.457
1668268390332,2022-11-12T17.53.10.332,388.680,0.671,-0.122,0.518
1668268390372,2022-11-12T17.53.10.372,388.720,0.549,-0.213,0.610
1668268390412,2022-11-12T17.53.10.412,388.760,0.518,-0.213,0.579
1668268390452,2022-11-12T17.53.10.452,388.800,0.549,-0.183,0.579
1668268390492,2022-11-12T17.53.10.492,388.840,0.579,-0.213,0.579
1668268390532,2022-11-12T17.53.10.532,388.880,0.610,-0.183,0.518
1668268390572,2022-11-12T17.53.10.572,388.920,0.701,-0.122,0.488
1668268390612,2022-11-12T17.53.10.612,388.960,0.701,-0.122,0.518
1668268390652,2022-11-12T17.53.10.652,389.000,0.732,-0.122,0.488
1668268390692,2022-11-12T17.53.10.692,389.040,0.671,-0.091,0.457
1668268390732,2022-11-12T17.53.10.732,389.080,0.732,-0.122,0.427
1668268390772,2022-11-12T17.53.10.772,389.120,0.549,-0.213,0.488
1668268390812,2022-11-12T17.53.10.812,389.160,0.488,-0.274,0.640
1668268390852,2022-11-12T17.53.10.852,389.200,0.549,-0.274,0.701
1668268390892,2022-11-12T17.53.10.892,389.240,0.488,-0.305,0.518
1668268390932,2022-11-12T17.53.10.932,389.280,0.488,-0.305,0.457
1668268390972,2022-11-12T17.53.10.972,389.320,0.610,-0.152,0.579
1668268391012,2022-11-12T17.53.11.012,389.360,0.671,-0.152,0.549
1668268391052,2022-11-12T17.53.11.052,389.400,0.701,-0.183,0.488
1668268391092,2022-11-12T17.53.11.092,389.440,0.671,-0.152,0.488
1668268391132,2022-11-12T17.53.11.132,389.480,0.610,-0.183,0.671
1668268391172,2022-11-12T17.53.11.172,389.520,0.518,-0.335,0.579
1668268391212,2022-11-12T17.53.11.212,389.560,0.579,-0.274,0.457
1668268391252,2022-11-12T17.53.11.252,389.600,0.518,-0.274,0.579
1668268391292,2022-11-12T17.53.11.292,389.640,0.518,-0.305,0.610
