epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667300933012,2022-11-01T13:08:53.012,0.000,-0.254,0.064,-0.957
1667300933052,2022-11-01T13:08:53.052,0.040,-0.257,0.072,-0.963
1667300933091,2022-11-01T13:08:53.091,0.079,-0.251,0.064,-0.963
1667300933131,2022-11-01T13:08:53.131,0.119,-0.245,0.083,-0.963
1667300933170,2022-11-01T13:08:53.170,0.158,-0.245,0.084,-0.964
1667300933210,2022-11-01T13:08:53.210,0.198,-0.247,0.076,-0.965
1667300933250,2022-11-01T13:08:53.250,0.238,-0.248,0.068,-0.965
1667300933289,2022-11-01T13:08:53.289,0.277,-0.249,0.059,-0.961
1667300933329,2022-11-01T13:08:53.329,0.317,-0.252,0.076,-0.962
1667300933368,2022-11-01T13:08:53.368,0.356,-0.246,0.081,-0.962
1667300933408,2022-11-01T13:08:53.408,0.396,-0.246,0.067,-0.963
1667300933447,2022-11-01T13:08:53.447,0.435,-0.248,0.073,-0.963
1667300933487,2022-11-01T13:08:53.487,0.475,-0.244,0.067,-0.965
1667300933526,2022-11-01T13:08:53.526,0.514,-0.248,0.070,-0.964
1667300933566,2022-11-01T13:08:53.566,0.554,-0.243,0.073,-0.965
1667300933605,2022-11-01T13:08:53.605,0.593,-0.244,0.084,-0.964
1667300933645,2022-11-01T13:08:53.645,0.633,-0.255,0.057,-0.961
1667300933685,2022-11-01T13:08:53.685,0.673,-0.252,0.070,-0.962
1667300933724,2022-11-01T13:08:53.724,0.712,-0.250,0.076,-0.959
1667300933764,2022-11-01T13:08:53.764,0.752,-0.250,0.072,-0.962
1667300933803,2022-11-01T13:08:53.803,0.791,-0.248,0.064,-0.967
1667300933843,2022-11-01T13:08:53.843,0.831,-0.247,0.055,-0.966
1667300933882,2022-11-01T13:08:53.882,0.870,-0.250,0.065,-0.962
1667300933922,2022-11-01T13:08:53.922,0.910,-0.250,0.082,-0.962
1667300933961,2022-11-01T13:08:53.961,0.949,-0.252,0.055,-0.963
1667300934001,2022-11-01T13:08:54.001,0.989,-0.261,0.071,-0.959
1667300934041,2022-11-01T13:08:54.041,1.029,-0.260,0.062,-0.959
1667300934080,2022-11-01T13:08:54.080,1.068,-0.256,0.068,-0.963
1667300934120,2022-11-01T13:08:54.120,1.108,-0.257,0.064,-0.961
1667300934159,2022-11-01T13:08:54.159,1.147,-0.260,0.068,-0.959
1667300934199,2022-11-01T13:08:54.199,1.187,-0.259,0.065,-0.961
1667300934238,2022-11-01T13:08:54.238,1.226,-0.256,0.066,-0.962
1667300934278,2022-11-01T13:08:54.278,1.266,-0.255,0.069,-0.962
1667300934317,2022-11-01T13:08:54.317,1.305,-0.255,0.074,-0.961
1667300934357,2022-11-01T13:08:54.357,1.345,-0.256,0.077,-0.960
1667300934397,2022-11-01T13:08:54.397,1.385,-0.257,0.072,-0.960
1667300934436,2022-11-01T13:08:54.436,1.424,-0.256,0.072,-0.962
1667300934476,2022-11-01T13:08:54.476,1.464,-0.257,0.074,-0.961
1667300934515,2022-11-01T13:08:54.515,1.503,-0.254,0.080,-0.959
1667300934555,2022-11-01T13:08:54.555,1.543,-0.252,0.067,-0.963
1667300934594,2022-11-01T13:08:54.594,1.582,-0.255,0.070,-0.961
1667300934634,2022-11-01T13:08:54.634,1.622,-0.255,0.072,-0.961
1667300934673,2022-11-01T13:08:54.673,1.661,-0.257,0.072,-0.959
1667300934713,2022-11-01T13:08:54.713,1.701,-0.257,0.075,-0.959
1667300934752,2022-11-01T13:08:54.752,1.740,-0.257,0.075,-0.959
1667300934792,2022-11-01T13:08:54.792,1.780,-0.256,0.068,-0.959
1667300934832,2022-11-01T13:08:54.832,1.820,-0.254,0.074,-0.961
1667300934871,2022-11-01T13:08:54.871,1.859,-0.253,0.071,-0.961
1667300934911,2022-11-01T13:08:54.911,1.899,-0.255,0.072,-0.962
1667300934950,2022-11-01T13:08:54.950,1.938,-0.254,0.070,-0.960
1667300934990,2022-11-01T13:08:54.990,1.978,-0.256,0.069,-0.961
1667300935029,2022-11-01T13:08:55.029,2.017,-0.256,0.074,-0.961
1667300935069,2022-11-01T13:08:55.069,2.057,-0.256,0.077,-0.960
1667300935108,2022-11-01T13:08:55.108,2.096,-0.258,0.071,-0.960
1667300935148,2022-11-01T13:08:55.148,2.136,-0.259,0.072,-0.959
1667300935188,2022-11-01T13:08:55.188,2.176,-0.255,0.077,-0.958
1667300935227,2022-11-01T13:08:55.227,2.215,-0.255,0.073,-0.961
1667300935267,2022-11-01T13:08:55.267,2.255,-0.256,0.076,-0.960
1667300935306,2022-11-01T13:08:55.306,2.294,-0.255,0.072,-0.961
1667300935346,2022-11-01T13:08:55.346,2.334,-0.259,0.072,-0.960
1667300935385,2022-11-01T13:08:55.385,2.373,-0.258,0.076,-0.961
1667300935425,2022-11-01T13:08:55.425,2.413,-0.258,0.073,-0.960
1667300935464,2022-11-01T13:08:55.464,2.452,-0.258,0.074,-0.960
1667300935504,2022-11-01T13:08:55.504,2.492,-0.258,0.076,-0.960
1667300935543,2022-11-01T13:08:55.543,2.531,-0.259,0.075,-0.958
1667300935583,2022-11-01T13:08:55.583,2.571,-0.261,0.072,-0.958
1667300935621,2022-11-01T13:08:55.621,2.609,-0.258,0.073,-0.959
1667300935661,2022-11-01T13:08:55.661,2.649,-0.259,0.076,-0.959
1667300935700,2022-11-01T13:08:55.700,2.688,-0.257,0.075,-0.960
1667300935740,2022-11-01T13:08:55.740,2.728,-0.259,0.073,-0.960
1667300935779,2022-11-01T13:08:55.779,2.767,-0.259,0.074,-0.962
1667300935819,2022-11-01T13:08:55.819,2.807,-0.260,0.068,-0.961
1667300935858,2022-11-01T13:08:55.858,2.846,-0.259,0.078,-0.961
1667300935898,2022-11-01T13:08:55.898,2.886,-0.259,0.075,-0.960
1667300935938,2022-11-01T13:08:55.938,2.926,-0.260,0.075,-0.959
1667300935977,2022-11-01T13:08:55.977,2.965,-0.258,0.070,-0.961
1667300936017,2022-11-01T13:08:56.017,3.005,-0.261,0.074,-0.959
1667300936056,2022-11-01T13:08:56.056,3.044,-0.259,0.078,-0.959
1667300936096,2022-11-01T13:08:56.096,3.084,-0.258,0.070,-0.961
1667300936135,2022-11-01T13:08:56.135,3.123,-0.259,0.078,-0.960
1667300936175,2022-11-01T13:08:56.175,3.163,-0.257,0.076,-0.960
1667300936214,2022-11-01T13:08:56.214,3.202,-0.260,0.073,-0.959
1667300936254,2022-11-01T13:08:56.254,3.242,-0.261,0.075,-0.958
1667300936293,2022-11-01T13:08:56.293,3.281,-0.259,0.074,-0.959
1667300936333,2022-11-01T13:08:56.333,3.321,-0.259,0.073,-0.961
1667300936373,2022-11-01T13:08:56.373,3.361,-0.258,0.077,-0.960
1667300936412,2022-11-01T13:08:56.412,3.400,-0.257,0.071,-0.963
1667300936452,2022-11-01T13:08:56.452,3.440,-0.259,0.071,-0.960
1667300936491,2022-11-01T13:08:56.491,3.479,-0.268,0.079,-0.954
1667300936531,2022-11-01T13:08:56.531,3.519,-0.257,0.080,-0.958
1667300936570,2022-11-01T13:08:56.570,3.558,-0.253,0.073,-0.960
1667300936610,2022-11-01T13:08:56.610,3.598,-0.258,0.080,-0.962
1667300936649,2022-11-01T13:08:56.649,3.637,-0.251,0.067,-0.964
1667300936689,2022-11-01T13:08:56.689,3.677,-0.250,0.078,-0.962
1667300936729,2022-11-01T13:08:56.729,3.717,-0.252,0.075,-0.961
1667300936768,2022-11-01T13:08:56.768,3.756,-0.256,0.067,-0.962
1667300936808,2022-11-01T13:08:56.808,3.796,-0.255,0.067,-0.963
1667300936847,2022-11-01T13:08:56.847,3.835,-0.256,0.083,-0.958
1667300936887,2022-11-01T13:08:56.887,3.875,-0.251,0.073,-0.960
1667300936926,2022-11-01T13:08:56.926,3.914,-0.258,0.066,-0.960
1667300936966,2022-11-01T13:08:56.966,3.954,-0.260,0.068,-0.960
1667300937005,2022-11-01T13:08:57.005,3.993,-0.252,0.073,-0.961
1667300937045,2022-11-01T13:08:57.045,4.033,-0.249,0.065,-0.963
1667300937085,2022-11-01T13:08:57.085,4.073,-0.253,0.074,-0.962
1667300937124,2022-11-01T13:08:57.124,4.112,-0.251,0.073,-0.962
1667300937164,2022-11-01T13:08:57.164,4.152,-0.252,0.066,-0.962
1667300937203,2022-11-01T13:08:57.203,4.191,-0.252,0.072,-0.961
1667300937243,2022-11-01T13:08:57.243,4.231,-0.250,0.075,-0.961
1667300937282,2022-11-01T13:08:57.282,4.270,-0.249,0.066,-0.964
1667300937322,2022-11-01T13:08:57.322,4.310,-0.250,0.076,-0.961
1667300937361,2022-11-01T13:08:57.361,4.349,-0.246,0.072,-0.963
1667300937401,2022-11-01T13:08:57.401,4.389,-0.252,0.054,-0.963
1667300937440,2022-11-01T13:08:57.440,4.428,-0.254,0.080,-0.962
1667300937480,2022-11-01T13:08:57.480,4.468,-0.252,0.049,-0.963
1667300937520,2022-11-01T13:08:57.520,4.508,-0.258,0.073,-0.955
1667300937559,2022-11-01T13:08:57.559,4.547,-0.256,0.094,-0.955
1667300937599,2022-11-01T13:08:57.599,4.587,-0.270,0.057,-0.957
1667300937638,2022-11-01T13:08:57.638,4.626,-0.239,0.103,-0.969
1667300937678,2022-11-01T13:08:57.678,4.666,-0.242,0.051,-0.968
1667300937717,2022-11-01T13:08:57.717,4.705,-0.256,0.061,-0.963
1667300937757,2022-11-01T13:08:57.757,4.745,-0.247,0.106,-0.960
1667300937796,2022-11-01T13:08:57.796,4.784,-0.254,0.052,-0.963
1667300937836,2022-11-01T13:08:57.836,4.824,-0.255,0.051,-0.959
1667300937876,2022-11-01T13:08:57.876,4.864,-0.253,0.101,-0.956
1667300937915,2022-11-01T13:08:57.915,4.903,-0.253,0.046,-0.962
1667300937955,2022-11-01T13:08:57.955,4.943,-0.240,0.079,-0.964
1667300937994,2022-11-01T13:08:57.994,4.982,-0.243,0.080,-0.965
1667300938034,2022-11-01T13:08:58.034,5.022,-0.248,0.034,-0.964
1667300938073,2022-11-01T13:08:58.073,5.061,-0.241,0.074,-0.964
1667300938113,2022-11-01T13:08:58.113,5.101,-0.239,0.092,-0.962
1667300938152,2022-11-01T13:08:58.152,5.140,-0.252,0.038,-0.961
1667300938192,2022-11-01T13:08:58.192,5.180,-0.255,0.059,-0.963
