epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668183947058,2022-11-11T18:25:47.058,0.000,-0.223,0.087,-0.833
1668183947099,2022-11-11T18:25:47.099,0.041,-0.228,0.135,-0.866
1668183947140,2022-11-11T18:25:47.140,0.082,-0.217,0.120,-0.883
1668183947180,2022-11-11T18:25:47.180,0.122,-0.217,0.115,-0.887
1668183947221,2022-11-11T18:25:47.221,0.163,-0.224,0.113,-0.897
1668183947262,2022-11-11T18:25:47.262,0.204,-0.212,0.089,-0.902
1668183947301,2022-11-11T18:25:47.301,0.243,-0.236,0.076,-0.917
1668183947342,2022-11-11T18:25:47.342,0.284,-0.266,0.065,-0.930
1668183947383,2022-11-11T18:25:47.383,0.325,-0.287,0.049,-0.940
1668183947423,2022-11-11T18:25:47.423,0.365,-0.315,0.054,-0.936
1668183947464,2022-11-11T18:25:47.464,0.406,-0.343,0.058,-0.932
1668183947505,2022-11-11T18:25:47.505,0.447,-0.388,0.038,-0.953
1668183947544,2022-11-11T18:25:47.544,0.486,-0.415,0.052,-0.981
1668183947585,2022-11-11T18:25:47.585,0.527,-0.396,0.073,-0.977
1668183947625,2022-11-11T18:25:47.625,0.567,-0.371,0.081,-0.948
1668183947666,2022-11-11T18:25:47.666,0.608,-0.344,0.094,-0.921
1668183947707,2022-11-11T18:25:47.707,0.649,-0.329,0.098,-0.917
1668183947746,2022-11-11T18:25:47.746,0.688,-0.331,0.093,-0.925
1668183947787,2022-11-11T18:25:47.787,0.729,-0.353,0.074,-0.939
1668183947829,2022-11-11T18:25:47.829,0.771,-0.385,0.059,-0.951
1668183947868,2022-11-11T18:25:47.868,0.810,-0.392,0.056,-0.954
1668183947909,2022-11-11T18:25:47.909,0.851,-0.385,0.055,-0.958
1668183947950,2022-11-11T18:25:47.950,0.892,-0.368,0.063,-0.949
1668183947990,2022-11-11T18:25:47.990,0.932,-0.350,0.072,-0.932
1668183948031,2022-11-11T18:25:48.031,0.973,-0.343,0.078,-0.920
1668183948072,2022-11-11T18:25:48.072,1.014,-0.347,0.076,-0.923
1668183948111,2022-11-11T18:25:48.111,1.053,-0.358,0.069,-0.933
1668183948152,2022-11-11T18:25:48.152,1.094,-0.374,0.063,-0.940
1668183948193,2022-11-11T18:25:48.193,1.135,-0.376,0.063,-0.942
1668183948233,2022-11-11T18:25:48.233,1.175,-0.375,0.065,-0.942
1668183948274,2022-11-11T18:25:48.274,1.216,-0.369,0.070,-0.937
1668183948313,2022-11-11T18:25:48.313,1.255,-0.368,0.068,-0.935
1668183948354,2022-11-11T18:25:48.354,1.296,-0.364,0.069,-0.937
1668183948395,2022-11-11T18:25:48.395,1.337,-0.364,0.068,-0.935
1668183948435,2022-11-11T18:25:48.435,1.377,-0.373,0.061,-0.931
1668183948476,2022-11-11T18:25:48.476,1.418,-0.380,0.059,-0.936
1668183948517,2022-11-11T18:25:48.517,1.459,-0.385,0.054,-0.942
1668183948557,2022-11-11T18:25:48.557,1.499,-0.380,0.053,-0.937
1668183948598,2022-11-11T18:25:48.598,1.540,-0.371,0.055,-0.936
1668183948639,2022-11-11T18:25:48.639,1.581,-0.370,0.064,-0.936
1668183948678,2022-11-11T18:25:48.678,1.620,-0.374,0.071,-0.932
1668183948719,2022-11-11T18:25:48.719,1.661,-0.380,0.067,-0.930
1668183948760,2022-11-11T18:25:48.760,1.702,-0.391,0.070,-0.934
1668183948800,2022-11-11T18:25:48.800,1.742,-0.399,0.069,-0.939
1668183948841,2022-11-11T18:25:48.841,1.783,-0.397,0.063,-0.938
1668183948882,2022-11-11T18:25:48.882,1.824,-0.389,0.058,-0.938
1668183948921,2022-11-11T18:25:48.921,1.863,-0.378,0.061,-0.932
1668183948962,2022-11-11T18:25:48.962,1.904,-0.375,0.068,-0.927
1668183949003,2022-11-11T18:25:49.003,1.945,-0.382,0.069,-0.932
1668183949043,2022-11-11T18:25:49.043,1.985,-0.381,0.072,-0.938
1668183949084,2022-11-11T18:25:49.084,2.026,-0.370,0.074,-0.933
1668183949123,2022-11-11T18:25:49.123,2.065,-0.364,0.073,-0.922
1668183949164,2022-11-11T18:25:49.164,2.106,-0.374,0.072,-0.924
1668183949205,2022-11-11T18:25:49.205,2.147,-0.391,0.072,-0.932
1668183949245,2022-11-11T18:25:49.245,2.187,-0.403,0.067,-0.935
1668183949286,2022-11-11T18:25:49.286,2.228,-0.406,0.058,-0.938
