epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668337084569,2022-11-13T12:58:04.569,0.000,-1.982,0.183,0.030
1668337084609,2022-11-13T12:58:04.609,0.040,-1.524,0.610,0.213
1668337084649,2022-11-13T12:58:04.649,0.080,-0.305,0.518,-0.061
1668337084689,2022-11-13T12:58:04.689,0.120,-0.335,0.549,-0.244
1668337084729,2022-11-13T12:58:04.729,0.160,0.305,0.762,-0.610
1668337084769,2022-11-13T12:58:04.769,0.200,-0.335,0.488,-0.610
1668337084809,2022-11-13T12:58:04.809,0.240,0.488,0.793,-0.915
1668337084849,2022-11-13T12:58:04.849,0.280,1.250,0.518,-1.098
1668337084889,2022-11-13T12:58:04.889,0.320,0.305,0.091,-0.854
1668337084929,2022-11-13T12:58:04.929,0.360,-0.061,-0.061,-0.396
1668337084969,2022-11-13T12:58:04.969,0.400,-0.640,0.213,-0.152
1668337085009,2022-11-13T12:58:05.009,0.440,-1.006,0.183,0.213
1668337085049,2022-11-13T12:58:05.049,0.480,-1.707,-0.030,0.518
1668337085089,2022-11-13T12:58:05.089,0.520,-0.701,0.579,0.030
1668337085129,2022-11-13T12:58:05.129,0.560,0.671,0.823,-0.488
1668337085169,2022-11-13T12:58:05.169,0.600,0.610,1.006,-1.037
1668337085209,2022-11-13T12:58:05.209,0.640,0.549,0.976,-1.006
1668337085249,2022-11-13T12:58:05.249,0.680,1.707,0.701,-1.189
1668337085289,2022-11-13T12:58:05.289,0.720,0.518,0.762,-1.006
1668337085329,2022-11-13T12:58:05.329,0.760,1.128,0.701,-1.037
1668337085369,2022-11-13T12:58:05.369,0.800,1.280,0.915,-1.189
1668337085409,2022-11-13T12:58:05.409,0.840,0.976,0.823,-0.823
1668337085449,2022-11-13T12:58:05.449,0.880,0.640,1.128,-0.945
1668337085489,2022-11-13T12:58:05.489,0.920,2.043,1.524,-1.555
1668337085529,2022-11-13T12:58:05.529,0.960,3.018,1.524,-1.951
1668337085569,2022-11-13T12:58:05.569,1.000,2.561,1.128,-2.195
1668337085609,2022-11-13T12:58:05.609,1.040,1.555,0.030,-1.890
1668337085649,2022-11-13T12:58:05.649,1.080,1.494,-0.244,-1.372
1668337085689,2022-11-13T12:58:05.689,1.120,1.829,0.274,-1.311
1668337085729,2022-11-13T12:58:05.729,1.160,0.122,-0.213,-0.396
1668337085769,2022-11-13T12:58:05.769,1.200,-0.732,0.030,0.030
1668337085809,2022-11-13T12:58:05.809,1.240,0.213,0.366,-0.274
1668337085849,2022-11-13T12:58:05.849,1.280,-0.671,0.061,-0.061
1668337085889,2022-11-13T12:58:05.889,1.320,0.061,-0.030,-0.183
1668337085929,2022-11-13T12:58:05.929,1.360,-0.335,-0.213,-0.274
1668337085969,2022-11-13T12:58:05.969,1.400,0.213,-0.335,-0.396
1668337086009,2022-11-13T12:58:06.009,1.440,-0.366,0.061,-0.396
1668337086049,2022-11-13T12:58:06.049,1.480,-0.335,0.152,-0.366
1668337086089,2022-11-13T12:58:06.089,1.520,0.305,0.213,-0.366
1668337086129,2022-11-13T12:58:06.129,1.560,-0.671,0.488,-0.305
1668337086169,2022-11-13T12:58:06.169,1.600,0.030,0.366,-0.427
1668337086209,2022-11-13T12:58:06.209,1.640,0.183,0.457,-0.518
1668337086249,2022-11-13T12:58:06.249,1.680,0.366,0.335,-0.732
1668337086289,2022-11-13T12:58:06.289,1.720,-0.213,0.152,-0.457
1668337086329,2022-11-13T12:58:06.329,1.760,-0.244,0.427,-0.457
1668337086369,2022-11-13T12:58:06.369,1.800,0.884,0.579,-0.701
1668337086409,2022-11-13T12:58:06.409,1.840,-1.402,0.244,0.061
1668337086449,2022-11-13T12:58:06.449,1.880,0.457,0.518,-0.640
1668337086489,2022-11-13T12:58:06.489,1.920,0.000,0.335,-0.457
1668337086529,2022-11-13T12:58:06.529,1.960,-0.030,0.213,-0.457
1668337086569,2022-11-13T12:58:06.569,2.000,0.305,0.274,-0.671
1668337086609,2022-11-13T12:58:06.609,2.040,-0.335,0.274,-0.427
1668337086649,2022-11-13T12:58:06.649,2.080,0.488,0.091,-0.366
1668337086689,2022-11-13T12:58:06.689,2.120,-0.122,0.518,-0.488
1668337086729,2022-11-13T12:58:06.729,2.160,-0.701,0.122,-0.122
1668337086769,2022-11-13T12:58:06.769,2.200,0.366,0.213,-0.366
1668337086809,2022-11-13T12:58:06.809,2.240,-0.884,0.671,-0.457
1668337086849,2022-11-13T12:58:06.849,2.280,0.244,0.366,-0.549
1668337086889,2022-11-13T12:58:06.889,2.320,0.610,0.427,-0.762
1668337086929,2022-11-13T12:58:06.929,2.360,-0.549,0.152,-0.396
1668337086969,2022-11-13T12:58:06.969,2.400,0.030,0.030,-0.366
1668337087009,2022-11-13T12:58:07.009,2.440,0.030,0.457,-0.427
1668337087049,2022-11-13T12:58:07.049,2.480,-1.220,0.091,0.000
1668337087089,2022-11-13T12:58:07.089,2.520,-0.335,0.183,-0.213
1668337087129,2022-11-13T12:58:07.129,2.560,0.366,0.335,-0.518
1668337087169,2022-11-13T12:58:07.169,2.600,-0.457,0.000,-0.274
1668337087209,2022-11-13T12:58:07.209,2.640,0.396,0.183,-0.640
1668337087249,2022-11-13T12:58:07.249,2.680,0.518,0.213,-0.671
1668337087289,2022-11-13T12:58:07.289,2.720,0.213,0.335,-0.610
1668337087329,2022-11-13T12:58:07.329,2.760,0.488,0.030,-0.457
1668337087369,2022-11-13T12:58:07.369,2.800,-0.183,0.244,-0.335
1668337087409,2022-11-13T12:58:07.409,2.840,-0.122,0.152,-0.335
1668337087449,2022-11-13T12:58:07.449,2.880,-0.213,0.091,-0.244
1668337087489,2022-11-13T12:58:07.489,2.920,0.335,0.366,-0.488
1668337087529,2022-11-13T12:58:07.529,2.960,-0.366,0.152,-0.305
1668337087569,2022-11-13T12:58:07.569,3.000,0.366,0.335,-0.518
1668337087609,2022-11-13T12:58:07.609,3.040,0.213,0.305,-0.518
1668337087649,2022-11-13T12:58:07.649,3.080,0.183,0.335,-0.427
1668337087689,2022-11-13T12:58:07.689,3.120,0.244,0.671,-0.518
1668337087729,2022-11-13T12:58:07.729,3.160,-0.244,0.396,-0.457
1668337087769,2022-11-13T12:58:07.769,3.200,0.762,0.457,-0.762
1668337087809,2022-11-13T12:58:07.809,3.240,0.366,0.396,-0.579
1668337087849,2022-11-13T12:58:07.849,3.280,0.122,0.335,-0.488
1668337087889,2022-11-13T12:58:07.889,3.320,0.244,0.549,-0.701
1668337087929,2022-11-13T12:58:07.929,3.360,0.823,0.305,-0.732
1668337087969,2022-11-13T12:58:07.969,3.400,0.122,0.366,-0.610
1668337088009,2022-11-13T12:58:08.009,3.440,0.366,0.335,-0.579
1668337088049,2022-11-13T12:58:08.049,3.480,-0.183,0.457,-0.427
1668337088089,2022-11-13T12:58:08.089,3.520,0.244,0.457,-0.518
1668337088129,2022-11-13T12:58:08.129,3.560,0.122,0.244,-0.518
1668337088169,2022-11-13T12:58:08.169,3.600,0.610,0.488,-0.701
1668337088209,2022-11-13T12:58:08.209,3.640,-0.457,0.335,-0.640
1668337088249,2022-11-13T12:58:08.249,3.680,-0.091,0.366,-0.457
1668337088289,2022-11-13T12:58:08.289,3.720,0.396,0.488,-0.488
1668337088329,2022-11-13T12:58:08.329,3.760,-1.189,0.244,-0.183
1668337088369,2022-11-13T12:58:08.369,3.800,-0.488,0.091,-0.213
1668337088409,2022-11-13T12:58:08.409,3.840,-0.244,0.091,-0.305
1668337088449,2022-11-13T12:58:08.449,3.880,-0.030,0.061,-0.122
1668337088489,2022-11-13T12:58:08.489,3.920,0.091,0.183,-0.427
1668337088529,2022-11-13T12:58:08.529,3.960,-0.061,0.000,-0.335
1668337088569,2022-11-13T12:58:08.569,4.000,0.213,-0.152,-0.244
1668337088609,2022-11-13T12:58:08.609,4.040,-0.030,0.030,-0.366
1668337088649,2022-11-13T12:58:08.649,4.080,-0.427,0.274,-0.366
1668337088689,2022-11-13T12:58:08.689,4.120,0.122,0.244,-0.671
1668337088729,2022-11-13T12:58:08.729,4.160,-0.244,-0.061,-0.305
1668337088769,2022-11-13T12:58:08.769,4.200,0.427,0.274,-0.518
1668337088809,2022-11-13T12:58:08.809,4.240,0.305,0.244,-0.610
1668337088849,2022-11-13T12:58:08.849,4.280,0.244,0.091,-0.549
1668337088889,2022-11-13T12:58:08.889,4.320,0.000,0.244,-0.701
1668337088929,2022-11-13T12:58:08.929,4.360,0.030,0.305,-0.610
1668337088969,2022-11-13T12:58:08.969,4.400,0.366,0.518,-0.640
1668337089009,2022-11-13T12:58:09.009,4.440,-1.311,0.061,-0.183
1668337089049,2022-11-13T12:58:09.049,4.480,1.098,0.152,-0.457
1668337089089,2022-11-13T12:58:09.089,4.520,-1.280,0.122,0.030
1668337089129,2022-11-13T12:58:09.129,4.560,-0.335,0.030,-0.305
1668337089169,2022-11-13T12:58:09.169,4.600,0.518,0.213,-0.671
1668337089209,2022-11-13T12:58:09.209,4.640,-0.854,-0.244,0.061
1668337089249,2022-11-13T12:58:09.249,4.680,0.488,0.366,-0.640
1668337089289,2022-11-13T12:58:09.289,4.720,-0.640,0.091,-0.152
1668337089329,2022-11-13T12:58:09.329,4.760,-0.152,0.091,-0.122
1668337089369,2022-11-13T12:58:09.369,4.800,-0.396,0.091,-0.183
1668337089409,2022-11-13T12:58:09.409,4.840,-0.366,0.152,-0.152
1668337089449,2022-11-13T12:58:09.449,4.880,-0.366,0.427,-0.152
1668337089489,2022-11-13T12:58:09.489,4.920,-0.427,0.274,-0.305
1668337089529,2022-11-13T12:58:09.529,4.960,-0.457,0.183,-0.335
1668337089569,2022-11-13T12:58:09.569,5.000,0.061,-0.061,-0.305
1668337089609,2022-11-13T12:58:09.609,5.040,-0.213,-0.030,-0.274
1668337089649,2022-11-13T12:58:09.649,5.080,-0.305,0.183,-0.305
1668337089689,2022-11-13T12:58:09.689,5.120,0.061,0.396,-0.427
1668337089729,2022-11-13T12:58:09.729,5.160,-0.884,0.335,-0.183
