epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667286473078,2022-11-01T09:07:53.078,0.000,4.543,2.713,0.274
1667286473117,2022-11-01T09:07:53.117,0.039,4.604,2.896,0.427
1667286473157,2022-11-01T09:07:53.157,0.079,3.445,2.348,-0.030
1667286473196,2022-11-01T09:07:53.196,0.118,1.524,1.921,-0.183
1667286473236,2022-11-01T09:07:53.236,0.158,0.823,1.829,-0.366
1667286473276,2022-11-01T09:07:53.276,0.198,1.006,1.128,-0.274
1667286473315,2022-11-01T09:07:53.315,0.237,-0.488,-0.244,-0.549
1667286473355,2022-11-01T09:07:53.355,0.277,0.732,0.945,-0.549
1667286473394,2022-11-01T09:07:53.394,0.316,1.189,1.585,-0.610
1667286473434,2022-11-01T09:07:53.434,0.356,1.524,0.396,-0.152
1667286473473,2022-11-01T09:07:53.473,0.395,-1.067,-0.762,0.579
1667286473513,2022-11-01T09:07:53.513,0.435,-0.915,-0.884,0.274
1667286473552,2022-11-01T09:07:53.552,0.474,2.591,-0.366,0.274
1667286473592,2022-11-01T09:07:53.592,0.514,-1.128,-2.591,0.579
1667286473632,2022-11-01T09:07:53.632,0.554,1.311,-3.628,0.793
1667286473671,2022-11-01T09:07:53.671,0.593,1.677,-2.866,0.427
1667286473711,2022-11-01T09:07:53.711,0.633,0.061,-2.317,0.274
1667286473750,2022-11-01T09:07:53.750,0.672,1.951,-1.677,0.213
1667286473790,2022-11-01T09:07:53.790,0.712,-1.098,-2.774,0.335
1667286473829,2022-11-01T09:07:53.829,0.751,0.091,-3.720,-0.274
1667286473869,2022-11-01T09:07:53.869,0.791,2.470,-2.256,-0.274
1667286473908,2022-11-01T09:07:53.908,0.830,0.457,-2.378,0.091
1667286473948,2022-11-01T09:07:53.948,0.870,-0.030,-0.091,0.488
1667286473988,2022-11-01T09:07:53.988,0.910,1.616,0.732,0.549
1667286474027,2022-11-01T09:07:54.027,0.949,-0.457,0.396,0.213
1667286474067,2022-11-01T09:07:54.067,0.989,-0.152,0.183,0.396
1667286474106,2022-11-01T09:07:54.106,1.028,-1.677,-0.701,0.091
1667286474146,2022-11-01T09:07:54.146,1.068,-1.037,0.152,0.152
1667286474185,2022-11-01T09:07:54.185,1.107,-0.488,0.244,-0.213
