epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667752144032,2022-11-06T18.29.04.032,1.040,-0.289,0.174,-0.938
1667752144072,2022-11-06T18.29.04.072,1.080,-0.288,0.178,-0.937
1667752144112,2022-11-06T18.29.04.112,1.120,-0.289,0.178,-0.938
1667752144152,2022-11-06T18.29.04.152,1.160,-0.289,0.173,-0.939
1667752144192,2022-11-06T18.29.04.192,1.200,-0.291,0.176,-0.938
1667752144232,2022-11-06T18.29.04.232,1.240,-0.290,0.174,-0.939
1667752144272,2022-11-06T18.29.04.272,1.280,-0.290,0.172,-0.940
1667752144312,2022-11-06T18.29.04.312,1.320,-0.292,0.174,-0.937
1667752144352,2022-11-06T18.29.04.352,1.360,-0.290,0.171,-0.938
1667752144392,2022-11-06T18.29.04.392,1.400,-0.291,0.171,-0.938
1667752144432,2022-11-06T18.29.04.432,1.440,-0.291,0.172,-0.937
1667752144472,2022-11-06T18.29.04.472,1.480,-0.291,0.172,-0.938
1667752144512,2022-11-06T18.29.04.512,1.520,-0.291,0.173,-0.937
1667752144552,2022-11-06T18.29.04.552,1.560,-0.291,0.171,-0.938
1667752144592,2022-11-06T18.29.04.592,1.600,-0.292,0.172,-0.937
1667752144632,2022-11-06T18.29.04.632,1.640,-0.291,0.170,-0.936
1667752144672,2022-11-06T18.29.04.672,1.680,-0.291,0.172,-0.937
1667752144712,2022-11-06T18.29.04.712,1.720,-0.291,0.173,-0.938
1667752144752,2022-11-06T18.29.04.752,1.760,-0.291,0.168,-0.938
1667752144792,2022-11-06T18.29.04.792,1.800,-0.292,0.176,-0.937
1667752144832,2022-11-06T18.29.04.832,1.840,-0.293,0.174,-0.937
1667752144872,2022-11-06T18.29.04.872,1.880,-0.292,0.175,-0.937
1667752144912,2022-11-06T18.29.04.912,1.920,-0.290,0.180,-0.936
1667752144952,2022-11-06T18.29.04.952,1.960,-0.290,0.177,-0.937
1667752144992,2022-11-06T18.29.04.992,2.000,-0.292,0.178,-0.936
1667752145032,2022-11-06T18.29.05.032,2.040,-0.290,0.176,-0.937
1667752145072,2022-11-06T18.29.05.072,2.080,-0.292,0.175,-0.936
1667752145112,2022-11-06T18.29.05.112,2.120,-0.292,0.182,-0.935
1667752145152,2022-11-06T18.29.05.152,2.160,-0.291,0.176,-0.936
1667752145192,2022-11-06T18.29.05.192,2.200,-0.291,0.176,-0.936
1667752145232,2022-11-06T18.29.05.232,2.240,-0.291,0.159,-0.935
1667752145272,2022-11-06T18.29.05.272,2.280,-0.292,0.202,-0.935
1667752145312,2022-11-06T18.29.05.312,2.320,-0.286,0.179,-0.940
1667752145352,2022-11-06T18.29.05.352,2.360,-0.293,0.174,-0.937
1667752145392,2022-11-06T18.29.05.392,2.400,-0.293,0.182,-0.935
1667752145432,2022-11-06T18.29.05.432,2.440,-0.291,0.185,-0.935
1667752145472,2022-11-06T18.29.05.472,2.480,-0.292,0.177,-0.937
1667752145512,2022-11-06T18.29.05.512,2.520,-0.292,0.177,-0.935
1667752145552,2022-11-06T18.29.05.552,2.560,-0.293,0.176,-0.936
1667752145592,2022-11-06T18.29.05.592,2.600,-0.293,0.172,-0.936
1667752145632,2022-11-06T18.29.05.632,2.640,-0.293,0.176,-0.936
1667752145672,2022-11-06T18.29.05.672,2.680,-0.292,0.179,-0.937
1667752145712,2022-11-06T18.29.05.712,2.720,-0.292,0.183,-0.935
1667752145752,2022-11-06T18.29.05.752,2.760,-0.288,0.184,-0.936
1667752145792,2022-11-06T18.29.05.792,2.800,-0.289,0.186,-0.937
1667752145832,2022-11-06T18.29.05.832,2.840,-0.293,0.186,-0.935
1667752145872,2022-11-06T18.29.05.872,2.880,-0.291,0.187,-0.935
1667752145912,2022-11-06T18.29.05.912,2.920,-0.288,0.186,-0.935
1667752145952,2022-11-06T18.29.05.952,2.960,-0.294,0.194,-0.933
1667752145992,2022-11-06T18.29.05.992,3.000,-0.286,0.180,-0.938
1667752146032,2022-11-06T18.29.06.032,3.040,-0.292,0.195,-0.932
1667752146072,2022-11-06T18.29.06.072,3.080,-0.295,0.214,-0.930
1667752146112,2022-11-06T18.29.06.112,3.120,-0.288,0.167,-0.937
1667752146152,2022-11-06T18.29.06.152,3.160,-0.293,0.196,-0.933
1667752146192,2022-11-06T18.29.06.192,3.200,-0.289,0.182,-0.936
1667752146232,2022-11-06T18.29.06.232,3.240,-0.292,0.190,-0.933
1667752146272,2022-11-06T18.29.06.272,3.280,-0.294,0.197,-0.931
1667752146312,2022-11-06T18.29.06.312,3.320,-0.293,0.190,-0.934
1667752146352,2022-11-06T18.29.06.352,3.360,-0.293,0.193,-0.934
1667752146392,2022-11-06T18.29.06.392,3.400,-0.291,0.193,-0.933
1667752146432,2022-11-06T18.29.06.432,3.440,-0.291,0.190,-0.936
1667752146472,2022-11-06T18.29.06.472,3.480,-0.294,0.192,-0.934
1667752146512,2022-11-06T18.29.06.512,3.520,-0.292,0.188,-0.934
1667752146552,2022-11-06T18.29.06.552,3.560,-0.293,0.188,-0.934
1667752146592,2022-11-06T18.29.06.592,3.600,-0.292,0.187,-0.935
1667752146632,2022-11-06T18.29.06.632,3.640,-0.294,0.194,-0.933
1667752146672,2022-11-06T18.29.06.672,3.680,-0.292,0.189,-0.933
1667752146712,2022-11-06T18.29.06.712,3.720,-0.291,0.188,-0.934
1667752146752,2022-11-06T18.29.06.752,3.760,-0.292,0.191,-0.935
1667752146792,2022-11-06T18.29.06.792,3.800,-0.293,0.188,-0.934
1667752146832,2022-11-06T18.29.06.832,3.840,-0.292,0.191,-0.934
1667752146872,2022-11-06T18.29.06.872,3.880,-0.291,0.188,-0.934
1667752146912,2022-11-06T18.29.06.912,3.920,-0.293,0.193,-0.932
1667752146952,2022-11-06T18.29.06.952,3.960,-0.291,0.184,-0.933
1667752146992,2022-11-06T18.29.06.992,4.000,-0.291,0.185,-0.934
1667752147032,2022-11-06T18.29.07.032,4.040,-0.292,0.189,-0.934
1667752147072,2022-11-06T18.29.07.072,4.080,-0.293,0.189,-0.934
1667752147112,2022-11-06T18.29.07.112,4.120,-0.292,0.189,-0.933
1667752147152,2022-11-06T18.29.07.152,4.160,-0.292,0.190,-0.934
1667752147192,2022-11-06T18.29.07.192,4.200,-0.294,0.188,-0.934
1667752147232,2022-11-06T18.29.07.232,4.240,-0.292,0.178,-0.936
1667752147272,2022-11-06T18.29.07.272,4.280,-0.291,0.198,-0.935
1667752147312,2022-11-06T18.29.07.312,4.320,-0.294,0.194,-0.932
1667752147352,2022-11-06T18.29.07.352,4.360,-0.293,0.183,-0.933
1667752147392,2022-11-06T18.29.07.392,4.400,-0.293,0.186,-0.934
1667752147432,2022-11-06T18.29.07.432,4.440,-0.293,0.189,-0.933
1667752147472,2022-11-06T18.29.07.472,4.480,-0.291,0.183,-0.935
1667752147512,2022-11-06T18.29.07.512,4.520,-0.293,0.187,-0.934
1667752147552,2022-11-06T18.29.07.552,4.560,-0.292,0.183,-0.935
1667752147592,2022-11-06T18.29.07.592,4.600,-0.293,0.190,-0.933
1667752147632,2022-11-06T18.29.07.632,4.640,-0.293,0.185,-0.933
1667752147672,2022-11-06T18.29.07.672,4.680,-0.293,0.185,-0.935
1667752147712,2022-11-06T18.29.07.712,4.720,-0.292,0.183,-0.935
1667752147752,2022-11-06T18.29.07.752,4.760,-0.294,0.189,-0.933
1667752147792,2022-11-06T18.29.07.792,4.800,-0.294,0.187,-0.933
1667752147832,2022-11-06T18.29.07.832,4.840,-0.292,0.188,-0.936
1667752147872,2022-11-06T18.29.07.872,4.880,-0.294,0.189,-0.933
1667752147912,2022-11-06T18.29.07.912,4.920,-0.297,0.182,-0.932
1667752147952,2022-11-06T18.29.07.952,4.960,-0.293,0.187,-0.935
1667752147992,2022-11-06T18.29.07.992,5.000,-0.293,0.193,-0.935
1667752148032,2022-11-06T18.29.08.032,5.040,-0.291,0.190,-0.934
1667752148072,2022-11-06T18.29.08.072,5.080,-0.295,0.188,-0.933
1667752148112,2022-11-06T18.29.08.112,5.120,-0.295,0.187,-0.934
1667752148152,2022-11-06T18.29.08.152,5.160,-0.292,0.188,-0.934
1667752148192,2022-11-06T18.29.08.192,5.200,-0.291,0.187,-0.935
1667752148232,2022-11-06T18.29.08.232,5.240,-0.292,0.185,-0.935
1667752148272,2022-11-06T18.29.08.272,5.280,-0.292,0.190,-0.935
1667752148312,2022-11-06T18.29.08.312,5.320,-0.292,0.188,-0.935
1667752148352,2022-11-06T18.29.08.352,5.360,-0.292,0.187,-0.935
1667752148392,2022-11-06T18.29.08.392,5.400,-0.293,0.190,-0.934
1667752148432,2022-11-06T18.29.08.432,5.440,-0.293,0.189,-0.934
1667752148472,2022-11-06T18.29.08.472,5.480,-0.292,0.187,-0.934
1667752148512,2022-11-06T18.29.08.512,5.520,-0.292,0.188,-0.935
1667752148552,2022-11-06T18.29.08.552,5.560,-0.293,0.189,-0.933
1667752148592,2022-11-06T18.29.08.592,5.600,-0.291,0.186,-0.934
1667752148632,2022-11-06T18.29.08.632,5.640,-0.292,0.185,-0.933
1667752148672,2022-11-06T18.29.08.672,5.680,-0.293,0.194,-0.934
1667752148712,2022-11-06T18.29.08.712,5.720,-0.292,0.196,-0.933
1667752148752,2022-11-06T18.29.08.752,5.760,-0.292,0.192,-0.934
1667752148792,2022-11-06T18.29.08.792,5.800,-0.293,0.191,-0.932
1667752148832,2022-11-06T18.29.08.832,5.840,-0.294,0.191,-0.933
1667752148872,2022-11-06T18.29.08.872,5.880,-0.292,0.190,-0.934
1667752148912,2022-11-06T18.29.08.912,5.920,-0.292,0.190,-0.934
1667752148952,2022-11-06T18.29.08.952,5.960,-0.294,0.189,-0.934
1667752148992,2022-11-06T18.29.08.992,6.000,-0.292,0.187,-0.933
1667752149032,2022-11-06T18.29.09.032,6.040,-0.291,0.189,-0.935
1667752149072,2022-11-06T18.29.09.072,6.080,-0.293,0.188,-0.934
1667752149112,2022-11-06T18.29.09.112,6.120,-0.294,0.185,-0.933
1667752149152,2022-11-06T18.29.09.152,6.160,-0.295,0.190,-0.933
1667752149192,2022-11-06T18.29.09.192,6.200,-0.295,0.186,-0.934
1667752149232,2022-11-06T18.29.09.232,6.240,-0.294,0.189,-0.933
1667752149272,2022-11-06T18.29.09.272,6.280,-0.294,0.184,-0.934
1667752149312,2022-11-06T18.29.09.312,6.320,-0.299,0.192,-0.932
1667752149352,2022-11-06T18.29.09.352,6.360,-0.296,0.193,-0.933
1667752149392,2022-11-06T18.29.09.392,6.400,-0.293,0.181,-0.935
1667752149432,2022-11-06T18.29.09.432,6.440,-0.297,0.191,-0.932
1667752149472,2022-11-06T18.29.09.472,6.480,-0.298,0.188,-0.934
1667752149512,2022-11-06T18.29.09.512,6.520,-0.295,0.188,-0.933
1667752149552,2022-11-06T18.29.09.552,6.560,-0.297,0.191,-0.933
1667752149592,2022-11-06T18.29.09.592,6.600,-0.295,0.186,-0.934
1667752149632,2022-11-06T18.29.09.632,6.640,-0.296,0.190,-0.933
1667752149672,2022-11-06T18.29.09.672,6.680,-0.297,0.191,-0.932
1667752149712,2022-11-06T18.29.09.712,6.720,-0.296,0.189,-0.933
1667752149752,2022-11-06T18.29.09.752,6.760,-0.297,0.188,-0.933
1667752149792,2022-11-06T18.29.09.792,6.800,-0.297,0.187,-0.934
1667752149832,2022-11-06T18.29.09.832,6.840,-0.298,0.191,-0.932
1667752149872,2022-11-06T18.29.09.872,6.880,-0.297,0.193,-0.931
1667752149912,2022-11-06T18.29.09.912,6.920,-0.294,0.193,-0.932
1667752149952,2022-11-06T18.29.09.952,6.960,-0.292,0.198,-0.933
1667752149992,2022-11-06T18.29.09.992,7.000,-0.294,0.193,-0.933
1667752150032,2022-11-06T18.29.10.032,7.040,-0.295,0.194,-0.933
1667752150072,2022-11-06T18.29.10.072,7.080,-0.297,0.194,-0.932
1667752150112,2022-11-06T18.29.10.112,7.120,-0.295,0.195,-0.932
1667752150152,2022-11-06T18.29.10.152,7.160,-0.296,0.190,-0.932
1667752150192,2022-11-06T18.29.10.192,7.200,-0.297,0.190,-0.932
1667752150232,2022-11-06T18.29.10.232,7.240,-0.299,0.186,-0.931
1667752150272,2022-11-06T18.29.10.272,7.280,-0.299,0.193,-0.931
1667752150312,2022-11-06T18.29.10.312,7.320,-0.297,0.195,-0.932
1667752150352,2022-11-06T18.29.10.352,7.360,-0.295,0.193,-0.934
1667752150392,2022-11-06T18.29.10.392,7.400,-0.297,0.197,-0.932
1667752150432,2022-11-06T18.29.10.432,7.440,-0.296,0.193,-0.933
1667752150472,2022-11-06T18.29.10.472,7.480,-0.296,0.195,-0.932
1667752150512,2022-11-06T18.29.10.512,7.520,-0.297,0.199,-0.931
1667752150552,2022-11-06T18.29.10.552,7.560,-0.295,0.192,-0.931
1667752150592,2022-11-06T18.29.10.592,7.600,-0.296,0.195,-0.931
1667752150632,2022-11-06T18.29.10.632,7.640,-0.295,0.201,-0.932
1667752150672,2022-11-06T18.29.10.672,7.680,-0.294,0.204,-0.932
1667752150712,2022-11-06T18.29.10.712,7.720,-0.292,0.201,-0.933
1667752150752,2022-11-06T18.29.10.752,7.760,-0.293,0.202,-0.930
1667752150792,2022-11-06T18.29.10.792,7.800,-0.294,0.202,-0.930
1667752150832,2022-11-06T18.29.10.832,7.840,-0.294,0.202,-0.931
1667752150872,2022-11-06T18.29.10.872,7.880,-0.293,0.203,-0.930
1667752150912,2022-11-06T18.29.10.912,7.920,-0.292,0.204,-0.930
1667752150952,2022-11-06T18.29.10.952,7.960,-0.292,0.204,-0.930
1667752150992,2022-11-06T18.29.10.992,8.000,-0.289,0.206,-0.931
1667752151032,2022-11-06T18.29.11.032,8.040,-0.290,0.210,-0.931
1667752151072,2022-11-06T18.29.11.072,8.080,-0.291,0.207,-0.930
1667752151112,2022-11-06T18.29.11.112,8.120,-0.290,0.209,-0.930
1667752151152,2022-11-06T18.29.11.152,8.160,-0.290,0.211,-0.930
1667752151192,2022-11-06T18.29.11.192,8.200,-0.293,0.208,-0.929
1667752151232,2022-11-06T18.29.11.232,8.240,-0.293,0.208,-0.930
1667752151272,2022-11-06T18.29.11.272,8.280,-0.293,0.209,-0.930
1667752151312,2022-11-06T18.29.11.312,8.320,-0.291,0.212,-0.929
1667752151352,2022-11-06T18.29.11.352,8.360,-0.292,0.210,-0.929
1667752151392,2022-11-06T18.29.11.392,8.400,-0.292,0.208,-0.929
1667752151432,2022-11-06T18.29.11.432,8.440,-0.291,0.213,-0.930
1667752151472,2022-11-06T18.29.11.472,8.480,-0.291,0.213,-0.928
1667752151512,2022-11-06T18.29.11.512,8.520,-0.292,0.212,-0.930
1667752151552,2022-11-06T18.29.11.552,8.560,-0.291,0.208,-0.931
1667752151592,2022-11-06T18.29.11.592,8.600,-0.295,0.206,-0.930
1667752151632,2022-11-06T18.29.11.632,8.640,-0.296,0.204,-0.930
1667752151672,2022-11-06T18.29.11.672,8.680,-0.294,0.202,-0.930
1667752151712,2022-11-06T18.29.11.712,8.720,-0.294,0.210,-0.929
1667752151752,2022-11-06T18.29.11.752,8.760,-0.292,0.210,-0.929
1667752151792,2022-11-06T18.29.11.792,8.800,-0.287,0.214,-0.930
1667752151832,2022-11-06T18.29.11.832,8.840,-0.288,0.219,-0.929
1667752151872,2022-11-06T18.29.11.872,8.880,-0.288,0.218,-0.930
1667752151912,2022-11-06T18.29.11.912,8.920,-0.289,0.219,-0.930
1667752151952,2022-11-06T18.29.11.952,8.960,-0.289,0.217,-0.928
1667752151992,2022-11-06T18.29.11.992,9.000,-0.291,0.216,-0.928
1667752152032,2022-11-06T18.29.12.032,9.040,-0.290,0.214,-0.929
1667752152072,2022-11-06T18.29.12.072,9.080,-0.289,0.219,-0.929
1667752152112,2022-11-06T18.29.12.112,9.120,-0.288,0.213,-0.929
1667752152152,2022-11-06T18.29.12.152,9.160,-0.292,0.207,-0.929
1667752152192,2022-11-06T18.29.12.192,9.200,-0.293,0.211,-0.929
1667752152232,2022-11-06T18.29.12.232,9.240,-0.291,0.215,-0.930
1667752152272,2022-11-06T18.29.12.272,9.280,-0.286,0.214,-0.930
1667752152312,2022-11-06T18.29.12.312,9.320,-0.289,0.214,-0.931
1667752152352,2022-11-06T18.29.12.352,9.360,-0.291,0.210,-0.931
1667752152392,2022-11-06T18.29.12.392,9.400,-0.291,0.211,-0.930
1667752152432,2022-11-06T18.29.12.432,9.440,-0.295,0.208,-0.929
1667752152472,2022-11-06T18.29.12.472,9.480,-0.298,0.205,-0.929
1667752152512,2022-11-06T18.29.12.512,9.520,-0.297,0.201,-0.930
1667752152552,2022-11-06T18.29.12.552,9.560,-0.299,0.202,-0.929
1667752152592,2022-11-06T18.29.12.592,9.600,-0.297,0.202,-0.930
1667752152632,2022-11-06T18.29.12.632,9.640,-0.296,0.201,-0.930
1667752152672,2022-11-06T18.29.12.672,9.680,-0.294,0.202,-0.931
1667752152712,2022-11-06T18.29.12.712,9.720,-0.295,0.202,-0.930
1667752152752,2022-11-06T18.29.12.752,9.760,-0.294,0.203,-0.931
1667752152792,2022-11-06T18.29.12.792,9.800,-0.293,0.201,-0.932
1667752152832,2022-11-06T18.29.12.832,9.840,-0.296,0.207,-0.930
1667752152872,2022-11-06T18.29.12.872,9.880,-0.296,0.203,-0.930
1667752152912,2022-11-06T18.29.12.912,9.920,-0.296,0.200,-0.930
1667752152952,2022-11-06T18.29.12.952,9.960,-0.295,0.203,-0.930
1667752152992,2022-11-06T18.29.12.992,10.000,-0.295,0.202,-0.931
1667752153032,2022-11-06T18.29.13.032,10.040,-0.296,0.203,-0.931
1667752153072,2022-11-06T18.29.13.072,10.080,-0.296,0.199,-0.931
1667752153112,2022-11-06T18.29.13.112,10.120,-0.295,0.204,-0.930
1667752153152,2022-11-06T18.29.13.152,10.160,-0.295,0.204,-0.930
1667752153192,2022-11-06T18.29.13.192,10.200,-0.295,0.202,-0.930
1667752153232,2022-11-06T18.29.13.232,10.240,-0.295,0.204,-0.929
1667752153272,2022-11-06T18.29.13.272,10.280,-0.292,0.207,-0.931
1667752153312,2022-11-06T18.29.13.312,10.320,-0.292,0.204,-0.932
1667752153352,2022-11-06T18.29.13.352,10.360,-0.296,0.198,-0.932
1667752153392,2022-11-06T18.29.13.392,10.400,-0.297,0.198,-0.932
1667752153432,2022-11-06T18.29.13.432,10.440,-0.293,0.198,-0.931
1667752153472,2022-11-06T18.29.13.472,10.480,-0.293,0.198,-0.932
1667752153512,2022-11-06T18.29.13.512,10.520,-0.294,0.196,-0.931
1667752153552,2022-11-06T18.29.13.552,10.560,-0.292,0.209,-0.932
1667752153592,2022-11-06T18.29.13.592,10.600,-0.293,0.202,-0.933
1667752153632,2022-11-06T18.29.13.632,10.640,-0.292,0.194,-0.932
1667752153672,2022-11-06T18.29.13.672,10.680,-0.293,0.199,-0.932
1667752153712,2022-11-06T18.29.13.712,10.720,-0.293,0.191,-0.933
1667752153752,2022-11-06T18.29.13.752,10.760,-0.295,0.193,-0.932
1667752153792,2022-11-06T18.29.13.792,10.800,-0.296,0.188,-0.932
1667752153832,2022-11-06T18.29.13.832,10.840,-0.295,0.193,-0.933
1667752153872,2022-11-06T18.29.13.872,10.880,-0.293,0.205,-0.933
1667752153912,2022-11-06T18.29.13.912,10.920,-0.293,0.191,-0.933
1667752153952,2022-11-06T18.29.13.952,10.960,-0.295,0.183,-0.934
1667752153992,2022-11-06T18.29.13.992,11.000,-0.295,0.196,-0.932
1667752154032,2022-11-06T18.29.14.032,11.040,-0.294,0.192,-0.933
1667752154072,2022-11-06T18.29.14.072,11.080,-0.294,0.192,-0.933
1667752154112,2022-11-06T18.29.14.112,11.120,-0.296,0.197,-0.932
1667752154152,2022-11-06T18.29.14.152,11.160,-0.293,0.194,-0.932
1667752154192,2022-11-06T18.29.14.192,11.200,-0.295,0.194,-0.932
1667752154232,2022-11-06T18.29.14.232,11.240,-0.294,0.197,-0.931
1667752154272,2022-11-06T18.29.14.272,11.280,-0.296,0.191,-0.933
1667752154312,2022-11-06T18.29.14.312,11.320,-0.294,0.192,-0.932
1667752154352,2022-11-06T18.29.14.352,11.360,-0.294,0.196,-0.932
1667752154392,2022-11-06T18.29.14.392,11.400,-0.292,0.194,-0.932
1667752154432,2022-11-06T18.29.14.432,11.440,-0.294,0.197,-0.933
1667752154472,2022-11-06T18.29.14.472,11.480,-0.293,0.192,-0.932
1667752154512,2022-11-06T18.29.14.512,11.520,-0.295,0.197,-0.932
1667752154552,2022-11-06T18.29.14.552,11.560,-0.293,0.194,-0.933
1667752154592,2022-11-06T18.29.14.592,11.600,-0.294,0.195,-0.932
1667752154632,2022-11-06T18.29.14.632,11.640,-0.292,0.195,-0.933
1667752154672,2022-11-06T18.29.14.672,11.680,-0.294,0.196,-0.931
1667752154712,2022-11-06T18.29.14.712,11.720,-0.293,0.196,-0.932
1667752154752,2022-11-06T18.29.14.752,11.760,-0.293,0.194,-0.934
1667752154792,2022-11-06T18.29.14.792,11.800,-0.292,0.195,-0.933
1667752154832,2022-11-06T18.29.14.832,11.840,-0.291,0.199,-0.932
1667752154872,2022-11-06T18.29.14.872,11.880,-0.292,0.199,-0.933
1667752154912,2022-11-06T18.29.14.912,11.920,-0.292,0.198,-0.933
1667752154952,2022-11-06T18.29.14.952,11.960,-0.293,0.202,-0.932
1667752154992,2022-11-06T18.29.14.992,12.000,-0.293,0.192,-0.934
1667752155032,2022-11-06T18.29.15.032,12.040,-0.296,0.191,-0.932
1667752155072,2022-11-06T18.29.15.072,12.080,-0.295,0.190,-0.933
1667752155112,2022-11-06T18.29.15.112,12.120,-0.295,0.190,-0.933
1667752155152,2022-11-06T18.29.15.152,12.160,-0.296,0.191,-0.933
1667752155192,2022-11-06T18.29.15.192,12.200,-0.295,0.190,-0.933
1667752155232,2022-11-06T18.29.15.232,12.240,-0.293,0.192,-0.934
1667752155272,2022-11-06T18.29.15.272,12.280,-0.293,0.196,-0.932
1667752155312,2022-11-06T18.29.15.312,12.320,-0.293,0.187,-0.934
1667752155352,2022-11-06T18.29.15.352,12.360,-0.295,0.179,-0.935
1667752155392,2022-11-06T18.29.15.392,12.400,-0.297,0.192,-0.932
1667752155432,2022-11-06T18.29.15.432,12.440,-0.296,0.186,-0.933
1667752155472,2022-11-06T18.29.15.472,12.480,-0.296,0.186,-0.932
1667752155512,2022-11-06T18.29.15.512,12.520,-0.296,0.185,-0.932
1667752155552,2022-11-06T18.29.15.552,12.560,-0.295,0.189,-0.935
1667752155592,2022-11-06T18.29.15.592,12.600,-0.296,0.186,-0.933
1667752155632,2022-11-06T18.29.15.632,12.640,-0.295,0.188,-0.932
1667752155672,2022-11-06T18.29.15.672,12.680,-0.295,0.190,-0.933
1667752155712,2022-11-06T18.29.15.712,12.720,-0.295,0.189,-0.934
1667752155752,2022-11-06T18.29.15.752,12.760,-0.294,0.188,-0.934
1667752155792,2022-11-06T18.29.15.792,12.800,-0.295,0.192,-0.933
1667752155832,2022-11-06T18.29.15.832,12.840,-0.295,0.190,-0.934
1667752155872,2022-11-06T18.29.15.872,12.880,-0.295,0.191,-0.933
1667752155912,2022-11-06T18.29.15.912,12.920,-0.294,0.192,-0.933
1667752155952,2022-11-06T18.29.15.952,12.960,-0.293,0.195,-0.933
1667752155992,2022-11-06T18.29.15.992,13.000,-0.294,0.194,-0.932
1667752156032,2022-11-06T18.29.16.032,13.040,-0.293,0.194,-0.933
1667752156072,2022-11-06T18.29.16.072,13.080,-0.294,0.194,-0.932
1667752156112,2022-11-06T18.29.16.112,13.120,-0.294,0.192,-0.934
1667752156152,2022-11-06T18.29.16.152,13.160,-0.295,0.192,-0.933
1667752156192,2022-11-06T18.29.16.192,13.200,-0.292,0.193,-0.932
1667752156232,2022-11-06T18.29.16.232,13.240,-0.292,0.198,-0.932
1667752156272,2022-11-06T18.29.16.272,13.280,-0.297,0.194,-0.931
1667752156312,2022-11-06T18.29.16.312,13.320,-0.298,0.195,-0.931
1667752156352,2022-11-06T18.29.16.352,13.360,-0.296,0.196,-0.931
1667752156392,2022-11-06T18.29.16.392,13.400,-0.297,0.198,-0.930
1667752156432,2022-11-06T18.29.16.432,13.440,-0.298,0.196,-0.931
1667752156472,2022-11-06T18.29.16.472,13.480,-0.297,0.196,-0.932
1667752156512,2022-11-06T18.29.16.512,13.520,-0.296,0.194,-0.932
1667752156552,2022-11-06T18.29.16.552,13.560,-0.295,0.197,-0.931
1667752156592,2022-11-06T18.29.16.592,13.600,-0.297,0.196,-0.931
1667752156632,2022-11-06T18.29.16.632,13.640,-0.294,0.199,-0.932
1667752156672,2022-11-06T18.29.16.672,13.680,-0.293,0.198,-0.933
1667752156712,2022-11-06T18.29.16.712,13.720,-0.293,0.198,-0.933
1667752156752,2022-11-06T18.29.16.752,13.760,-0.293,0.197,-0.932
1667752156792,2022-11-06T18.29.16.792,13.800,-0.294,0.197,-0.932
1667752156832,2022-11-06T18.29.16.832,13.840,-0.294,0.198,-0.931
1667752156872,2022-11-06T18.29.16.872,13.880,-0.293,0.197,-0.932
1667752156912,2022-11-06T18.29.16.912,13.920,-0.294,0.198,-0.932
1667752156952,2022-11-06T18.29.16.952,13.960,-0.293,0.200,-0.932
1667752156992,2022-11-06T18.29.16.992,14.000,-0.294,0.199,-0.932
1667752157032,2022-11-06T18.29.17.032,14.040,-0.296,0.198,-0.932
1667752157072,2022-11-06T18.29.17.072,14.080,-0.296,0.198,-0.931
1667752157112,2022-11-06T18.29.17.112,14.120,-0.293,0.198,-0.931
1667752157152,2022-11-06T18.29.17.152,14.160,-0.293,0.198,-0.932
1667752157192,2022-11-06T18.29.17.192,14.200,-0.294,0.198,-0.931
