epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668252119228,2022-11-12T13:21:59.228,0.000,-0.280,0.281,-0.939
1668252119268,2022-11-12T13:21:59.268,0.040,-0.283,0.280,-0.948
1668252119308,2022-11-12T13:21:59.308,0.080,-0.284,0.288,-0.946
1668252119348,2022-11-12T13:21:59.348,0.120,-0.287,0.269,-0.943
1668252119388,2022-11-12T13:21:59.388,0.160,-0.281,0.288,-0.949
1668252119428,2022-11-12T13:21:59.428,0.200,-0.285,0.307,-0.939
1668252119468,2022-11-12T13:21:59.468,0.240,-0.297,0.247,-0.941
1668252119508,2022-11-12T13:21:59.508,0.280,-0.283,0.285,-0.946
1668252119548,2022-11-12T13:21:59.548,0.320,-0.286,0.307,-0.941
1668252119588,2022-11-12T13:21:59.588,0.360,-0.295,0.284,-0.942
1668252119628,2022-11-12T13:21:59.628,0.400,-0.294,0.248,-0.942
1668252119668,2022-11-12T13:21:59.668,0.440,-0.298,0.263,-0.942
1668252119708,2022-11-12T13:21:59.708,0.480,-0.285,0.280,-0.946
1668252119748,2022-11-12T13:21:59.748,0.520,-0.279,0.279,-0.945
1668252119788,2022-11-12T13:21:59.788,0.560,-0.284,0.295,-0.940
1668252119828,2022-11-12T13:21:59.828,0.600,-0.279,0.300,-0.941
1668252119868,2022-11-12T13:21:59.868,0.640,-0.276,0.295,-0.943
1668252119908,2022-11-12T13:21:59.908,0.680,-0.275,0.284,-0.942
1668252119948,2022-11-12T13:21:59.948,0.720,-0.281,0.297,-0.941
1668252119988,2022-11-12T13:21:59.988,0.760,-0.277,0.291,-0.944
1668252120028,2022-11-12T13:22:00.028,0.800,-0.282,0.290,-0.942
1668252120068,2022-11-12T13:22:00.068,0.840,-0.286,0.294,-0.941
1668252120108,2022-11-12T13:22:00.108,0.880,-0.287,0.281,-0.940
1668252120148,2022-11-12T13:22:00.148,0.920,-0.289,0.285,-0.939
1668252120188,2022-11-12T13:22:00.188,0.960,-0.286,0.293,-0.940
1668252120228,2022-11-12T13:22:00.228,1.000,-0.284,0.291,-0.940
1668252120268,2022-11-12T13:22:00.268,1.040,-0.285,0.279,-0.944
1668252120308,2022-11-12T13:22:00.308,1.080,-0.287,0.301,-0.938
1668252120348,2022-11-12T13:22:00.348,1.120,-0.284,0.291,-0.942
1668252120388,2022-11-12T13:22:00.388,1.160,-0.285,0.281,-0.942
1668252120428,2022-11-12T13:22:00.428,1.200,-0.287,0.299,-0.939
1668252120468,2022-11-12T13:22:00.468,1.240,-0.287,0.289,-0.940
1668252120508,2022-11-12T13:22:00.508,1.280,-0.287,0.282,-0.941
1668252120548,2022-11-12T13:22:00.548,1.320,-0.286,0.294,-0.941
1668252120588,2022-11-12T13:22:00.588,1.360,-0.288,0.289,-0.939
1668252120628,2022-11-12T13:22:00.628,1.400,-0.286,0.289,-0.940
1668252120668,2022-11-12T13:22:00.668,1.440,-0.282,0.285,-0.943
1668252120708,2022-11-12T13:22:00.708,1.480,-0.286,0.289,-0.941
1668252120748,2022-11-12T13:22:00.748,1.520,-0.287,0.287,-0.941
1668252120788,2022-11-12T13:22:00.788,1.560,-0.287,0.295,-0.940
1668252120828,2022-11-12T13:22:00.828,1.600,-0.285,0.284,-0.942
1668252120868,2022-11-12T13:22:00.868,1.640,-0.286,0.290,-0.940
1668252120908,2022-11-12T13:22:00.908,1.680,-0.287,0.293,-0.939
1668252120948,2022-11-12T13:22:00.948,1.720,-0.285,0.281,-0.942
1668252120988,2022-11-12T13:22:00.988,1.760,-0.287,0.292,-0.940
1668252121028,2022-11-12T13:22:01.028,1.800,-0.287,0.287,-0.940
1668252121068,2022-11-12T13:22:01.068,1.840,-0.286,0.288,-0.940
1668252121108,2022-11-12T13:22:01.108,1.880,-0.287,0.288,-0.939
1668252121148,2022-11-12T13:22:01.148,1.920,-0.288,0.284,-0.942
1668252121188,2022-11-12T13:22:01.188,1.960,-0.289,0.289,-0.940
1668252121228,2022-11-12T13:22:01.228,2.000,-0.288,0.291,-0.939
1668252121268,2022-11-12T13:22:01.268,2.040,-0.288,0.283,-0.941
1668252121308,2022-11-12T13:22:01.308,2.080,-0.287,0.293,-0.940
1668252121348,2022-11-12T13:22:01.348,2.120,-0.288,0.284,-0.940
1668252121388,2022-11-12T13:22:01.388,2.160,-0.288,0.287,-0.941
1668252121428,2022-11-12T13:22:01.428,2.200,-0.289,0.289,-0.939
1668252121468,2022-11-12T13:22:01.468,2.240,-0.286,0.286,-0.939
1668252121508,2022-11-12T13:22:01.508,2.280,-0.287,0.287,-0.941
1668252121548,2022-11-12T13:22:01.548,2.320,-0.288,0.291,-0.941
1668252121588,2022-11-12T13:22:01.588,2.360,-0.290,0.287,-0.938
1668252121628,2022-11-12T13:22:01.628,2.400,-0.287,0.288,-0.941
1668252121668,2022-11-12T13:22:01.668,2.440,-0.286,0.288,-0.941
1668252121708,2022-11-12T13:22:01.708,2.480,-0.287,0.287,-0.940
1668252121748,2022-11-12T13:22:01.748,2.520,-0.288,0.288,-0.940
1668252121788,2022-11-12T13:22:01.788,2.560,-0.289,0.288,-0.938
1668252121828,2022-11-12T13:22:01.828,2.600,-0.287,0.288,-0.939
1668252121868,2022-11-12T13:22:01.868,2.640,-0.286,0.285,-0.940
1668252121908,2022-11-12T13:22:01.908,2.680,-0.288,0.290,-0.940
1668252121948,2022-11-12T13:22:01.948,2.720,-0.287,0.287,-0.940
1668252121988,2022-11-12T13:22:01.988,2.760,-0.289,0.291,-0.940
1668252122028,2022-11-12T13:22:02.028,2.800,-0.287,0.285,-0.941
1668252122068,2022-11-12T13:22:02.068,2.840,-0.290,0.284,-0.940
