epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667329410999,2022-11-01T21:03:30.999,0.000,4.207,3.933,3.140
1667329411039,2022-11-01T21:03:31.039,0.040,7.195,7.165,3.293
1667329411078,2022-11-01T21:03:31.078,0.079,7.226,13.567,-0.915
1667329411118,2022-11-01T21:03:31.118,0.119,-9.146,12.409,-6.799
1667329411157,2022-11-01T21:03:31.157,0.158,-7.378,1.829,-1.616
1667329411197,2022-11-01T21:03:31.197,0.198,-22.927,0.732,-9.085
1667329411236,2022-11-01T21:03:31.236,0.237,28.323,-1.280,-1.921
1667329411276,2022-11-01T21:03:31.276,0.277,-1.433,-10.305,-2.744
1667329411315,2022-11-01T21:03:31.315,0.316,-8.171,-6.067,-5.640
1667329411355,2022-11-01T21:03:31.355,0.356,7.622,-3.445,0.457
1667329411395,2022-11-01T21:03:31.395,0.396,-4.909,-0.244,0.610
1667329411434,2022-11-01T21:03:31.434,0.435,-0.274,-1.951,2.256
1667329411474,2022-11-01T21:03:31.474,0.475,-0.884,-0.518,1.494
1667329411513,2022-11-01T21:03:31.513,0.514,4.970,2.287,1.372
1667329411553,2022-11-01T21:03:31.553,0.554,4.604,-2.470,0.549
1667329411592,2022-11-01T21:03:31.592,0.593,2.927,-4.787,-0.122
1667329411632,2022-11-01T21:03:31.632,0.633,3.628,-1.524,0.213
1667329411671,2022-11-01T21:03:31.671,0.672,1.738,-0.976,-0.823
1667329411711,2022-11-01T21:03:31.711,0.712,3.567,-3.811,-1.433
1667329411751,2022-11-01T21:03:31.751,0.752,3.780,-6.006,-2.348
1667329411790,2022-11-01T21:03:31.790,0.791,4.512,-4.055,-1.738
1667329411830,2022-11-01T21:03:31.830,0.831,-0.061,-5.061,-1.372
1667329411869,2022-11-01T21:03:31.869,0.870,3.232,-4.238,0.335
1667329411909,2022-11-01T21:03:31.909,0.910,0.823,-3.201,0.701
1667329411948,2022-11-01T21:03:31.948,0.949,1.280,-3.018,0.518
1667329411988,2022-11-01T21:03:31.988,0.989,0.610,-4.756,0.427
1667329412027,2022-11-01T21:03:32.027,1.028,-0.274,-2.591,0.762
1667329412067,2022-11-01T21:03:32.067,1.068,-0.366,-0.366,1.311
1667329412106,2022-11-01T21:03:32.106,1.107,-1.128,0.671,1.433
1667329412146,2022-11-01T21:03:32.146,1.147,-1.768,-0.305,0.884
1667329412186,2022-11-01T21:03:32.186,1.187,-0.732,-0.762,1.067
1667329412225,2022-11-01T21:03:32.225,1.226,-1.982,-0.427,1.311
