epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668442739225,2022-11-14T18.18.59.225,0.000,-0.313,0.122,-0.936
1668442739265,2022-11-14T18.18.59.265,0.040,-0.314,0.119,-0.945
1668442739305,2022-11-14T18.18.59.305,0.080,-0.314,0.118,-0.946
1668442739345,2022-11-14T18.18.59.345,0.120,-0.312,0.117,-0.943
1668442739385,2022-11-14T18.18.59.385,0.160,-0.314,0.118,-0.943
1668442739425,2022-11-14T18.18.59.425,0.200,-0.313,0.116,-0.942
1668442739465,2022-11-14T18.18.59.465,0.240,-0.315,0.120,-0.942
1668442739505,2022-11-14T18.18.59.505,0.280,-0.316,0.118,-0.941
1668442739545,2022-11-14T18.18.59.545,0.320,-0.313,0.117,-0.944
1668442739585,2022-11-14T18.18.59.585,0.360,-0.314,0.120,-0.943
1668442739625,2022-11-14T18.18.59.625,0.400,-0.315,0.118,-0.940
1668442739665,2022-11-14T18.18.59.665,0.440,-0.315,0.119,-0.942
1668442739705,2022-11-14T18.18.59.705,0.480,-0.315,0.115,-0.947
1668442739745,2022-11-14T18.18.59.745,0.520,-0.314,0.114,-0.941
1668442739785,2022-11-14T18.18.59.785,0.560,-0.316,0.121,-0.939
1668442739825,2022-11-14T18.18.59.825,0.600,-0.313,0.122,-0.942
1668442739865,2022-11-14T18.18.59.865,0.640,-0.316,0.122,-0.938
1668442739905,2022-11-14T18.18.59.905,0.680,-0.316,0.114,-0.940
1668442739945,2022-11-14T18.18.59.945,0.720,-0.318,0.124,-0.944
1668442739985,2022-11-14T18.18.59.985,0.760,-0.315,0.121,-0.944
1668442740025,2022-11-14T18.19.00.025,0.800,-0.314,0.114,-0.941
1668442740065,2022-11-14T18.19.00.065,0.840,-0.312,0.121,-0.943
1668442740105,2022-11-14T18.19.00.105,0.880,-0.315,0.125,-0.942
1668442740145,2022-11-14T18.19.00.145,0.920,-0.312,0.120,-0.943
1668442740185,2022-11-14T18.19.00.185,0.960,-0.313,0.117,-0.942
1668442740225,2022-11-14T18.19.00.225,1.000,-0.313,0.120,-0.941
1668442740265,2022-11-14T18.19.00.265,1.040,-0.315,0.124,-0.942
1668442740305,2022-11-14T18.19.00.305,1.080,-0.312,0.118,-0.945
1668442740345,2022-11-14T18.19.00.345,1.120,-0.314,0.121,-0.943
1668442740385,2022-11-14T18.19.00.385,1.160,-0.315,0.122,-0.941
1668442740425,2022-11-14T18.19.00.425,1.200,-0.313,0.116,-0.942
1668442740465,2022-11-14T18.19.00.465,1.240,-0.309,0.116,-0.945
1668442740505,2022-11-14T18.19.00.505,1.280,-0.314,0.122,-0.943
1668442740545,2022-11-14T18.19.00.545,1.320,-0.310,0.125,-0.940
1668442740585,2022-11-14T18.19.00.585,1.360,-0.312,0.120,-0.940
1668442740625,2022-11-14T18.19.00.625,1.400,-0.314,0.123,-0.943
1668442740665,2022-11-14T18.19.00.665,1.440,-0.314,0.119,-0.944
1668442740705,2022-11-14T18.19.00.705,1.480,-0.312,0.118,-0.941
1668442740745,2022-11-14T18.19.00.745,1.520,-0.312,0.124,-0.940
1668442740785,2022-11-14T18.19.00.785,1.560,-0.313,0.126,-0.940
1668442740825,2022-11-14T18.19.00.825,1.600,-0.312,0.122,-0.942
1668442740865,2022-11-14T18.19.00.865,1.640,-0.312,0.114,-0.942
1668442740905,2022-11-14T18.19.00.905,1.680,-0.311,0.117,-0.944
1668442740945,2022-11-14T18.19.00.945,1.720,-0.309,0.117,-0.943
1668442740985,2022-11-14T18.19.00.985,1.760,-0.312,0.122,-0.942
1668442741025,2022-11-14T18.19.01.025,1.800,-0.311,0.120,-0.944
1668442741065,2022-11-14T18.19.01.065,1.840,-0.312,0.125,-0.942
1668442741105,2022-11-14T18.19.01.105,1.880,-0.311,0.123,-0.940
1668442741145,2022-11-14T18.19.01.145,1.920,-0.310,0.119,-0.944
1668442741185,2022-11-14T18.19.01.185,1.960,-0.311,0.127,-0.941
1668442741225,2022-11-14T18.19.01.225,2.000,-0.311,0.130,-0.938
1668442741265,2022-11-14T18.19.01.265,2.040,-0.309,0.120,-0.944
1668442741305,2022-11-14T18.19.01.305,2.080,-0.311,0.127,-0.944
1668442741345,2022-11-14T18.19.01.345,2.120,-0.312,0.124,-0.941
1668442741385,2022-11-14T18.19.01.385,2.160,-0.311,0.121,-0.942
1668442741425,2022-11-14T18.19.01.425,2.200,-0.310,0.124,-0.944
1668442741465,2022-11-14T18.19.01.465,2.240,-0.308,0.123,-0.942
1668442741505,2022-11-14T18.19.01.505,2.280,-0.309,0.124,-0.943
1668442741545,2022-11-14T18.19.01.545,2.320,-0.310,0.122,-0.944
1668442741585,2022-11-14T18.19.01.585,2.360,-0.311,0.129,-0.940
1668442741625,2022-11-14T18.19.01.625,2.400,-0.308,0.121,-0.943
1668442741665,2022-11-14T18.19.01.665,2.440,-0.311,0.128,-0.943
1668442741705,2022-11-14T18.19.01.705,2.480,-0.310,0.125,-0.943
1668442741745,2022-11-14T18.19.01.745,2.520,-0.310,0.126,-0.941
1668442741785,2022-11-14T18.19.01.785,2.560,-0.310,0.125,-0.941
1668442741825,2022-11-14T18.19.01.825,2.600,-0.312,0.125,-0.942
1668442741865,2022-11-14T18.19.01.865,2.640,-0.312,0.124,-0.942
1668442741905,2022-11-14T18.19.01.905,2.680,-0.310,0.125,-0.943
1668442741945,2022-11-14T18.19.01.945,2.720,-0.309,0.123,-0.944
1668442741985,2022-11-14T18.19.01.985,2.760,-0.311,0.126,-0.942
1668442742025,2022-11-14T18.19.02.025,2.800,-0.310,0.121,-0.941
1668442742065,2022-11-14T18.19.02.065,2.840,-0.311,0.125,-0.943
1668442742105,2022-11-14T18.19.02.105,2.880,-0.310,0.125,-0.941
1668442742145,2022-11-14T18.19.02.145,2.920,-0.310,0.124,-0.942
1668442742185,2022-11-14T18.19.02.185,2.960,-0.311,0.124,-0.944
1668442742225,2022-11-14T18.19.02.225,3.000,-0.310,0.124,-0.943
1668442742265,2022-11-14T18.19.02.265,3.040,-0.311,0.125,-0.942
1668442742305,2022-11-14T18.19.02.305,3.080,-0.310,0.125,-0.943
1668442742345,2022-11-14T18.19.02.345,3.120,-0.311,0.124,-0.943
1668442742385,2022-11-14T18.19.02.385,3.160,-0.311,0.125,-0.942
1668442742425,2022-11-14T18.19.02.425,3.200,-0.310,0.122,-0.943
1668442742465,2022-11-14T18.19.02.465,3.240,-0.311,0.127,-0.942
1668442742505,2022-11-14T18.19.02.505,3.280,-0.309,0.123,-0.942
1668442742545,2022-11-14T18.19.02.545,3.320,-0.311,0.124,-0.941
1668442742585,2022-11-14T18.19.02.585,3.360,-0.312,0.123,-0.942
1668442742625,2022-11-14T18.19.02.625,3.400,-0.313,0.125,-0.942
1668442742665,2022-11-14T18.19.02.665,3.440,-0.312,0.123,-0.941
1668442742705,2022-11-14T18.19.02.705,3.480,-0.312,0.124,-0.941
1668442742745,2022-11-14T18.19.02.745,3.520,-0.313,0.126,-0.941
1668442742785,2022-11-14T18.19.02.785,3.560,-0.311,0.123,-0.943
1668442742825,2022-11-14T18.19.02.825,3.600,-0.312,0.124,-0.942
1668442742865,2022-11-14T18.19.02.865,3.640,-0.312,0.126,-0.939
1668442742905,2022-11-14T18.19.02.905,3.680,-0.312,0.125,-0.941
1668442742945,2022-11-14T18.19.02.945,3.720,-0.312,0.124,-0.943
1668442742985,2022-11-14T18.19.02.985,3.760,-0.312,0.124,-0.941
1668442743025,2022-11-14T18.19.03.025,3.800,-0.313,0.125,-0.940
1668442743065,2022-11-14T18.19.03.065,3.840,-0.311,0.125,-0.941
1668442743105,2022-11-14T18.19.03.105,3.880,-0.311,0.124,-0.941
1668442743145,2022-11-14T18.19.03.145,3.920,-0.312,0.125,-0.942
1668442743185,2022-11-14T18.19.03.185,3.960,-0.312,0.124,-0.942
1668442743225,2022-11-14T18.19.03.225,4.000,-0.313,0.125,-0.942
1668442743265,2022-11-14T18.19.03.265,4.040,-0.313,0.124,-0.941
1668442743305,2022-11-14T18.19.03.305,4.080,-0.311,0.123,-0.942
1668442743345,2022-11-14T18.19.03.345,4.120,-0.310,0.126,-0.942
1668442743385,2022-11-14T18.19.03.385,4.160,-0.312,0.124,-0.941
1668442743425,2022-11-14T18.19.03.425,4.200,-0.312,0.125,-0.941
1668442743465,2022-11-14T18.19.03.465,4.240,-0.312,0.123,-0.943
1668442743505,2022-11-14T18.19.03.505,4.280,-0.311,0.125,-0.942
1668442743545,2022-11-14T18.19.03.545,4.320,-0.311,0.125,-0.942
1668442743585,2022-11-14T18.19.03.585,4.360,-0.310,0.124,-0.941
1668442743625,2022-11-14T18.19.03.625,4.400,-0.311,0.126,-0.941
1668442743665,2022-11-14T18.19.03.665,4.440,-0.311,0.122,-0.941
1668442743705,2022-11-14T18.19.03.705,4.480,-0.312,0.124,-0.942
1668442743745,2022-11-14T18.19.03.745,4.520,-0.314,0.124,-0.941
1668442743785,2022-11-14T18.19.03.785,4.560,-0.311,0.119,-0.942
1668442743825,2022-11-14T18.19.03.825,4.600,-0.314,0.120,-0.942
1668442743865,2022-11-14T18.19.03.865,4.640,-0.313,0.121,-0.942
1668442743905,2022-11-14T18.19.03.905,4.680,-0.309,0.118,-0.941
1668442743945,2022-11-14T18.19.03.945,4.720,-0.311,0.124,-0.940
1668442743985,2022-11-14T18.19.03.985,4.760,-0.311,0.120,-0.942
1668442744025,2022-11-14T18.19.04.025,4.800,-0.310,0.122,-0.943
1668442744065,2022-11-14T18.19.04.065,4.840,-0.313,0.124,-0.940
1668442744105,2022-11-14T18.19.04.105,4.880,-0.311,0.123,-0.943
1668442744145,2022-11-14T18.19.04.145,4.920,-0.311,0.126,-0.942
1668442744185,2022-11-14T18.19.04.185,4.960,-0.312,0.127,-0.941
1668442744225,2022-11-14T18.19.04.225,5.000,-0.312,0.121,-0.939
1668442744265,2022-11-14T18.19.04.265,5.040,-0.314,0.126,-0.942
1668442744305,2022-11-14T18.19.04.305,5.080,-0.313,0.123,-0.944
1668442744345,2022-11-14T18.19.04.345,5.120,-0.310,0.128,-0.941
1668442744385,2022-11-14T18.19.04.385,5.160,-0.313,0.122,-0.940
1668442744425,2022-11-14T18.19.04.425,5.200,-0.309,0.122,-0.942
1668442744465,2022-11-14T18.19.04.465,5.240,-0.311,0.127,-0.941
1668442744505,2022-11-14T18.19.04.505,5.280,-0.307,0.118,-0.943
1668442744545,2022-11-14T18.19.04.545,5.320,-0.312,0.128,-0.941
1668442744585,2022-11-14T18.19.04.585,5.360,-0.308,0.122,-0.944
1668442744625,2022-11-14T18.19.04.625,5.400,-0.312,0.120,-0.943
1668442744665,2022-11-14T18.19.04.665,5.440,-0.310,0.127,-0.943
1668442744705,2022-11-14T18.19.04.705,5.480,-0.309,0.126,-0.943
1668442744745,2022-11-14T18.19.04.745,5.520,-0.311,0.119,-0.941
1668442744785,2022-11-14T18.19.04.785,5.560,-0.313,0.120,-0.941
1668442744825,2022-11-14T18.19.04.825,5.600,-0.311,0.122,-0.943
1668442744865,2022-11-14T18.19.04.865,5.640,-0.310,0.126,-0.940
1668442744905,2022-11-14T18.19.04.905,5.680,-0.310,0.125,-0.940
1668442744945,2022-11-14T18.19.04.945,5.720,-0.311,0.122,-0.941
1668442744985,2022-11-14T18.19.04.985,5.760,-0.311,0.127,-0.941
1668442745025,2022-11-14T18.19.05.025,5.800,-0.310,0.125,-0.940
1668442745065,2022-11-14T18.19.05.065,5.840,-0.312,0.127,-0.942
1668442745105,2022-11-14T18.19.05.105,5.880,-0.310,0.127,-0.944
1668442745145,2022-11-14T18.19.05.145,5.920,-0.308,0.125,-0.943
1668442745185,2022-11-14T18.19.05.185,5.960,-0.308,0.126,-0.942
1668442745225,2022-11-14T18.19.05.225,6.000,-0.309,0.127,-0.942
1668442745265,2022-11-14T18.19.05.265,6.040,-0.308,0.128,-0.943
1668442745305,2022-11-14T18.19.05.305,6.080,-0.307,0.125,-0.943
1668442745345,2022-11-14T18.19.05.345,6.120,-0.308,0.124,-0.943
1668442745385,2022-11-14T18.19.05.385,6.160,-0.310,0.122,-0.942
1668442745425,2022-11-14T18.19.05.425,6.200,-0.310,0.125,-0.943
1668442745465,2022-11-14T18.19.05.465,6.240,-0.312,0.128,-0.940
1668442745505,2022-11-14T18.19.05.505,6.280,-0.308,0.123,-0.943
1668442745545,2022-11-14T18.19.05.545,6.320,-0.308,0.123,-0.942
1668442745585,2022-11-14T18.19.05.585,6.360,-0.310,0.127,-0.942
1668442745625,2022-11-14T18.19.05.625,6.400,-0.309,0.122,-0.942
1668442745665,2022-11-14T18.19.05.665,6.440,-0.311,0.127,-0.942
1668442745705,2022-11-14T18.19.05.705,6.480,-0.309,0.124,-0.942
1668442745745,2022-11-14T18.19.05.745,6.520,-0.308,0.125,-0.942
1668442745785,2022-11-14T18.19.05.785,6.560,-0.309,0.126,-0.943
1668442745825,2022-11-14T18.19.05.825,6.600,-0.310,0.126,-0.941
1668442745865,2022-11-14T18.19.05.865,6.640,-0.308,0.125,-0.942
1668442745905,2022-11-14T18.19.05.905,6.680,-0.308,0.123,-0.942
1668442745945,2022-11-14T18.19.05.945,6.720,-0.311,0.126,-0.941
1668442745985,2022-11-14T18.19.05.985,6.760,-0.310,0.124,-0.941
1668442746025,2022-11-14T18.19.06.025,6.800,-0.310,0.122,-0.944
1668442746065,2022-11-14T18.19.06.065,6.840,-0.307,0.119,-0.945
1668442746105,2022-11-14T18.19.06.105,6.880,-0.310,0.128,-0.940
1668442746145,2022-11-14T18.19.06.145,6.920,-0.309,0.119,-0.944
1668442746185,2022-11-14T18.19.06.185,6.960,-0.310,0.119,-0.944
1668442746225,2022-11-14T18.19.06.225,7.000,-0.306,0.114,-0.944
1668442746265,2022-11-14T18.19.06.265,7.040,-0.310,0.121,-0.941
1668442746305,2022-11-14T18.19.06.305,7.080,-0.309,0.123,-0.941
1668442746345,2022-11-14T18.19.06.345,7.120,-0.308,0.124,-0.941
1668442746385,2022-11-14T18.19.06.385,7.160,-0.311,0.132,-0.941
1668442746425,2022-11-14T18.19.06.425,7.200,-0.304,0.120,-0.945
1668442746465,2022-11-14T18.19.06.465,7.240,-0.311,0.128,-0.941
1668442746505,2022-11-14T18.19.06.505,7.280,-0.310,0.126,-0.941
1668442746545,2022-11-14T18.19.06.545,7.320,-0.310,0.120,-0.942
1668442746585,2022-11-14T18.19.06.585,7.360,-0.307,0.130,-0.944
1668442746625,2022-11-14T18.19.06.625,7.400,-0.302,0.115,-0.946
1668442746665,2022-11-14T18.19.06.665,7.440,-0.307,0.127,-0.943
1668442746705,2022-11-14T18.19.06.705,7.480,-0.307,0.128,-0.941
1668442746745,2022-11-14T18.19.06.745,7.520,-0.308,0.134,-0.940
1668442746785,2022-11-14T18.19.06.785,7.560,-0.306,0.125,-0.944
1668442746825,2022-11-14T18.19.06.825,7.600,-0.308,0.125,-0.942
1668442746865,2022-11-14T18.19.06.865,7.640,-0.307,0.123,-0.942
1668442746905,2022-11-14T18.19.06.905,7.680,-0.303,0.129,-0.943
1668442746945,2022-11-14T18.19.06.945,7.720,-0.303,0.127,-0.943
1668442746985,2022-11-14T18.19.06.985,7.760,-0.306,0.131,-0.946
1668442747025,2022-11-14T18.19.07.025,7.800,-0.304,0.133,-0.943
1668442747065,2022-11-14T18.19.07.065,7.840,-0.302,0.131,-0.944
1668442747105,2022-11-14T18.19.07.105,7.880,-0.303,0.129,-0.942
1668442747145,2022-11-14T18.19.07.145,7.920,-0.305,0.134,-0.943
1668442747185,2022-11-14T18.19.07.185,7.960,-0.301,0.125,-0.945
1668442747225,2022-11-14T18.19.07.225,8.000,-0.302,0.131,-0.944
1668442747265,2022-11-14T18.19.07.265,8.040,-0.304,0.128,-0.941
1668442747305,2022-11-14T18.19.07.305,8.080,-0.301,0.139,-0.944
1668442747345,2022-11-14T18.19.07.345,8.120,-0.298,0.132,-0.946
1668442747385,2022-11-14T18.19.07.385,8.160,-0.301,0.136,-0.943
1668442747425,2022-11-14T18.19.07.425,8.200,-0.302,0.131,-0.942
1668442747465,2022-11-14T18.19.07.465,8.240,-0.304,0.131,-0.942
1668442747505,2022-11-14T18.19.07.505,8.280,-0.305,0.133,-0.943
1668442747545,2022-11-14T18.19.07.545,8.320,-0.297,0.126,-0.943
1668442747585,2022-11-14T18.19.07.585,8.360,-0.297,0.131,-0.942
1668442747625,2022-11-14T18.19.07.625,8.400,-0.306,0.144,-0.940
1668442747665,2022-11-14T18.19.07.665,8.440,-0.306,0.137,-0.943
1668442747705,2022-11-14T18.19.07.705,8.480,-0.304,0.139,-0.944
1668442747745,2022-11-14T18.19.07.745,8.520,-0.307,0.136,-0.942
1668442747785,2022-11-14T18.19.07.785,8.560,-0.301,0.138,-0.943
1668442747825,2022-11-14T18.19.07.825,8.600,-0.301,0.136,-0.939
1668442747865,2022-11-14T18.19.07.865,8.640,-0.303,0.137,-0.942
1668442747905,2022-11-14T18.19.07.905,8.680,-0.302,0.133,-0.942
1668442747945,2022-11-14T18.19.07.945,8.720,-0.306,0.135,-0.943
1668442747985,2022-11-14T18.19.07.985,8.760,-0.303,0.134,-0.944
1668442748025,2022-11-14T18.19.08.025,8.800,-0.301,0.135,-0.941
1668442748065,2022-11-14T18.19.08.065,8.840,-0.303,0.131,-0.940
1668442748105,2022-11-14T18.19.08.105,8.880,-0.303,0.137,-0.943
1668442748145,2022-11-14T18.19.08.145,8.920,-0.302,0.130,-0.941
1668442748185,2022-11-14T18.19.08.185,8.960,-0.305,0.134,-0.940
1668442748225,2022-11-14T18.19.08.225,9.000,-0.304,0.134,-0.943
1668442748265,2022-11-14T18.19.08.265,9.040,-0.307,0.132,-0.942
1668442748305,2022-11-14T18.19.08.305,9.080,-0.307,0.130,-0.942
1668442748345,2022-11-14T18.19.08.345,9.120,-0.304,0.129,-0.945
1668442748385,2022-11-14T18.19.08.385,9.160,-0.304,0.130,-0.943
1668442748425,2022-11-14T18.19.08.425,9.200,-0.303,0.135,-0.942
1668442748465,2022-11-14T18.19.08.465,9.240,-0.305,0.131,-0.941
1668442748505,2022-11-14T18.19.08.505,9.280,-0.307,0.130,-0.944
1668442748545,2022-11-14T18.19.08.545,9.320,-0.307,0.131,-0.944
1668442748585,2022-11-14T18.19.08.585,9.360,-0.306,0.132,-0.942
1668442748625,2022-11-14T18.19.08.625,9.400,-0.304,0.130,-0.944
1668442748665,2022-11-14T18.19.08.665,9.440,-0.305,0.135,-0.942
1668442748705,2022-11-14T18.19.08.705,9.480,-0.307,0.130,-0.942
1668442748745,2022-11-14T18.19.08.745,9.520,-0.308,0.128,-0.942
1668442748785,2022-11-14T18.19.08.785,9.560,-0.306,0.131,-0.943
1668442748825,2022-11-14T18.19.08.825,9.600,-0.304,0.134,-0.943
1668442748865,2022-11-14T18.19.08.865,9.640,-0.304,0.134,-0.944
1668442748905,2022-11-14T18.19.08.905,9.680,-0.307,0.128,-0.944
1668442748945,2022-11-14T18.19.08.945,9.720,-0.312,0.137,-0.939
1668442748985,2022-11-14T18.19.08.985,9.760,-0.306,0.129,-0.942
1668442749025,2022-11-14T18.19.09.025,9.800,-0.306,0.125,-0.943
1668442749065,2022-11-14T18.19.09.065,9.840,-0.305,0.129,-0.943
1668442749105,2022-11-14T18.19.09.105,9.880,-0.306,0.126,-0.943
1668442749145,2022-11-14T18.19.09.145,9.920,-0.303,0.130,-0.943
1668442749185,2022-11-14T18.19.09.185,9.960,-0.303,0.130,-0.944
1668442749225,2022-11-14T18.19.09.225,10.000,-0.306,0.134,-0.942
1668442749265,2022-11-14T18.19.09.265,10.040,-0.307,0.134,-0.941
1668442749305,2022-11-14T18.19.09.305,10.080,-0.310,0.130,-0.939
1668442749345,2022-11-14T18.19.09.345,10.120,-0.308,0.132,-0.943
1668442749385,2022-11-14T18.19.09.385,10.160,-0.302,0.134,-0.944
1668442749425,2022-11-14T18.19.09.425,10.200,-0.301,0.129,-0.945
1668442749465,2022-11-14T18.19.09.465,10.240,-0.306,0.129,-0.943
1668442749505,2022-11-14T18.19.09.505,10.280,-0.309,0.132,-0.941
1668442749545,2022-11-14T18.19.09.545,10.320,-0.305,0.125,-0.944
1668442749585,2022-11-14T18.19.09.585,10.360,-0.310,0.134,-0.942
1668442749625,2022-11-14T18.19.09.625,10.400,-0.304,0.128,-0.942
1668442749665,2022-11-14T18.19.09.665,10.440,-0.303,0.130,-0.943
1668442749705,2022-11-14T18.19.09.705,10.480,-0.305,0.129,-0.939
1668442749745,2022-11-14T18.19.09.745,10.520,-0.305,0.122,-0.944
1668442749785,2022-11-14T18.19.09.785,10.560,-0.307,0.125,-0.944
1668442749825,2022-11-14T18.19.09.825,10.600,-0.307,0.138,-0.942
1668442749865,2022-11-14T18.19.09.865,10.640,-0.300,0.126,-0.944
1668442749905,2022-11-14T18.19.09.905,10.680,-0.302,0.126,-0.946
1668442749945,2022-11-14T18.19.09.945,10.720,-0.312,0.139,-0.940
1668442749985,2022-11-14T18.19.09.985,10.760,-0.310,0.110,-0.942
1668442750025,2022-11-14T18.19.10.025,10.800,-0.314,0.134,-0.941
1668442750065,2022-11-14T18.19.10.065,10.840,-0.302,0.130,-0.944
1668442750105,2022-11-14T18.19.10.105,10.880,-0.303,0.126,-0.941
1668442750145,2022-11-14T18.19.10.145,10.920,-0.307,0.127,-0.942
1668442750185,2022-11-14T18.19.10.185,10.960,-0.305,0.131,-0.945
1668442750225,2022-11-14T18.19.10.225,11.000,-0.306,0.128,-0.942
1668442750265,2022-11-14T18.19.10.265,11.040,-0.303,0.124,-0.942
1668442750305,2022-11-14T18.19.10.305,11.080,-0.304,0.126,-0.945
1668442750345,2022-11-14T18.19.10.345,11.120,-0.306,0.134,-0.944
1668442750385,2022-11-14T18.19.10.385,11.160,-0.302,0.131,-0.945
1668442750425,2022-11-14T18.19.10.425,11.200,-0.303,0.128,-0.942
1668442750465,2022-11-14T18.19.10.465,11.240,-0.308,0.132,-0.940
1668442750505,2022-11-14T18.19.10.505,11.280,-0.307,0.131,-0.941
1668442750545,2022-11-14T18.19.10.545,11.320,-0.303,0.137,-0.943
1668442750585,2022-11-14T18.19.10.585,11.360,-0.304,0.121,-0.943
1668442750625,2022-11-14T18.19.10.625,11.400,-0.306,0.139,-0.942
1668442750665,2022-11-14T18.19.10.665,11.440,-0.304,0.124,-0.943
1668442750705,2022-11-14T18.19.10.705,11.480,-0.310,0.137,-0.939
1668442750745,2022-11-14T18.19.10.745,11.520,-0.301,0.127,-0.944
1668442750785,2022-11-14T18.19.10.785,11.560,-0.306,0.137,-0.942
1668442750825,2022-11-14T18.19.10.825,11.600,-0.307,0.129,-0.943
1668442750865,2022-11-14T18.19.10.865,11.640,-0.306,0.122,-0.945
1668442750905,2022-11-14T18.19.10.905,11.680,-0.308,0.133,-0.942
1668442750945,2022-11-14T18.19.10.945,11.720,-0.308,0.126,-0.942
1668442750985,2022-11-14T18.19.10.985,11.760,-0.302,0.129,-0.945
1668442751025,2022-11-14T18.19.11.025,11.800,-0.306,0.135,-0.940
1668442751065,2022-11-14T18.19.11.065,11.840,-0.307,0.129,-0.941
1668442751105,2022-11-14T18.19.11.105,11.880,-0.308,0.133,-0.943
1668442751145,2022-11-14T18.19.11.145,11.920,-0.306,0.136,-0.942
1668442751185,2022-11-14T18.19.11.185,11.960,-0.307,0.137,-0.940
1668442751225,2022-11-14T18.19.11.225,12.000,-0.308,0.133,-0.942
1668442751265,2022-11-14T18.19.11.265,12.040,-0.307,0.137,-0.942
1668442751305,2022-11-14T18.19.11.305,12.080,-0.308,0.136,-0.940
1668442751345,2022-11-14T18.19.11.345,12.120,-0.304,0.134,-0.944
1668442751385,2022-11-14T18.19.11.385,12.160,-0.303,0.130,-0.942
1668442751425,2022-11-14T18.19.11.425,12.200,-0.307,0.141,-0.939
1668442751465,2022-11-14T18.19.11.465,12.240,-0.304,0.131,-0.942
1668442751505,2022-11-14T18.19.11.505,12.280,-0.305,0.146,-0.941
1668442751545,2022-11-14T18.19.11.545,12.320,-0.302,0.128,-0.944
1668442751585,2022-11-14T18.19.11.585,12.360,-0.308,0.138,-0.942
1668442751625,2022-11-14T18.19.11.625,12.400,-0.302,0.130,-0.941
1668442751665,2022-11-14T18.19.11.665,12.440,-0.306,0.137,-0.939
1668442751705,2022-11-14T18.19.11.705,12.480,-0.303,0.145,-0.939
1668442751745,2022-11-14T18.19.11.745,12.520,-0.306,0.140,-0.943
1668442751785,2022-11-14T18.19.11.785,12.560,-0.307,0.130,-0.945
1668442751825,2022-11-14T18.19.11.825,12.600,-0.307,0.132,-0.942
1668442751865,2022-11-14T18.19.11.865,12.640,-0.303,0.128,-0.944
1668442751905,2022-11-14T18.19.11.905,12.680,-0.303,0.131,-0.944
1668442751945,2022-11-14T18.19.11.945,12.720,-0.305,0.130,-0.942
1668442751985,2022-11-14T18.19.11.985,12.760,-0.307,0.133,-0.942
1668442752025,2022-11-14T18.19.12.025,12.800,-0.305,0.121,-0.944
1668442752065,2022-11-14T18.19.12.065,12.840,-0.309,0.137,-0.940
1668442752105,2022-11-14T18.19.12.105,12.880,-0.309,0.145,-0.940
1668442752145,2022-11-14T18.19.12.145,12.920,-0.306,0.128,-0.943
1668442752185,2022-11-14T18.19.12.185,12.960,-0.307,0.135,-0.939
1668442752225,2022-11-14T18.19.12.225,13.000,-0.306,0.140,-0.941
1668442752265,2022-11-14T18.19.12.265,13.040,-0.307,0.129,-0.942
1668442752305,2022-11-14T18.19.12.305,13.080,-0.308,0.125,-0.941
1668442752345,2022-11-14T18.19.12.345,13.120,-0.311,0.138,-0.941
1668442752385,2022-11-14T18.19.12.385,13.160,-0.306,0.127,-0.944
1668442752425,2022-11-14T18.19.12.425,13.200,-0.305,0.127,-0.943
1668442752465,2022-11-14T18.19.12.465,13.240,-0.304,0.123,-0.943
1668442752505,2022-11-14T18.19.12.505,13.280,-0.305,0.132,-0.944
1668442752545,2022-11-14T18.19.12.545,13.320,-0.305,0.130,-0.943
1668442752585,2022-11-14T18.19.12.585,13.360,-0.306,0.132,-0.943
1668442752625,2022-11-14T18.19.12.625,13.400,-0.306,0.130,-0.943
1668442752665,2022-11-14T18.19.12.665,13.440,-0.309,0.128,-0.941
1668442752705,2022-11-14T18.19.12.705,13.480,-0.309,0.129,-0.939
1668442752745,2022-11-14T18.19.12.745,13.520,-0.308,0.133,-0.942
1668442752785,2022-11-14T18.19.12.785,13.560,-0.306,0.123,-0.944
1668442752825,2022-11-14T18.19.12.825,13.600,-0.306,0.126,-0.943
1668442752865,2022-11-14T18.19.12.865,13.640,-0.306,0.126,-0.943
1668442752905,2022-11-14T18.19.12.905,13.680,-0.305,0.122,-0.944
1668442752945,2022-11-14T18.19.12.945,13.720,-0.306,0.132,-0.944
1668442752985,2022-11-14T18.19.12.985,13.760,-0.307,0.132,-0.941
1668442753025,2022-11-14T18.19.13.025,13.800,-0.308,0.127,-0.940
1668442753065,2022-11-14T18.19.13.065,13.840,-0.306,0.117,-0.944
1668442753105,2022-11-14T18.19.13.105,13.880,-0.308,0.123,-0.944
1668442753145,2022-11-14T18.19.13.145,13.920,-0.311,0.134,-0.939
1668442753185,2022-11-14T18.19.13.185,13.960,-0.305,0.116,-0.943
1668442753225,2022-11-14T18.19.13.225,14.000,-0.306,0.114,-0.943
1668442753265,2022-11-14T18.19.13.265,14.040,-0.312,0.130,-0.940
1668442753305,2022-11-14T18.19.13.305,14.080,-0.309,0.139,-0.942
1668442753345,2022-11-14T18.19.13.345,14.120,-0.303,0.108,-0.945
1668442753385,2022-11-14T18.19.13.385,14.160,-0.311,0.124,-0.939
1668442753425,2022-11-14T18.19.13.425,14.200,-0.311,0.123,-0.941
1668442753465,2022-11-14T18.19.13.465,14.240,-0.311,0.135,-0.942
