epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668353375716,2022-11-13T17.29.35.716,1.320,-14.055,127.530,-10.274
1668353375756,2022-11-13T17.29.35.756,1.360,-15.030,91.799,16.860
1668353375796,2022-11-13T17.29.35.796,1.400,12.378,-83.659,13.384
1668353375836,2022-11-13T17.29.35.836,1.440,7.530,-68.506,8.049
1668353375876,2022-11-13T17.29.35.876,1.480,0.183,-29.451,1.646
1668353375916,2022-11-13T17.29.35.916,1.520,1.951,-31.982,-1.494
1668353375956,2022-11-13T17.29.35.956,1.560,4.817,-35.701,-1.860
1668353375996,2022-11-13T17.29.35.996,1.600,4.024,-29.085,-4.146
1668353376036,2022-11-13T17.29.36.036,1.640,4.268,-21.402,-2.622
1668353376076,2022-11-13T17.29.36.076,1.680,4.390,-19.268,0.579
1668353376116,2022-11-13T17.29.36.116,1.720,5.091,-18.628,-5.122
1668353376156,2022-11-13T17.29.36.156,1.760,3.902,-22.500,-16.890
1668353376196,2022-11-13T17.29.36.196,1.800,-1.463,-11.646,-12.957
1668353376236,2022-11-13T17.29.36.236,1.840,-2.805,-11.646,-13.201
1668353376276,2022-11-13T17.29.36.276,1.880,1.250,-25.915,-15.671
1668353376316,2022-11-13T17.29.36.316,1.920,-4.512,-20.854,-21.372
1668353376356,2022-11-13T17.29.36.356,1.960,-10.152,-4.817,-41.585
1668353376396,2022-11-13T17.29.36.396,2.000,-1.159,6.280,-24.878
1668353376436,2022-11-13T17.29.36.436,2.040,1.829,6.707,40.427
1668353376476,2022-11-13T17.29.36.476,2.080,-7.896,9.116,66.128
1668353376516,2022-11-13T17.29.36.516,2.120,-4.116,-0.335,-8.963
1668353376556,2022-11-13T17.29.36.556,2.160,1.037,-2.348,-22.256
1668353376596,2022-11-13T17.29.36.596,2.200,-3.780,-1.524,3.171
1668353376636,2022-11-13T17.29.36.636,2.240,-2.530,-6.220,8.415
1668353376676,2022-11-13T17.29.36.676,2.280,0.183,0.091,-0.457
1668353376716,2022-11-13T17.29.36.716,2.320,-0.945,1.341,-2.683
1668353376756,2022-11-13T17.29.36.756,2.360,-1.677,0.579,1.585
1668353376796,2022-11-13T17.29.36.796,2.400,-3.994,1.037,1.707
1668353376836,2022-11-13T17.29.36.836,2.440,-5.610,0.305,1.159
1668353376876,2022-11-13T17.29.36.876,2.480,-1.585,-1.921,1.890
1668353376916,2022-11-13T17.29.36.916,2.520,-0.579,-1.646,1.890
1668353376956,2022-11-13T17.29.36.956,2.560,-0.396,-1.616,2.073
1668353376996,2022-11-13T17.29.36.996,2.600,0.091,-1.860,2.104
1668353377036,2022-11-13T17.29.37.036,2.640,-0.244,-1.524,1.860
1668353377076,2022-11-13T17.29.37.076,2.680,0.091,-1.280,1.463
1668353377116,2022-11-13T17.29.37.116,2.720,-0.701,-1.646,0.823
1668353377156,2022-11-13T17.29.37.156,2.760,-0.762,-0.732,-0.030
1668353377196,2022-11-13T17.29.37.196,2.800,1.006,0.152,-0.427
1668353377236,2022-11-13T17.29.37.236,2.840,1.006,0.488,-0.488
1668353377276,2022-11-13T17.29.37.276,2.880,1.189,0.274,-0.335
1668353377316,2022-11-13T17.29.37.316,2.920,2.226,0.518,-1.311
1668353377356,2022-11-13T17.29.37.356,2.960,2.591,0.549,-1.341
1668353377396,2022-11-13T17.29.37.396,3.000,0.854,0.640,-1.098
1668353377436,2022-11-13T17.29.37.436,3.040,-0.152,0.640,-1.829
1668353377476,2022-11-13T17.29.37.476,3.080,1.098,0.945,-2.287
1668353377516,2022-11-13T17.29.37.516,3.120,1.189,-0.152,-1.280
1668353377556,2022-11-13T17.29.37.556,3.160,-0.549,0.671,-0.274
1668353377596,2022-11-13T17.29.37.596,3.200,-0.396,0.884,0.152
1668353377636,2022-11-13T17.29.37.636,3.240,0.000,0.457,0.183
1668353377676,2022-11-13T17.29.37.676,3.280,0.152,0.122,0.000
1668353377716,2022-11-13T17.29.37.716,3.320,-0.152,0.152,0.152
1668353377756,2022-11-13T17.29.37.756,3.360,-0.030,-0.183,0.945
1668353377796,2022-11-13T17.29.37.796,3.400,0.000,-0.183,1.494
1668353377836,2022-11-13T17.29.37.836,3.440,-0.518,-0.152,1.524
1668353377876,2022-11-13T17.29.37.876,3.480,0.183,-0.305,1.463
1668353377916,2022-11-13T17.29.37.916,3.520,-0.030,-0.427,1.646
1668353377956,2022-11-13T17.29.37.956,3.560,0.030,-0.579,1.494
1668353377996,2022-11-13T17.29.37.996,3.600,0.457,-0.274,0.915
1668353378036,2022-11-13T17.29.38.036,3.640,0.823,-0.549,0.671
1668353378076,2022-11-13T17.29.38.076,3.680,0.488,-0.274,0.579
1668353378116,2022-11-13T17.29.38.116,3.720,0.518,-0.213,0.579
1668353378156,2022-11-13T17.29.38.156,3.760,1.037,-0.335,0.488
1668353378196,2022-11-13T17.29.38.196,3.800,0.671,-0.213,0.518
1668353378236,2022-11-13T17.29.38.236,3.840,0.518,-0.335,0.640
1668353378276,2022-11-13T17.29.38.276,3.880,0.457,-0.274,0.488
1668353378316,2022-11-13T17.29.38.316,3.920,0.701,-0.213,0.122
1668353378356,2022-11-13T17.29.38.356,3.960,0.640,-0.122,0.091
1668353378396,2022-11-13T17.29.38.396,4.000,0.305,-0.152,0.122
1668353378436,2022-11-13T17.29.38.436,4.040,0.854,0.030,0.122
1668353378476,2022-11-13T17.29.38.476,4.080,0.610,-0.152,0.335
1668353378516,2022-11-13T17.29.38.516,4.120,0.488,-0.244,0.396
1668353378556,2022-11-13T17.29.38.556,4.160,0.213,-0.122,0.579
1668353378596,2022-11-13T17.29.38.596,4.200,0.518,-0.061,0.457
1668353378636,2022-11-13T17.29.38.636,4.240,0.884,0.030,0.579
1668353378676,2022-11-13T17.29.38.676,4.280,0.671,-0.061,0.762
1668353378716,2022-11-13T17.29.38.716,4.320,-0.061,-0.061,0.610
1668353378756,2022-11-13T17.29.38.756,4.360,1.067,-0.305,0.213
1668353378796,2022-11-13T17.29.38.796,4.400,1.463,0.152,0.061
1668353378836,2022-11-13T17.29.38.836,4.440,0.915,-0.335,0.274
1668353378876,2022-11-13T17.29.38.876,4.480,0.671,-0.091,0.030
1668353378916,2022-11-13T17.29.38.916,4.520,0.030,-0.152,0.183
1668353378956,2022-11-13T17.29.38.956,4.560,1.098,0.061,-0.183
1668353378996,2022-11-13T17.29.38.996,4.600,0.823,-0.030,-0.244
1668353379036,2022-11-13T17.29.39.036,4.640,-0.152,-0.152,0.152
1668353379076,2022-11-13T17.29.39.076,4.680,0.030,0.091,0.091
1668353379116,2022-11-13T17.29.39.116,4.720,1.402,0.549,-0.457
1668353379156,2022-11-13T17.29.39.156,4.760,1.494,0.823,-0.793
1668353379196,2022-11-13T17.29.39.196,4.800,1.341,0.457,-0.701
1668353379236,2022-11-13T17.29.39.236,4.840,0.823,0.335,-0.671
1668353379276,2022-11-13T17.29.39.276,4.880,0.091,0.579,-0.122
1668353379316,2022-11-13T17.29.39.316,4.920,-0.213,0.244,0.122
1668353379356,2022-11-13T17.29.39.356,4.960,0.091,0.335,-0.274
1668353379396,2022-11-13T17.29.39.396,5.000,0.213,0.305,-0.305
1668353379436,2022-11-13T17.29.39.436,5.040,1.189,0.030,-0.152
1668353379476,2022-11-13T17.29.39.476,5.080,0.610,0.213,0.366
1668353379516,2022-11-13T17.29.39.516,5.120,-0.274,0.396,1.037
1668353379556,2022-11-13T17.29.39.556,5.160,-0.518,0.457,1.555
1668353379596,2022-11-13T17.29.39.596,5.200,-0.122,0.061,1.860
1668353379636,2022-11-13T17.29.39.636,5.240,0.305,-0.091,1.616
1668353379676,2022-11-13T17.29.39.676,5.280,0.640,-0.274,1.555
1668353379716,2022-11-13T17.29.39.716,5.320,0.610,-0.579,1.372
1668353379756,2022-11-13T17.29.39.756,5.360,0.854,-0.457,0.976
1668353379796,2022-11-13T17.29.39.796,5.400,0.457,-0.091,0.884
1668353379836,2022-11-13T17.29.39.836,5.440,0.061,0.061,1.128
1668353379876,2022-11-13T17.29.39.876,5.480,0.000,0.122,1.037
1668353379916,2022-11-13T17.29.39.916,5.520,0.610,0.122,0.701
1668353379956,2022-11-13T17.29.39.956,5.560,1.341,0.000,0.427
1668353379996,2022-11-13T17.29.39.996,5.600,1.189,-0.274,0.457
1668353380036,2022-11-13T17.29.40.036,5.640,1.037,-0.152,0.457
1668353380076,2022-11-13T17.29.40.076,5.680,0.671,-0.061,0.945
1668353380116,2022-11-13T17.29.40.116,5.720,0.915,-0.427,1.220
1668353380156,2022-11-13T17.29.40.156,5.760,1.006,-0.396,1.006
1668353380196,2022-11-13T17.29.40.196,5.800,0.518,-0.274,0.976
1668353380236,2022-11-13T17.29.40.236,5.840,0.427,-0.183,0.884
1668353380276,2022-11-13T17.29.40.276,5.880,0.640,-0.366,0.793
1668353380316,2022-11-13T17.29.40.316,5.920,0.457,-0.244,0.823
1668353380356,2022-11-13T17.29.40.356,5.960,0.274,-0.152,0.823
1668353380396,2022-11-13T17.29.40.396,6.000,0.579,-0.061,0.457
1668353380436,2022-11-13T17.29.40.436,6.040,0.610,-0.244,0.244
1668353380476,2022-11-13T17.29.40.476,6.080,0.823,-0.122,0.213
1668353380516,2022-11-13T17.29.40.516,6.120,0.640,-0.091,0.396
1668353380556,2022-11-13T17.29.40.556,6.160,0.915,0.091,0.152
1668353380596,2022-11-13T17.29.40.596,6.200,0.732,-0.061,0.091
1668353380636,2022-11-13T17.29.40.636,6.240,0.671,0.000,0.244
1668353380676,2022-11-13T17.29.40.676,6.280,0.701,-0.030,0.366
1668353380716,2022-11-13T17.29.40.716,6.320,0.701,-0.213,0.457
1668353380756,2022-11-13T17.29.40.756,6.360,0.762,-0.030,0.305
1668353380796,2022-11-13T17.29.40.796,6.400,0.701,-0.091,0.274
1668353380836,2022-11-13T17.29.40.836,6.440,0.518,0.061,0.244
1668353380876,2022-11-13T17.29.40.876,6.480,0.701,0.122,0.061
1668353380916,2022-11-13T17.29.40.916,6.520,0.518,0.091,0.152
1668353380956,2022-11-13T17.29.40.956,6.560,0.732,-0.061,0.274
1668353380996,2022-11-13T17.29.40.996,6.600,0.945,-0.091,0.274
1668353381036,2022-11-13T17.29.41.036,6.640,0.762,-0.061,0.396
1668353381076,2022-11-13T17.29.41.076,6.680,0.427,0.000,0.427
1668353381116,2022-11-13T17.29.41.116,6.720,0.518,0.061,0.396
1668353381156,2022-11-13T17.29.41.156,6.760,0.579,0.061,0.305
1668353381196,2022-11-13T17.29.41.196,6.800,0.366,0.030,0.366
1668353381236,2022-11-13T17.29.41.236,6.840,0.488,-0.030,0.183
1668353381276,2022-11-13T17.29.41.276,6.880,0.732,0.061,-0.274
1668353381316,2022-11-13T17.29.41.316,6.920,0.823,0.091,-0.366
1668353381356,2022-11-13T17.29.41.356,6.960,0.122,0.183,-0.091
1668353381396,2022-11-13T17.29.41.396,7.000,0.518,0.152,-0.091
1668353381436,2022-11-13T17.29.41.436,7.040,0.945,-0.030,-0.152
1668353381476,2022-11-13T17.29.41.476,7.080,0.915,0.091,0.030
1668353381516,2022-11-13T17.29.41.516,7.120,0.549,0.122,0.213
1668353381556,2022-11-13T17.29.41.556,7.160,0.518,0.030,0.152
1668353381596,2022-11-13T17.29.41.596,7.200,0.823,0.152,0.183
1668353381636,2022-11-13T17.29.41.636,7.240,0.671,0.061,0.274
1668353381676,2022-11-13T17.29.41.676,7.280,0.457,-0.122,0.396
1668353381716,2022-11-13T17.29.41.716,7.320,0.488,-0.122,0.518
1668353381756,2022-11-13T17.29.41.756,7.360,0.457,-0.091,0.579
1668353381796,2022-11-13T17.29.41.796,7.400,0.549,-0.091,0.671
1668353381836,2022-11-13T17.29.41.836,7.440,0.549,-0.122,0.793
1668353381876,2022-11-13T17.29.41.876,7.480,0.427,-0.122,0.823
1668353381916,2022-11-13T17.29.41.916,7.520,0.579,-0.152,0.671
1668353381956,2022-11-13T17.29.41.956,7.560,0.366,-0.061,0.640
1668353381996,2022-11-13T17.29.41.996,7.600,0.640,-0.091,0.518
1668353382036,2022-11-13T17.29.42.036,7.640,0.671,-0.152,0.396
1668353382076,2022-11-13T17.29.42.076,7.680,0.457,-0.091,0.579
1668353382116,2022-11-13T17.29.42.116,7.720,0.579,-0.274,0.671
1668353382156,2022-11-13T17.29.42.156,7.760,0.640,-0.213,0.457
1668353382196,2022-11-13T17.29.42.196,7.800,0.671,-0.122,0.518
1668353382236,2022-11-13T17.29.42.236,7.840,0.671,-0.213,0.518
1668353382276,2022-11-13T17.29.42.276,7.880,0.823,-0.061,0.518
1668353382316,2022-11-13T17.29.42.316,7.920,0.549,-0.152,0.701
1668353382356,2022-11-13T17.29.42.356,7.960,0.457,-0.122,0.701
1668353382396,2022-11-13T17.29.42.396,8.000,0.427,-0.183,0.579
1668353382436,2022-11-13T17.29.42.436,8.040,0.701,-0.091,0.213
1668353382476,2022-11-13T17.29.42.476,8.080,0.457,-0.061,0.213
1668353382516,2022-11-13T17.29.42.516,8.120,0.335,-0.122,0.518
1668353382556,2022-11-13T17.29.42.556,8.160,0.274,-0.122,0.640
1668353382596,2022-11-13T17.29.42.596,8.200,0.366,-0.091,0.549
1668353382636,2022-11-13T17.29.42.636,8.240,0.335,-0.091,0.335
1668353382676,2022-11-13T17.29.42.676,8.280,0.549,-0.274,0.244
1668353382716,2022-11-13T17.29.42.716,8.320,0.823,-0.122,0.183
1668353382756,2022-11-13T17.29.42.756,8.360,0.579,-0.152,0.457
1668353382796,2022-11-13T17.29.42.796,8.400,0.549,-0.152,0.610
1668353382836,2022-11-13T17.29.42.836,8.440,0.305,-0.091,0.671
1668353382876,2022-11-13T17.29.42.876,8.480,0.396,-0.183,0.457
1668353382916,2022-11-13T17.29.42.916,8.520,0.640,-0.061,0.030
1668353382956,2022-11-13T17.29.42.956,8.560,1.159,0.091,-0.213
1668353382996,2022-11-13T17.29.42.996,8.600,0.915,0.061,0.000
1668353383036,2022-11-13T17.29.43.036,8.640,0.732,0.030,0.183
1668353383076,2022-11-13T17.29.43.076,8.680,0.762,0.091,0.396
1668353383116,2022-11-13T17.29.43.116,8.720,0.335,0.000,0.671
1668353383156,2022-11-13T17.29.43.156,8.760,0.274,0.000,0.823
1668353383196,2022-11-13T17.29.43.196,8.800,0.427,0.030,0.884
1668353383236,2022-11-13T17.29.43.236,8.840,0.457,-0.061,0.945
1668353383276,2022-11-13T17.29.43.276,8.880,0.610,-0.183,0.915
1668353383316,2022-11-13T17.29.43.316,8.920,0.305,-0.152,0.884
1668353383356,2022-11-13T17.29.43.356,8.960,0.640,-0.183,0.793
1668353383396,2022-11-13T17.29.43.396,9.000,0.823,-0.244,0.640
1668353383436,2022-11-13T17.29.43.436,9.040,0.457,-0.274,0.823
1668353383476,2022-11-13T17.29.43.476,9.080,0.335,-0.305,1.006
1668353383516,2022-11-13T17.29.43.516,9.120,0.122,-0.244,1.159
1668353383556,2022-11-13T17.29.43.556,9.160,0.335,-0.274,0.945
1668353383596,2022-11-13T17.29.43.596,9.200,0.488,-0.244,0.854
1668353383636,2022-11-13T17.29.43.636,9.240,0.549,-0.213,0.793
1668353383676,2022-11-13T17.29.43.676,9.280,0.396,-0.213,0.793
1668353383716,2022-11-13T17.29.43.716,9.320,0.427,-0.213,0.732
1668353383756,2022-11-13T17.29.43.756,9.360,0.488,-0.122,0.579
1668353383796,2022-11-13T17.29.43.796,9.400,0.579,-0.213,0.396
1668353383836,2022-11-13T17.29.43.836,9.440,0.488,-0.183,0.335
1668353383876,2022-11-13T17.29.43.876,9.480,0.518,-0.183,0.488
1668353383916,2022-11-13T17.29.43.916,9.520,0.640,-0.244,0.579
1668353383956,2022-11-13T17.29.43.956,9.560,0.396,-0.213,0.549
1668353383996,2022-11-13T17.29.43.996,9.600,0.671,-0.183,0.335
1668353384036,2022-11-13T17.29.44.036,9.640,0.396,-0.183,0.396
1668353384076,2022-11-13T17.29.44.076,9.680,0.732,-0.183,0.274
1668353384116,2022-11-13T17.29.44.116,9.720,0.610,-0.122,0.183
1668353384156,2022-11-13T17.29.44.156,9.760,0.549,-0.152,0.396
1668353384196,2022-11-13T17.29.44.196,9.800,0.396,-0.274,0.427
1668353384236,2022-11-13T17.29.44.236,9.840,0.701,-0.152,0.091
1668353384276,2022-11-13T17.29.44.276,9.880,0.488,-0.122,0.152
1668353384316,2022-11-13T17.29.44.316,9.920,0.488,-0.152,0.335
1668353384356,2022-11-13T17.29.44.356,9.960,0.579,-0.213,0.366
1668353384396,2022-11-13T17.29.44.396,10.000,0.701,-0.122,0.244
1668353384436,2022-11-13T17.29.44.436,10.040,0.671,-0.122,0.396
1668353384476,2022-11-13T17.29.44.476,10.080,0.488,-0.244,0.457
1668353384516,2022-11-13T17.29.44.516,10.120,0.579,-0.213,0.152
1668353384556,2022-11-13T17.29.44.556,10.160,0.640,-0.122,0.122
1668353384596,2022-11-13T17.29.44.596,10.200,0.701,-0.152,0.244
1668353384636,2022-11-13T17.29.44.636,10.240,0.640,-0.122,0.305
1668353384676,2022-11-13T17.29.44.676,10.280,0.610,-0.091,0.274
1668353384716,2022-11-13T17.29.44.716,10.320,0.671,-0.030,0.305
1668353384756,2022-11-13T17.29.44.756,10.360,0.610,0.000,0.244
1668353384796,2022-11-13T17.29.44.796,10.400,0.488,-0.061,0.366
1668353384836,2022-11-13T17.29.44.836,10.440,0.549,-0.122,0.366
1668353384876,2022-11-13T17.29.44.876,10.480,0.518,-0.152,0.274
1668353384916,2022-11-13T17.29.44.916,10.520,0.549,-0.091,0.213
1668353384956,2022-11-13T17.29.44.956,10.560,0.640,0.000,0.274
1668353384996,2022-11-13T17.29.44.996,10.600,0.793,-0.030,0.366
1668353385036,2022-11-13T17.29.45.036,10.640,0.610,-0.152,0.457
1668353385076,2022-11-13T17.29.45.076,10.680,0.610,-0.091,0.549
1668353385116,2022-11-13T17.29.45.116,10.720,0.579,-0.152,0.427
1668353385156,2022-11-13T17.29.45.156,10.760,0.610,-0.152,0.335
1668353385196,2022-11-13T17.29.45.196,10.800,0.579,-0.091,0.549
1668353385236,2022-11-13T17.29.45.236,10.840,0.671,-0.030,0.610
1668353385276,2022-11-13T17.29.45.276,10.880,0.671,-0.030,0.488
1668353385316,2022-11-13T17.29.45.316,10.920,0.610,-0.183,0.488
1668353385356,2022-11-13T17.29.45.356,10.960,0.854,0.000,0.457
1668353385396,2022-11-13T17.29.45.396,11.000,0.610,-0.091,0.701
1668353385436,2022-11-13T17.29.45.436,11.040,0.518,-0.152,0.701
1668353385476,2022-11-13T17.29.45.476,11.080,0.701,-0.183,0.335
1668353385516,2022-11-13T17.29.45.516,11.120,0.427,-0.183,0.396
1668353385556,2022-11-13T17.29.45.556,11.160,0.488,-0.091,0.488
1668353385596,2022-11-13T17.29.45.596,11.200,0.823,-0.061,0.396
1668353385636,2022-11-13T17.29.45.636,11.240,0.823,-0.061,0.274
1668353385676,2022-11-13T17.29.45.676,11.280,0.610,-0.091,0.274
1668353385716,2022-11-13T17.29.45.716,11.320,0.335,0.000,0.305
1668353385756,2022-11-13T17.29.45.756,11.360,0.549,-0.091,0.213
1668353385796,2022-11-13T17.29.45.796,11.400,0.762,-0.061,0.061
1668353385836,2022-11-13T17.29.45.836,11.440,0.701,-0.091,0.213
1668353385876,2022-11-13T17.29.45.876,11.480,0.396,-0.061,0.396
1668353385916,2022-11-13T17.29.45.916,11.520,0.823,-0.091,0.335
1668353385956,2022-11-13T17.29.45.956,11.560,0.945,-0.030,0.396
1668353385996,2022-11-13T17.29.45.996,11.600,0.549,-0.152,0.762
1668353386036,2022-11-13T17.29.46.036,11.640,0.030,0.000,0.854
1668353386076,2022-11-13T17.29.46.076,11.680,0.701,-0.061,0.427
1668353386116,2022-11-13T17.29.46.116,11.720,0.366,-0.305,0.366
1668353386156,2022-11-13T17.29.46.156,11.760,0.762,-0.274,0.122
1668353386196,2022-11-13T17.29.46.196,11.800,0.915,-0.213,0.183
1668353386236,2022-11-13T17.29.46.236,11.840,0.884,-0.213,0.244
1668353386276,2022-11-13T17.29.46.276,11.880,0.457,-0.061,0.427
1668353386316,2022-11-13T17.29.46.316,11.920,0.610,-0.061,0.488
1668353386356,2022-11-13T17.29.46.356,11.960,0.610,-0.122,0.488
1668353386396,2022-11-13T17.29.46.396,12.000,0.549,-0.305,0.457
1668353386436,2022-11-13T17.29.46.436,12.040,0.366,-0.183,0.610
1668353386476,2022-11-13T17.29.46.476,12.080,0.549,-0.244,0.610
1668353386516,2022-11-13T17.29.46.516,12.120,0.244,-0.183,0.701
1668353386556,2022-11-13T17.29.46.556,12.160,0.183,-0.213,0.762
1668353386596,2022-11-13T17.29.46.596,12.200,0.457,-0.152,0.396
1668353386636,2022-11-13T17.29.46.636,12.240,0.793,-0.183,0.244
1668353386676,2022-11-13T17.29.46.676,12.280,0.701,-0.122,0.427
1668353386716,2022-11-13T17.29.46.716,12.320,0.701,-0.183,0.640
1668353386756,2022-11-13T17.29.46.756,12.360,0.488,-0.152,0.671
1668353386796,2022-11-13T17.29.46.796,12.400,0.701,-0.122,0.488
1668353386836,2022-11-13T17.29.46.836,12.440,0.732,-0.030,0.488
1668353386876,2022-11-13T17.29.46.876,12.480,0.579,-0.030,0.701
1668353386916,2022-11-13T17.29.46.916,12.520,0.610,-0.091,0.793
1668353386956,2022-11-13T17.29.46.956,12.560,0.671,-0.152,0.762
1668353386996,2022-11-13T17.29.46.996,12.600,0.610,-0.244,0.823
1668353387036,2022-11-13T17.29.47.036,12.640,0.305,-0.244,0.884
1668353387076,2022-11-13T17.29.47.076,12.680,0.427,-0.183,0.976
1668353387116,2022-11-13T17.29.47.116,12.720,0.335,-0.152,1.006
1668353387156,2022-11-13T17.29.47.156,12.760,0.579,-0.244,0.579
1668353387196,2022-11-13T17.29.47.196,12.800,0.579,-0.152,0.579
1668353387236,2022-11-13T17.29.47.236,12.840,0.457,-0.091,0.701
1668353387276,2022-11-13T17.29.47.276,12.880,0.701,-0.183,0.793
1668353387316,2022-11-13T17.29.47.316,12.920,0.366,-0.183,0.884
1668353387356,2022-11-13T17.29.47.356,12.960,0.457,-0.213,0.976
1668353387396,2022-11-13T17.29.47.396,13.000,0.457,-0.274,0.823
1668353387436,2022-11-13T17.29.47.436,13.040,0.732,-0.305,0.793
1668353387476,2022-11-13T17.29.47.476,13.080,0.488,-0.305,0.884
1668353387516,2022-11-13T17.29.47.516,13.120,0.701,-0.274,0.915
1668353387556,2022-11-13T17.29.47.556,13.160,0.671,-0.244,0.762
1668353387596,2022-11-13T17.29.47.596,13.200,0.701,-0.122,0.732
1668353387636,2022-11-13T17.29.47.636,13.240,0.610,-0.183,0.793
1668353387676,2022-11-13T17.29.47.676,13.280,0.671,-0.244,0.762
1668353387716,2022-11-13T17.29.47.716,13.320,0.457,-0.213,0.701
1668353387756,2022-11-13T17.29.47.756,13.360,0.640,-0.213,0.671
1668353387796,2022-11-13T17.29.47.796,13.400,0.640,-0.244,0.671
1668353387836,2022-11-13T17.29.47.836,13.440,0.640,-0.183,0.610
1668353387876,2022-11-13T17.29.47.876,13.480,0.701,-0.122,0.518
1668353387916,2022-11-13T17.29.47.916,13.520,0.823,-0.061,0.366
1668353387956,2022-11-13T17.29.47.956,13.560,0.854,-0.061,0.366
1668353387996,2022-11-13T17.29.47.996,13.600,0.884,-0.122,0.213
1668353388036,2022-11-13T17.29.48.036,13.640,0.915,-0.061,0.030
1668353388076,2022-11-13T17.29.48.076,13.680,0.884,0.000,0.000
1668353388116,2022-11-13T17.29.48.116,13.720,0.732,0.030,0.061
1668353388156,2022-11-13T17.29.48.156,13.760,0.884,-0.030,-0.061
1668353388196,2022-11-13T17.29.48.196,13.800,0.823,-0.030,-0.030
1668353388236,2022-11-13T17.29.48.236,13.840,0.762,-0.030,0.183
1668353388276,2022-11-13T17.29.48.276,13.880,0.610,-0.030,0.457
1668353388316,2022-11-13T17.29.48.316,13.920,0.549,-0.061,0.518
1668353388356,2022-11-13T17.29.48.356,13.960,0.610,-0.091,0.518
1668353388396,2022-11-13T17.29.48.396,14.000,0.488,-0.152,0.640
1668353388436,2022-11-13T17.29.48.436,14.040,0.488,-0.091,0.579
1668353388476,2022-11-13T17.29.48.476,14.080,0.793,-0.152,0.488
1668353388516,2022-11-13T17.29.48.516,14.120,0.823,-0.122,0.457
1668353388556,2022-11-13T17.29.48.556,14.160,0.732,-0.030,0.518
1668353388596,2022-11-13T17.29.48.596,14.200,0.640,-0.061,0.671
1668353388636,2022-11-13T17.29.48.636,14.240,0.671,-0.183,0.671
1668353388676,2022-11-13T17.29.48.676,14.280,0.701,-0.091,0.640
1668353388716,2022-11-13T17.29.48.716,14.320,0.640,-0.152,0.701
1668353388756,2022-11-13T17.29.48.756,14.360,0.427,-0.122,0.823
1668353388796,2022-11-13T17.29.48.796,14.400,0.396,-0.183,0.762
1668353388836,2022-11-13T17.29.48.836,14.440,0.762,-0.091,0.701
1668353388876,2022-11-13T17.29.48.876,14.480,0.488,-0.091,0.884
1668353388916,2022-11-13T17.29.48.916,14.520,0.549,-0.152,0.793
1668353388956,2022-11-13T17.29.48.956,14.560,0.793,-0.061,0.671
