epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667919090135,2022-11-08T16:51:30.135,0.000,0.192,0.180,-0.937
1667919090175,2022-11-08T16:51:30.175,0.040,0.190,0.185,-0.945
1667919090215,2022-11-08T16:51:30.215,0.080,0.188,0.182,-0.941
1667919090255,2022-11-08T16:51:30.255,0.120,0.189,0.184,-0.941
1667919090295,2022-11-08T16:51:30.295,0.160,0.193,0.183,-0.941
1667919090335,2022-11-08T16:51:30.335,0.200,0.191,0.183,-0.942
1667919090375,2022-11-08T16:51:30.375,0.240,0.191,0.180,-0.943
1667919090415,2022-11-08T16:51:30.415,0.280,0.190,0.181,-0.942
1667919090455,2022-11-08T16:51:30.455,0.320,0.192,0.186,-0.941
1667919090495,2022-11-08T16:51:30.495,0.360,0.190,0.182,-0.939
1667919090535,2022-11-08T16:51:30.535,0.400,0.192,0.184,-0.941
1667919090575,2022-11-08T16:51:30.575,0.440,0.196,0.181,-0.940
1667919090615,2022-11-08T16:51:30.615,0.480,0.194,0.184,-0.941
1667919090655,2022-11-08T16:51:30.655,0.520,0.191,0.192,-0.942
1667919090695,2022-11-08T16:51:30.695,0.560,0.188,0.185,-0.946
1667919090735,2022-11-08T16:51:30.735,0.600,0.182,0.180,-0.945
1667919090775,2022-11-08T16:51:30.775,0.640,0.186,0.186,-0.941
1667919090815,2022-11-08T16:51:30.815,0.680,0.194,0.186,-0.939
1667919090855,2022-11-08T16:51:30.855,0.720,0.196,0.185,-0.942
1667919090895,2022-11-08T16:51:30.895,0.760,0.194,0.184,-0.942
1667919090935,2022-11-08T16:51:30.935,0.800,0.194,0.186,-0.939
1667919090975,2022-11-08T16:51:30.975,0.840,0.198,0.192,-0.938
1667919091015,2022-11-08T16:51:31.015,0.880,0.203,0.185,-0.935
1667919091055,2022-11-08T16:51:31.055,0.920,0.205,0.183,-0.934
1667919091095,2022-11-08T16:51:31.095,0.960,0.202,0.190,-0.939
1667919091135,2022-11-08T16:51:31.135,1.000,0.196,0.191,-0.938
1667919091175,2022-11-08T16:51:31.175,1.040,0.198,0.188,-0.938
1667919091215,2022-11-08T16:51:31.215,1.080,0.199,0.189,-0.939
1667919091255,2022-11-08T16:51:31.255,1.120,0.199,0.186,-0.938
1667919091295,2022-11-08T16:51:31.295,1.160,0.202,0.185,-0.938
1667919091335,2022-11-08T16:51:31.335,1.200,0.201,0.186,-0.939
1667919091375,2022-11-08T16:51:31.375,1.240,0.204,0.189,-0.938
1667919091415,2022-11-08T16:51:31.415,1.280,0.203,0.188,-0.936
1667919091455,2022-11-08T16:51:31.455,1.320,0.199,0.188,-0.937
1667919091495,2022-11-08T16:51:31.495,1.360,0.203,0.190,-0.938
1667919091535,2022-11-08T16:51:31.535,1.400,0.201,0.187,-0.937
1667919091575,2022-11-08T16:51:31.575,1.440,0.200,0.188,-0.937
1667919091615,2022-11-08T16:51:31.615,1.480,0.200,0.191,-0.937
1667919091655,2022-11-08T16:51:31.655,1.520,0.199,0.187,-0.936
1667919091695,2022-11-08T16:51:31.695,1.560,0.203,0.193,-0.937
1667919091735,2022-11-08T16:51:31.735,1.600,0.204,0.196,-0.936
1667919091775,2022-11-08T16:51:31.775,1.640,0.205,0.188,-0.934
1667919091815,2022-11-08T16:51:31.815,1.680,0.204,0.195,-0.937
1667919091855,2022-11-08T16:51:31.855,1.720,0.200,0.197,-0.939
1667919091895,2022-11-08T16:51:31.895,1.760,0.200,0.191,-0.937
1667919091935,2022-11-08T16:51:31.935,1.800,0.202,0.188,-0.936
1667919091975,2022-11-08T16:51:31.975,1.840,0.200,0.191,-0.935
1667919092015,2022-11-08T16:51:32.015,1.880,0.198,0.189,-0.937
1667919092055,2022-11-08T16:51:32.055,1.920,0.198,0.189,-0.936
1667919092095,2022-11-08T16:51:32.095,1.960,0.200,0.192,-0.935
1667919092135,2022-11-08T16:51:32.135,2.000,0.201,0.195,-0.937
1667919092175,2022-11-08T16:51:32.175,2.040,0.201,0.191,-0.936
1667919092215,2022-11-08T16:51:32.215,2.080,0.202,0.192,-0.937
1667919092255,2022-11-08T16:51:32.255,2.120,0.201,0.193,-0.936
1667919092295,2022-11-08T16:51:32.295,2.160,0.198,0.190,-0.936
1667919092335,2022-11-08T16:51:32.335,2.200,0.201,0.192,-0.936
1667919092375,2022-11-08T16:51:32.375,2.240,0.203,0.193,-0.936
1667919092415,2022-11-08T16:51:32.415,2.280,0.202,0.191,-0.935
1667919092455,2022-11-08T16:51:32.455,2.320,0.202,0.191,-0.936
1667919092495,2022-11-08T16:51:32.495,2.360,0.201,0.190,-0.938
1667919092535,2022-11-08T16:51:32.535,2.400,0.197,0.192,-0.938
1667919092575,2022-11-08T16:51:32.575,2.440,0.196,0.190,-0.939
1667919092615,2022-11-08T16:51:32.615,2.480,0.201,0.188,-0.936
1667919092655,2022-11-08T16:51:32.655,2.520,0.198,0.190,-0.935
1667919092695,2022-11-08T16:51:32.695,2.560,0.203,0.191,-0.936
1667919092735,2022-11-08T16:51:32.735,2.600,0.203,0.186,-0.935
1667919092775,2022-11-08T16:51:32.775,2.640,0.203,0.191,-0.936
1667919092815,2022-11-08T16:51:32.815,2.680,0.201,0.190,-0.935
1667919092855,2022-11-08T16:51:32.855,2.720,0.200,0.190,-0.936
1667919092895,2022-11-08T16:51:32.895,2.760,0.200,0.189,-0.938
1667919092935,2022-11-08T16:51:32.935,2.800,0.199,0.190,-0.938
1667919092975,2022-11-08T16:51:32.975,2.840,0.199,0.188,-0.938
