epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667160570993,2022-10-30T22:09:30.993,0.000,-0.230,-0.234,-0.937
1667160571032,2022-10-30T22:09:31.032,0.039,-0.232,-0.239,-0.946
1667160571072,2022-10-30T22:09:31.072,0.079,-0.230,-0.236,-0.945
1667160571111,2022-10-30T22:09:31.111,0.118,-0.232,-0.236,-0.945
1667160571151,2022-10-30T22:09:31.151,0.158,-0.231,-0.245,-0.942
1667160571191,2022-10-30T22:09:31.191,0.198,-0.228,-0.246,-0.943
1667160571230,2022-10-30T22:09:31.230,0.237,-0.230,-0.230,-0.945
1667160571270,2022-10-30T22:09:31.270,0.277,-0.233,-0.220,-0.946
1667160571309,2022-10-30T22:09:31.309,0.316,-0.231,-0.247,-0.943
1667160571349,2022-10-30T22:09:31.349,0.356,-0.222,-0.236,-0.950
1667160571388,2022-10-30T22:09:31.388,0.395,-0.234,-0.228,-0.944
1667160571428,2022-10-30T22:09:31.428,0.435,-0.225,-0.225,-0.949
1667160571467,2022-10-30T22:09:31.467,0.474,-0.226,-0.228,-0.949
1667160571507,2022-10-30T22:09:31.507,0.514,-0.226,-0.238,-0.946
1667160571546,2022-10-30T22:09:31.546,0.553,-0.234,-0.224,-0.943
1667160571586,2022-10-30T22:09:31.586,0.593,-0.231,-0.255,-0.940
1667160571626,2022-10-30T22:09:31.626,0.633,-0.244,-0.312,-0.917
1667160571665,2022-10-30T22:09:31.665,0.672,-0.240,-0.244,-0.941
1667160571705,2022-10-30T22:09:31.705,0.712,-0.221,-0.247,-0.943
1667160571744,2022-10-30T22:09:31.744,0.751,-0.239,-0.248,-0.937
1667160571784,2022-10-30T22:09:31.784,0.791,-0.228,-0.235,-0.945
1667160571823,2022-10-30T22:09:31.823,0.830,-0.217,-0.215,-0.958
1667160571863,2022-10-30T22:09:31.863,0.870,-0.227,-0.142,-0.956
1667160571902,2022-10-30T22:09:31.902,0.909,-0.239,-0.218,-0.944
1667160571942,2022-10-30T22:09:31.942,0.949,-0.223,-0.294,-0.937
1667160571982,2022-10-30T22:09:31.982,0.989,-0.231,-0.261,-0.941
1667160572021,2022-10-30T22:09:32.021,1.028,-0.228,-0.218,-0.949
1667160572061,2022-10-30T22:09:32.061,1.068,-0.229,-0.210,-0.945
1667160572100,2022-10-30T22:09:32.100,1.107,-0.226,-0.238,-0.946
1667160572140,2022-10-30T22:09:32.140,1.147,-0.228,-0.240,-0.944
1667160572179,2022-10-30T22:09:32.179,1.186,-0.231,-0.232,-0.943
1667160572219,2022-10-30T22:09:32.219,1.226,-0.228,-0.232,-0.945
1667160572258,2022-10-30T22:09:32.258,1.265,-0.225,-0.229,-0.947
1667160572298,2022-10-30T22:09:32.298,1.305,-0.232,-0.233,-0.943
1667160572337,2022-10-30T22:09:32.337,1.344,-0.227,-0.237,-0.944
1667160572377,2022-10-30T22:09:32.377,1.384,-0.225,-0.233,-0.946
1667160572417,2022-10-30T22:09:32.417,1.424,-0.228,-0.232,-0.945
1667160572456,2022-10-30T22:09:32.456,1.463,-0.226,-0.232,-0.944
1667160572496,2022-10-30T22:09:32.496,1.503,-0.223,-0.226,-0.944
1667160572535,2022-10-30T22:09:32.535,1.542,-0.221,-0.229,-0.946
1667160572575,2022-10-30T22:09:32.575,1.582,-0.212,-0.233,-0.948
1667160572614,2022-10-30T22:09:32.614,1.621,-0.201,-0.231,-0.949
1667160572654,2022-10-30T22:09:32.654,1.661,-0.205,-0.225,-0.950
1667160572693,2022-10-30T22:09:32.693,1.700,-0.198,-0.212,-0.951
1667160572733,2022-10-30T22:09:32.733,1.740,-0.177,-0.222,-0.952
1667160572773,2022-10-30T22:09:32.773,1.780,-0.155,-0.237,-0.954
1667160572812,2022-10-30T22:09:32.812,1.819,-0.156,-0.229,-0.952
1667160572852,2022-10-30T22:09:32.852,1.859,-0.186,-0.227,-0.952
1667160572891,2022-10-30T22:09:32.891,1.898,-0.196,-0.226,-0.951
1667160572931,2022-10-30T22:09:32.931,1.938,-0.187,-0.222,-0.954
1667160572970,2022-10-30T22:09:32.970,1.977,-0.168,-0.219,-0.955
1667160573010,2022-10-30T22:09:33.010,2.017,-0.165,-0.214,-0.961
1667160573049,2022-10-30T22:09:33.049,2.056,-0.168,-0.222,-0.955
1667160573089,2022-10-30T22:09:33.089,2.096,-0.158,-0.229,-0.954
1667160573129,2022-10-30T22:09:33.129,2.136,-0.174,-0.225,-0.952
1667160573168,2022-10-30T22:09:33.168,2.175,-0.191,-0.229,-0.951
1667160573208,2022-10-30T22:09:33.208,2.215,-0.200,-0.212,-0.953
1667160573247,2022-10-30T22:09:33.247,2.254,-0.229,-0.183,-0.955
1667160573287,2022-10-30T22:09:33.287,2.294,-0.241,-0.192,-0.950
1667160573326,2022-10-30T22:09:33.326,2.333,-0.255,-0.210,-0.950
1667160573366,2022-10-30T22:09:33.366,2.373,-0.244,-0.210,-0.939
1667160573405,2022-10-30T22:09:33.405,2.412,-0.180,-0.215,-0.957
1667160573445,2022-10-30T22:09:33.445,2.452,-0.193,-0.216,-0.955
1667160573484,2022-10-30T22:09:33.484,2.491,-0.214,-0.219,-0.949
1667160573524,2022-10-30T22:09:33.524,2.531,-0.203,-0.224,-0.948
1667160573564,2022-10-30T22:09:33.564,2.571,-0.213,-0.212,-0.948
1667160573603,2022-10-30T22:09:33.603,2.610,-0.220,-0.203,-0.949
1667160573643,2022-10-30T22:09:33.643,2.650,-0.218,-0.239,-0.946
1667160573682,2022-10-30T22:09:33.682,2.689,-0.209,-0.227,-0.949
1667160573722,2022-10-30T22:09:33.722,2.729,-0.212,-0.199,-0.953
1667160573761,2022-10-30T22:09:33.761,2.768,-0.222,-0.210,-0.949
1667160573801,2022-10-30T22:09:33.801,2.808,-0.220,-0.227,-0.948
1667160573840,2022-10-30T22:09:33.840,2.847,-0.219,-0.219,-0.947
1667160573880,2022-10-30T22:09:33.880,2.887,-0.218,-0.213,-0.951
1667160573920,2022-10-30T22:09:33.920,2.927,-0.223,-0.214,-0.949
1667160573959,2022-10-30T22:09:33.959,2.966,-0.225,-0.215,-0.949
1667160573999,2022-10-30T22:09:33.999,3.006,-0.224,-0.212,-0.949
1667160574038,2022-10-30T22:09:34.038,3.045,-0.227,-0.215,-0.948
1667160574078,2022-10-30T22:09:34.078,3.085,-0.222,-0.216,-0.949
1667160574117,2022-10-30T22:09:34.117,3.124,-0.222,-0.218,-0.948
1667160574157,2022-10-30T22:09:34.157,3.164,-0.220,-0.213,-0.949
1667160574196,2022-10-30T22:09:34.196,3.203,-0.221,-0.216,-0.949
1667160574236,2022-10-30T22:09:34.236,3.243,-0.224,-0.219,-0.948
