epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667720016265,2022-11-06T09:33:36.265,0.000,-0.162,0.271,-0.911
1667720016305,2022-11-06T09:33:36.305,0.040,-0.162,0.272,-0.920
1667720016345,2022-11-06T09:33:36.345,0.080,-0.164,0.271,-0.918
1667720016385,2022-11-06T09:33:36.385,0.120,-0.160,0.270,-0.919
1667720016425,2022-11-06T09:33:36.425,0.160,-0.161,0.268,-0.918
1667720016465,2022-11-06T09:33:36.465,0.200,-0.164,0.270,-0.916
1667720016505,2022-11-06T09:33:36.505,0.240,-0.161,0.267,-0.921
1667720016545,2022-11-06T09:33:36.545,0.280,-0.161,0.273,-0.920
1667720016585,2022-11-06T09:33:36.585,0.320,-0.165,0.272,-0.918
1667720016625,2022-11-06T09:33:36.625,0.360,-0.163,0.269,-0.918
1667720016665,2022-11-06T09:33:36.665,0.400,-0.162,0.267,-0.917
1667720016705,2022-11-06T09:33:36.705,0.440,-0.162,0.268,-0.918
1667720016745,2022-11-06T09:33:36.745,0.480,-0.161,0.271,-0.918
1667720016785,2022-11-06T09:33:36.785,0.520,-0.161,0.270,-0.919
1667720016825,2022-11-06T09:33:36.825,0.560,-0.162,0.269,-0.918
1667720016865,2022-11-06T09:33:36.865,0.600,-0.163,0.272,-0.916
1667720016905,2022-11-06T09:33:36.905,0.640,-0.161,0.267,-0.918
1667720016945,2022-11-06T09:33:36.945,0.680,-0.161,0.267,-0.918
1667720016985,2022-11-06T09:33:36.985,0.720,-0.163,0.273,-0.915
1667720017025,2022-11-06T09:33:37.025,0.760,-0.160,0.268,-0.917
1667720017065,2022-11-06T09:33:37.065,0.800,-0.160,0.271,-0.916
1667720017105,2022-11-06T09:33:37.105,0.840,-0.165,0.273,-0.914
1667720017145,2022-11-06T09:33:37.145,0.880,-0.164,0.277,-0.915
1667720017185,2022-11-06T09:33:37.185,0.920,-0.160,0.271,-0.919
1667720017225,2022-11-06T09:33:37.225,0.960,-0.158,0.276,-0.918
1667720017265,2022-11-06T09:33:37.265,1.000,-0.161,0.274,-0.916
1667720017305,2022-11-06T09:33:37.305,1.040,-0.163,0.270,-0.915
1667720017345,2022-11-06T09:33:37.345,1.080,-0.159,0.273,-0.917
1667720017385,2022-11-06T09:33:37.385,1.120,-0.156,0.276,-0.918
1667720017425,2022-11-06T09:33:37.425,1.160,-0.158,0.273,-0.918
1667720017465,2022-11-06T09:33:37.465,1.200,-0.160,0.275,-0.916
1667720017505,2022-11-06T09:33:37.505,1.240,-0.156,0.273,-0.918
1667720017545,2022-11-06T09:33:37.545,1.280,-0.156,0.271,-0.919
1667720017585,2022-11-06T09:33:37.585,1.320,-0.159,0.278,-0.915
1667720017625,2022-11-06T09:33:37.625,1.360,-0.161,0.277,-0.912
1667720017665,2022-11-06T09:33:37.665,1.400,-0.162,0.276,-0.915
1667720017705,2022-11-06T09:33:37.705,1.440,-0.158,0.273,-0.918
1667720017745,2022-11-06T09:33:37.745,1.480,-0.155,0.275,-0.915
1667720017785,2022-11-06T09:33:37.785,1.520,-0.158,0.278,-0.912
