epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668246530933,2022-11-12T11.48.50.933,241.360,0.549,-0.183,0.549
1668246530973,2022-11-12T11.48.50.973,241.400,0.671,-0.061,0.518
1668246531013,2022-11-12T11.48.51.013,241.440,0.701,0.030,0.518
1668246531053,2022-11-12T11.48.51.053,241.480,0.671,-0.122,0.518
1668246531093,2022-11-12T11.48.51.093,241.520,0.640,-0.244,0.488
1668246531133,2022-11-12T11.48.51.133,241.560,0.640,0.061,0.427
1668246531173,2022-11-12T11.48.51.173,241.600,0.793,-0.091,0.457
1668246531213,2022-11-12T11.48.51.213,241.640,0.610,-0.396,0.427
1668246531253,2022-11-12T11.48.51.253,241.680,0.518,-0.061,0.457
1668246531293,2022-11-12T11.48.51.293,241.720,0.732,0.061,0.427
1668246531333,2022-11-12T11.48.51.333,241.760,0.671,-0.183,0.518
1668246531373,2022-11-12T11.48.51.373,241.800,0.732,-0.061,0.366
1668246531413,2022-11-12T11.48.51.413,241.840,0.793,0.030,0.396
1668246531453,2022-11-12T11.48.51.453,241.880,0.671,0.000,0.427
1668246531493,2022-11-12T11.48.51.493,241.920,0.671,-0.183,0.366
1668246531533,2022-11-12T11.48.51.533,241.960,0.518,-0.183,0.396
1668246531573,2022-11-12T11.48.51.573,242.000,0.518,-0.030,0.518
1668246531613,2022-11-12T11.48.51.613,242.040,0.640,-0.213,0.518
1668246531653,2022-11-12T11.48.51.653,242.080,0.518,-0.122,0.549
1668246531693,2022-11-12T11.48.51.693,242.120,0.579,-0.183,0.579
1668246531733,2022-11-12T11.48.51.733,242.160,0.671,-0.183,0.579
1668246531773,2022-11-12T11.48.51.773,242.200,0.549,-0.183,0.549
1668246531813,2022-11-12T11.48.51.813,242.240,0.518,-0.152,0.518
1668246531853,2022-11-12T11.48.51.853,242.280,0.579,-0.274,0.488
1668246531893,2022-11-12T11.48.51.893,242.320,0.366,-0.244,0.610
1668246531933,2022-11-12T11.48.51.933,242.360,0.579,0.000,0.579
1668246531973,2022-11-12T11.48.51.973,242.400,0.610,-0.091,0.427
1668246532013,2022-11-12T11.48.52.013,242.440,0.549,-0.305,0.396
1668246532053,2022-11-12T11.48.52.053,242.480,0.640,-0.122,0.518
1668246532093,2022-11-12T11.48.52.093,242.520,0.732,-0.122,0.579
1668246532133,2022-11-12T11.48.52.133,242.560,0.732,-0.183,0.396
1668246532173,2022-11-12T11.48.52.173,242.600,0.579,-0.213,0.396
1668246532213,2022-11-12T11.48.52.213,242.640,0.640,0.091,0.427
1668246532253,2022-11-12T11.48.52.253,242.680,0.762,0.061,0.366
1668246532293,2022-11-12T11.48.52.293,242.720,0.610,-0.213,0.396
1668246532333,2022-11-12T11.48.52.333,242.760,0.518,-0.122,0.518
1668246532373,2022-11-12T11.48.52.373,242.800,0.793,0.030,0.518
1668246532413,2022-11-12T11.48.52.413,242.840,0.579,-0.244,0.488
1668246532453,2022-11-12T11.48.52.453,242.880,0.457,-0.274,0.549
1668246532493,2022-11-12T11.48.52.493,242.920,0.579,-0.061,0.518
1668246532533,2022-11-12T11.48.52.533,242.960,0.732,-0.091,0.549
1668246532573,2022-11-12T11.48.52.573,243.000,0.488,-0.488,0.610
1668246532613,2022-11-12T11.48.52.613,243.040,0.457,-0.335,0.488
1668246532653,2022-11-12T11.48.52.653,243.080,0.823,0.122,0.488
1668246532693,2022-11-12T11.48.52.693,243.120,0.671,-0.152,0.518
1668246532733,2022-11-12T11.48.52.733,243.160,0.488,-0.396,0.396
1668246532773,2022-11-12T11.48.52.773,243.200,0.671,-0.213,0.366
1668246532813,2022-11-12T11.48.52.813,243.240,0.701,-0.305,0.427
1668246532853,2022-11-12T11.48.52.853,243.280,0.396,-0.640,0.610
1668246532893,2022-11-12T11.48.52.893,243.320,0.884,-0.030,0.152
1668246532933,2022-11-12T11.48.52.933,243.360,0.915,0.610,0.305
1668246532973,2022-11-12T11.48.52.973,243.400,1.037,0.091,0.457
1668246533013,2022-11-12T11.48.53.013,243.440,0.793,-0.183,0.396
1668246533053,2022-11-12T11.48.53.053,243.480,0.610,0.030,0.518
1668246533093,2022-11-12T11.48.53.093,243.520,0.884,-0.122,0.427
1668246533133,2022-11-12T11.48.53.133,243.560,0.549,-0.457,0.671
1668246533173,2022-11-12T11.48.53.173,243.600,0.457,-0.274,0.671
1668246533213,2022-11-12T11.48.53.213,243.640,0.610,-0.305,0.488
1668246533253,2022-11-12T11.48.53.253,243.680,0.579,-0.335,0.549
1668246533293,2022-11-12T11.48.53.293,243.720,0.640,-0.396,0.518
1668246533333,2022-11-12T11.48.53.333,243.760,0.579,-0.244,0.457
1668246533373,2022-11-12T11.48.53.373,243.800,0.610,-0.213,0.549
1668246533413,2022-11-12T11.48.53.413,243.840,0.579,-0.305,0.579
1668246533453,2022-11-12T11.48.53.453,243.880,0.396,-0.152,0.457
1668246533493,2022-11-12T11.48.53.493,243.920,0.518,-0.061,0.396
1668246533533,2022-11-12T11.48.53.533,243.960,0.640,-0.305,0.518
1668246533573,2022-11-12T11.48.53.573,244.000,0.640,-0.274,0.518
1668246533613,2022-11-12T11.48.53.613,244.040,0.549,-0.122,0.427
1668246533653,2022-11-12T11.48.53.653,244.080,0.671,-0.213,0.457
1668246533693,2022-11-12T11.48.53.693,244.120,0.549,-0.183,0.518
1668246533733,2022-11-12T11.48.53.733,244.160,0.640,-0.183,0.396
1668246533773,2022-11-12T11.48.53.773,244.200,0.518,-0.213,0.366
1668246533813,2022-11-12T11.48.53.813,244.240,0.518,-0.305,0.488
1668246533853,2022-11-12T11.48.53.853,244.280,0.579,-0.427,0.549
1668246533893,2022-11-12T11.48.53.893,244.320,0.640,-0.610,0.579
1668246533933,2022-11-12T11.48.53.933,244.360,0.366,-0.305,0.579
1668246533973,2022-11-12T11.48.53.973,244.400,0.549,-0.122,0.457
1668246534013,2022-11-12T11.48.54.013,244.440,0.671,-0.152,0.518
1668246534053,2022-11-12T11.48.54.053,244.480,0.701,0.061,0.457
1668246534093,2022-11-12T11.48.54.093,244.520,0.732,0.152,0.518
1668246534133,2022-11-12T11.48.54.133,244.560,0.518,-0.213,0.488
1668246534173,2022-11-12T11.48.54.173,244.600,0.396,0.000,0.396
1668246534213,2022-11-12T11.48.54.213,244.640,0.640,0.030,0.518
1668246534253,2022-11-12T11.48.54.253,244.680,0.518,-0.183,0.701
1668246534293,2022-11-12T11.48.54.293,244.720,0.610,0.091,0.427
1668246534333,2022-11-12T11.48.54.333,244.760,0.884,-0.061,0.305
1668246534373,2022-11-12T11.48.54.373,244.800,0.793,-0.152,0.610
1668246534413,2022-11-12T11.48.54.413,244.840,0.732,-0.183,0.640
1668246534453,2022-11-12T11.48.54.453,244.880,0.762,-0.061,0.457
1668246534493,2022-11-12T11.48.54.493,244.920,0.854,0.061,0.366
1668246534533,2022-11-12T11.48.54.533,244.960,0.671,-0.335,0.488
1668246534573,2022-11-12T11.48.54.573,245.000,0.610,-0.030,0.396
1668246534613,2022-11-12T11.48.54.613,245.040,0.732,0.000,0.396
1668246534653,2022-11-12T11.48.54.653,245.080,0.701,-0.244,0.488
1668246534693,2022-11-12T11.48.54.693,245.120,0.732,-0.152,0.396
1668246534733,2022-11-12T11.48.54.733,245.160,0.884,0.000,0.427
1668246534773,2022-11-12T11.48.54.773,245.200,0.671,-0.244,0.884
1668246534813,2022-11-12T11.48.54.813,245.240,0.305,-0.457,1.098
1668246534853,2022-11-12T11.48.54.853,245.280,0.488,0.061,0.518
1668246534893,2022-11-12T11.48.54.893,245.320,0.549,0.061,0.274
1668246534933,2022-11-12T11.48.54.933,245.360,0.457,-0.366,0.366
1668246534973,2022-11-12T11.48.54.973,245.400,0.579,0.061,0.152
1668246535013,2022-11-12T11.48.55.013,245.440,0.945,0.061,0.122
1668246535053,2022-11-12T11.48.55.053,245.480,0.793,-0.366,0.274
1668246535093,2022-11-12T11.48.55.093,245.520,0.518,-0.213,0.549
1668246535133,2022-11-12T11.48.55.133,245.560,0.793,-0.152,0.610
1668246535173,2022-11-12T11.48.55.173,245.600,0.701,-0.396,0.610
1668246535213,2022-11-12T11.48.55.213,245.640,0.396,-0.305,0.610
1668246535253,2022-11-12T11.48.55.253,245.680,0.640,-0.152,0.640
1668246535293,2022-11-12T11.48.55.293,245.720,0.488,-0.091,0.640
1668246535333,2022-11-12T11.48.55.333,245.760,0.518,-0.213,0.488
1668246535373,2022-11-12T11.48.55.373,245.800,0.610,-0.183,0.549
1668246535413,2022-11-12T11.48.55.413,245.840,0.732,-0.152,0.488
1668246535453,2022-11-12T11.48.55.453,245.880,0.610,-0.122,0.427
1668246535493,2022-11-12T11.48.55.493,245.920,0.640,-0.091,0.457
1668246535533,2022-11-12T11.48.55.533,245.960,0.762,-0.091,0.396
1668246535573,2022-11-12T11.48.55.573,246.000,0.610,-0.061,0.457
1668246535613,2022-11-12T11.48.55.613,246.040,0.640,-0.152,0.335
1668246535653,2022-11-12T11.48.55.653,246.080,0.640,-0.244,0.366
1668246535693,2022-11-12T11.48.55.693,246.120,0.823,0.061,0.366
1668246535733,2022-11-12T11.48.55.733,246.160,0.976,0.030,0.427
1668246535773,2022-11-12T11.48.55.773,246.200,0.884,-0.152,0.488
1668246535813,2022-11-12T11.48.55.813,246.240,0.732,0.091,0.488
1668246535853,2022-11-12T11.48.55.853,246.280,0.701,0.122,0.518
1668246535893,2022-11-12T11.48.55.893,246.320,0.610,-0.183,0.518
1668246535933,2022-11-12T11.48.55.933,246.360,0.518,-0.396,0.488
1668246535973,2022-11-12T11.48.55.973,246.400,0.640,0.091,0.457
1668246536013,2022-11-12T11.48.56.013,246.440,0.701,0.061,0.549
1668246536053,2022-11-12T11.48.56.053,246.480,0.488,-0.610,0.549
1668246536093,2022-11-12T11.48.56.093,246.520,0.457,-0.305,0.579
1668246536133,2022-11-12T11.48.56.133,246.560,0.640,0.122,0.549
1668246536173,2022-11-12T11.48.56.173,246.600,0.671,-0.274,0.610
1668246536213,2022-11-12T11.48.56.213,246.640,0.457,-0.427,0.610
1668246536253,2022-11-12T11.48.56.253,246.680,0.579,0.000,0.579
1668246536293,2022-11-12T11.48.56.293,246.720,0.945,-0.122,0.549
1668246536333,2022-11-12T11.48.56.333,246.760,0.488,-0.518,0.579
1668246536373,2022-11-12T11.48.56.373,246.800,0.396,-0.244,0.427
1668246536413,2022-11-12T11.48.56.413,246.840,0.793,0.091,0.335
1668246536453,2022-11-12T11.48.56.453,246.880,0.762,-0.183,0.518
1668246536493,2022-11-12T11.48.56.493,246.920,0.732,-0.457,0.518
1668246536533,2022-11-12T11.48.56.533,246.960,0.579,0.000,0.396
1668246536573,2022-11-12T11.48.56.573,247.000,0.762,0.061,0.427
1668246536613,2022-11-12T11.48.56.613,247.040,0.640,-0.183,0.457
1668246536653,2022-11-12T11.48.56.653,247.080,0.457,-0.274,0.457
1668246536693,2022-11-12T11.48.56.693,247.120,0.518,-0.305,0.488
1668246536733,2022-11-12T11.48.56.733,247.160,0.549,-0.244,0.610
1668246536773,2022-11-12T11.48.56.773,247.200,0.427,-0.366,0.671
1668246536813,2022-11-12T11.48.56.813,247.240,0.488,-0.305,0.488
1668246536853,2022-11-12T11.48.56.853,247.280,0.610,-0.152,0.549
1668246536893,2022-11-12T11.48.56.893,247.320,0.427,-0.091,0.518
1668246536933,2022-11-12T11.48.56.933,247.360,0.427,-0.274,0.335
1668246536973,2022-11-12T11.48.56.973,247.400,0.366,0.091,0.335
1668246537013,2022-11-12T11.48.57.013,247.440,0.579,0.183,0.366
1668246537053,2022-11-12T11.48.57.053,247.480,1.037,0.061,0.122
1668246537093,2022-11-12T11.48.57.093,247.520,0.701,-0.457,0.091
1668246537133,2022-11-12T11.48.57.133,247.560,0.274,-0.091,0.274
1668246537173,2022-11-12T11.48.57.173,247.600,0.518,-0.244,0.366
1668246537213,2022-11-12T11.48.57.213,247.640,0.030,-0.335,0.549
1668246537253,2022-11-12T11.48.57.253,247.680,0.305,-0.061,0.488
1668246537293,2022-11-12T11.48.57.293,247.720,0.366,0.427,0.762
1668246537333,2022-11-12T11.48.57.333,247.760,0.976,-0.061,0.518
1668246537373,2022-11-12T11.48.57.373,247.800,0.793,-0.518,0.427
1668246537413,2022-11-12T11.48.57.413,247.840,0.732,-0.274,0.518
1668246537453,2022-11-12T11.48.57.453,247.880,0.640,-0.305,0.793
1668246537493,2022-11-12T11.48.57.493,247.920,0.701,-0.244,0.732
1668246537533,2022-11-12T11.48.57.533,247.960,0.762,-0.213,0.396
1668246537573,2022-11-12T11.48.57.573,248.000,0.793,-0.244,0.335
1668246537613,2022-11-12T11.48.57.613,248.040,0.671,-0.305,0.305
1668246537653,2022-11-12T11.48.57.653,248.080,0.488,-0.061,0.244
1668246537693,2022-11-12T11.48.57.693,248.120,0.823,-0.030,-0.061
1668246537733,2022-11-12T11.48.57.733,248.160,0.427,0.488,-0.152
1668246537773,2022-11-12T11.48.57.773,248.200,-0.152,1.250,-0.183
1668246537813,2022-11-12T11.48.57.813,248.240,-0.122,0.518,-0.061
1668246537853,2022-11-12T11.48.57.853,248.280,0.274,0.091,0.244
1668246537893,2022-11-12T11.48.57.893,248.320,0.152,0.091,0.884
1668246537933,2022-11-12T11.48.57.933,248.360,0.457,-0.061,0.945
1668246537973,2022-11-12T11.48.57.973,248.400,0.854,-0.274,0.549
1668246538013,2022-11-12T11.48.58.013,248.440,0.610,-0.244,0.610
1668246538053,2022-11-12T11.48.58.053,248.480,0.854,-0.274,0.518
1668246538093,2022-11-12T11.48.58.093,248.520,0.762,-0.305,0.427
1668246538133,2022-11-12T11.48.58.133,248.560,0.579,-0.183,0.335
1668246538173,2022-11-12T11.48.58.173,248.600,0.640,-0.030,0.122
1668246538213,2022-11-12T11.48.58.213,248.640,0.457,0.000,0.305
1668246538253,2022-11-12T11.48.58.253,248.680,0.549,0.152,0.427
1668246538293,2022-11-12T11.48.58.293,248.720,0.793,-0.091,0.518
1668246538333,2022-11-12T11.48.58.333,248.760,1.006,-0.244,0.640
1668246538373,2022-11-12T11.48.58.373,248.800,1.220,0.030,0.549
1668246538413,2022-11-12T11.48.58.413,248.840,0.823,0.183,0.427
1668246538453,2022-11-12T11.48.58.453,248.880,0.915,0.061,0.152
1668246538493,2022-11-12T11.48.58.493,248.920,0.579,0.061,0.213
1668246538533,2022-11-12T11.48.58.533,248.960,0.427,0.091,0.061
1668246538573,2022-11-12T11.48.58.573,249.000,0.884,0.061,-0.030
1668246538613,2022-11-12T11.48.58.613,249.040,0.976,-0.183,0.213
1668246538653,2022-11-12T11.48.58.653,249.080,0.976,0.091,0.396
1668246538693,2022-11-12T11.48.58.693,249.120,1.128,0.335,0.213
1668246538733,2022-11-12T11.48.58.733,249.160,0.854,-0.122,0.305
1668246538773,2022-11-12T11.48.58.773,249.200,0.640,-0.518,0.549
1668246538813,2022-11-12T11.48.58.813,249.240,0.579,0.091,0.640
1668246538853,2022-11-12T11.48.58.853,249.280,0.152,0.122,0.793
1668246538893,2022-11-12T11.48.58.893,249.320,0.457,-0.549,0.610
1668246538933,2022-11-12T11.48.58.933,249.360,0.610,-0.335,0.457
1668246538973,2022-11-12T11.48.58.973,249.400,0.701,0.061,0.427
1668246539013,2022-11-12T11.48.59.013,249.440,0.854,-0.183,0.244
1668246539053,2022-11-12T11.48.59.053,249.480,0.884,-0.274,0.122
1668246539093,2022-11-12T11.48.59.093,249.520,0.671,-0.030,0.427
1668246539133,2022-11-12T11.48.59.133,249.560,0.793,-0.030,0.579
1668246539173,2022-11-12T11.48.59.173,249.600,0.640,-0.122,0.732
1668246539213,2022-11-12T11.48.59.213,249.640,0.518,-0.457,0.762
1668246539253,2022-11-12T11.48.59.253,249.680,0.915,-0.427,0.457
1668246539293,2022-11-12T11.48.59.293,249.720,0.976,-0.427,0.488
1668246539333,2022-11-12T11.48.59.333,249.760,0.854,-0.793,0.549
1668246539373,2022-11-12T11.48.59.373,249.800,1.707,-1.189,0.671
1668246539413,2022-11-12T11.48.59.413,249.840,1.463,-0.427,1.189
1668246539453,2022-11-12T11.48.59.453,249.880,-0.488,2.683,4.329
1668246539493,2022-11-12T11.48.59.493,249.920,-30.488,19.939,16.677
1668246539533,2022-11-12T11.48.59.533,249.960,-76.037,53.750,35.213
1668246539573,2022-11-12T11.48.59.573,250.000,-89.055,102.104,51.037
1668246539613,2022-11-12T11.48.59.613,250.040,-140.152,187.195,69.726
1668246539653,2022-11-12T11.48.59.653,250.080,-160.061,253.049,72.805
1668246539693,2022-11-12T11.48.59.693,250.120,-84.482,257.104,74.451
1668246539733,2022-11-12T11.48.59.733,250.160,-47.744,215.671,86.067
1668246539773,2022-11-12T11.48.59.773,250.200,-52.530,141.616,85.762
1668246539813,2022-11-12T11.48.59.813,250.240,-47.500,118.811,92.591
1668246539853,2022-11-12T11.48.59.853,250.280,-8.872,96.524,101.951
1668246539893,2022-11-12T11.48.59.893,250.320,-7.439,61.555,92.683
1668246539933,2022-11-12T11.48.59.933,250.360,-49.543,52.591,84.146
1668246539973,2022-11-12T11.48.59.973,250.400,-61.768,48.994,96.189
1668246540013,2022-11-12T11.49.00.013,250.440,-87.226,48.323,98.384
1668246540053,2022-11-12T11.49.00.053,250.480,-134.451,44.116,81.555
1668246540093,2022-11-12T11.49.00.093,250.520,-169.146,15.762,70.030
1668246540133,2022-11-12T11.49.00.133,250.560,-198.232,-43.567,67.744
1668246540173,2022-11-12T11.49.00.173,250.600,-155.183,-150.183,40.213
1668246540213,2022-11-12T11.49.00.213,250.640,-20.030,-175.762,-9.116
1668246540253,2022-11-12T11.49.00.253,250.680,37.195,-105.183,-2.195
1668246540293,2022-11-12T11.49.00.293,250.720,-13.049,-18.872,5.579
1668246540333,2022-11-12T11.49.00.333,250.760,-97.744,27.530,-17.927
1668246540373,2022-11-12T11.49.00.373,250.800,-51.524,-26.463,6.982
1668246540413,2022-11-12T11.49.00.413,250.840,-51.799,-69.817,-17.835
1668246540453,2022-11-12T11.49.00.453,250.880,-92.896,-126.189,-45.122
1668246540493,2022-11-12T11.49.00.493,250.920,-58.628,-93.963,-39.604
1668246540533,2022-11-12T11.49.00.533,250.960,-2.043,127.835,33.659
1668246540573,2022-11-12T11.49.00.573,251.000,-68.689,111.860,79.878
1668246540613,2022-11-12T11.49.00.613,251.040,-55.976,-8.841,10.701
1668246540653,2022-11-12T11.49.00.653,251.080,-18.323,-31.951,-29.543
1668246540693,2022-11-12T11.49.00.693,251.120,-35.884,-99.116,-39.543
1668246540733,2022-11-12T11.49.00.733,251.160,-22.988,22.957,11.829
1668246540773,2022-11-12T11.49.00.773,251.200,14.848,92.195,87.287
1668246540813,2022-11-12T11.49.00.813,251.240,-62.622,26.555,99.146
1668246540853,2022-11-12T11.49.00.853,251.280,27.530,17.805,25.244
1668246540893,2022-11-12T11.49.00.893,251.320,7.409,-32.439,-26.402
1668246540933,2022-11-12T11.49.00.933,251.360,-36.585,-93.384,-59.573
1668246540973,2022-11-12T11.49.00.973,251.400,-14.207,2.774,-3.933
1668246541013,2022-11-12T11.49.01.013,251.440,50.122,60.884,19.604
1668246541053,2022-11-12T11.49.01.053,251.480,33.476,23.049,13.110
1668246541093,2022-11-12T11.49.01.093,251.520,1.402,-7.439,-0.762
1668246541133,2022-11-12T11.49.01.133,251.560,6.738,1.890,-15.915
1668246541173,2022-11-12T11.49.01.173,251.600,1.037,17.470,-9.543
1668246541213,2022-11-12T11.49.01.213,251.640,-20.427,29.207,-32.134
1668246541253,2022-11-12T11.49.01.253,251.680,-6.646,47.409,-70.122
1668246541293,2022-11-12T11.49.01.293,251.720,72.866,36.433,-104.909
1668246541333,2022-11-12T11.49.01.333,251.760,109.573,17.470,-114.543
1668246541373,2022-11-12T11.49.01.373,251.800,95.518,-1.707,-121.372
1668246541413,2022-11-12T11.49.01.413,251.840,124.634,-36.494,-149.573
1668246541453,2022-11-12T11.49.01.453,251.880,193.780,-80.793,-167.256
1668246541493,2022-11-12T11.49.01.493,251.920,232.165,-137.927,-141.829
1668246541533,2022-11-12T11.49.01.533,251.960,230.579,-122.530,-59.329
1668246541573,2022-11-12T11.49.01.573,252.000,263.720,-118.201,25.640
1668246541613,2022-11-12T11.49.01.613,252.040,150.610,-102.073,73.963
1668246541653,2022-11-12T11.49.01.653,252.080,5.183,-132.713,81.189
1668246541693,2022-11-12T11.49.01.693,252.120,-56.280,-128.018,58.750
1668246541733,2022-11-12T11.49.01.733,252.160,-17.348,-63.780,39.634
1668246541773,2022-11-12T11.49.01.773,252.200,10.396,-30.884,16.982
1668246541813,2022-11-12T11.49.01.813,252.240,-27.256,-10.945,-12.683
1668246541853,2022-11-12T11.49.01.853,252.280,-38.598,-0.427,-9.177
1668246541893,2022-11-12T11.49.01.893,252.320,-9.817,-4.299,6.768
1668246541933,2022-11-12T11.49.01.933,252.360,-14.177,-17.896,3.476
1668246541973,2022-11-12T11.49.01.973,252.400,-0.366,-42.073,-4.299
1668246542013,2022-11-12T11.49.02.013,252.440,2.134,-34.177,-8.049
1668246542053,2022-11-12T11.49.02.053,252.480,13.384,-37.561,-8.354
1668246542093,2022-11-12T11.49.02.093,252.520,9.939,-19.329,-3.963
1668246542133,2022-11-12T11.49.02.133,252.560,3.567,-16.585,-0.274
1668246542173,2022-11-12T11.49.02.173,252.600,-2.134,-9.299,4.695
1668246542213,2022-11-12T11.49.02.213,252.640,-2.652,-9.085,7.652
1668246542253,2022-11-12T11.49.02.253,252.680,0.823,-8.537,6.921
1668246542293,2022-11-12T11.49.02.293,252.720,11.220,-14.207,8.902
1668246542333,2022-11-12T11.49.02.333,252.760,13.445,-10.488,1.951
1668246542373,2022-11-12T11.49.02.373,252.800,2.622,-1.555,-3.659
1668246542413,2022-11-12T11.49.02.413,252.840,2.470,5.427,-8.811
1668246542453,2022-11-12T11.49.02.453,252.880,0.061,7.896,-7.744
1668246542493,2022-11-12T11.49.02.493,252.920,-0.183,4.665,-2.896
1668246542533,2022-11-12T11.49.02.533,252.960,-1.829,0.854,-0.915
1668246542573,2022-11-12T11.49.02.573,253.000,-2.165,-0.152,-0.091
1668246542613,2022-11-12T11.49.02.613,253.040,1.189,0.152,-1.067
1668246542653,2022-11-12T11.49.02.653,253.080,4.451,1.555,-2.134
1668246542693,2022-11-12T11.49.02.693,253.120,-1.311,0.335,-0.671
1668246542733,2022-11-12T11.49.02.733,253.160,-1.463,-0.122,0.091
1668246542773,2022-11-12T11.49.02.773,253.200,0.762,0.549,-0.457
1668246542813,2022-11-12T11.49.02.813,253.240,-0.366,0.518,-0.457
1668246542853,2022-11-12T11.49.02.853,253.280,1.341,1.433,-1.463
1668246542893,2022-11-12T11.49.02.893,253.320,-1.067,1.280,-0.854
1668246542933,2022-11-12T11.49.02.933,253.360,-3.659,0.701,0.335
1668246542973,2022-11-12T11.49.02.973,253.400,-1.951,0.610,0.488
1668246543013,2022-11-12T11.49.03.013,253.440,0.457,0.305,0.945
1668246543053,2022-11-12T11.49.03.053,253.480,-0.274,0.122,1.006
1668246543093,2022-11-12T11.49.03.093,253.520,0.732,0.274,0.457
1668246543133,2022-11-12T11.49.03.133,253.560,0.976,0.945,0.183
1668246543173,2022-11-12T11.49.03.173,253.600,0.030,0.122,0.701
1668246543213,2022-11-12T11.49.03.213,253.640,-0.274,-0.213,0.579
1668246543253,2022-11-12T11.49.03.253,253.680,0.396,0.305,-0.183
1668246543293,2022-11-12T11.49.03.293,253.720,-0.091,0.030,0.000
1668246543333,2022-11-12T11.49.03.333,253.760,0.610,0.213,0.061
1668246543373,2022-11-12T11.49.03.373,253.800,1.037,0.457,0.000
1668246543413,2022-11-12T11.49.03.413,253.840,0.457,0.366,0.091
1668246543453,2022-11-12T11.49.03.453,253.880,-0.305,-0.091,0.213
1668246543493,2022-11-12T11.49.03.493,253.920,0.335,0.213,0.396
1668246543533,2022-11-12T11.49.03.533,253.960,-0.030,0.122,0.823
1668246543573,2022-11-12T11.49.03.573,254.000,-0.518,-0.244,1.098
1668246543613,2022-11-12T11.49.03.613,254.040,-2.256,0.244,1.616
1668246543653,2022-11-12T11.49.03.653,254.080,-3.567,1.860,1.585
1668246543693,2022-11-12T11.49.03.693,254.120,-0.518,0.884,0.671
1668246543733,2022-11-12T11.49.03.733,254.160,-2.622,-2.073,0.915
1668246543773,2022-11-12T11.49.03.773,254.200,0.549,-0.427,0.427
1668246543813,2022-11-12T11.49.03.813,254.240,2.012,0.488,-0.152
1668246543853,2022-11-12T11.49.03.853,254.280,-2.256,-0.610,0.610
1668246543893,2022-11-12T11.49.03.893,254.320,1.311,-0.213,0.396
1668246543933,2022-11-12T11.49.03.933,254.360,2.256,0.000,0.396
1668246543973,2022-11-12T11.49.03.973,254.400,1.341,-0.061,0.610
1668246544013,2022-11-12T11.49.04.013,254.440,1.799,0.305,-0.091
1668246544053,2022-11-12T11.49.04.053,254.480,3.201,0.701,-0.488
1668246544093,2022-11-12T11.49.04.093,254.520,1.860,-0.122,-0.213
1668246544133,2022-11-12T11.49.04.133,254.560,1.372,-0.091,-0.823
1668246544173,2022-11-12T11.49.04.173,254.600,6.006,2.500,-3.354
1668246544213,2022-11-12T11.49.04.213,254.640,2.195,-0.274,-1.220
1668246544253,2022-11-12T11.49.04.253,254.680,0.823,-1.128,-0.610
1668246544293,2022-11-12T11.49.04.293,254.720,3.140,0.000,-1.616
1668246544333,2022-11-12T11.49.04.333,254.760,-1.189,-0.915,0.305
1668246544373,2022-11-12T11.49.04.373,254.800,2.104,0.549,-0.488
1668246544413,2022-11-12T11.49.04.413,254.840,0.793,-0.427,-0.274
1668246544453,2022-11-12T11.49.04.453,254.880,-0.305,-0.640,-0.091
1668246544493,2022-11-12T11.49.04.493,254.920,4.268,-0.030,-1.128
1668246544533,2022-11-12T11.49.04.533,254.960,0.518,-5.762,-0.122
1668246544573,2022-11-12T11.49.04.573,255.000,-1.555,-9.970,-0.884
1668246544613,2022-11-12T11.49.04.613,255.040,2.927,-6.128,-0.457
1668246544653,2022-11-12T11.49.04.653,255.080,2.835,-4.421,0.671
1668246544693,2022-11-12T11.49.04.693,255.120,2.744,-0.945,-0.427
1668246544733,2022-11-12T11.49.04.733,255.160,0.823,-1.372,-0.488
1668246544773,2022-11-12T11.49.04.773,255.200,1.860,-1.585,-0.244
1668246544813,2022-11-12T11.49.04.813,255.240,7.530,1.951,-1.372
1668246544853,2022-11-12T11.49.04.853,255.280,10.000,0.732,-1.463
1668246544893,2022-11-12T11.49.04.893,255.320,12.988,2.652,-1.189
1668246544933,2022-11-12T11.49.04.933,255.360,15.427,0.549,-1.524
1668246544973,2022-11-12T11.49.04.973,255.400,9.634,-1.707,-1.067
1668246545013,2022-11-12T11.49.05.013,255.440,3.780,-0.091,-0.030
1668246545053,2022-11-12T11.49.05.053,255.480,-7.866,-2.256,2.317
1668246545093,2022-11-12T11.49.05.093,255.520,-13.598,-3.018,2.805
1668246545133,2022-11-12T11.49.05.133,255.560,-4.726,-2.500,1.128
1668246545173,2022-11-12T11.49.05.173,255.600,-1.860,-1.738,0.457
1668246545213,2022-11-12T11.49.05.213,255.640,-0.244,0.793,0.305
1668246545253,2022-11-12T11.49.05.253,255.680,-0.091,-0.091,0.091
1668246545293,2022-11-12T11.49.05.293,255.720,1.128,0.366,-0.884
1668246545333,2022-11-12T11.49.05.333,255.760,-0.061,0.213,-0.183
1668246545373,2022-11-12T11.49.05.373,255.800,0.610,0.183,0.183
1668246545413,2022-11-12T11.49.05.413,255.840,0.884,-1.250,0.549
1668246545453,2022-11-12T11.49.05.453,255.880,-0.152,-0.366,0.701
1668246545493,2022-11-12T11.49.05.493,255.920,1.311,0.122,0.457
1668246545533,2022-11-12T11.49.05.533,255.960,0.701,0.427,0.457
