epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668176145008,2022-11-11T16.15.45.008,2.960,0.488,-0.183,0.518
1668176145048,2022-11-11T16.15.45.048,3.000,0.762,-0.122,0.488
1668176145088,2022-11-11T16.15.45.088,3.040,0.793,-0.091,0.427
1668176145128,2022-11-11T16.15.45.128,3.080,0.518,-0.152,0.579
1668176145168,2022-11-11T16.15.45.168,3.120,0.457,-0.091,0.640
1668176145208,2022-11-11T16.15.45.208,3.160,0.335,-0.091,0.701
1668176145248,2022-11-11T16.15.45.248,3.200,0.335,-0.213,0.701
1668176145288,2022-11-11T16.15.45.288,3.240,0.457,-0.305,0.518
1668176145328,2022-11-11T16.15.45.328,3.280,0.640,-0.152,0.488
1668176145368,2022-11-11T16.15.45.368,3.320,0.366,-0.122,0.732
1668176145408,2022-11-11T16.15.45.408,3.360,0.396,-0.183,0.701
1668176145448,2022-11-11T16.15.45.448,3.400,0.610,-0.213,0.488
1668176145488,2022-11-11T16.15.45.488,3.440,0.671,-0.152,0.518
1668176145528,2022-11-11T16.15.45.528,3.480,0.366,-0.183,0.732
1668176145568,2022-11-11T16.15.45.568,3.520,-0.091,-0.335,0.854
1668176145608,2022-11-11T16.15.45.608,3.560,0.152,-0.305,0.945
1668176145648,2022-11-11T16.15.45.648,3.600,0.579,-0.091,0.732
1668176145688,2022-11-11T16.15.45.688,3.640,0.610,-0.122,0.640
1668176145728,2022-11-11T16.15.45.728,3.680,0.701,-0.152,0.549
1668176145768,2022-11-11T16.15.45.768,3.720,0.701,-0.152,0.610
1668176145808,2022-11-11T16.15.45.808,3.760,0.701,-0.274,0.701
1668176145848,2022-11-11T16.15.45.848,3.800,1.372,-0.274,0.000
1668176145888,2022-11-11T16.15.45.888,3.840,1.677,-0.183,-0.183
1668176145928,2022-11-11T16.15.45.928,3.880,1.311,-0.061,0.152
1668176145968,2022-11-11T16.15.45.968,3.920,1.189,-0.030,0.427
1668176146008,2022-11-11T16.15.46.008,3.960,1.128,-0.091,0.518
1668176146048,2022-11-11T16.15.46.048,4.000,1.189,0.091,0.549
1668176146088,2022-11-11T16.15.46.088,4.040,0.732,-0.183,0.549
1668176146128,2022-11-11T16.15.46.128,4.080,0.549,-0.091,0.610
1668176146168,2022-11-11T16.15.46.168,4.120,0.518,-0.061,0.610
1668176146208,2022-11-11T16.15.46.208,4.160,0.640,-0.061,0.457
1668176146248,2022-11-11T16.15.46.248,4.200,0.732,-0.183,0.427
1668176146288,2022-11-11T16.15.46.288,4.240,0.976,-0.183,0.274
1668176146328,2022-11-11T16.15.46.328,4.280,1.098,-0.152,0.305
1668176146368,2022-11-11T16.15.46.368,4.320,0.945,-0.183,0.366
1668176146408,2022-11-11T16.15.46.408,4.360,0.762,-0.122,0.518
1668176146448,2022-11-11T16.15.46.448,4.400,0.457,-0.152,0.640
1668176146488,2022-11-11T16.15.46.488,4.440,0.427,-0.183,0.610
1668176146528,2022-11-11T16.15.46.528,4.480,0.427,-0.152,0.640
1668176146568,2022-11-11T16.15.46.568,4.520,0.457,-0.183,0.671
1668176146608,2022-11-11T16.15.46.608,4.560,0.488,-0.122,0.640
1668176146648,2022-11-11T16.15.46.648,4.600,0.335,-0.091,0.701
1668176146688,2022-11-11T16.15.46.688,4.640,0.457,-0.213,0.579
1668176146728,2022-11-11T16.15.46.728,4.680,0.701,-0.305,0.366
1668176146768,2022-11-11T16.15.46.768,4.720,0.793,-0.152,0.488
1668176146808,2022-11-11T16.15.46.808,4.760,0.793,-0.213,0.427
1668176146848,2022-11-11T16.15.46.848,4.800,1.280,-0.274,0.030
1668176146888,2022-11-11T16.15.46.888,4.840,1.159,-0.183,0.183
1668176146928,2022-11-11T16.15.46.928,4.880,0.640,-0.122,0.518
1668176146968,2022-11-11T16.15.46.968,4.920,0.305,-0.213,0.640
1668176147008,2022-11-11T16.15.47.008,4.960,0.335,-0.183,0.793
1668176147048,2022-11-11T16.15.47.048,5.000,0.427,-0.183,0.762
1668176147088,2022-11-11T16.15.47.088,5.040,0.213,-0.244,0.762
1668176147128,2022-11-11T16.15.47.128,5.080,0.396,-0.274,0.671
1668176147168,2022-11-11T16.15.47.168,5.120,0.579,-0.244,0.518
1668176147208,2022-11-11T16.15.47.208,5.160,0.762,-0.152,0.335
1668176147248,2022-11-11T16.15.47.248,5.200,0.762,-0.152,0.366
1668176147288,2022-11-11T16.15.47.288,5.240,0.701,-0.091,0.579
1668176147328,2022-11-11T16.15.47.328,5.280,0.427,-0.122,0.610
1668176147368,2022-11-11T16.15.47.368,5.320,0.305,-0.152,0.640
1668176147408,2022-11-11T16.15.47.408,5.360,0.518,-0.366,0.488
1668176147448,2022-11-11T16.15.47.448,5.400,0.701,-0.335,0.366
1668176147488,2022-11-11T16.15.47.488,5.440,0.549,-0.213,0.579
1668176147528,2022-11-11T16.15.47.528,5.480,0.427,-0.152,0.640
1668176147568,2022-11-11T16.15.47.568,5.520,0.549,-0.183,0.518
1668176147608,2022-11-11T16.15.47.608,5.560,0.579,-0.091,0.457
1668176147648,2022-11-11T16.15.47.648,5.600,0.549,-0.122,0.549
1668176147688,2022-11-11T16.15.47.688,5.640,0.884,-0.061,0.366
1668176147728,2022-11-11T16.15.47.728,5.680,0.915,-0.061,0.396
1668176147768,2022-11-11T16.15.47.768,5.720,0.579,-0.061,0.610
1668176147808,2022-11-11T16.15.47.808,5.760,0.579,-0.061,0.549
1668176147848,2022-11-11T16.15.47.848,5.800,0.640,-0.091,0.549
1668176147888,2022-11-11T16.15.47.888,5.840,0.671,-0.122,0.488
1668176147928,2022-11-11T16.15.47.928,5.880,0.884,-0.122,0.396
1668176147968,2022-11-11T16.15.47.968,5.920,0.762,-0.091,0.396
1668176148008,2022-11-11T16.15.48.008,5.960,0.579,-0.030,0.549
1668176148048,2022-11-11T16.15.48.048,6.000,0.457,-0.030,0.823
1668176148088,2022-11-11T16.15.48.088,6.040,0.732,-0.091,0.518
1668176148128,2022-11-11T16.15.48.128,6.080,1.006,-0.152,0.366
1668176148168,2022-11-11T16.15.48.168,6.120,1.037,-0.091,0.335
1668176148208,2022-11-11T16.15.48.208,6.160,1.128,-0.122,0.244
1668176148248,2022-11-11T16.15.48.248,6.200,1.006,0.000,0.305
1668176148288,2022-11-11T16.15.48.288,6.240,0.640,-0.091,0.579
1668176148328,2022-11-11T16.15.48.328,6.280,0.549,-0.091,0.640
1668176148368,2022-11-11T16.15.48.368,6.320,0.549,-0.122,0.610
1668176148408,2022-11-11T16.15.48.408,6.360,0.610,-0.061,0.610
1668176148448,2022-11-11T16.15.48.448,6.400,0.640,-0.122,0.579
1668176148488,2022-11-11T16.15.48.488,6.440,0.701,-0.122,0.579
1668176148528,2022-11-11T16.15.48.528,6.480,0.640,-0.152,0.518
1668176148568,2022-11-11T16.15.48.568,6.520,0.701,-0.122,0.488
1668176148608,2022-11-11T16.15.48.608,6.560,0.671,-0.122,0.579
1668176148648,2022-11-11T16.15.48.648,6.600,0.732,-0.122,0.366
1668176148688,2022-11-11T16.15.48.688,6.640,0.732,-0.122,0.396
1668176148728,2022-11-11T16.15.48.728,6.680,0.701,-0.091,0.610
1668176148768,2022-11-11T16.15.48.768,6.720,0.427,-0.122,0.671
1668176148808,2022-11-11T16.15.48.808,6.760,0.518,-0.274,0.518
1668176148848,2022-11-11T16.15.48.848,6.800,0.854,-0.244,0.396
1668176148888,2022-11-11T16.15.48.888,6.840,0.640,-0.122,0.549
1668176148928,2022-11-11T16.15.48.928,6.880,0.427,-0.213,0.732
1668176148968,2022-11-11T16.15.48.968,6.920,0.427,-0.183,0.549
1668176149008,2022-11-11T16.15.49.008,6.960,0.610,-0.152,0.549
1668176149048,2022-11-11T16.15.49.048,7.000,0.762,-0.152,0.457
1668176149088,2022-11-11T16.15.49.088,7.040,0.793,-0.213,0.457
1668176149128,2022-11-11T16.15.49.128,7.080,0.823,-0.091,0.457
1668176149168,2022-11-11T16.15.49.168,7.120,0.610,-0.122,0.549
1668176149208,2022-11-11T16.15.49.208,7.160,0.579,-0.183,0.549
1668176149248,2022-11-11T16.15.49.248,7.200,0.610,-0.091,0.579
1668176149288,2022-11-11T16.15.49.288,7.240,0.732,-0.183,0.549
1668176149328,2022-11-11T16.15.49.328,7.280,0.793,-0.152,0.457
1668176149368,2022-11-11T16.15.49.368,7.320,0.732,-0.152,0.518
1668176149408,2022-11-11T16.15.49.408,7.360,0.823,-0.122,0.427
1668176149448,2022-11-11T16.15.49.448,7.400,0.610,-0.152,0.579
1668176149488,2022-11-11T16.15.49.488,7.440,0.396,-0.152,0.671
1668176149528,2022-11-11T16.15.49.528,7.480,0.549,-0.183,0.518
1668176149568,2022-11-11T16.15.49.568,7.520,0.854,-0.213,0.335
1668176149608,2022-11-11T16.15.49.608,7.560,0.823,-0.152,0.396
1668176149648,2022-11-11T16.15.49.648,7.600,0.549,-0.183,0.610
1668176149688,2022-11-11T16.15.49.688,7.640,0.671,-0.122,0.518
1668176149728,2022-11-11T16.15.49.728,7.680,0.793,-0.152,0.457
1668176149768,2022-11-11T16.15.49.768,7.720,0.579,-0.152,0.549
1668176149808,2022-11-11T16.15.49.808,7.760,0.610,-0.152,0.518
1668176149848,2022-11-11T16.15.49.848,7.800,0.762,-0.152,0.457
1668176149888,2022-11-11T16.15.49.888,7.840,0.610,-0.152,0.579
1668176149928,2022-11-11T16.15.49.928,7.880,0.579,-0.122,0.579
1668176149968,2022-11-11T16.15.49.968,7.920,0.610,-0.183,0.549
1668176150008,2022-11-11T16.15.50.008,7.960,0.640,-0.183,0.518
1668176150048,2022-11-11T16.15.50.048,8.000,0.671,-0.152,0.488
1668176150088,2022-11-11T16.15.50.088,8.040,0.762,-0.122,0.396
1668176150128,2022-11-11T16.15.50.128,8.080,0.854,-0.122,0.335
1668176150168,2022-11-11T16.15.50.168,8.120,0.732,-0.152,0.427
1668176150208,2022-11-11T16.15.50.208,8.160,0.549,-0.152,0.579
1668176150248,2022-11-11T16.15.50.248,8.200,0.427,-0.183,0.579
1668176150288,2022-11-11T16.15.50.288,8.240,0.640,-0.244,0.427
1668176150328,2022-11-11T16.15.50.328,8.280,0.884,-0.183,0.335
1668176150368,2022-11-11T16.15.50.368,8.320,0.701,-0.122,0.549
1668176150408,2022-11-11T16.15.50.408,8.360,0.518,-0.152,0.640
1668176150448,2022-11-11T16.15.50.448,8.400,0.793,-0.122,0.457
1668176150488,2022-11-11T16.15.50.488,8.440,0.640,-0.122,0.488
1668176150528,2022-11-11T16.15.50.528,8.480,0.457,-0.152,0.549
1668176150568,2022-11-11T16.15.50.568,8.520,0.671,-0.213,0.488
1668176150608,2022-11-11T16.15.50.608,8.560,0.579,-0.213,0.518
1668176150648,2022-11-11T16.15.50.648,8.600,0.488,-0.213,0.549
1668176150688,2022-11-11T16.15.50.688,8.640,0.427,-0.274,0.579
1668176150728,2022-11-11T16.15.50.728,8.680,0.549,-0.244,0.488
1668176150768,2022-11-11T16.15.50.768,8.720,0.671,-0.183,0.488
1668176150808,2022-11-11T16.15.50.808,8.760,0.701,-0.213,0.396
1668176150848,2022-11-11T16.15.50.848,8.800,0.823,-0.213,0.366
1668176150888,2022-11-11T16.15.50.888,8.840,0.793,-0.152,0.427
1668176150928,2022-11-11T16.15.50.928,8.880,0.579,-0.152,0.549
1668176150968,2022-11-11T16.15.50.968,8.920,0.396,-0.183,0.640
1668176151008,2022-11-11T16.15.51.008,8.960,0.610,-0.274,0.488
1668176151048,2022-11-11T16.15.51.048,9.000,0.823,-0.305,0.305
1668176151088,2022-11-11T16.15.51.088,9.040,0.701,-0.213,0.457
1668176151128,2022-11-11T16.15.51.128,9.080,0.549,-0.183,0.579
1668176151168,2022-11-11T16.15.51.168,9.120,0.701,-0.183,0.457
1668176151208,2022-11-11T16.15.51.208,9.160,0.701,-0.152,0.488
1668176151248,2022-11-11T16.15.51.248,9.200,0.671,-0.152,0.549
1668176151288,2022-11-11T16.15.51.288,9.240,0.762,-0.244,0.457
1668176151328,2022-11-11T16.15.51.328,9.280,0.732,-0.213,0.457
1668176151368,2022-11-11T16.15.51.368,9.320,0.518,-0.244,0.640
1668176151408,2022-11-11T16.15.51.408,9.360,0.488,-0.244,0.579
1668176151448,2022-11-11T16.15.51.448,9.400,0.518,-0.274,0.579
1668176151488,2022-11-11T16.15.51.488,9.440,0.701,-0.213,0.457
1668176151528,2022-11-11T16.15.51.528,9.480,0.793,-0.213,0.396
1668176151568,2022-11-11T16.15.51.568,9.520,0.610,-0.213,0.549
1668176151608,2022-11-11T16.15.51.608,9.560,0.488,-0.183,0.579
1668176151648,2022-11-11T16.15.51.648,9.600,0.427,-0.183,0.579
1668176151688,2022-11-11T16.15.51.688,9.640,0.671,-0.244,0.488
1668176151728,2022-11-11T16.15.51.728,9.680,0.732,-0.305,0.396
1668176151768,2022-11-11T16.15.51.768,9.720,0.701,-0.091,0.488
1668176151808,2022-11-11T16.15.51.808,9.760,0.610,-0.030,0.549
1668176151848,2022-11-11T16.15.51.848,9.800,0.732,-0.061,0.457
1668176151888,2022-11-11T16.15.51.888,9.840,0.732,-0.030,0.488
1668176151928,2022-11-11T16.15.51.928,9.880,0.610,-0.061,0.549
1668176151968,2022-11-11T16.15.51.968,9.920,0.732,-0.122,0.427
1668176152008,2022-11-11T16.15.52.008,9.960,0.701,-0.091,0.457
1668176152048,2022-11-11T16.15.52.048,10.000,0.579,-0.091,0.549
1668176152088,2022-11-11T16.15.52.088,10.040,0.549,-0.183,0.549
1668176152128,2022-11-11T16.15.52.128,10.080,0.549,-0.152,0.518
1668176152168,2022-11-11T16.15.52.168,10.120,0.610,-0.122,0.518
1668176152208,2022-11-11T16.15.52.208,10.160,0.732,-0.091,0.396
1668176152248,2022-11-11T16.15.52.248,10.200,0.854,-0.030,0.366
1668176152288,2022-11-11T16.15.52.288,10.240,0.762,-0.061,0.457
1668176152328,2022-11-11T16.15.52.328,10.280,0.579,0.000,0.549
1668176152368,2022-11-11T16.15.52.368,10.320,0.579,-0.122,0.488
1668176152408,2022-11-11T16.15.52.408,10.360,0.762,-0.183,0.366
1668176152448,2022-11-11T16.15.52.448,10.400,0.823,-0.091,0.366
1668176152488,2022-11-11T16.15.52.488,10.440,0.732,-0.061,0.518
1668176152528,2022-11-11T16.15.52.528,10.480,0.610,-0.122,0.518
1668176152568,2022-11-11T16.15.52.568,10.520,0.732,-0.091,0.427
1668176152608,2022-11-11T16.15.52.608,10.560,0.671,-0.122,0.488
1668176152648,2022-11-11T16.15.52.648,10.600,0.640,-0.152,0.518
1668176152688,2022-11-11T16.15.52.688,10.640,0.823,-0.152,0.396
1668176152728,2022-11-11T16.15.52.728,10.680,0.701,-0.122,0.427
1668176152768,2022-11-11T16.15.52.768,10.720,0.640,-0.183,0.457
1668176152808,2022-11-11T16.15.52.808,10.760,0.640,-0.122,0.549
1668176152848,2022-11-11T16.15.52.848,10.800,0.610,-0.091,0.549
1668176152888,2022-11-11T16.15.52.888,10.840,0.732,-0.122,0.488
1668176152928,2022-11-11T16.15.52.928,10.880,0.762,-0.091,0.427
1668176152968,2022-11-11T16.15.52.968,10.920,0.793,-0.122,0.457
1668176153008,2022-11-11T16.15.53.008,10.960,0.671,-0.152,0.427
1668176153048,2022-11-11T16.15.53.048,11.000,0.518,-0.061,0.579
1668176153088,2022-11-11T16.15.53.088,11.040,0.579,-0.152,0.518
1668176153128,2022-11-11T16.15.53.128,11.080,0.793,-0.213,0.396
1668176153168,2022-11-11T16.15.53.168,11.120,0.854,-0.152,0.366
1668176153208,2022-11-11T16.15.53.208,11.160,0.549,-0.122,0.518
1668176153248,2022-11-11T16.15.53.248,11.200,0.579,-0.091,0.518
1668176153288,2022-11-11T16.15.53.288,11.240,0.762,-0.091,0.457
1668176153328,2022-11-11T16.15.53.328,11.280,0.762,-0.030,0.488
1668176153368,2022-11-11T16.15.53.368,11.320,0.884,-0.152,0.457
1668176153408,2022-11-11T16.15.53.408,11.360,1.311,-0.213,0.183
1668176153448,2022-11-11T16.15.53.448,11.400,0.976,-0.244,0.305
1668176153488,2022-11-11T16.15.53.488,11.440,-0.244,-0.244,0.884
1668176153528,2022-11-11T16.15.53.528,11.480,-0.335,0.122,1.037
1668176153568,2022-11-11T16.15.53.568,11.520,0.915,-0.122,0.030
1668176153608,2022-11-11T16.15.53.608,11.560,2.409,-0.518,-0.793
1668176153648,2022-11-11T16.15.53.648,11.600,2.713,0.061,-0.274
1668176153688,2022-11-11T16.15.53.688,11.640,0.854,0.122,0.854
1668176153728,2022-11-11T16.15.53.728,11.680,0.000,-0.030,0.976
1668176153768,2022-11-11T16.15.53.768,11.720,0.335,-0.122,0.823
1668176153808,2022-11-11T16.15.53.808,11.760,0.488,-0.244,0.640
1668176153848,2022-11-11T16.15.53.848,11.800,0.671,-0.366,0.396
1668176153888,2022-11-11T16.15.53.888,11.840,0.854,-0.122,0.488
1668176153928,2022-11-11T16.15.53.928,11.880,0.762,0.000,0.671
1668176153968,2022-11-11T16.15.53.968,11.920,0.610,-0.122,0.823
1668176154008,2022-11-11T16.15.54.008,11.960,2.226,1.006,0.061
1668176154048,2022-11-11T16.15.54.048,12.000,0.640,1.280,1.159
1668176154088,2022-11-11T16.15.54.088,12.040,-2.409,0.640,2.957
1668176154128,2022-11-11T16.15.54.128,12.080,0.640,1.006,1.890
1668176154168,2022-11-11T16.15.54.168,12.120,1.890,-0.305,0.549
1668176154208,2022-11-11T16.15.54.208,12.160,1.372,-0.823,0.305
1668176154248,2022-11-11T16.15.54.248,12.200,1.189,-0.549,0.244
1668176154288,2022-11-11T16.15.54.288,12.240,1.220,-0.274,0.152
1668176154328,2022-11-11T16.15.54.328,12.280,1.128,-0.305,0.244
1668176154368,2022-11-11T16.15.54.368,12.320,1.250,-0.152,0.122
1668176154408,2022-11-11T16.15.54.408,12.360,0.762,-0.213,0.518
1668176154448,2022-11-11T16.15.54.448,12.400,0.030,-0.274,0.823
1668176154488,2022-11-11T16.15.54.488,12.440,-0.030,-0.335,0.854
1668176154528,2022-11-11T16.15.54.528,12.480,0.183,-0.305,0.701
1668176154568,2022-11-11T16.15.54.568,12.520,0.335,-0.213,0.640
1668176154608,2022-11-11T16.15.54.608,12.560,0.427,-0.183,0.579
1668176154648,2022-11-11T16.15.54.648,12.600,0.366,-0.030,0.640
1668176154688,2022-11-11T16.15.54.688,12.640,0.427,-0.061,0.610
1668176154728,2022-11-11T16.15.54.728,12.680,0.793,-0.152,0.366
1668176154768,2022-11-11T16.15.54.768,12.720,0.976,-0.213,0.152
1668176154808,2022-11-11T16.15.54.808,12.760,0.854,-0.183,0.335
1668176154848,2022-11-11T16.15.54.848,12.800,0.457,-0.183,0.610
1668176154888,2022-11-11T16.15.54.888,12.840,0.427,-0.061,0.701
1668176154928,2022-11-11T16.15.54.928,12.880,0.427,-0.091,0.762
1668176154968,2022-11-11T16.15.54.968,12.920,0.335,-0.274,0.610
1668176155008,2022-11-11T16.15.55.008,12.960,0.183,-0.244,0.640
1668176155048,2022-11-11T16.15.55.048,13.000,0.488,-0.213,0.762
1668176155088,2022-11-11T16.15.55.088,13.040,0.793,-0.213,0.549
1668176155128,2022-11-11T16.15.55.128,13.080,0.854,-0.183,0.396
1668176155168,2022-11-11T16.15.55.168,13.120,0.732,0.000,0.488
1668176155208,2022-11-11T16.15.55.208,13.160,0.610,-0.061,0.549
1668176155248,2022-11-11T16.15.55.248,13.200,0.793,-0.122,0.427
1668176155288,2022-11-11T16.15.55.288,13.240,0.915,-0.152,0.335
1668176155328,2022-11-11T16.15.55.328,13.280,0.854,-0.152,0.396
1668176155368,2022-11-11T16.15.55.368,13.320,0.854,-0.152,0.427
1668176155408,2022-11-11T16.15.55.408,13.360,0.701,-0.213,0.488
1668176155448,2022-11-11T16.15.55.448,13.400,0.640,-0.091,0.579
1668176155488,2022-11-11T16.15.55.488,13.440,0.701,-0.152,0.457
1668176155528,2022-11-11T16.15.55.528,13.480,0.884,-0.152,0.457
1668176155568,2022-11-11T16.15.55.568,13.520,0.793,-0.122,0.488
1668176155608,2022-11-11T16.15.55.608,13.560,0.701,-0.183,0.549
1668176155648,2022-11-11T16.15.55.648,13.600,0.610,-0.183,0.549
1668176155688,2022-11-11T16.15.55.688,13.640,0.488,-0.152,0.579
1668176155728,2022-11-11T16.15.55.728,13.680,0.579,-0.183,0.518
1668176155768,2022-11-11T16.15.55.768,13.720,0.610,-0.213,0.549
1668176155808,2022-11-11T16.15.55.808,13.760,0.640,-0.244,0.518
1668176155848,2022-11-11T16.15.55.848,13.800,0.488,-0.183,0.610
1668176155888,2022-11-11T16.15.55.888,13.840,0.488,-0.244,0.610
1668176155928,2022-11-11T16.15.55.928,13.880,0.579,-0.305,0.457
1668176155968,2022-11-11T16.15.55.968,13.920,0.640,-0.305,0.427
1668176156008,2022-11-11T16.15.56.008,13.960,0.366,-0.244,0.640
1668176156048,2022-11-11T16.15.56.048,14.000,0.213,-0.244,0.701
1668176156088,2022-11-11T16.15.56.088,14.040,0.335,-0.305,0.610
1668176156128,2022-11-11T16.15.56.128,14.080,0.396,-0.335,0.671
1668176156168,2022-11-11T16.15.56.168,14.120,0.366,-0.396,0.640
1668176156208,2022-11-11T16.15.56.208,14.160,0.640,-0.305,0.518
1668176156248,2022-11-11T16.15.56.248,14.200,0.488,-0.274,0.549
1668176156288,2022-11-11T16.15.56.288,14.240,0.396,-0.335,0.427
1668176156328,2022-11-11T16.15.56.328,14.280,0.549,-0.305,0.335
1668176156368,2022-11-11T16.15.56.368,14.320,0.549,-0.244,0.488
1668176156408,2022-11-11T16.15.56.408,14.360,0.518,-0.274,0.518
1668176156448,2022-11-11T16.15.56.448,14.400,0.549,-0.122,0.640
1668176156488,2022-11-11T16.15.56.488,14.440,0.488,-0.091,0.671
1668176156528,2022-11-11T16.15.56.528,14.480,0.610,-0.244,0.488
1668176156568,2022-11-11T16.15.56.568,14.520,0.671,-0.366,0.335
1668176156608,2022-11-11T16.15.56.608,14.560,0.823,-0.213,0.396
