epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667729895231,2022-11-06T12:18:15.231,0.000,-0.250,0.143,-0.925
1667729895271,2022-11-06T12:18:15.271,0.040,-0.252,0.136,-0.935
1667729895311,2022-11-06T12:18:15.311,0.080,-0.250,0.142,-0.932
1667729895351,2022-11-06T12:18:15.351,0.120,-0.252,0.145,-0.930
1667729895391,2022-11-06T12:18:15.391,0.160,-0.250,0.135,-0.932
1667729895431,2022-11-06T12:18:15.431,0.200,-0.250,0.140,-0.931
1667729895471,2022-11-06T12:18:15.471,0.240,-0.251,0.145,-0.931
1667729895511,2022-11-06T12:18:15.511,0.280,-0.249,0.137,-0.933
1667729895551,2022-11-06T12:18:15.551,0.320,-0.250,0.140,-0.932
1667729895591,2022-11-06T12:18:15.591,0.360,-0.250,0.143,-0.930
1667729895631,2022-11-06T12:18:15.631,0.400,-0.249,0.140,-0.932
1667729895671,2022-11-06T12:18:15.671,0.440,-0.248,0.139,-0.931
1667729895711,2022-11-06T12:18:15.711,0.480,-0.252,0.141,-0.932
1667729895751,2022-11-06T12:18:15.751,0.520,-0.251,0.139,-0.932
1667729895791,2022-11-06T12:18:15.791,0.560,-0.248,0.141,-0.933
1667729895831,2022-11-06T12:18:15.831,0.600,-0.251,0.138,-0.932
1667729895871,2022-11-06T12:18:15.871,0.640,-0.250,0.142,-0.932
1667729895911,2022-11-06T12:18:15.911,0.680,-0.250,0.142,-0.931
1667729895951,2022-11-06T12:18:15.951,0.720,-0.248,0.137,-0.933
1667729895991,2022-11-06T12:18:15.991,0.760,-0.250,0.142,-0.931
1667729896031,2022-11-06T12:18:16.031,0.800,-0.249,0.140,-0.932
1667729896071,2022-11-06T12:18:16.071,0.840,-0.249,0.138,-0.932
1667729896111,2022-11-06T12:18:16.111,0.880,-0.248,0.144,-0.931
1667729896151,2022-11-06T12:18:16.151,0.920,-0.251,0.145,-0.930
1667729896191,2022-11-06T12:18:16.191,0.960,-0.250,0.139,-0.932
1667729896231,2022-11-06T12:18:16.231,1.000,-0.250,0.136,-0.931
1667729896271,2022-11-06T12:18:16.271,1.040,-0.249,0.142,-0.930
1667729896311,2022-11-06T12:18:16.311,1.080,-0.249,0.143,-0.930
1667729896351,2022-11-06T12:18:16.351,1.120,-0.251,0.135,-0.932
1667729896391,2022-11-06T12:18:16.391,1.160,-0.249,0.141,-0.932
1667729896431,2022-11-06T12:18:16.431,1.200,-0.249,0.142,-0.931
1667729896471,2022-11-06T12:18:16.471,1.240,-0.249,0.142,-0.931
1667729896511,2022-11-06T12:18:16.511,1.280,-0.248,0.139,-0.931
1667729896551,2022-11-06T12:18:16.551,1.320,-0.250,0.141,-0.930
1667729896591,2022-11-06T12:18:16.591,1.360,-0.249,0.144,-0.931
1667729896631,2022-11-06T12:18:16.631,1.400,-0.251,0.139,-0.932
1667729896671,2022-11-06T12:18:16.671,1.440,-0.250,0.141,-0.932
1667729896711,2022-11-06T12:18:16.711,1.480,-0.249,0.142,-0.931
1667729896751,2022-11-06T12:18:16.751,1.520,-0.249,0.141,-0.930
1667729896791,2022-11-06T12:18:16.791,1.560,-0.249,0.138,-0.931
1667729896831,2022-11-06T12:18:16.831,1.600,-0.250,0.144,-0.931
1667729896871,2022-11-06T12:18:16.871,1.640,-0.249,0.144,-0.930
1667729896911,2022-11-06T12:18:16.911,1.680,-0.249,0.138,-0.933
1667729896951,2022-11-06T12:18:16.951,1.720,-0.250,0.142,-0.931
1667729896991,2022-11-06T12:18:16.991,1.760,-0.250,0.142,-0.931
1667729897031,2022-11-06T12:18:17.031,1.800,-0.249,0.139,-0.931
1667729897071,2022-11-06T12:18:17.071,1.840,-0.251,0.141,-0.930
1667729897111,2022-11-06T12:18:17.111,1.880,-0.249,0.143,-0.932
1667729897151,2022-11-06T12:18:17.151,1.920,-0.251,0.137,-0.931
1667729897191,2022-11-06T12:18:17.191,1.960,-0.248,0.143,-0.930
1667729897231,2022-11-06T12:18:17.231,2.000,-0.250,0.143,-0.932
1667729897271,2022-11-06T12:18:17.271,2.040,-0.249,0.137,-0.932
1667729897311,2022-11-06T12:18:17.311,2.080,-0.249,0.138,-0.931
1667729897351,2022-11-06T12:18:17.351,2.120,-0.251,0.140,-0.931
1667729897391,2022-11-06T12:18:17.391,2.160,-0.247,0.146,-0.931
1667729897431,2022-11-06T12:18:17.431,2.200,-0.244,0.139,-0.933
1667729897471,2022-11-06T12:18:17.471,2.240,-0.247,0.142,-0.931
1667729897511,2022-11-06T12:18:17.511,2.280,-0.252,0.146,-0.931
1667729897551,2022-11-06T12:18:17.551,2.320,-0.254,0.135,-0.932
1667729897591,2022-11-06T12:18:17.591,2.360,-0.255,0.136,-0.930
1667729897631,2022-11-06T12:18:17.631,2.400,-0.255,0.140,-0.930
1667729897671,2022-11-06T12:18:17.671,2.440,-0.257,0.127,-0.930
1667729897711,2022-11-06T12:18:17.711,2.480,-0.265,0.117,-0.928
1667729897751,2022-11-06T12:18:17.751,2.520,-0.250,0.138,-0.932
1667729897791,2022-11-06T12:18:17.791,2.560,-0.250,0.143,-0.931
1667729897831,2022-11-06T12:18:17.831,2.600,-0.249,0.135,-0.931
1667729897871,2022-11-06T12:18:17.871,2.640,-0.255,0.138,-0.931
1667729897911,2022-11-06T12:18:17.911,2.680,-0.253,0.137,-0.930
1667729897951,2022-11-06T12:18:17.951,2.720,-0.255,0.133,-0.931
1667729897991,2022-11-06T12:18:17.991,2.760,-0.252,0.127,-0.932
1667729898031,2022-11-06T12:18:18.031,2.800,-0.252,0.144,-0.931
1667729898071,2022-11-06T12:18:18.071,2.840,-0.246,0.150,-0.948
1667729898111,2022-11-06T12:18:18.111,2.880,-0.257,0.125,-0.931
1667729898151,2022-11-06T12:18:18.151,2.920,-0.261,0.124,-0.929
1667729898191,2022-11-06T12:18:18.191,2.960,-0.252,0.130,-0.930
1667729898231,2022-11-06T12:18:18.231,3.000,-0.255,0.128,-0.931
1667729898271,2022-11-06T12:18:18.271,3.040,-0.256,0.130,-0.932
1667729898311,2022-11-06T12:18:18.311,3.080,-0.260,0.132,-0.930
1667729898351,2022-11-06T12:18:18.351,3.120,-0.257,0.122,-0.933
1667729898391,2022-11-06T12:18:18.391,3.160,-0.255,0.130,-0.933
1667729898431,2022-11-06T12:18:18.431,3.200,-0.256,0.137,-0.932
1667729898471,2022-11-06T12:18:18.471,3.240,-0.256,0.124,-0.931
1667729898511,2022-11-06T12:18:18.511,3.280,-0.268,0.100,-0.924
1667729898551,2022-11-06T12:18:18.551,3.320,-0.258,0.131,-0.935
1667729898591,2022-11-06T12:18:18.591,3.360,-0.250,0.152,-0.931
1667729898631,2022-11-06T12:18:18.631,3.400,-0.258,0.116,-0.930
1667729898671,2022-11-06T12:18:18.671,3.440,-0.267,0.112,-0.930
1667729898711,2022-11-06T12:18:18.711,3.480,-0.255,0.136,-0.931
1667729898751,2022-11-06T12:18:18.751,3.520,-0.257,0.129,-0.930
1667729898791,2022-11-06T12:18:18.791,3.560,-0.260,0.119,-0.932
1667729898831,2022-11-06T12:18:18.831,3.600,-0.257,0.131,-0.931
1667729898871,2022-11-06T12:18:18.871,3.640,-0.260,0.129,-0.930
1667729898911,2022-11-06T12:18:18.911,3.680,-0.259,0.126,-0.931
1667729898951,2022-11-06T12:18:18.951,3.720,-0.262,0.125,-0.931
1667729898991,2022-11-06T12:18:18.991,3.760,-0.259,0.125,-0.931
1667729899031,2022-11-06T12:18:19.031,3.800,-0.262,0.127,-0.931
1667729899071,2022-11-06T12:18:19.071,3.840,-0.262,0.125,-0.930
1667729899111,2022-11-06T12:18:19.111,3.880,-0.261,0.125,-0.930
1667729899151,2022-11-06T12:18:19.151,3.920,-0.261,0.122,-0.932
1667729899191,2022-11-06T12:18:19.191,3.960,-0.262,0.127,-0.928
1667729899231,2022-11-06T12:18:19.231,4.000,-0.264,0.125,-0.930
1667729899271,2022-11-06T12:18:19.271,4.040,-0.261,0.121,-0.930
1667729899311,2022-11-06T12:18:19.311,4.080,-0.263,0.125,-0.929
1667729899351,2022-11-06T12:18:19.351,4.120,-0.263,0.126,-0.929
1667729899391,2022-11-06T12:18:19.391,4.160,-0.261,0.125,-0.931
1667729899431,2022-11-06T12:18:19.431,4.200,-0.260,0.124,-0.930
1667729899471,2022-11-06T12:18:19.471,4.240,-0.262,0.129,-0.930
1667729899511,2022-11-06T12:18:19.511,4.280,-0.262,0.124,-0.929
1667729899551,2022-11-06T12:18:19.551,4.320,-0.262,0.124,-0.931
1667729899591,2022-11-06T12:18:19.591,4.360,-0.264,0.127,-0.928
1667729899631,2022-11-06T12:18:19.631,4.400,-0.262,0.122,-0.931
1667729899671,2022-11-06T12:18:19.671,4.440,-0.262,0.127,-0.930
1667729899711,2022-11-06T12:18:19.711,4.480,-0.263,0.128,-0.931
1667729899751,2022-11-06T12:18:19.751,4.520,-0.263,0.124,-0.931
1667729899791,2022-11-06T12:18:19.791,4.560,-0.262,0.124,-0.929
