epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668250363706,2022-11-12T12:52:43.706,0.000,-0.229,0.301,-0.945
1668250363746,2022-11-12T12:52:43.746,0.040,-0.232,0.289,-0.953
1668250363786,2022-11-12T12:52:43.786,0.080,-0.239,0.302,-0.947
1668250363826,2022-11-12T12:52:43.826,0.120,-0.236,0.314,-0.945
1668250363866,2022-11-12T12:52:43.866,0.160,-0.229,0.300,-0.950
1668250363906,2022-11-12T12:52:43.906,0.200,-0.231,0.301,-0.950
1668250363946,2022-11-12T12:52:43.946,0.240,-0.235,0.308,-0.947
1668250363986,2022-11-12T12:52:43.986,0.280,-0.236,0.304,-0.947
1668250364026,2022-11-12T12:52:44.026,0.320,-0.234,0.305,-0.947
1668250364066,2022-11-12T12:52:44.066,0.360,-0.228,0.313,-0.948
1668250364106,2022-11-12T12:52:44.106,0.400,-0.233,0.305,-0.947
1668250364146,2022-11-12T12:52:44.146,0.440,-0.234,0.304,-0.948
1668250364186,2022-11-12T12:52:44.186,0.480,-0.236,0.309,-0.946
1668250364226,2022-11-12T12:52:44.226,0.520,-0.237,0.312,-0.946
1668250364266,2022-11-12T12:52:44.266,0.560,-0.234,0.304,-0.948
1668250364306,2022-11-12T12:52:44.306,0.600,-0.234,0.308,-0.948
1668250364346,2022-11-12T12:52:44.346,0.640,-0.231,0.297,-0.950
1668250364386,2022-11-12T12:52:44.386,0.680,-0.235,0.303,-0.946
1668250364426,2022-11-12T12:52:44.426,0.720,-0.234,0.314,-0.947
1668250364466,2022-11-12T12:52:44.466,0.760,-0.229,0.298,-0.949
1668250364506,2022-11-12T12:52:44.506,0.800,-0.230,0.298,-0.948
1668250364546,2022-11-12T12:52:44.546,0.840,-0.230,0.324,-0.944
1668250364586,2022-11-12T12:52:44.586,0.880,-0.236,0.313,-0.945
1668250364626,2022-11-12T12:52:44.626,0.920,-0.242,0.310,-0.945
1668250364666,2022-11-12T12:52:44.666,0.960,-0.241,0.303,-0.946
1668250364706,2022-11-12T12:52:44.706,1.000,-0.231,0.308,-0.946
1668250364746,2022-11-12T12:52:44.746,1.040,-0.229,0.306,-0.948
1668250364786,2022-11-12T12:52:44.786,1.080,-0.237,0.306,-0.947
1668250364826,2022-11-12T12:52:44.826,1.120,-0.236,0.303,-0.948
1668250364866,2022-11-12T12:52:44.866,1.160,-0.231,0.305,-0.949
1668250364906,2022-11-12T12:52:44.906,1.200,-0.236,0.315,-0.945
1668250364946,2022-11-12T12:52:44.946,1.240,-0.234,0.293,-0.949
1668250364986,2022-11-12T12:52:44.986,1.280,-0.231,0.296,-0.951
1668250365026,2022-11-12T12:52:45.026,1.320,-0.230,0.312,-0.947
1668250365066,2022-11-12T12:52:45.066,1.360,-0.239,0.312,-0.944
1668250365106,2022-11-12T12:52:45.106,1.400,-0.233,0.317,-0.946
1668250365146,2022-11-12T12:52:45.146,1.440,-0.235,0.294,-0.949
1668250365186,2022-11-12T12:52:45.186,1.480,-0.232,0.316,-0.945
1668250365226,2022-11-12T12:52:45.226,1.520,-0.232,0.305,-0.948
1668250365266,2022-11-12T12:52:45.266,1.560,-0.237,0.302,-0.946
1668250365306,2022-11-12T12:52:45.306,1.600,-0.230,0.318,-0.946
1668250365346,2022-11-12T12:52:45.346,1.640,-0.231,0.294,-0.951
1668250365386,2022-11-12T12:52:45.386,1.680,-0.240,0.312,-0.945
1668250365426,2022-11-12T12:52:45.426,1.720,-0.232,0.284,-0.952
1668250365466,2022-11-12T12:52:45.466,1.760,-0.236,0.304,-0.946
1668250365506,2022-11-12T12:52:45.506,1.800,-0.233,0.302,-0.948
1668250365546,2022-11-12T12:52:45.546,1.840,-0.236,0.309,-0.946
1668250365586,2022-11-12T12:52:45.586,1.880,-0.240,0.312,-0.945
1668250365626,2022-11-12T12:52:45.626,1.920,-0.236,0.297,-0.949
1668250365666,2022-11-12T12:52:45.666,1.960,-0.242,0.289,-0.949
1668250365706,2022-11-12T12:52:45.706,2.000,-0.242,0.294,-0.948
1668250365746,2022-11-12T12:52:45.746,2.040,-0.240,0.320,-0.945
1668250365786,2022-11-12T12:52:45.786,2.080,-0.241,0.289,-0.949
1668250365826,2022-11-12T12:52:45.826,2.120,-0.244,0.300,-0.946
1668250365866,2022-11-12T12:52:45.866,2.160,-0.242,0.301,-0.947
1668250365906,2022-11-12T12:52:45.906,2.200,-0.240,0.300,-0.949
1668250365946,2022-11-12T12:52:45.946,2.240,-0.237,0.296,-0.949
1668250365986,2022-11-12T12:52:45.986,2.280,-0.240,0.304,-0.947
1668250366026,2022-11-12T12:52:46.026,2.320,-0.240,0.301,-0.947
1668250366066,2022-11-12T12:52:46.066,2.360,-0.242,0.301,-0.945
1668250366106,2022-11-12T12:52:46.106,2.400,-0.240,0.298,-0.948
1668250366146,2022-11-12T12:52:46.146,2.440,-0.240,0.303,-0.947
1668250366186,2022-11-12T12:52:46.186,2.480,-0.238,0.299,-0.948
1668250366226,2022-11-12T12:52:46.226,2.520,-0.237,0.300,-0.949
1668250366266,2022-11-12T12:52:46.266,2.560,-0.238,0.300,-0.948
1668250366306,2022-11-12T12:52:46.306,2.600,-0.239,0.302,-0.948
1668250366346,2022-11-12T12:52:46.346,2.640,-0.239,0.299,-0.948
1668250366386,2022-11-12T12:52:46.386,2.680,-0.240,0.300,-0.947
1668250366426,2022-11-12T12:52:46.426,2.720,-0.242,0.302,-0.947
1668250366466,2022-11-12T12:52:46.466,2.760,-0.241,0.298,-0.947
1668250366506,2022-11-12T12:52:46.506,2.800,-0.242,0.302,-0.946
1668250366546,2022-11-12T12:52:46.546,2.840,-0.242,0.297,-0.948
1668250366586,2022-11-12T12:52:46.586,2.880,-0.241,0.300,-0.947
1668250366626,2022-11-12T12:52:46.626,2.920,-0.241,0.299,-0.947
1668250366666,2022-11-12T12:52:46.666,2.960,-0.240,0.299,-0.948
1668250366706,2022-11-12T12:52:46.706,3.000,-0.244,0.301,-0.947
1668250366746,2022-11-12T12:52:46.746,3.040,-0.241,0.295,-0.948
1668250366786,2022-11-12T12:52:46.786,3.080,-0.242,0.302,-0.946
1668250366826,2022-11-12T12:52:46.826,3.120,-0.244,0.297,-0.947
1668250366866,2022-11-12T12:52:46.866,3.160,-0.240,0.302,-0.948
1668250366906,2022-11-12T12:52:46.906,3.200,-0.244,0.295,-0.947
1668250366946,2022-11-12T12:52:46.946,3.240,-0.242,0.295,-0.947
1668250366986,2022-11-12T12:52:46.986,3.280,-0.235,0.318,-0.947
1668250367026,2022-11-12T12:52:47.026,3.320,-0.241,0.298,-0.947
1668250367066,2022-11-12T12:52:47.066,3.360,-0.243,0.287,-0.948
1668250367106,2022-11-12T12:52:47.106,3.400,-0.238,0.305,-0.949
1668250367146,2022-11-12T12:52:47.146,3.440,-0.237,0.297,-0.948
1668250367186,2022-11-12T12:52:47.186,3.480,-0.244,0.306,-0.945
1668250367226,2022-11-12T12:52:47.226,3.520,-0.241,0.298,-0.948
1668250367266,2022-11-12T12:52:47.266,3.560,-0.245,0.295,-0.947
1668250367306,2022-11-12T12:52:47.306,3.600,-0.242,0.301,-0.947
1668250367346,2022-11-12T12:52:47.346,3.640,-0.244,0.301,-0.947
1668250367386,2022-11-12T12:52:47.386,3.680,-0.243,0.286,-0.949
1668250367426,2022-11-12T12:52:47.426,3.720,-0.246,0.301,-0.946
1668250367466,2022-11-12T12:52:47.466,3.760,-0.247,0.297,-0.948
1668250367506,2022-11-12T12:52:47.506,3.800,-0.247,0.289,-0.948
1668250367546,2022-11-12T12:52:47.546,3.840,-0.248,0.300,-0.945
1668250367586,2022-11-12T12:52:47.586,3.880,-0.245,0.293,-0.949
1668250367626,2022-11-12T12:52:47.626,3.920,-0.250,0.297,-0.946
1668250367666,2022-11-12T12:52:47.666,3.960,-0.246,0.298,-0.948
1668250367706,2022-11-12T12:52:47.706,4.000,-0.245,0.287,-0.950
1668250367746,2022-11-12T12:52:47.746,4.040,-0.249,0.306,-0.945
1668250367786,2022-11-12T12:52:47.786,4.080,-0.244,0.286,-0.950
1668250367826,2022-11-12T12:52:47.826,4.120,-0.248,0.299,-0.947
1668250367866,2022-11-12T12:52:47.866,4.160,-0.247,0.289,-0.949
1668250367906,2022-11-12T12:52:47.906,4.200,-0.250,0.296,-0.946
1668250367946,2022-11-12T12:52:47.946,4.240,-0.246,0.297,-0.948
1668250367986,2022-11-12T12:52:47.986,4.280,-0.246,0.292,-0.949
1668250368026,2022-11-12T12:52:48.026,4.320,-0.248,0.296,-0.947
1668250368066,2022-11-12T12:52:48.066,4.360,-0.251,0.294,-0.946
1668250368106,2022-11-12T12:52:48.106,4.400,-0.248,0.301,-0.946
1668250368146,2022-11-12T12:52:48.146,4.440,-0.245,0.286,-0.952
1668250368186,2022-11-12T12:52:48.186,4.480,-0.247,0.295,-0.949
1668250368226,2022-11-12T12:52:48.226,4.520,-0.247,0.297,-0.946
1668250368266,2022-11-12T12:52:48.266,4.560,-0.244,0.288,-0.949
1668250368306,2022-11-12T12:52:48.306,4.600,-0.246,0.298,-0.949
1668250368346,2022-11-12T12:52:48.346,4.640,-0.252,0.290,-0.948
1668250368386,2022-11-12T12:52:48.386,4.680,-0.247,0.299,-0.947
1668250368426,2022-11-12T12:52:48.426,4.720,-0.248,0.298,-0.948
1668250368466,2022-11-12T12:52:48.466,4.760,-0.253,0.284,-0.950
1668250368506,2022-11-12T12:52:48.506,4.800,-0.255,0.282,-0.946
1668250368546,2022-11-12T12:52:48.546,4.840,-0.253,0.285,-0.947
1668250368586,2022-11-12T12:52:48.586,4.880,-0.245,0.289,-0.950
1668250368626,2022-11-12T12:52:48.626,4.920,-0.248,0.300,-0.949
1668250368666,2022-11-12T12:52:48.666,4.960,-0.253,0.287,-0.946
1668250368706,2022-11-12T12:52:48.706,5.000,-0.252,0.282,-0.949
1668250368746,2022-11-12T12:52:48.746,5.040,-0.249,0.297,-0.948
1668250368786,2022-11-12T12:52:48.786,5.080,-0.250,0.294,-0.947
1668250368826,2022-11-12T12:52:48.826,5.120,-0.247,0.292,-0.948
1668250368866,2022-11-12T12:52:48.866,5.160,-0.251,0.288,-0.948
1668250368906,2022-11-12T12:52:48.906,5.200,-0.249,0.297,-0.948
1668250368946,2022-11-12T12:52:48.946,5.240,-0.248,0.284,-0.950
1668250368986,2022-11-12T12:52:48.986,5.280,-0.251,0.292,-0.947
1668250369026,2022-11-12T12:52:49.026,5.320,-0.247,0.295,-0.948
1668250369066,2022-11-12T12:52:49.066,5.360,-0.250,0.290,-0.948
1668250369106,2022-11-12T12:52:49.106,5.400,-0.248,0.294,-0.948
1668250369146,2022-11-12T12:52:49.146,5.440,-0.250,0.288,-0.949
1668250369186,2022-11-12T12:52:49.186,5.480,-0.249,0.293,-0.948
1668250369226,2022-11-12T12:52:49.226,5.520,-0.249,0.280,-0.952
1668250369266,2022-11-12T12:52:49.266,5.560,-0.250,0.290,-0.948
1668250369306,2022-11-12T12:52:49.306,5.600,-0.249,0.294,-0.948
1668250369346,2022-11-12T12:52:49.346,5.640,-0.250,0.285,-0.949
1668250369386,2022-11-12T12:52:49.386,5.680,-0.250,0.287,-0.949
1668250369426,2022-11-12T12:52:49.426,5.720,-0.251,0.289,-0.948
1668250369466,2022-11-12T12:52:49.466,5.760,-0.249,0.285,-0.951
1668250369506,2022-11-12T12:52:49.506,5.800,-0.253,0.294,-0.948
1668250369546,2022-11-12T12:52:49.546,5.840,-0.250,0.291,-0.950
1668250369586,2022-11-12T12:52:49.586,5.880,-0.247,0.273,-0.953
1668250369626,2022-11-12T12:52:49.626,5.920,-0.251,0.288,-0.950
1668250369666,2022-11-12T12:52:49.666,5.960,-0.253,0.289,-0.949
1668250369706,2022-11-12T12:52:49.706,6.000,-0.249,0.274,-0.951
1668250369746,2022-11-12T12:52:49.746,6.040,-0.248,0.301,-0.949
1668250369786,2022-11-12T12:52:49.786,6.080,-0.250,0.287,-0.949
1668250369826,2022-11-12T12:52:49.826,6.120,-0.252,0.278,-0.950
1668250369866,2022-11-12T12:52:49.866,6.160,-0.252,0.300,-0.948
1668250369906,2022-11-12T12:52:49.906,6.200,-0.251,0.283,-0.948
1668250369946,2022-11-12T12:52:49.946,6.240,-0.252,0.273,-0.952
1668250369986,2022-11-12T12:52:49.986,6.280,-0.254,0.289,-0.949
1668250370026,2022-11-12T12:52:50.026,6.320,-0.251,0.277,-0.952
1668250370066,2022-11-12T12:52:50.066,6.360,-0.253,0.280,-0.951
1668250370106,2022-11-12T12:52:50.106,6.400,-0.254,0.277,-0.951
1668250370146,2022-11-12T12:52:50.146,6.440,-0.254,0.275,-0.950
1668250370186,2022-11-12T12:52:50.186,6.480,-0.253,0.286,-0.950
1668250370226,2022-11-12T12:52:50.226,6.520,-0.253,0.280,-0.952
1668250370266,2022-11-12T12:52:50.266,6.560,-0.254,0.283,-0.949
1668250370306,2022-11-12T12:52:50.306,6.600,-0.253,0.277,-0.951
1668250370346,2022-11-12T12:52:50.346,6.640,-0.255,0.283,-0.948
1668250370386,2022-11-12T12:52:50.386,6.680,-0.254,0.283,-0.951
1668250370426,2022-11-12T12:52:50.426,6.720,-0.254,0.280,-0.949
1668250370466,2022-11-12T12:52:50.466,6.760,-0.255,0.282,-0.950
1668250370506,2022-11-12T12:52:50.506,6.800,-0.254,0.281,-0.950
1668250370546,2022-11-12T12:52:50.546,6.840,-0.256,0.283,-0.948
1668250370586,2022-11-12T12:52:50.586,6.880,-0.255,0.279,-0.951
1668250370626,2022-11-12T12:52:50.626,6.920,-0.254,0.281,-0.950
