epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667726653640,2022-11-06T11:24:13.640,0.000,0.549,-1.128,-0.396
1667726653681,2022-11-06T11:24:13.681,0.041,0.640,-1.067,-0.030
1667726653722,2022-11-06T11:24:13.722,0.082,0.549,-1.006,0.061
1667726653762,2022-11-06T11:24:13.762,0.122,0.274,-0.854,0.061
1667726653803,2022-11-06T11:24:13.803,0.163,0.122,-0.671,0.122
1667726653844,2022-11-06T11:24:13.844,0.204,0.518,-0.671,0.000
1667726653884,2022-11-06T11:24:13.884,0.244,0.488,-0.793,0.152
1667726653925,2022-11-06T11:24:13.925,0.285,-0.030,-0.701,0.152
1667726653964,2022-11-06T11:24:13.964,0.324,-0.671,-0.488,0.000
1667726654005,2022-11-06T11:24:14.005,0.365,-0.976,-0.091,-0.518
1667726654046,2022-11-06T11:24:14.046,0.406,1.098,-0.274,-1.280
1667726654086,2022-11-06T11:24:14.086,0.446,0.244,-0.518,-0.854
1667726654127,2022-11-06T11:24:14.127,0.487,-2.165,-0.396,0.732
1667726654168,2022-11-06T11:24:14.168,0.528,-2.195,-0.945,1.738
1667726654207,2022-11-06T11:24:14.207,0.567,-1.280,-0.366,1.433
1667726654248,2022-11-06T11:24:14.248,0.608,-0.579,-0.030,0.000
1667726654289,2022-11-06T11:24:14.289,0.649,-1.463,0.244,-0.396
1667726654329,2022-11-06T11:24:14.329,0.689,-2.256,1.311,-0.305
1667726654370,2022-11-06T11:24:14.370,0.730,-2.317,1.006,-0.488
1667726654411,2022-11-06T11:24:14.411,0.771,-1.524,1.646,-1.463
1667726654450,2022-11-06T11:24:14.450,0.810,-1.555,1.159,-1.707
1667726654491,2022-11-06T11:24:14.491,0.851,-0.823,0.030,-0.549
1667726654531,2022-11-06T11:24:14.531,0.891,-0.122,-0.366,0.396
1667726654572,2022-11-06T11:24:14.572,0.932,0.244,0.000,0.549
1667726654613,2022-11-06T11:24:14.613,0.973,0.000,-0.335,-0.183
1667726654653,2022-11-06T11:24:14.653,1.013,0.183,-0.396,-0.549
1667726654694,2022-11-06T11:24:14.694,1.054,0.244,-0.335,-0.518
1667726654735,2022-11-06T11:24:14.735,1.095,0.000,-0.122,-0.366
1667726654774,2022-11-06T11:24:14.774,1.134,0.427,0.183,-0.183
1667726654815,2022-11-06T11:24:14.815,1.175,0.549,-0.274,-0.244
1667726654856,2022-11-06T11:24:14.856,1.216,0.274,-0.884,-0.244
1667726654896,2022-11-06T11:24:14.896,1.256,0.610,-0.762,-0.396
1667726654937,2022-11-06T11:24:14.937,1.297,0.976,-0.640,-0.579
1667726654978,2022-11-06T11:24:14.978,1.338,1.311,-0.366,-0.701
1667726655017,2022-11-06T11:24:15.017,1.377,2.012,0.152,-0.884
1667726655058,2022-11-06T11:24:15.058,1.418,2.317,0.579,-0.945
1667726655099,2022-11-06T11:24:15.099,1.459,2.073,0.274,-1.250
1667726655139,2022-11-06T11:24:15.139,1.499,0.244,-0.549,-1.098
1667726655180,2022-11-06T11:24:15.180,1.540,-0.274,-0.732,-0.915
1667726655220,2022-11-06T11:24:15.220,1.580,0.213,-1.037,-0.579
1667726655261,2022-11-06T11:24:15.261,1.621,0.061,-1.067,-0.579
1667726655302,2022-11-06T11:24:15.302,1.662,-0.274,-1.616,-0.244
1667726655341,2022-11-06T11:24:15.341,1.701,-0.244,-1.677,-0.396
1667726655382,2022-11-06T11:24:15.382,1.742,-0.488,-1.037,-0.732
1667726655423,2022-11-06T11:24:15.423,1.783,-0.274,-1.128,-0.732
1667726655463,2022-11-06T11:24:15.463,1.823,-0.122,-0.701,-0.549
1667726655504,2022-11-06T11:24:15.504,1.864,-0.091,-0.427,-1.159
1667726655545,2022-11-06T11:24:15.545,1.905,-0.549,-0.671,-1.555
1667726655584,2022-11-06T11:24:15.584,1.944,-0.549,-1.372,-1.341
1667726655625,2022-11-06T11:24:15.625,1.985,-1.463,-1.189,-0.213
1667726655666,2022-11-06T11:24:15.666,2.026,-1.372,-0.610,-0.244
1667726655706,2022-11-06T11:24:15.706,2.066,-0.427,-0.854,-0.579
1667726655747,2022-11-06T11:24:15.747,2.107,-1.037,-1.372,-0.244
1667726655788,2022-11-06T11:24:15.788,2.148,-0.488,-1.585,-0.610
1667726655827,2022-11-06T11:24:15.827,2.187,-0.213,-1.799,-0.427
1667726655868,2022-11-06T11:24:15.868,2.228,-0.793,-1.890,0.335
1667726655908,2022-11-06T11:24:15.908,2.268,-0.030,-1.463,0.396
1667726655949,2022-11-06T11:24:15.949,2.309,0.701,-1.372,0.122
1667726655990,2022-11-06T11:24:15.990,2.350,0.640,-1.067,0.030
1667726656030,2022-11-06T11:24:16.030,2.390,0.091,-0.915,-0.244
1667726656071,2022-11-06T11:24:16.071,2.431,0.091,-0.915,-0.793
1667726656112,2022-11-06T11:24:16.112,2.472,0.061,-1.372,-0.854
1667726656151,2022-11-06T11:24:16.151,2.511,-0.335,-1.220,-1.067
1667726656192,2022-11-06T11:24:16.192,2.552,0.244,-1.402,-1.220
1667726656233,2022-11-06T11:24:16.233,2.593,0.335,-1.433,-0.823
1667726656273,2022-11-06T11:24:16.273,2.633,1.128,-1.341,-0.640
1667726656314,2022-11-06T11:24:16.314,2.674,2.530,-1.159,-0.732
1667726656355,2022-11-06T11:24:16.355,2.715,1.463,-1.250,-0.061
1667726656394,2022-11-06T11:24:16.394,2.754,1.372,-1.098,-0.183
1667726656435,2022-11-06T11:24:16.435,2.795,0.488,-1.189,-0.427
1667726656476,2022-11-06T11:24:16.476,2.836,0.640,-1.067,-0.854
1667726656516,2022-11-06T11:24:16.516,2.876,0.671,-0.976,-0.671
1667726656557,2022-11-06T11:24:16.557,2.917,1.311,-1.220,-0.396
1667726656596,2022-11-06T11:24:16.596,2.956,1.128,-1.067,0.000
1667726656637,2022-11-06T11:24:16.637,2.997,-0.366,-1.067,0.061
1667726656679,2022-11-06T11:24:16.679,3.039,-0.701,-0.762,-0.366
1667726656718,2022-11-06T11:24:16.718,3.078,-0.640,-0.671,-0.366
