epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667912347117,2022-11-08T14:59:07.117,0.000,1.128,-0.274,-0.274
1667912347156,2022-11-08T14:59:07.156,0.039,0.884,-0.244,-0.305
1667912347197,2022-11-08T14:59:07.197,0.080,0.457,-0.213,-0.457
1667912347238,2022-11-08T14:59:07.238,0.121,0.823,-0.030,-0.396
1667912347278,2022-11-08T14:59:07.278,0.161,0.762,-0.396,-0.366
1667912347319,2022-11-08T14:59:07.319,0.202,0.518,-0.640,-0.274
1667912347360,2022-11-08T14:59:07.360,0.243,0.122,-1.189,-0.396
1667912347399,2022-11-08T14:59:07.399,0.282,0.549,-1.280,-0.762
1667912347440,2022-11-08T14:59:07.440,0.323,0.579,-1.220,-0.762
1667912347481,2022-11-08T14:59:07.481,0.364,0.396,-0.823,-0.671
1667912347521,2022-11-08T14:59:07.521,0.404,0.579,-1.006,-0.671
1667912347562,2022-11-08T14:59:07.562,0.445,0.183,-1.189,-0.335
1667912347603,2022-11-08T14:59:07.603,0.486,0.274,-0.854,-0.213
1667912347643,2022-11-08T14:59:07.643,0.526,0.793,-0.793,-0.122
1667912347684,2022-11-08T14:59:07.684,0.567,0.488,-1.098,-0.152
1667912347723,2022-11-08T14:59:07.723,0.606,0.671,-1.098,-0.610
1667912347764,2022-11-08T14:59:07.764,0.647,0.640,-0.457,-0.610
1667912347805,2022-11-08T14:59:07.805,0.688,0.427,0.244,0.122
1667912347845,2022-11-08T14:59:07.845,0.728,-0.335,0.152,0.884
1667912347886,2022-11-08T14:59:07.886,0.769,-0.732,0.213,1.220
1667912347927,2022-11-08T14:59:07.927,0.810,-0.976,0.579,1.037
1667912347966,2022-11-08T14:59:07.966,0.849,0.152,0.183,-0.122
1667912348007,2022-11-08T14:59:08.007,0.890,0.701,-0.122,-0.518
1667912348048,2022-11-08T14:59:08.048,0.931,0.671,-0.579,-0.244
1667912348088,2022-11-08T14:59:08.088,0.971,0.305,-0.854,-0.427
1667912348129,2022-11-08T14:59:08.129,1.012,1.768,-1.006,-0.518
1667912348170,2022-11-08T14:59:08.170,1.053,1.006,-0.915,0.030
1667912348210,2022-11-08T14:59:08.210,1.093,-0.854,-0.976,0.610
1667912348251,2022-11-08T14:59:08.251,1.134,0.061,-1.220,0.183
1667912348292,2022-11-08T14:59:08.292,1.175,-0.244,-0.884,0.305
1667912348331,2022-11-08T14:59:08.331,1.214,-0.793,-0.640,0.671
1667912348372,2022-11-08T14:59:08.372,1.255,-0.732,-0.701,0.610
1667912348412,2022-11-08T14:59:08.412,1.295,-0.427,-0.762,0.274
1667912348453,2022-11-08T14:59:08.453,1.336,-0.518,-0.610,0.366
1667912348494,2022-11-08T14:59:08.494,1.377,-0.457,-0.488,0.701
