epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667381366487,2022-11-02T11:29:26.487,0.000,0.091,-0.793,0.488
1667381366527,2022-11-02T11:29:26.527,0.040,0.335,-1.311,0.396
1667381366567,2022-11-02T11:29:26.567,0.080,0.488,-1.250,0.183
1667381366607,2022-11-02T11:29:26.607,0.120,0.579,-0.854,-0.091
1667381366647,2022-11-02T11:29:26.647,0.160,1.159,-0.671,-0.274
1667381366687,2022-11-02T11:29:26.687,0.200,0.854,-0.122,-0.152
1667381366727,2022-11-02T11:29:26.727,0.240,-0.122,0.701,0.396
1667381366767,2022-11-02T11:29:26.767,0.280,-0.061,0.671,0.427
1667381366807,2022-11-02T11:29:26.807,0.320,0.244,0.488,0.183
1667381366847,2022-11-02T11:29:26.847,0.360,0.122,0.091,0.274
1667381366887,2022-11-02T11:29:26.887,0.400,0.518,-0.366,-0.274
1667381366927,2022-11-02T11:29:26.927,0.440,0.274,-0.457,0.122
1667381366967,2022-11-02T11:29:26.967,0.480,0.884,-0.396,-0.213
1667381367007,2022-11-02T11:29:27.007,0.520,0.152,-0.183,0.610
1667381367047,2022-11-02T11:29:27.047,0.560,0.183,-0.305,1.189
1667381367087,2022-11-02T11:29:27.087,0.600,0.305,-0.549,0.549
1667381367127,2022-11-02T11:29:27.127,0.640,-0.244,-0.152,0.762
1667381367167,2022-11-02T11:29:27.167,0.680,0.335,-0.091,0.061
1667381367207,2022-11-02T11:29:27.207,0.720,0.183,0.213,-0.030
1667381367247,2022-11-02T11:29:27.247,0.760,-0.061,0.213,0.396
1667381367287,2022-11-02T11:29:27.287,0.800,0.152,-0.122,0.061
1667381367327,2022-11-02T11:29:27.327,0.840,-0.213,-0.091,0.549
1667381367367,2022-11-02T11:29:27.367,0.880,-0.091,0.061,0.823
1667381367407,2022-11-02T11:29:27.407,0.920,0.030,-0.244,0.457
1667381367447,2022-11-02T11:29:27.447,0.960,-0.183,-0.091,0.671
1667381367487,2022-11-02T11:29:27.487,1.000,-0.122,0.000,0.762
1667381367527,2022-11-02T11:29:27.527,1.040,0.122,-0.122,0.183
1667381367567,2022-11-02T11:29:27.567,1.080,-0.488,0.152,0.732
1667381367607,2022-11-02T11:29:27.607,1.120,-0.183,0.183,0.396
1667381367647,2022-11-02T11:29:27.647,1.160,-0.030,0.061,0.305
1667381367687,2022-11-02T11:29:27.687,1.200,-0.183,0.091,0.518
1667381367727,2022-11-02T11:29:27.727,1.240,-0.030,-0.122,0.305
1667381367767,2022-11-02T11:29:27.767,1.280,0.000,-0.122,0.457
1667381367807,2022-11-02T11:29:27.807,1.320,0.122,-0.396,0.610
1667381367847,2022-11-02T11:29:27.847,1.360,0.030,-0.244,0.610
1667381367887,2022-11-02T11:29:27.887,1.400,-0.305,0.152,0.549
1667381367927,2022-11-02T11:29:27.927,1.440,-0.427,0.335,0.335
1667381367967,2022-11-02T11:29:27.967,1.480,-0.030,0.305,0.122
1667381368007,2022-11-02T11:29:28.007,1.520,0.030,-0.183,0.274
1667381368047,2022-11-02T11:29:28.047,1.560,0.244,-0.610,0.152
